# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.1354785,-0.1354785,-0.0000001,1348.7556805,1323.8329956
-0.1254785,-0.1254785,0.0099999,1119.7877322,1096.7627594
-0.1154785,-0.1154785,0.0199999,917.3079293,894.0962727
-0.1054785,-0.1054785,0.0299999,610.3766017,588.3825069
-0.0954785,-0.0954785,0.0399999,428.1777947,407.2102816
-0.0854785,-0.0854785,0.0499999,318.1194991,297.2831097
-0.0754785,-0.0754785,0.0599999,249.3438248,227.9525151
-0.0654785,-0.0654785,0.0699999,204.0021392,182.3955841
-0.0554785,-0.0554785,0.0799999,171.9167719,150.2058103
-0.0454785,-0.0454785,0.0899999,147.3207675,125.6024651
-0.0354785,-0.0354785,0.0999999,127.0968820,105.4945724
-0.0254785,-0.0254785,0.1099999,109.6837485,88.3135616
-0.0154785,-0.0154785,0.1199999,94.3587167,73.3100164
-0.0054785,-0.0054785,0.1299999,80.7984368,60.1393434
0.0045215,0.0045215,0.1399999,68.8294947,48.6055535
0.0145215,0.0145215,0.1499999,58.3042531,38.4243334
0.0245215,0.0245215,0.1599999,49.0662650,29.7555948
0.0345215,0.0345215,0.1699999,40.9769028,22.4712531
0.0445215,0.0445215,0.1799999,33.9479442,16.4316594
0.0545215,0.0545215,0.1899999,27.9267549,11.4935805
0.0645215,0.0645215,0.1999999,22.8338721,7.5169730
0.0745215,0.0745215,0.2099999,18.4802050,3.5980881
0.0845215,0.0845215,0.2199999,14.6182766,0.4159656
0.0945215,0.0945215,0.2299999,11.1950638,-2.0152285
0.1045215,0.1045215,0.2399999,8.3209906,-3.7841634
0.1145215,0.1145215,0.2499999,5.9963711,-5.0065573
0.1245215,0.1245215,0.2599999,4.1024966,-5.7899237
0.1345215,0.1345215,0.2699999,2.5243622,-6.5778447
0.1445215,0.1445215,0.2799999,1.1901513,-7.2825003
0.1545215,0.1545215,0.2899999,0.0592706,-7.6427719
0.1645215,0.1645215,0.2999999,-0.8883450,-7.7675268
0.1745215,0.1745215,0.3099999,-1.6670159,-7.7321435
0.1845215,0.1845215,0.3199999,-2.2884334,-7.5837288
0.1945215,0.1945215,0.3299999,-2.7624559,-7.3620706
0.2045215,0.2045215,0.3399999,-3.1067605,-7.0955865
0.2145215,0.2145215,0.3499999,-3.3436882,-6.8044700
0.2245215,0.2245215,0.3599999,-3.4926373,-6.5029433
0.2345215,0.2345215,0.3699999,-3.5672109,-6.2206061
0.2445215,0.2445215,0.3799999,-3.5717801,-5.9608120
0.2545215,0.2545215,0.3899999,-3.5094602,-5.7466410
0.2645215,0.2645215,0.3999999,-3.3917606,-5.5289043
0.2745215,0.2745215,0.4099999,-3.2361059,-5.3200067
0.2845215,0.2845215,0.4199999,-3.0593589,-5.1330069
0.2945215,0.2945215,0.4299999,-2.8745122,-4.9138397
0.3045215,0.3045215,0.4399999,-2.6903518,-4.6847946
0.3145215,0.3145215,0.4499999,-2.5123004,-4.4736847
0.3245215,0.3245215,0.4599999,-2.3434140,-4.2645663
0.3345215,0.3345215,0.4699999,-2.1851916,-4.0627681
0.3445215,0.3445215,0.4799999,-2.0381498,-3.8724343
0.3545215,0.3545215,0.4899999,-1.9022082,-3.6957656
0.3645215,0.3645215,0.4999999,-1.7769394,-3.5325937
0.3745215,0.3745215,0.5099999,-1.6617284,-3.3820753
0.3845215,0.3845215,0.5199999,-1.5558721,-3.2469623
0.3945215,0.3945215,0.5299999,-1.4586415,-3.1306466
0.4045215,0.4045215,0.5399999,-1.3693181,-3.0232539
0.4145215,0.4145215,0.5499999,-1.2872154,-2.9239878
0.4245215,0.4245215,0.5599999,-1.2116903,-2.8321055
0.4345215,0.4345215,0.5699999,-1.1421480,-2.7471831
0.4445215,0.4445215,0.5799999,-1.0780434,-2.6697791
0.4545215,0.4545215,0.5899999,-1.0188800,-2.5975171
0.4645215,0.4645215,0.5999999,-0.9642071,-2.5299373
0.4745215,0.4745215,0.6099999,-0.9136173,-2.4666235
0.4845215,0.4845215,0.6199999,-0.8667426,-2.4071994
0.4945215,0.4945215,0.6299999,-0.8232508,-2.3513254
0.5045215,0.5045215,0.6399999,-0.7828429,-2.2986947
0.5145215,0.5145215,0.6499999,-0.7452489,-2.2490306
0.5245215,0.5245215,0.6599999,-0.7102257,-2.2020829
0.5345215,0.5345215,0.6699999,-0.6775538,-2.1576260
0.5445215,0.5445215,0.6799999,-0.6470353,-2.1154556
0.5545215,0.5545215,0.6899999,-0.6184911,-2.0753874
0.5645215,0.5645215,0.6999999,-0.5917597,-2.0372541
0.5745215,0.5745215,0.7099999,-0.5666945,-2.0009046
0.5845215,0.5845215,0.7199999,-0.5431631,-1.9663557
0.5945215,0.5945215,0.7299999,-0.5210451,-1.9334028
0.6045215,0.6045215,0.7399999,-0.5002313,-1.9018746
0.6145215,0.6145215,0.7499999,-0.4806226,-1.8717316
0.6245215,0.6245215,0.7599999,-0.4621284,-1.8427765
0.6345215,0.6345215,0.7699999,-0.4446666,-1.8149270
0.6445215,0.6445215,0.7799999,-0.4281620,-1.7881079
0.6545215,0.6545215,0.7899999,-0.4125461,-1.7622664
0.6645215,0.6645215,0.7999999,-0.3977562,-1.7373771
0.6745215,0.6745215,0.8099999,-0.3837348,-1.7133276
0.6845215,0.6845215,0.8199999,-0.3704294,-1.6900646
0.6945215,0.6945215,0.8299999,-0.3577916,-1.6675389
0.7045215,0.7045215,0.8399999,-0.3457771,-1.6457054
0.7145215,0.7145215,0.8499999,-0.3343452,-1.6245224
0.7245215,0.7245215,0.8599999,-0.3234582,-1.6039519
0.7345215,0.7345215,0.8699999,-0.3130817,-1.5839584
0.7445215,0.7445215,0.8799999,-0.3031836,-1.5645094
0.7545215,0.7545215,0.8899999,-0.2937344,-1.5455749
0.7645215,0.7645215,0.8999999,-0.2847070,-1.5271270
0.7745215,0.7745215,0.9099999,-0.2760760,-1.5091864
0.7845215,0.7845215,0.9199999,-0.2678181,-1.4916877
0.7945215,0.7945215,0.9299999,-0.2599116,-1.4746028
0.8045215,0.8045215,0.9399999,-0.2523364,-1.4579110
0.8145215,0.8145215,0.9499999,-0.2450737,-1.4415932
0.8245215,0.8245215,0.9599999,-0.2381063,-1.4256316
0.8345215,0.8345215,0.9699999,-0.2314178,-1.4100097
0.8445215,0.8445215,0.9799999,-0.2249932,-1.3947119
0.8545215,0.8545215,0.9899999,-0.2188184,-1.3797240
0.8645215,0.8645215,0.9999999,-0.2128804,-1.3650325
0.8745215,0.8745215,1.0099999,-0.2071667,-1.3506249
0.8845215,0.8845215,1.0199999,-0.2016660,-1.3364894
0.8945215,0.8945215,1.0299999,-0.1963675,-1.3226151
0.9045215,0.9045215,1.0399999,-0.1912612,-1.3089916
0.9145215,0.9145215,1.0499999,-0.1863376,-1.2956094
0.9245215,0.9245215,1.0599999,-0.1815878,-1.2824594
0.9345215,0.9345215,1.0699999,-0.1770037,-1.2695331
0.9445215,0.9445215,1.0799999,-0.1725773,-1.2568497
0.9545215,0.9545215,1.0899999,-0.1683014,-1.2443779
0.9645215,0.9645215,1.0999999,-0.1641690,-1.2321061
0.9745215,0.9745215,1.1099999,-0.1601737,-1.2200277
0.9845215,0.9845215,1.1199999,-0.1563093,-1.2081365
0.9945215,0.9945215,1.1299999,-0.1525700,-1.1964264
1.0045215,1.0045215,1.1399999,-0.1489504,-1.1848918
1.0145215,1.0145215,1.1499999,-0.1454454,-1.1735275
1.0245215,1.0245215,1.1599999,-0.1420501,-1.1623285
1.0345215,1.0345215,1.1699999,-0.1387598,-1.1512899
1.0445215,1.0445215,1.1799999,-0.1355702,-1.1404073
1.0545215,1.0545215,1.1899999,-0.1324773,-1.1296763
1.0645215,1.0645215,1.1999999,-0.1294770,-1.1190930
1.0745215,1.0745215,1.2099999,-0.1265657,-1.1086534
1.0845215,1.0845215,1.2199999,-0.1237400,-1.0983539
1.0945215,1.0945215,1.2299999,-0.1209963,-1.0881909
1.1045215,1.1045215,1.2399999,-0.1183317,-1.0781611
1.1145215,1.1145215,1.2499999,-0.1157430,-1.0682613
1.1245215,1.1245215,1.2599999,-0.1132274,-1.0584885
1.1345215,1.1345215,1.2699999,-0.1107822,-1.0488397
1.1445215,1.1445215,1.2799999,-0.1084048,-1.0393122
1.1545215,1.1545215,1.2899999,-0.1060927,-1.0299032
1.1645215,1.1645215,1.2999999,-0.1038436,-1.0206103
1.1745215,1.1745215,1.3099999,-0.1016553,-1.0114310
1.1845215,1.1845215,1.3199999,-0.0995255,-1.0023629
1.1945215,1.1945215,1.3299999,-0.0974522,-0.9934037
1.2045215,1.2045215,1.3399999,-0.0954335,-0.9845514
1.2145215,1.2145215,1.3499999,-0.0934676,-0.9758037
1.2245215,1.2245215,1.3599999,-0.0915526,-0.9671587
1.2345215,1.2345215,1.3699999,-0.0896868,-0.9586145
1.2445215,1.2445215,1.3799999,-0.0878686,-0.9501692
1.2545215,1.2545215,1.3899999,-0.0860965,-0.9418210
1.2645215,1.2645215,1.3999999,-0.0843689,-0.9335681
1.2745215,1.2745215,1.4099999,-0.0826844,-0.9254089
1.2845215,1.2845215,1.4199999,-0.0810417,-0.9173417
1.2945215,1.2945215,1.4299999,-0.0794393,-0.9093650
1.3045215,1.3045215,1.4399999,-0.0778762,-0.9014783
1.3145215,1.3145215,1.4499999,-0.0763509,-0.8936864
1.3245215,1.3245215,1.4599999,-0.0748624,-0.8859801
1.3345215,1.3345215,1.4699999,-0.0734096,-0.8783582
1.3445215,1.3445215,1.4799999,-0.0719913,-0.8708193
1.3545215,1.3545215,1.4899999,-0.0706066,-0.8633620
1.3645215,1.3645215,1.4999999,-0.0692544,-0.8559851
1.3745215,1.3745215,1.5099999,-0.0679338,-0.8486875
1.3845215,1.3845215,1.5199999,-0.0666439,-0.8414679
1.3945215,1.3945215,1.5299999,-0.0653837,-0.8343251
1.4045215,1.4045215,1.5399999,-0.0641524,-0.8272580
1.4145215,1.4145215,1.5499999,-0.0629493,-0.8202656
1.4245215,1.4245215,1.5599999,-0.0617734,-0.8133468
1.4345215,1.4345215,1.5699999,-0.0606240,-0.8065004
1.4445215,1.4445215,1.5799999,-0.0595005,-0.7997256
1.4545215,1.4545215,1.5899999,-0.0584020,-0.7930213
1.4645215,1.4645215,1.5999999,-0.0573279,-0.7863865
1.4745215,1.4745215,1.6099999,-0.0562775,-0.7798203
1.4845215,1.4845215,1.6199999,-0.0552503,-0.7733218
1.4945215,1.4945215,1.6299999,-0.0542454,-0.7668900
1.5045215,1.5045215,1.6399999,-0.0532625,-0.7605241
1.5145215,1.5145215,1.6499999,-0.0523008,-0.7542233
1.5245215,1.5245215,1.6599999,-0.0513598,-0.7479865
1.5345215,1.5345215,1.6699999,-0.0504390,-0.7418132
1.5445215,1.5445215,1.6799999,-0.0495379,-0.7357023
1.5545215,1.5545215,1.6899999,-0.0486559,-0.7296532
1.5645215,1.5645215,1.6999999,-0.0477926,-0.7236649
1.5745215,1.5745215,1.7099999,-0.0469474,-0.7177369
1.5845215,1.5845215,1.7199999,-0.0461200,-0.7118683
1.5945215,1.5945215,1.7299999,-0.0453098,-0.7060583
