# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.2784311,-1.2784311,-1.2932306,4579.5022404,1636.4436602,19157.9923500,248.8503509,13280.4395165,4440.4187744,4411.4957844,5398.4949380,3414.3079882,4579.5022404,1620.8025608,19157.9923500,233.2177143,13280.4395165,4440.4187744,4411.4957844,5398.4949380,3414.3079882
-1.2734311,-1.2734311,-1.2882306,4272.4498370,1408.2620046,17881.8105028,231.9234006,12381.9938993,4083.9026266,4045.6560274,5036.5296505,3185.3810397,4272.4498370,1392.6209052,17881.8105028,216.2931948,12381.9938993,4083.9026266,4045.6560274,5036.5296505,3185.3810397
-1.2684311,-1.2684311,-1.2832306,4166.4449340,1322.5813312,17440.4887923,226.1147642,12071.3566957,3949.8344423,3895.3913056,4911.5669574,3106.3476932,4166.4449340,1306.9402319,17440.4887923,210.4855489,12071.3566957,3949.8344423,3895.3913056,4911.5669574,3106.3476932
-1.2634311,-1.2634311,-1.2782306,4251.5961197,1373.1941768,17747.8026379,230.9105624,12318.9695524,4028.3568774,3949.9593447,5011.9464792,3169.8332770,4251.5961197,1357.5530774,17747.8026379,215.2803925,12318.9695524,4028.3568774,3949.9593447,5011.9464792,3169.8332770
-1.2584311,-1.2584311,-1.2732306,4534.8375322,1563.6568477,18848.8534763,246.6709838,13145.5555189,4325.1576623,4214.4397399,5345.8424469,3381.0076289,4534.8375322,1548.0157483,18848.8534763,231.0383875,13145.5555189,4325.1576623,4214.4397399,5345.8424469,3381.0076289
-1.2534311,-1.2534311,-1.2682306,5041.0765100,1892.2494098,20911.9919518,274.6905042,14625.5509929,4862.4313295,4710.7487302,5942.6165973,3758.4407417,5041.0765100,1892.2494098,20911.9919518,259.0550780,14625.5509929,4862.4313295,4710.7487302,5942.6165973,3758.4407417
-1.2484311,-1.2484311,-1.2632306,5817.3924694,2416.7481119,24118.4321199,317.4180002,16899.6561243,5682.4102089,5481.3499917,6857.7679734,4337.2332922,5817.3924694,2416.7481119,24118.4321199,301.7802420,16899.6561243,5682.4102089,5481.3499917,6857.7679734,4337.2332922
-1.2434311,-1.2434311,-1.2582306,6941.2219852,3164.8816621,28767.6603300,378.8854512,20199.2912386,6816.0957997,6596.4820544,8182.5818143,5175.1191348,6941.2219852,3164.8816621,28767.6603300,363.2461852,20199.2912386,6816.0957997,6596.4820544,8182.5818143,5175.1191348
-1.2384311,-1.2384311,-1.2532306,8534.3983024,4204.2619715,35330.1604280,465.4438185,24888.5292771,8414.7123982,8166.5312302,10060.6798765,6362.9326439,8534.3983024,4204.2619715,35330.1604280,449.8037509,24888.5292771,8414.7123982,8166.5312302,10060.6798765,6362.9326439
-1.2334311,-1.2334311,-1.2482306,10786.3656609,5638.8809468,44534.2650096,586.9820273,31533.4037040,10673.3067926,10362.4258271,12715.3863811,8041.9164587,10786.3656609,5638.8809468,44534.2650096,571.3416328,31533.4037040,10673.3067926,10362.4258271,12715.3863811,8041.9164587
-1.2284311,-1.2284311,-1.2432306,13992.3034982,7628.9419459,57508.0796123,758.9326236,41015.6904676,13881.2981941,13448.9813147,16494.6703027,10432.1454820,13992.3034982,7628.9419459,57508.0796123,743.2923303,41015.6904676,13881.2981941,13448.9813147,16494.6703027,10432.1454820
-1.2234311,-1.2234311,-1.2382306,18616.0591043,10423.3712888,76012.3248603,1005.5847721,54322.7812304,18215.1996983,17839.6321282,21945.3328254,13879.4471477,18616.0591043,10423.3712888,76012.3248603,989.9484046,54322.7812304,18215.1996983,17839.6321282,21945.3328254,13879.4471477
-1.2184311,-1.2184311,-1.2332306,21750.1058279,13144.2753008,85255.4958510,1362.2693857,60922.4030536,21553.3965344,21144.5589026,25639.8687126,16216.0768079,21750.1058279,13144.2753008,85255.4958510,1347.4623388,60922.4030536,21553.3965344,21144.5589026,25639.8687126,16216.0768079
-1.2134311,-1.2134311,-1.2282306,20942.0366060,12933.9933493,81885.8422980,1303.7822282,58882.0533295,20959.2564556,20089.1352937,24687.2853586,15613.6101959,20942.0366060,12933.9933493,81885.8422980,1288.1411305,58882.0533295,20959.2564556,20089.1352937,24687.2853586,15613.6101959
-1.2084311,-1.2084311,-1.2232306,20290.3941808,12148.9046066,79293.6770815,1261.9351378,57056.4904515,20597.8587774,19437.0611434,23919.1039823,15127.7696349,20290.3941808,12148.9046066,79293.6770815,1246.2940412,57056.4904515,20597.8587774,19437.0611434,23919.1039823,15127.7696349
-1.2034311,-1.2034311,-1.2182306,20240.1873689,11769.5782316,79043.6976697,1259.4869089,56882.7423921,20001.5604379,19386.7613696,23859.9182442,15090.3372874,20240.1873689,11769.5782316,79043.6976697,1245.4290631,56882.7423921,20001.5604379,19386.7613696,23859.9182442,15090.3372874
-1.1984311,-1.1984311,-1.2132306,20599.7830874,11664.9815524,80408.5669692,1255.5057637,57847.6660777,19827.9052777,19750.1468123,24283.8236305,15358.4385940,20599.7830874,11664.9815524,80408.5669692,1239.8646725,57847.6660777,19827.9052777,19750.1468123,24283.8236305,15358.4385940
-1.1934311,-1.1934311,-1.2082306,20710.3022571,11744.3993464,82868.2765062,1268.7851383,58523.0989671,19937.8404732,20392.4985025,24414.1079162,15440.8376113,20710.3022571,11744.3993464,82868.2765062,1253.1440390,58523.0989671,19937.8404732,20392.4985025,24414.1079162,15440.8376113
-1.1884311,-1.1884311,-1.2032306,21004.6377398,11942.6521110,85684.1724263,1294.1719341,59253.6168997,20231.5012698,21213.1252276,24761.0820042,15660.2832927,21004.6377398,11942.6521110,85684.1724263,1278.5308348,59253.6168997,20231.5012698,21213.1252276,24761.0820042,15660.2832927
-1.1834311,-1.1834311,-1.1982306,21408.0824323,12211.0226707,87151.2865008,1326.3801231,60292.4493578,20634.2806182,22051.3965280,25236.6782625,15961.0767772,21408.0824323,12211.0226707,87151.2865008,1310.7390238,60292.4493578,20634.2806182,22051.3965280,25236.6782625,15961.0767772
-1.1784311,-1.1784311,-1.1932306,21862.8414691,12511.8133231,88835.0194832,1361.3005717,61483.4578935,21088.4728623,22634.3325536,25772.7658609,16300.1283445,21862.8414691,12511.8133231,88835.0194832,1345.6594723,61483.4578935,21088.4728623,22634.3325536,25772.7658609,16300.1283445
-1.1734311,-1.1734311,-1.1882306,22323.2534056,12815.2318687,90560.8872244,1395.6730382,62703.5037775,21548.4938229,23098.0129883,26315.5173169,16643.3945054,22323.2534056,12815.2318687,90560.8872244,1380.0319389,62703.5037775,21548.4938229,23098.0129883,26315.5173169,16643.3945054
-1.1684311,-1.1684311,-1.1832306,22753.2894344,13097.7609545,92191.4557198,1426.9144826,63855.5888819,21978.3789794,23528.1998894,26822.4604742,16964.0135097,22753.2894344,13097.7609545,92191.4557198,1411.2733832,63855.5888819,21978.3789794,23528.1998894,26822.4604742,16964.0135097
-1.1634311,-1.1634311,-1.1782306,23125.4518562,13341.4387648,93622.0627720,1453.0434362,64865.8358752,22350.6810176,23900.2226948,27261.1799779,17241.4840868,23125.4518562,13341.4387648,93622.0627720,1437.4023369,64865.8358752,22350.6810176,23900.2226948,27261.1799779,17241.4840868
-1.1584311,-1.1584311,-1.1732306,23420.4562374,13533.6506817,94779.5817406,1472.6583980,65682.6150300,22646.1512139,24194.7612608,27608.9425894,17461.4284743,23420.4562374,13533.6506817,94779.5817406,1457.0172986,65682.6150300,22646.1512139,24194.7612608,27608.9425894,17461.4284743
-1.1534311,-1.1534311,-1.1682306,23627.2613218,13667.1485534,95622.5254213,1484.9406014,66276.6172842,22853.7687571,24400.7538864,27852.7324475,17615.6147187,23627.2613218,13667.1485534,95622.5254213,1469.2995021,66276.6172842,22853.7687571,24400.7538864,27852.7324475,17615.6147187
-1.1484311,-1.1484311,-1.1632306,23743.1492904,13740.1043493,96141.3276483,1489.6609753,66641.0537940,22970.8206260,24515.4779547,27989.3456816,17702.0165143,23743.1492904,13740.1043493,96141.3276483,1474.0198822,66641.0537940,22970.8206260,24515.4779547,27989.3456816,17702.0165143
-1.1434311,-1.1434311,-1.1582306,23773.6801288,13756.0837237,96181.4339629,1487.1235072,66679.8402682,23002.8558009,24544.5044567,28025.3366187,17724.7791816,23773.6801288,13756.0837237,96181.4339629,1471.5383034,66679.8402682,23002.8558009,24544.5044567,28025.3366187,17724.7791816
-1.1384311,-1.1384311,-1.1532306,23291.1255670,13463.1132835,94248.5965908,1464.5886150,65317.5739245,22523.1086026,24059.1425314,27456.4825768,17365.0042959,23291.1255670,13463.1132835,94248.5965908,1448.9572282,65317.5739245,22523.1086026,24059.1425314,27456.4825768,17365.0042959
-1.1334311,-1.1334311,-1.1482306,22739.1852549,13104.5170824,92099.7761760,1427.0159545,63802.0781537,21971.4676717,23506.9028380,26805.8339200,16953.4979535,22739.1852549,13104.5170824,92099.7761760,1411.3748558,63802.0781537,21971.4676717,23506.9028380,26805.8339200,16953.4979535
-1.1284311,-1.1284311,-1.1432306,22150.5375597,12720.8029047,89833.3448287,1385.7629662,62202.8114742,21383.3870873,22917.6880322,26111.9131759,16514.6239401,22150.5375597,12720.8029047,89833.3448287,1370.1218669,62202.8114742,21383.3870873,22917.6880322,26111.9131759,16514.6239401
-1.1234311,-1.1234311,-1.1382306,21559.8857696,12334.6443052,87581.4461818,1343.3370843,60613.0530683,20793.5112636,22326.2602756,25415.6299268,16074.2557474,21559.8857696,12334.6443052,87581.4461818,1327.6959850,60613.0530683,20793.5112636,22326.2602756,25415.6299268,16074.2557474
-1.1184311,-1.1184311,-1.1332306,21011.5131810,11974.9461431,85513.1976109,1302.9040928,59152.1624846,20246.0513181,21776.9750439,24769.1870410,15665.4093681,21011.5131810,11974.9461431,85513.1976109,1287.2629935,59152.1624846,20246.0513181,21776.9750439,24769.1870410,15665.4093681
-1.1134311,-1.1134311,-1.1282306,20561.3138033,11678.1685385,83842.5906227,1268.4368840,57971.1544818,19796.8167908,21325.8108158,24238.4745457,15329.7573145,20561.3138033,11678.1685385,83842.5906227,1252.7957847,57971.1544818,19796.8167908,21325.8108158,24238.4745457,15329.7573145
-1.1084311,-1.1084311,-1.1232306,20280.8391440,11490.9642895,82844.2244840,1244.9932938,57263.8005464,19517.2635192,21044.4147689,23907.8401342,15120.6457518,20280.8391440,11490.9642895,82844.2244840,1229.3521945,57263.8005464,19517.2635192,21044.4147689,23907.8401342,15120.6457518
-1.1034311,-1.1034311,-1.1182306,20264.5329540,11474.8928689,82881.4293377,1239.2133247,57286.4714337,19501.7295000,21027.3364081,23888.6177647,15108.4884579,20264.5329540,11474.8928689,82881.4293377,1223.5722253,57286.4714337,19501.7295000,21027.3364081,23888.6177647,15108.4884579
-1.0984311,-1.0984311,-1.1132306,20641.9334539,11714.3703584,84453.6902274,1260.1585110,58391.5969772,19879.6382085,21110.9558472,24333.5121180,15389.8643528,20641.9334539,11714.3703584,84453.6902274,1244.5174117,58391.5969772,19879.6382085,21110.9558472,24333.5121180,15389.8643528
-1.0934311,-1.0934311,-1.1082306,21157.8654504,12329.6870977,82706.4201882,1320.6784423,59223.8292352,20835.4800632,20518.0550024,24941.7127751,15774.5242230,21157.8654504,12329.6870977,82706.4201882,1305.0465909,59223.8292352,20835.4800632,20518.0550024,24941.7127751,15774.5242230
-1.0884311,-1.0884311,-1.1032306,21138.7787575,12725.8832013,82486.7326746,1342.3408904,59034.3939746,20951.4473420,20472.5904939,24919.2126409,15760.2938887,21138.7787575,12725.8832013,82486.7326746,1327.2669783,59034.3939746,20951.4473420,20472.5904939,24919.2126409,15760.2938887
-1.0834311,-1.0834311,-1.0982306,20722.7618216,12143.2299958,83167.1511971,1126.5040199,58342.9690778,20301.8880871,20261.5522117,24428.7957343,15450.1270031,20722.7618216,12143.2299958,83167.1511971,1110.8629217,58342.9690778,20301.8880871,20261.5522117,24428.7957343,15450.1270031
-1.0784311,-1.0784311,-1.0932306,15562.2993405,9137.8470498,63938.2202175,850.2613303,45552.4966275,15527.2731781,15110.8782645,18345.4423217,11602.6764840,15562.2993405,9137.8470498,63938.2202175,834.6202310,45552.4966275,15527.2731781,15110.8782645,18345.4423217,11602.6764840
-1.0734311,-1.0734311,-1.0882306,11979.4362498,6910.4744002,48873.4102572,657.2967790,34964.9917072,12010.3997181,11536.3900382,14121.8242856,8931.4258919,11979.4362498,6910.4744002,48873.4102572,641.6556797,34964.9917072,12010.3997181,11536.3900382,14121.8242856,8931.4258919
-1.0684311,-1.0684311,-1.0832306,9457.6468030,5314.1052512,38301.0835490,520.5475805,27531.8325862,9495.3484328,9021.6849871,11149.0410336,7051.2726786,9457.6468030,5314.1052512,38301.0835490,504.9064813,27531.8325862,9495.3484328,9021.6849871,11149.0410336,7051.2726786
-1.0634311,-1.0634311,-1.0782306,7668.3006657,4162.3750581,30822.1588745,422.8225916,22271.3999843,7684.6892039,7238.2381356,9039.6903755,5717.2021859,7668.3006657,4162.3750581,30822.1588745,407.1814926,22271.3999843,7684.6892039,7238.2381356,9039.6903755,5717.2021859
-1.0584311,-1.0584311,-1.0732306,6400.3326179,3334.6573416,25537.9491786,353.0965181,18553.1359399,6385.9462342,5975.0726351,7544.9604401,4771.8519693,6400.3326179,3334.6573416,25537.9491786,337.4554205,18553.1359399,6385.9462342,5975.0726351,7544.9604401,4771.8519693
-1.0534311,-1.0534311,-1.0682306,5517.6525454,2752.5968939,21868.9596888,304.2694450,15970.4226782,5474.1261682,5096.1704051,6504.4229203,4113.7582587,5517.6525454,2752.5968939,21868.9596888,288.6283558,15970.4226782,5474.1261682,5096.1704051,6504.4229203,4113.7582587
-1.0484311,-1.0484311,-1.0632306,4933.1841036,2365.7524889,19444.3865054,271.8037480,14263.0627645,4868.7854026,4514.5112832,5815.4288421,3678.0001424,4933.1841036,2365.7524889,19444.3865054,256.1627092,14263.0627645,4868.7854026,4514.5112832,5815.4288421,3678.0001424
-1.0434311,-1.0434311,-1.0582306,4593.0855254,2142.8485270,18034.9218928,252.8973232,13270.1413613,4520.0517376,4176.2941867,5414.5074415,3424.4351846,4593.0855254,2142.8485270,18034.9218928,237.2565187,13270.1413613,4520.0517376,4176.2941867,5414.5074415,3424.4351846
-1.0384311,-1.0384311,-1.0532306,4467.4024690,2066.5851854,17512.9306201,245.9947823,12902.0902831,4400.3290432,4051.5902005,5266.3473777,3330.7305326,4467.4024690,2066.5851854,17512.9306201,230.3547851,12902.0902831,4400.3290432,4051.5902005,5266.3473777,3330.7305326
-1.0334311,-1.0334311,-1.0482306,4545.0110868,2130.8292182,17830.8959851,250.5234886,13125.5684156,4467.4036689,4129.2857907,5357.8354278,3388.5926561,4545.0110868,2130.8292182,17830.8959851,234.8855720,13125.5684156,4467.4036689,4129.2857907,5357.8354278,3388.5926561
-1.0284311,-1.0284311,-1.0432306,4831.7232567,2339.5619423,19013.3421465,266.7949322,13957.7954956,4722.8693476,4415.1880902,5695.8228588,3602.3546765,4831.7232567,2339.5619423,19013.3421465,251.1612205,13957.7954956,4722.8693476,4415.1880902,5695.8228588,3602.3546765
-1.0234311,-1.0234311,-1.0382306,5351.1371532,2707.3524008,21160.4619664,296.0491153,15469.0968570,5216.3087735,4932.8754408,6308.1281148,3989.6105230,5351.1371532,2707.3524008,21160.4619664,280.4226222,15469.0968570,5216.3087735,4932.8754408,6308.1281148,3989.6105230
-1.0184311,-1.0184311,-1.0332306,6148.4183296,3261.4561082,24464.2379211,340.6508612,17794.2116584,5989.6062697,5727.4783578,7247.9941021,4584.0339660,6148.4183296,3261.4561082,24464.2379211,325.0363098,17794.2116584,5989.6062697,5727.4783578,7247.9941021,4584.0339660
-1.0134311,-1.0134311,-1.0282306,7297.8476078,4045.9988507,29240.6107581,404.4804734,21154.8584852,7112.4363131,6873.2272113,8602.9859362,5441.0060473,7297.8476078,4045.9988507,29240.6107581,388.8885386,21154.8584852,7112.4363131,6873.2272113,8602.9859362,5441.0060473
-1.0084311,-1.0084311,-1.0232306,8915.8463626,5096.2072230,35984.9658032,493.6006546,25898.6587864,8694.4185062,8486.4771950,10510.3456511,6647.3262506,8915.8463626,5096.2072230,35984.9658032,478.0667664,25898.6587864,8694.4185062,8486.4771950,10510.3456511,6647.3262506
-1.0034311,-1.0034311,-1.0182306,11182.5332747,6499.5652082,45463.9156939,617.2951871,32555.5957264,10905.1985330,10747.2646405,13182.4041366,8337.2844217,11182.5332747,6499.5652082,45463.9156939,601.9900165,32555.5957264,10905.1985330,10747.2646405,13182.4041366,8337.2844217
-0.9984311,-0.9984311,-1.0132306,14294.8651615,8464.4023118,58865.7717333,789.1712614,41671.5047453,14007.3014211,13934.6640560,16851.3417316,10657.7243004,14294.8651615,8464.4023118,58865.7717333,775.2512063,41671.5047453,14007.3014211,13934.6640560,16851.3417316,10657.7243004
-0.9934311,-0.9934311,-1.0082306,18637.5478818,10892.7529335,75744.0401347,1028.1224987,53772.3195241,18165.9614790,18027.7493983,21970.6646301,13895.4683878,18637.5478818,10892.7529335,75744.0401347,1012.5735186,53772.3195241,18165.9614790,18027.7493983,21970.6646301,13895.4683878
-0.9884311,-0.9884311,-1.0032306,21323.7919780,12849.7033780,85330.6263850,1354.6713662,59494.0532487,20866.8993919,21780.6845642,25137.3134043,15898.2329230,21323.7919780,12849.7033780,85330.6263850,1339.8095426,59494.0532487,20866.8993919,21780.6845642,25137.3134043,15898.2329230
-0.9834311,-0.9834311,-0.9982306,21022.4314179,13269.4107870,83180.2238569,1311.3169793,59072.2196639,21361.4188614,20683.4439744,24782.0578824,15673.5496029,21022.4314179,13269.4107870,83180.2238569,1295.6758799,59072.2196639,21361.4188614,20683.4439744,24782.0578824,15673.5496029
-0.9784311,-0.9784311,-0.9932306,20314.7720086,13287.8329957,80381.5488056,1265.0900242,57100.4650966,20654.2015792,19975.3424380,23947.8415116,15145.9448443,20314.7720086,13287.8329957,80381.5488056,1249.4489249,57100.4650966,20654.2015792,19975.3424380,23947.8415116,15145.9448443
-0.9734311,-0.9734311,-0.9882306,20242.1644422,12775.8598860,80056.3812172,1262.1194944,56873.1483114,20581.6998138,19902.6290706,23862.2488950,15091.8113204,20242.1644422,12775.8598860,80056.3812172,1246.4783950,56873.1483114,20581.6998138,19902.6290706,23862.2488950,15091.8113204
-0.9684311,-0.9684311,-0.9832306,20608.9825434,12558.4255220,81447.9024306,1288.8224617,57856.3138401,20948.4063967,20269.5586901,24294.6683062,15365.2973692,20608.9825434,12558.4255220,81447.9024306,1273.1818141,57856.3138401,20948.4063967,20269.5586901,24294.6683062,15365.2973692
-0.9634311,-0.9634311,-0.9782306,21276.0776533,12540.4901044,84018.7790404,1314.9933034,59670.8474897,20981.2804433,20936.8712455,25081.0659068,15862.6588820,21276.0776533,12540.4901044,84018.7790404,1299.3528744,59670.8474897,20981.2804433,20936.8712455,25081.0659068,15862.6588820
-0.9584311,-0.9584311,-0.9732306,21808.2775324,12654.5503332,87371.7616350,1333.1757840,61692.3277058,21141.5765212,21801.3388804,25708.4437750,16259.4474855,21808.2775324,12654.5503332,87371.7616350,1317.5346846,61692.3277058,21141.5765212,21801.3388804,25708.4437750,16259.4474855
-0.9534311,-0.9534311,-0.9682306,22097.0304869,12850.6042438,89931.0458313,1359.4013397,62389.0893169,21429.4262850,22648.2776666,26048.8369622,16474.7310398,22097.0304869,12850.6042438,89931.0458313,1343.7602404,62389.0893169,21429.4262850,22648.2776666,26048.8369622,16474.7310398
-0.9484311,-0.9484311,-0.9632306,22454.3489432,13090.1102381,91196.6162563,1389.4436673,63286.5137462,21785.8993003,23122.7985861,26470.0578235,16741.1345037,22454.3489432,13090.1102381,91196.6162563,1373.8025679,63286.5137462,21785.8993003,23122.7985861,26470.0578235,16741.1345037
-0.9434311,-0.9434311,-0.9582306,22833.4473555,13342.5151206,92569.4086333,1419.9412829,64258.7366493,22164.2912460,23502.6034651,26916.9537419,17023.7762996,22833.4473555,13342.5151206,92569.4086333,1404.3001835,64258.7366493,22164.2912460,23502.6034651,26916.9537419,17023.7762996
-0.9384311,-0.9384311,-0.9532306,23196.9788987,13583.4281535,93907.1991936,1448.2054281,65205.3708248,22527.3237151,23866.6340823,27345.4988310,17294.8120119,23196.9788987,13583.4281535,93907.1991936,1432.5643287,65205.3708248,22527.3237151,23866.6340823,27345.4988310,17294.8120119
-0.9334311,-0.9334311,-0.9482306,23515.8080074,13793.8181334,95099.1151468,1472.1348175,66048.1557719,22845.9157860,24185.7002288,27721.3469558,17532.5192377,23515.8080074,13793.8181334,95099.1151468,1456.4937182,66048.1557719,22845.9157860,24185.7002288,27721.3469558,17532.5192377
