# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-1.3818020,-1.3818020,-1.4219689,189310.9194194
-1.3718020,-1.3718020,-1.4119689,183285.9437293
-1.3618020,-1.3618020,-1.4019689,172733.6473485
-1.3518020,-1.3518020,-1.3919689,165907.6228680
-1.3418020,-1.3418020,-1.3819689,139241.5274091
-1.3318020,-1.3318020,-1.3719689,129618.0160110
-1.3218020,-1.3218020,-1.3619689,140254.4023173
-1.3118020,-1.3118020,-1.3519689,169263.1371728
-1.3018020,-1.3018020,-1.3419689,184416.4331986
-1.2918020,-1.2918020,-1.3319689,146463.5225564
-1.2818020,-1.2818020,-1.3219689,102650.8483288
-1.2718020,-1.2718020,-1.3119689,71821.1154658
-1.2618020,-1.2618020,-1.3019689,50760.5598558
-1.2518020,-1.2518020,-1.2919689,36677.1996948
-1.2418020,-1.2418020,-1.2819689,27289.8176630
-1.2318020,-1.2318020,-1.2719689,22801.8246727
-1.2218020,-1.2218020,-1.2619689,22415.3599882
-1.2118020,-1.2118020,-1.2519689,21343.7932305
-1.2018020,-1.2018020,-1.2419689,17512.5446178
-1.1918020,-1.1918020,-1.2319689,16769.9382084
-1.1818020,-1.1818020,-1.2219689,18117.4165475
-1.1718020,-1.1718020,-1.2119689,20534.8237084
-1.1618020,-1.1618020,-1.2019689,24745.3263067
-1.1518020,-1.1518020,-1.1919689,30668.6848836
-1.1418020,-1.1418020,-1.1819689,38283.9533434
-1.1318020,-1.1318020,-1.1719689,47546.3607468
-1.1218020,-1.1218020,-1.1619689,58319.2006380
-1.1118020,-1.1118020,-1.1519689,70327.2069756
-1.1018020,-1.1018020,-1.1419689,83153.3717060
-1.0918020,-1.0918020,-1.1319689,96319.6494529
-1.0818020,-1.0818020,-1.1219689,109520.1355309
-1.0718020,-1.0718020,-1.1119689,123132.5343738
-1.0618020,-1.0618020,-1.1019689,139267.8669497
-1.0518020,-1.0518020,-1.0919689,163923.5722924
-1.0418020,-1.0418020,-1.0819689,182947.3696197
-1.0318020,-1.0318020,-1.0719689,189290.3048113
-1.0218020,-1.0218020,-1.0619689,183409.7314153
-1.0118020,-1.0118020,-1.0519689,173987.5834882
-1.0018020,-1.0018020,-1.0419689,168845.6172355
-0.9918020,-0.9918020,-1.0319689,141452.7127385
-0.9818020,-0.9818020,-1.0219689,129945.7615289
-0.9718020,-0.9718020,-1.0119689,138073.2604945
-0.9618020,-0.9618020,-1.0019689,165422.8069858
-0.9518020,-0.9518020,-0.9919689,181721.3867038
-0.9418020,-0.9418020,-0.9819689,151716.3520548
-0.9318020,-0.9318020,-0.9719689,106385.8697407
-0.9218020,-0.9218020,-0.9619689,74419.3340127
-0.9118020,-0.9118020,-0.9519689,52499.4688081
-0.9018020,-0.9018020,-0.9419689,37941.8454888
-0.8918020,-0.8918020,-0.9319689,27987.9612182
-0.8818020,-0.8818020,-0.9219689,23059.3378436
-0.8718020,-0.8718020,-0.9119689,22276.1416323
-0.8618020,-0.8618020,-0.9019689,21947.7076583
-0.8518020,-0.8518020,-0.8919689,17738.8087082
-0.8418020,-0.8418020,-0.8819689,16731.6360962
-0.8318020,-0.8318020,-0.8719689,17981.8476596
-0.8218020,-0.8218020,-0.8619689,20210.2728530
-0.8118020,-0.8118020,-0.8519689,24246.8815713
-0.8018020,-0.8018020,-0.8419689,30000.1812106
-0.7918020,-0.7918020,-0.8319689,37447.3080368
-0.7818020,-0.7818020,-0.8219689,46549.1881311
-0.7718020,-0.7718020,-0.8119689,57180.8799221
-0.7618020,-0.7618020,-0.8019689,69082.0813221
-0.7518020,-0.7518020,-0.7919689,81848.1300331
-0.7418020,-0.7418020,-0.7819689,94999.8296848
-0.7318020,-0.7318020,-0.7719689,108197.0458346
-0.7218020,-0.7218020,-0.7619689,121713.8061186
-0.7118020,-0.7118020,-0.7519689,137415.7112173
-0.7018020,-0.7018020,-0.7419689,160762.9003263
-0.6918020,-0.6918020,-0.7319689,182815.5570385
-0.6818020,-0.6818020,-0.7219689,187618.4230195
-0.6718020,-0.6718020,-0.7119689,179044.4775862
-0.6618020,-0.6618020,-0.7019689,169220.9838884
-0.6518020,-0.6518020,-0.6919689,155676.0863859
-0.6418020,-0.6418020,-0.6819689,140471.4911174
-0.6318020,-0.6318020,-0.6719689,128357.6109714
-0.6218020,-0.6218020,-0.6619689,131329.3005487
-0.6118020,-0.6118020,-0.6519689,123692.7568891
-0.6018020,-0.6018020,-0.6419689,113943.8692085
-0.5918020,-0.5918020,-0.6319689,102333.5069658
-0.5818020,-0.5818020,-0.6219689,89026.6233197
-0.5718020,-0.5718020,-0.6119689,77098.3558027
-0.5618020,-0.5618020,-0.6019689,54314.7680048
-0.5518020,-0.5518020,-0.5919689,39274.3371956
-0.5418020,-0.5418020,-0.5819689,28736.2674935
-0.5318020,-0.5318020,-0.5719689,23358.3603491
-0.5218020,-0.5218020,-0.5619689,22177.5226279
-0.5118020,-0.5118020,-0.5519689,22600.0821076
-0.5018020,-0.5018020,-0.5419689,17997.3907872
-0.4918020,-0.4918020,-0.5319689,16717.8502254
-0.4818020,-0.4818020,-0.5219689,17868.3532953
-0.4718020,-0.4718020,-0.5119689,19905.7694469
-0.4618020,-0.4618020,-0.5019689,23768.5837760
-0.4518020,-0.4518020,-0.4919689,29353.2724871
-0.4418020,-0.4418020,-0.4819689,36634.7881711
-0.4318020,-0.4318020,-0.4719689,45580.1629938
-0.4218020,-0.4218020,-0.4619689,56077.9050882
-0.4118020,-0.4118020,-0.4519689,67887.0080346
-0.4018020,-0.4018020,-0.4419689,80625.0492283
-0.3918020,-0.3918020,-0.4319689,93833.3798401
-0.3818020,-0.3818020,-0.4219689,102834.7750033
-0.3718020,-0.3718020,-0.4119689,91817.1016489
-0.3618020,-0.3618020,-0.4019689,81601.1642979
-0.3518020,-0.3518020,-0.3919689,73235.5192435
-0.3418020,-0.3418020,-0.3819689,62585.4444707
-0.3318020,-0.3318020,-0.3719689,53864.6969022
-0.3218020,-0.3218020,-0.3619689,49508.8672387
-0.3118020,-0.3118020,-0.3519689,49053.8506184
-0.3018020,-0.3018020,-0.3419689,52451.2705136
-0.2918020,-0.2918020,-0.3319689,60523.5162980
-0.2818020,-0.2818020,-0.3219689,72039.2798716
-0.2718020,-0.2718020,-0.3119689,67178.0261529
-0.2618020,-0.2618020,-0.3019689,63647.6156901
-0.2518020,-0.2518020,-0.2919689,60743.5381285
-0.2418020,-0.2418020,-0.2819689,58416.5285629
-0.2318020,-0.2318020,-0.2719689,57063.3562042
-0.2218020,-0.2218020,-0.2619689,55012.8205944
-0.2118020,-0.2118020,-0.2519689,51121.2272615
-0.2018020,-0.2018020,-0.2419689,40429.3754144
-0.1918020,-0.1918020,-0.2319689,29633.2984306
-0.1818020,-0.1818020,-0.2219689,23940.7373552
-0.1718020,-0.1718020,-0.2119689,22558.9964554
-0.1618020,-0.1618020,-0.2019689,23475.0078420
-0.1518020,-0.1518020,-0.1919689,18519.7928781
-0.1418020,-0.1418020,-0.1819689,17035.1643972
-0.1318020,-0.1318020,-0.1719689,18064.5338456
-0.1218020,-0.1218020,-0.1619689,20055.4812439
-0.1118020,-0.1118020,-0.1519689,23845.4222231
-0.1018020,-0.1018020,-0.1419689,26679.7232076
-0.0918020,-0.0918020,-0.1319689,29447.8607270
-0.0818020,-0.0818020,-0.1219689,36603.7898989
-0.0718020,-0.0718020,-0.1119689,53951.7451408
-0.0618020,-0.0618020,-0.1019689,65545.9575359
-0.0518020,-0.0518020,-0.0919689,62673.1454693
-0.0418020,-0.0418020,-0.0819689,59656.6243709
-0.0318020,-0.0318020,-0.0719689,56187.1080274
-0.0218020,-0.0218020,-0.0619689,52690.7846871
-0.0118020,-0.0118020,-0.0519689,50006.1410948
-0.0018020,-0.0018020,-0.0419689,48986.5740942
0.0081980,0.0081980,-0.0319689,50222.3870636
0.0181980,0.0181980,-0.0219689,44996.4165514
0.0281980,0.0281980,-0.0119689,41826.7880393
0.0381980,0.0381980,-0.0019689,42077.2750078
0.0481980,0.0481980,0.0080311,38040.9372078
0.0581980,0.0581980,0.0180311,33681.2077600
0.0681980,0.0681980,0.0280311,30617.2725339
0.0781980,0.0781980,0.0380311,26174.6589342
0.0881980,0.0881980,0.0480311,22134.3036639
0.0981980,0.0981980,0.0580311,19209.3878693
0.1081980,0.1081980,0.0680311,17467.5585270
0.1181980,0.1181980,0.0780311,16981.6370106
0.1281980,0.1281980,0.0880311,13710.7098205
0.1381980,0.1381980,0.0980311,10313.4410463
0.1481980,0.1481980,0.1080311,7705.5556013
0.1581980,0.1581980,0.1180311,5725.5793013
0.1681980,0.1681980,0.1280311,4235.5385912
