# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.7798671,0.0298671,0.0000000,88910.7006649,88910.7006649
0.7898671,0.0398671,0.0100000,63422.0922163,63422.0922163
0.7998671,0.0498671,0.0200000,44025.0354283,44025.0354283
0.8098671,0.0598671,0.0300000,29899.9776704,29899.9776704
0.8198671,0.0698671,0.0400000,19964.3927962,19964.3927962
0.8298671,0.0798671,0.0500000,13160.7082531,13160.7082531
0.8398671,0.0898671,0.0600000,8595.4329153,8595.4329153
0.8498671,0.0998671,0.0700000,5577.6292348,5577.6292348
0.8598671,0.1098671,0.0800000,3603.7811883,3603.7811883
0.8698671,0.1198671,0.0900000,2321.8753720,2321.8753720
0.8798671,0.1298671,0.1000000,1515.6497839,1492.9596159
0.8898671,0.1398671,0.1100000,980.2995909,957.7377474
0.8998671,0.1498671,0.1200000,635.3566259,612.8909747
0.9098671,0.1598671,0.1300000,412.8154222,390.8080400
0.9198671,0.1698671,0.1400000,268.9215370,247.6754456
0.9298671,0.1798671,0.1500000,175.7453848,155.0948783
0.9398671,0.1898671,0.1600000,115.3532027,95.3114208
0.9498671,0.1998671,0.1700000,75.8810908,56.7563110
0.9598671,0.2098671,0.1800000,37.3784356,15.7541994
0.9698671,0.2198671,0.1900000,10.4372895,-10.5345718
0.9798671,0.2298671,0.2000000,-5.1281787,-25.7085022
0.9898671,0.2398671,0.2100000,-13.7903458,-34.6248944
0.9998671,0.2498671,0.2200000,-20.3480634,-39.2087855
1.0098671,0.2598671,0.2300000,-29.9710367,-50.7101523
1.0198671,0.2698671,0.2400000,-36.3153282,-57.3291585
1.0298671,0.2798671,0.2500000,-39.4197659,-60.1829558
1.0398671,0.2898671,0.2600000,-40.2446336,-60.4466355
1.0498671,0.2998671,0.2700000,-39.4908549,-59.4937859
1.0598671,0.3098671,0.2800000,-37.6711753,-58.0648177
1.0698671,0.3198671,0.2900000,-35.1886638,-55.7248478
1.0798671,0.3298671,0.3000000,-32.4421122,-52.8225299
1.0898671,0.3398671,0.3100000,-30.0704271,-49.6130677
1.0998671,0.3498671,0.3200000,-28.3381920,-46.2781960
1.1098671,0.3598671,0.3300000,-26.5839031,-44.9563424
1.1198671,0.3698671,0.3400000,-24.4911283,-42.8642163
1.1298671,0.3798671,0.3500000,-22.1587984,-40.3488482
1.1398671,0.3898671,0.3600000,-19.7634408,-37.6596150
1.1498671,0.3998671,0.3700000,-17.5311893,-34.9545058
1.1598671,0.4098671,0.3800000,-15.9111134,-32.3298735
1.1698671,0.4198671,0.3900000,-14.7975382,-32.5691148
1.1798671,0.4298671,0.4000000,-13.5671315,-31.5376600
1.1898671,0.4398671,0.4100000,-12.1720479,-29.7697603
1.1998671,0.4498671,0.4200000,-10.7889071,-27.6634905
1.2098671,0.4598671,0.4300000,-9.4593720,-25.4540930
1.2198671,0.4698671,0.4400000,-8.1973583,-23.2767049
1.2298671,0.4798671,0.4500000,-7.0515969,-21.3283879
1.2398671,0.4898671,0.4600000,-6.0618926,-19.6412246
1.2498671,0.4998671,0.4700000,-5.2364915,-17.9553272
1.2598671,0.5098671,0.4800000,-4.5596996,-16.3435030
1.2698671,0.5198671,0.4900000,-4.0062645,-14.8407998
1.2798671,0.5298671,0.5000000,-3.5509718,-13.8876404
1.2898671,0.5398671,0.5100000,-3.1725753,-13.1106236
1.2998671,0.5498671,0.5200000,-2.8544497,-12.3903813
1.3098671,0.5598671,0.5300000,-2.5839656,-11.7223155
1.3198671,0.5698671,0.5400000,-2.3515958,-11.1021731
1.3298671,0.5798671,0.5500000,-2.1501176,-10.5260347
1.3398671,0.5898671,0.5600000,-1.9739976,-9.9902995
1.3498671,0.5998671,0.5700000,-1.8189408,-9.4916662
1.3598671,0.6098671,0.5800000,-1.6815680,-9.0271136
1.3698671,0.6198671,0.5900000,-1.5591851,-8.5938801
1.3798671,0.6298671,0.6000000,-1.4496173,-8.1894439
1.3898671,0.6398671,0.6100000,-1.3510885,-7.8115029
1.3998671,0.6498671,0.6200000,-1.2621335,-7.4579568
1.4098671,0.6598671,0.6300000,-1.1815316,-7.1268892
1.4198671,0.6698671,0.6400000,-1.1082574,-6.8165512
1.4298671,0.6798671,0.6500000,-1.0414429,-6.5253471
1.4398671,0.6898671,0.6600000,-0.9803479,-6.2518194
