# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-1.4802449,-1.4802449,-1.4926404,10900.3167820,6753.8060953,47336.4960584,527.1741053,33167.9942540,10898.9004675,10901.7330964,12849.7163842,8126.8742123,10900.3167820,6753.8060953,47336.4960584,511.5330059,33167.9942540,10898.9004675,10901.7330964,12849.7163842,8126.8742123
-1.4752449,-1.4752449,-1.4876404,11635.8627275,7212.1982077,50502.1869351,564.2685728,35387.2246077,11634.4325969,11637.2928582,13716.8064860,8675.2701439,11635.8627275,7212.1982077,50502.1869351,548.6274735,35387.2246077,11634.4325969,11637.2928582,13716.8064860,8675.2701439
-1.4702449,-1.4702449,-1.4826404,12305.8749568,7629.7778860,53385.4787238,598.0901981,37408.4961089,12304.4308353,12307.3190783,14506.6429002,9174.8065535,12305.8749568,7629.7778860,53385.4787238,582.4490988,37408.4961089,12304.4308353,12307.3190783,14506.6429002,9174.8065535
-1.4652449,-1.4652449,-1.4776404,12889.5921704,7993.5934887,55897.1600698,627.5790991,39169.2639085,12888.1338791,12891.0504617,15194.7514013,9610.0045817,12889.5921704,7993.5934887,55897.1600698,611.9379997,39169.2639085,12888.1338791,12891.0504617,15194.7514013,9610.0045817
-1.4602449,-1.4602449,-1.4726404,13367.8957845,8291.7169082,57955.0926644,651.7579581,40611.9414827,13366.4231409,13369.3684282,15758.5942612,9966.6101175,13367.8957845,8291.7169082,57955.0926644,636.1168587,40611.9414827,13366.4231409,13369.3684282,15758.5942612,9966.6101175
-1.4552449,-1.4552449,-1.4676404,13724.4214198,8513.9375812,59488.9801786,669.7894121,41687.2443109,13722.9342386,13725.9086011,16178.8805142,10232.4224833,13724.4214198,8513.9375812,59488.9801786,654.1483128,41687.2443109,13722.9342386,13725.9086011,16178.8805142,10232.4224833
-1.4502449,-1.4502449,-1.4626404,13946.5697795,8652.3937237,60444.7050131,681.0282943,42357.2305510,13945.0678735,13948.0716856,16440.7576206,10398.0481080,13946.5697795,8652.3937237,60444.7050131,665.3871950,42357.2305510,13945.0678735,13948.0716856,16440.7576206,10398.0481080
-1.4452449,-1.4452449,-1.4576404,14026.3194233,8702.0798855,60787.8148852,685.0636627,42597.7456399,14024.8026041,14027.8362425,16534.7695951,10457.5065014,14026.3194233,8702.0798855,60787.8148852,669.4225633,42597.7456399,14024.8026041,14027.8362425,16534.7695951,10457.5065014
-1.4402449,-1.4402449,-1.4526404,13960.7589824,8661.1793133,60505.8057780,681.7463317,42400.0229736,13959.2270617,13962.2909031,16457.4844035,10408.6270543,13960.7589824,8661.1793133,60505.8057780,666.1052324,42400.0229736,13959.2270617,13962.2909031,16457.4844035,10408.6270543
-1.4352449,-1.4352449,-1.4476404,13752.2830701,8531.1862969,59608.9622802,671.1990088,41771.2731097,13750.7358601,13753.8302802,16211.7249087,10253.1951023,13752.2830701,8531.1862969,59608.9622802,655.5579094,41771.2731097,13750.7358601,13753.8302802,16211.7249087,10253.1951023
-1.4302449,-1.4302449,-1.4426404,13408.4310393,8316.8054736,58129.6659520,653.8079512,40734.1988295,13406.8683537,13409.9937249,15806.3787924,9996.8317087,13408.4310393,8316.8054736,58129.6659520,638.1668519,40734.1988295,13406.8683537,13409.9937249,15806.3787924,9996.8317087
-1.4252449,-1.4252449,-1.4376404,12941.3857585,8025.6388172,56120.2453214,630.1970376,39325.4876713,12939.8074134,12942.9641035,15255.8076927,9648.6199709,12941.3857585,8025.6388172,56120.2453214,614.5559382,39325.4876713,12939.8074134,12942.9641035,15255.8076927,9648.6199709
-1.4202449,-1.4202449,-1.4326404,12367.1850239,7667.6931857,53649.5930702,601.1869873,37593.4400899,12365.5908388,12368.7792090,14578.9175862,9220.5170785,12367.1850239,7667.6931857,53649.5930702,585.5458880,37593.4400899,12365.5908388,12368.7792090,14578.9175862,9220.5170785
-1.4152449,-1.4152449,-1.4276404,11704.7259214,7254.7585995,50798.8947033,567.7439035,35594.9746476,11703.1157198,11706.3361231,13797.9850911,8726.6120018,11704.7259214,7254.7585995,50798.8947033,552.1028041,35594.9746476,11703.1157198,11706.3361231,13797.9850911,8726.6120018
-1.4102449,-1.4102449,-1.4226404,10974.6587282,6799.7175907,47656.8828072,530.9221549,33392.3005948,10973.0323384,10976.2851180,12937.3535551,8182.3008258,10974.6587282,6799.7175907,47656.8828072,515.2810556,33392.3005948,10973.0323384,10976.2851180,12937.3535551,8182.3008258
-1.4052449,-1.4052449,-1.4176404,10198.2702822,6315.8480431,44315.0453478,491.8067848,31049.5582528,10196.6275384,10199.9130261,12022.1167291,7603.4542320,10198.2702822,6315.8480431,44315.0453478,476.1656855,31049.5582528,10196.6275384,10199.9130261,12022.1167291,7603.4542320
-1.4002449,-1.4002449,-1.4126404,9396.4478798,5816.1763994,40863.1785043,451.4601653,28629.7009963,9394.7886225,9398.1071372,11076.8973682,7005.6450183,9396.4478798,5816.1763994,40863.1785043,435.8190659,28629.7009963,9394.7886225,9398.1071372,11076.8973682,7005.6450183
-1.3952449,-1.3952449,-1.4076404,8588.7963121,5312.9265806,37385.5955040,410.8766554,26191.8372199,8587.1203889,8590.4722352,10124.8063611,6403.4897938,8588.7963121,5312.9265806,37385.5955040,395.2355561,26191.8372199,8587.1203889,8590.4722352,10124.8063611,6403.4897938
-1.3902449,-1.3902449,-1.4026404,7792.9564172,4817.0948188,33958.1990789,370.9477549,23789.1778556,7791.2636840,7794.6491504,9186.6394123,5810.1409171,7792.9564172,4817.0948188,33958.1990789,355.3066555,23789.1778556,7791.2636840,7794.6491504,9186.6394123,5810.1409171
-1.3852449,-1.3852449,-1.3976404,7024.1476097,4338.1644127,30646.5140887,332.4388966,21467.6571284,7022.4379306,7025.8572887,8280.3377581,5236.9454222,7024.1476097,4338.1644127,30646.5140887,316.7977973,21467.6571284,7022.4379306,7025.8572887,8280.3377581,5236.9454222
-1.3802449,-1.3802449,-1.3926404,6294.9328949,3883.9594510,27504.6741843,295.9777783,19265.2222431,6293.2061434,6296.6596465,7420.7111569,4693.2698228,6294.9328949,3883.9594510,27504.6741843,280.3366789,19265.2222431,6293.2061434,6296.6596465,7420.7111569,4693.2698228
-1.3752449,-1.3752449,-1.3876404,5615.1855456,3460.6244747,24575.2734743,262.0531275,17211.7295662,5613.4416047,5616.9294866,6619.3986055,4186.4752668,5615.1855456,3460.6244747,24575.2734743,246.4120282,17211.7295662,5613.4416047,5616.9294866,6619.3986055,4186.4752668
-1.3702449,-1.3702449,-1.3826404,4992.2233200,3072.7087452,21889.9371139,231.0221112,15329.3448691,4990.4620832,4993.9845568,5885.0265614,3722.0176049,4992.2233200,3072.7087452,21889.9371139,215.3810131,15329.3448691,4990.4620832,4993.9845568,5885.0265614,3722.0176049
-1.3652449,-1.3652449,-1.3776404,4431.0690832,2723.3294089,19470.4345855,203.1242296,13633.3240600,4429.2904547,4432.8477118,5223.5161727,3303.6417001,4431.0690832,2723.3294089,19470.4345855,187.4831468,13633.3240600,4429.2904547,4432.8477118,5223.5161727,3303.6417001
-1.3602449,-1.3602449,-1.3726404,3934.7952610,2414.3869562,17330.1532243,178.4994239,12133.0464781,3932.9991563,3936.5913658,4638.4893344,2933.6382398,3934.7952610,2414.3869562,17330.1532243,162.8584711,12133.0464781,3932.9991563,3936.5913658,4638.4893344,2933.6382398
-1.3552449,-1.3552449,-1.3676404,3504.9124273,2146.8081787,15475.7617925,157.2081725,10833.1814153,3503.0987733,3506.7260814,4131.7267694,2613.1334522,3504.9124273,2146.8081787,15475.7617925,141.5679558,10833.1814153,3503.0987733,3506.7260814,4131.7267694,2613.1334522
-1.3502449,-1.3502449,-1.3626404,3141.7680001,1920.7953727,13908.9181635,139.2516875,9734.8855387,3139.9367359,3143.5992644,3703.6380276,2342.3863592,3141.7680001,1920.7953727,13908.9181635,123.6143529,9734.8855387,3139.9367359,3143.5992644,3703.6380276,2342.3863592
-1.3452449,-1.3452449,-1.3576404,2844.9280348,1751.7060253,12627.9052023,124.5913801,8836.9499440,2843.0791116,2846.7769580,3353.7115583,2121.0734279,2844.9280348,1736.0649260,12627.9052023,108.9621131,8836.9499440,2843.0791116,2846.7769580,3353.7115583,2121.0734279
-1.3402449,-1.3402449,-1.3526404,2613.5222561,1607.7039935,11629.1095606,113.1681410,8136.8370493,2611.6556378,2615.3888744,3080.9214472,1948.5458131,2613.5222561,1592.0628941,11629.1095606,97.5553460,8136.8370493,2611.6556378,2615.3888744,3080.9214472,1948.5458131
-1.3352449,-1.3352449,-1.3476404,2446.5388945,1503.7902882,10908.2856360,104.9215638,7631.5668405,2444.6545577,2448.4232313,2884.0749811,1839.6915640,2446.5388945,1488.1491888,10908.2856360,89.3331393,7631.5668405,2444.6545577,2448.4232313,2884.0749811,1824.0491766
-1.3302449,-1.3302449,-1.3426404,2343.0610831,1439.3863400,10461.5691997,99.8057708,7318.4275858,2341.1590173,2344.9631489,2762.0913218,1762.5410358,2343.0610831,1423.7452407,10461.5691997,84.2418245,7318.4275858,2341.1590173,2344.9631489,2762.0913218,1746.8999365
-1.3252449,-1.3252449,-1.3376404,2302.4403401,1414.0834528,10286.2213704,97.7957296,7195.4974765,2300.5205480,2304.3601321,2714.2060138,1732.2557078,2302.4403401,1398.4423534,10286.2213704,82.2439678,7195.4974765,2300.5205480,2304.3601321,2714.2060138,1716.6146085
-1.3202449,-1.3202449,-1.3326404,2324.4050741,1427.7105693,10381.0939865,98.8832472,7261.9709229,2322.4675717,2326.3425765,2740.0988945,1748.6318035,2324.4050741,1412.0694699,10381.0939865,83.3239887,7261.9709229,2322.4675717,2326.3425765,2740.0988945,1732.9907042
-1.3152449,-1.3152449,-1.3276404,2409.1033585,1480.3609850,10746.8130721,103.0722433,7518.2871910,2407.1481751,2411.0585419,2839.9445187,1811.7797209,2409.1033585,1464.7198856,10746.8130721,87.4903743,7518.2871910,2407.1481751,2411.0585419,2839.9445187,1796.1386215
-1.3102449,-1.3102449,-1.3226404,2557.0797915,1572.3778966,11385.6795855,110.3818582,7966.0608131,2555.1069697,2559.0526132,3014.3848798,1906.4643929,2557.0797915,1556.7367972,11385.6795855,94.7744812,7966.0608131,2555.1069697,2559.0526132,3014.3848798,1906.4643929
-1.3052449,-1.3052449,-1.3176404,2769.1865331,1704.2988416,12301.2878554,120.8520731,8607.8140536,2767.1961293,2771.1769370,3264.4245371,2064.6033574,2769.1865331,1688.6577423,12301.2878554,105.2259300,8607.8140536,2767.1961293,2771.1769370,3264.4245371,2064.6033574
-1.3002449,-1.3002449,-1.3126404,3046.4290453,1861.1182530,13497.8640164,134.5406404,9446.5130512,3044.4211292,3048.4369615,3591.2487683,2271.3051504,3046.4290453,1861.1182530,13497.8640164,118.9046124,9446.5130512,3044.4211292,3048.4369615,3591.2487683,2271.3051504
-1.2952449,-1.2952449,-1.3076404,3389.7481065,2074.7156982,14979.3312806,151.5092065,10484.9124269,3387.7227615,3391.7734515,3995.9665993,2527.2711816,3389.7481065,2074.7156982,14979.3312806,135.8693855,10484.9124269,3387.7227615,3391.7734515,3995.9665993,2527.2711816
-1.2902449,-1.2902449,-1.3026404,3799.7417239,2329.8355645,16748.1177061,171.8044969,11724.7193341,3797.6990471,3801.7844006,4479.2829843,2832.9473030,3799.7417239,2329.8355645,16748.1177061,156.1636290,11724.7193341,3797.6990471,3801.7844006,4479.2829843,2832.9473030
-1.2852449,-1.2852449,-1.2976404,4276.3339148,2626.4445199,18803.7364975,195.4390845,13165.5980048,4274.2740172,4278.3938124,5041.1083520,3188.2768648,4276.3339148,2626.4445199,18803.7364975,179.7980142,13165.5980048,4274.2740172,4278.3938124,5041.1083520,3188.2768648
-1.2802449,-1.2802449,-1.2926404,4818.4021016,2963.8575815,21141.1893462,222.3721769,14804.0502021,4816.3251079,4820.4790952,5680.1193643,3592.4229146,4818.4021016,2963.8575815,21141.1893462,206.7310800,14804.0502021,4816.3251079,4820.4790952,5680.1193643,3592.4229146
-1.2752449,-1.2752449,-1.2876404,5423.3809587,3340.4905190,23749.2694390,252.4896293,16632.2253024,5421.2870077,5425.4749096,6393.2919159,4043.4728401,5423.3809587,3340.4905190,23749.2694390,236.8485301,16632.2253024,5421.2870077,5425.4749096,6393.2919159,4043.4728401
-1.2702449,-1.2702449,-1.2826404,6086.8675606,3753.6130061,26608.8707868,285.5836289,18636.7347823,6084.7568054,6088.9783158,7175.4356673,4538.1439825,6086.8675606,3753.6130061,26608.8707868,269.9425295,18636.7347823,6084.7568054,6088.9783158,7175.4356673,4538.1439825
-1.2652449,-1.2652449,-1.2776404,6802.2598462,4199.1225110,29691.4412119,321.3337568,20797.5674074,6800.1324542,6804.3872383,8018.7678528,5071.5140886,6802.2598462,4199.1225110,29691.4412119,305.6926575,20797.5674074,6800.1324542,6804.3872383,8018.7678528,5071.5140886
-1.2602449,-1.2602449,-1.2726404,7560.4666318,4671.3628101,32957.7429237,359.2915984,23087.2200599,7558.3227850,7562.6104786,8912.5714320,5636.8051068,7560.4666318,4671.3628101,32957.7429237,343.6504990,23087.2200599,7558.3227850,7562.6104786,8912.5714320,5636.8051068
-1.2552449,-1.2552449,-1.2676404,8349.7312704,5163.0134252,36357.1011241,398.8711666,25470.1707297,8347.5711662,8351.8913745,9842.9872136,6225.2517149,8349.7312704,5163.0134252,36357.1011241,383.2300673,25470.1707297,8347.5711662,8351.8913745,9842.9872136,6225.2517149
-1.2502449,-1.2502449,-1.2626404,9155.6110592,5665.0762955,39827.3210179,439.3473522,27902.8201425,9153.4349105,9157.7872079,10792.9895789,6826.0859664,9155.6110592,5665.0762955,39827.3210179,423.7062529,27902.8201425,9153.4349105,9157.7872079,10792.9895789,6826.0859664
-1.2452449,-1.2452449,-1.2576404,9961.1492452,6166.9827204,43295.4310349,479.8643308,30334.0126823,9958.9572810,9963.3412094,11742.5892497,7426.6655313,9961.1492452,6166.9827204,43295.4310349,464.2232315,30334.0126823,9958.9572810,9963.3412094,11742.5892497,7426.6655313
-1.2402449,-1.2402449,-1.2526404,10747.2650782,6656.8364918,46679.3611398,519.4552712,32706.2129533,10745.0575446,10749.4726119,12669.2930970,8012.7645062,10747.2650782,6656.8364918,46679.3611398,503.8141719,32706.2129533,10745.0575446,10749.4726119,12669.2930970,8012.7645062
-1.2352449,-1.2352449,-1.2476404,11493.3697347,7121.7981246,49890.5895081,557.0737742,34957.3613265,11491.1468953,11495.5925742,13548.8302170,8569.0326233,11493.3697347,7121.7981246,49890.5895081,541.4326749,34957.3613265,11491.1468953,11495.5925742,13548.8302170,8569.0326233
-1.2302449,-1.2302449,-1.2426404,12178.1931355,7548.6008538,52837.6931004,591.6362878,37023.3632765,12175.9552728,12180.4309981,14356.1266148,9079.6116961,12178.1931355,7548.6008538,52837.6931004,575.9951885,37023.3632765,12175.9552728,12180.4309981,14356.1266148,9079.6116961
-1.2252449,-1.2252449,-1.2376404,12780.7810067,7924.1730228,55430.6276288,622.0734079,38841.0901569,12778.5284234,12783.0335899,15066.4805794,9528.8789907,12780.7810067,7924.1730228,55430.6276288,606.4323086,38841.0901569,12778.5284234,12783.0335899,15066.4805794,9528.8789907
-1.2202449,-1.2202449,-1.2326404,13281.5963756,8236.3257692,57585.4545928,647.3866638,40351.6934702,13279.3293959,13283.8633554,15656.8611693,9902.2684608,13281.5963756,8236.3257692,57585.4545928,631.7455645,40351.6934702,13279.3293959,13283.8633554,15656.8611693,9902.2684608
-1.2152449,-1.2152449,-1.2276404,13663.6390928,8474.4520412,59229.1448179,666.7063108,41503.9728034,13661.3580638,13665.9201218,16107.2279486,10187.1054218,13663.6390928,8474.4520412,59229.1448179,651.0652115,41503.9728034,13661.3580638,13665.9201218,16107.2279486,10187.1054218
-1.2102449,-1.2102449,-1.2226404,13913.4849070,8630.1754314,60304.0362580,679.3450207,42257.5013760,13911.1902011,13915.7796129,16401.7558891,10373.3812471,13913.4849070,8630.1754314,60304.0362580,663.7039213,42257.5013760,13911.1902011,13915.7796129,16401.7558891,10373.3812471
-1.2052449,-1.2052449,-1.2176404,14022.1451465,8697.8870209,60771.5218486,684.8423316,42585.2117557,14019.8371634,14024.4531296,16529.8487957,10454.3943145,14022.1451465,8697.8870209,60771.5218486,669.2012323,42585.2117557,14019.8371634,14024.4531296,16529.8487957,10454.3943145
-1.2002449,-1.2002449,-1.2126404,13985.6605370,8675.1162114,60614.5967172,682.9953651,42475.1818249,13983.3397065,13987.9813676,16486.8393223,10427.1927352,13985.6605370,8675.1162114,60614.5967172,667.3542658,42475.1818249,13983.3397065,13987.9813676,16486.8393223,10427.1927352
-1.1952449,-1.1952449,-1.2076404,13805.3672749,8562.6968893,59838.9994781,673.8725920,41931.4349958,13803.0340595,13807.7004904,16274.3026291,10292.7727278,13805.3672749,8562.6968893,59838.9994781,658.2314927,41931.4349958,13803.0340595,13807.7004904,16274.3026291,10292.7727278
-1.1902449,-1.1902449,-1.2026404,13487.8071005,8364.7112673,58472.8264943,657.8091800,40973.6697534,13485.4619991,13490.1522019,15899.9503733,10056.0115727,13487.8071005,8364.7112673,58472.8264943,642.1680806,40973.6697534,13485.4619991,13490.1522019,15899.9503733,10056.0115727
-1.1852449,-1.1852449,-1.1976404,13044.2909644,8088.2173978,56564.6602253,635.3844206,39635.9473531,13041.9345160,13046.6474128,15377.1163425,9725.3422975,13044.2909644,8088.2173978,56564.6602253,619.7433212,39635.9473531,13041.9345160,13046.6474128,15377.1163425,9725.3422975
-1.1802449,-1.1802449,-1.1926404,12490.1622872,7742.7890961,54180.4088491,607.3836272,37964.4759400,12487.7950751,12492.5294993,14723.8879561,9312.2043909,12490.1622872,7742.7890961,54180.4088491,591.7425278,37964.4759400,12487.7950751,12492.5294993,14723.8879561,9312.2043909
-1.1752449,-1.1752449,-1.1876404,11843.8354111,7339.9155011,51399.1812430,574.7484332,36014.7183239,11841.4580677,11846.2127544,13961.9727553,8830.3269072,11843.8354111,7339.9155011,51399.1812430,559.1073339,36014.7183239,11841.4580677,11846.2127544,13961.9727553,8830.3269072
-1.1702449,-1.1702449,-1.1826404,11125.7036008,6892.3192194,48308.6018407,538.5203921,33848.1070451,11123.3168131,11128.0903885,13115.4111119,8294.9143126,11125.7036008,6892.3192194,48308.6018407,522.8792927,33848.1070451,11123.3168131,11128.0903885,13115.4111119,8294.9143126
-1.1652449,-1.1652449,-1.1776404,10357.0168851,6413.2557010,44999.9953702,499.7830844,31528.6682335,10354.6214006,10359.4123697,12209.2533844,7721.8098449,10357.0168851,6413.2557010,44999.9953702,484.1419850,31528.6682335,10354.6214006,10359.4123697,12209.2533844,7721.8098449
-1.1602449,-1.1602449,-1.1726404,9558.8234460,5915.8523761,41563.8433004,459.6075933,29119.8360057,9556.4200790,9561.2268130,11268.3119862,7126.7062524,9558.8234460,5915.8523761,41563.8433004,443.9664939,29119.8360057,9556.4200790,9561.2268130,11268.3119862,7126.7062524
-1.1552449,-1.1552449,-1.1676404,8751.0514502,5412.5355774,38085.8418180,419.0053257,26681.6886535,8748.6410894,8753.4618109,10316.0790138,6524.4612412,8751.0514502,5412.5355774,38085.8418180,403.3642264,26681.6886535,8748.6410894,8753.4618109,10316.0790138,6524.4612412
-1.1502449,-1.1502449,-1.1626404,7951.7848112,4914.5786408,34643.7908527,378.8909406,24268.7675463,7949.3684279,7954.2011946,9373.8724861,5928.5575104,7951.7848112,4914.5786408,34643.7908527,363.2498412,24268.7675463,7949.3684279,7954.2011946,9373.8724861,5928.5575104
-1.1452449,-1.1452449,-1.1576404,7176.7604709,4431.7883985,31305.4326814,340.0567930,21928.5618500,7174.3391268,7179.1818150,8460.2437207,5350.7279435,7176.7604709,4431.7883985,31305.4326814,324.4156937,21928.5618500,7174.3391268,7179.1818150,8460.2437207,5350.7279435
-1.1402449,-1.1402449,-1.1526404,6439.0901944,3972.3319126,28127.2532152,303.1590274,19700.6682384,6436.6650518,6441.5153369,7590.6493752,4800.7481891,6439.0901944,3972.3319126,28127.2532152,287.5179281,19700.6682384,6436.6650518,6441.5153369,7590.6493752,4800.7481891
-1.1352449,-1.1352449,-1.1476404,5749.1894620,3542.6925451,25154.1715399,268.7143910,17616.5734046,5746.7617937,5751.6171303,6777.3676218,4286.3836450,5749.1894620,3542.6925451,25154.1715399,253.0732917,17616.5734046,5746.7617937,5751.6171303,6777.3676218,4286.3836450
-1.1302449,-1.1302449,-1.1426404,5114.8814768,3147.7353703,22419.9808203,237.1060885,15699.9633797,5112.4526768,5117.3102769,6029.6207561,3813.4670032,5114.8814768,3147.7353703,22419.9808203,221.4649897,15699.9633797,5112.4526768,5117.3102769,6029.6207561,3813.4670032
-1.1252449,-1.1252449,-1.1376404,4541.6360640,2790.8567860,19948.3682610,208.5965688,13967.4388411,4539.2076589,4544.0644692,5353.8568200,3386.0763635,4541.6360640,2790.8567860,19948.3682610,192.9554780,13967.4388411,4539.2076589,4544.0644692,5353.8568200,3386.0763635
-1.1202449,-1.1202449,-1.1326404,4032.9007670,2474.1916466,17754.3311778,183.3449860,12429.5081288,4030.4744283,4035.3271058,4754.1399116,3006.7820871,4032.9007670,2474.1916466,17754.3311778,167.7039692,12429.5081288,4030.4744283,4035.3271058,4754.1399116,3006.7820871
-1.1152449,-1.1152449,-1.1276404,3590.4835753,2198.8525761,15845.8152691,161.4270989,11091.7360323,3588.0611319,3592.9060188,4232.6013590,2676.9321444,3590.4835753,2198.8525761,15845.8152691,145.7865439,11091.7360323,3588.0611319,3592.9060188,4232.6013590,2676.9321444
-1.1102449,-1.1102449,-1.1226404,3214.9519422,1965.1793865,14225.4235307,142.8555999,9955.9420820,3212.5353931,3217.3684912,3789.9100982,2396.9496075,3214.9519422,1965.1793865,14225.4235307,127.2170351,9955.9420820,3212.5353931,3217.3684912,3789.9100982,2396.9496075
