# r[nm],ssd(r)[nm]
-1.5035000,-1.5035000
-1.4985000,-1.4985000
-1.4935000,-1.4935000
-1.4885000,-1.4885000
-1.4835000,-1.4835000
-1.4785000,-1.4785000
-1.4735000,-1.4735000
-1.4685000,-1.4685000
-1.4635000,-1.4635000
-1.4585000,-1.4585000
-1.4535000,-1.4535000
-1.4485000,-1.4485000
-1.4435000,-1.4435000
-1.4385000,-1.4385000
-1.4335000,-1.4335000
-1.4285000,-1.4285000
-1.4235000,-1.4235000
-1.4185000,-1.4185000
-1.4135000,-1.4135000
-1.4085000,-1.4085000
-1.4035000,-1.4035000
-1.3985000,-1.3985000
-1.3935000,-1.3935000
-1.3885000,-1.3885000
-1.3835000,-1.3835000
-1.3785000,-1.3785000
-1.3735000,-1.3735000
-1.3685000,-1.3685000
-1.3635000,-1.3635000
-1.3585000,-1.3585000
-1.3535000,-1.3535000
-1.3485000,-1.3485000
-1.3435000,-1.3435000
-1.3385000,-1.3385000
-1.3335000,-1.3335000
-1.3285000,-1.3285000
-1.3235000,-1.3235000
-1.3185000,-1.3185000
-1.3135000,-1.3135000
-1.3085000,-1.3085000
-1.3035000,-1.3035000
-1.2985000,-1.2985000
-1.2935000,-1.2935000
-1.2885000,-1.2885000
-1.2835000,-1.2835000
-1.2785000,-1.2785000
-1.2735000,-1.2735000
-1.2685000,-1.2685000
-1.2635000,-1.2635000
-1.2585000,-1.2585000
-1.2535000,-1.2535000
-1.2485000,-1.2485000
-1.2435000,-1.2435000
-1.2385000,-1.2385000
-1.2335000,-1.2335000
-1.2285000,-1.2285000
-1.2235000,-1.2235000
-1.2185000,-1.2185000
-1.2135000,-1.2135000
-1.2085000,-1.2085000
-1.2035000,-1.2035000
-1.1985000,-1.1985000
-1.1935000,-1.1935000
-1.1885000,-1.1885000
-1.1835000,-1.1835000
-1.1785000,-1.1785000
-1.1735000,-1.1735000
-1.1685000,-1.1685000
-1.1635000,-1.1635000
-1.1585000,-1.1585000
-1.1535000,-1.1535000
-1.1485000,-1.1485000
-1.1435000,-1.1435000
-1.1385000,-1.1385000
-1.1335000,-1.1335000
-1.1285000,-1.1285000
-1.1235000,-1.1235000
-1.1185000,-1.1185000
-1.1135000,-1.1135000
-1.1085000,-1.1085000
-1.1035000,-1.1035000
-1.0985000,-1.0985000
-1.0935000,-1.0935000
-1.0885000,-1.0885000
-1.0835000,-1.0835000
-1.0785000,-1.0785000
-1.0735000,-1.0735000
-1.0685000,-1.0685000
-1.0635000,-1.0635000
-1.0585000,-1.0585000
-1.0535000,-1.0535000
-1.0485000,-1.0485000
-1.0435000,-1.0435000
