# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
0.8650000,0.1150000,0.0930385,3093.1492917,1449.9178549,13167.7993982,178.1138516,8892.1978706,2828.9219857,3357.3765976,3646.3244075,2306.1380431
0.8700000,0.1200000,0.0980385,2483.8122981,1060.8426982,10708.8708494,142.3837495,7161.7122706,2219.9687326,2747.6558637,2928.0143157,1851.8388518
0.8750000,0.1250000,0.1030385,1994.3265622,748.7181569,8730.6201072,113.9960255,5769.7130532,1745.6048823,2257.7841827,2350.9895368,1501.6322788
0.8800000,0.1300000,0.1080385,1616.0039736,498.4785397,7139.3861243,91.4828745,4650.2360698,1352.9344666,1864.3375401,1887.6368910,1208.5823346
0.8850000,0.1350000,0.1130385,1300.4278807,297.9420521,5859.3870662,73.6561488,3749.9103308,1037.7486190,1563.1071425,1530.3594880,973.3004376
0.8900000,0.1400000,0.1180385,1047.0543990,137.2861564,4829.4735115,59.5498503,3025.6710062,784.7674775,1309.3413205,1231.6729962,784.3945135
0.8950000,0.1450000,0.1230385,843.5867563,8.6083041,4000.4092278,48.3767940,2442.8440596,581.6942332,1105.4792793,991.8174438,632.6965425
0.9000000,0.1500000,0.1280385,680.1458234,-94.4382560,3332.6160395,39.5024157,1973.5577932,418.6497202,941.6419265,799.1469301,510.8410103
0.9050000,0.1550000,0.1330385,548.8050322,-176.9440117,2794.3184866,32.4247715,1610.1719486,287.7073333,809.9027311,644.3173091,412.9181599
0.9100000,0.1600000,0.1380385,443.2103188,-242.9879431,2360.0273532,26.7513459,1305.2658049,182.5129715,703.9076660,519.8381636,334.1906356
0.9150000,0.1650000,0.1430385,358.2712102,-295.8368050,2009.3067844,22.1723331,1059.1854392,97.9761247,618.5662956,419.7086467,270.8631612
0.9200000,0.1700000,0.1480385,289.9108283,-338.1104836,1740.5122580,18.4322431,860.3970531,30.0198653,549.8017825,339.1227824,219.8960294
0.9250000,0.1750000,0.1530385,234.8641922,-372.0390830,1511.0418497,15.3144636,699.6559451,-24.6210805,494.3492643,274.2318029,178.8538882
0.9300000,0.1800000,0.1580385,190.5153204,-438.6169304,1325.1044065,12.6477110,569.5504831,-68.5649935,449.5935053,221.9527988,145.7821161
0.9350000,0.1850000,0.1630385,154.7646346,-527.0231616,1174.2561569,10.3135340,464.1361250,-103.9214780,413.4380666,179.8140328,119.1069581
0.9400000,0.1900000,0.1680385,125.9218514,-596.6478386,1051.7203353,8.2372532,378.6422001,-132.4053436,384.1995924,145.8290871,97.5603246
0.9450000,0.1950000,0.1730385,102.6244774,-651.6048309,952.0540593,6.3738015,309.2371719,-155.4289991,360.4743032,118.3969513,80.1258678
0.9500000,0.2000000,0.1780385,83.7789467,-695.0746920,870.8820058,4.7028831,252.8402953,-174.4007491,340.2155818,96.2279953,65.9930800
0.9550000,0.2050000,0.1830385,68.5118198,-729.5243890,804.6834565,3.2266141,206.9695395,-204.7992150,320.6305331,78.2890364,54.5083302
0.9600000,0.2100000,0.1880385,56.1189465,-759.4385634,750.4829025,1.9558720,169.6195418,-246.9156861,302.7430882,63.7531179,45.1280034
0.9650000,0.2150000,0.1930385,46.0161624,-794.9132398,700.2679897,0.8923565,139.1675432,-280.3913655,281.3384242,51.9467450,37.3922980
0.9700000,0.2200000,0.1980385,37.7098320,-823.6099375,654.6068581,0.0212392,114.3029103,-307.0395182,258.0137180,42.3050823,30.9333606
0.9750000,0.2250000,0.2030385,30.8023689,-846.2315156,617.6077436,-0.6843027,93.9683013,-328.2966698,237.6906940,34.3552576,25.4948700
0.9800000,0.2300000,0.2080385,25.0122782,-864.1471139,582.1315481,-1.2540544,77.3021058,-345.3179486,221.3449452,27.7325935,20.9136857
0.9850000,0.2350000,0.2130385,20.1578412,-878.4110314,528.3622385,-1.7138183,63.5873899,-359.0776949,208.3847272,22.1907751,17.0668582
0.9900000,0.2400000,0.2180385,16.1032927,-889.8371341,484.6603120,-2.0828057,52.2248445,-371.3741778,198.1102887,17.5653293,13.8339955
0.9950000,0.2450000,0.2230385,12.7178251,-899.3584385,449.7844435,-2.3741445,42.7389625,-387.7079406,189.9206046,13.7185150,11.0941371
1.0000000,0.2500000,0.2280385,9.8695085,-911.1497319,421.9801740,-2.5967125,34.7889178,-402.3053054,183.3301396,10.5117711,8.7424419
1.0050000,0.2550000,0.2330385,7.4412344,-924.1537243,399.7744574,-2.7572119,28.1396796,-413.6910120,177.9686066,7.8103899,6.7056380
1.0100000,0.2600000,0.2380385,5.3483140,-934.9807039,381.9977412,-2.8618394,22.6067194,-422.5084834,173.5724465,5.5028666,4.9418735
1.0150000,0.2650000,0.2430385,3.5413354,-943.8054419,367.7236168,-2.9171918,18.0190940,-429.3264558,169.9590492,3.5150144,3.4270288
1.0200000,0.2700000,0.2480385,1.9930670,-951.0105717,356.1981076,-2.9304135,14.2101911,-434.7132919,166.9913156,1.8061169,2.1404975
1.0250000,0.2750000,0.2530385,0.6823646,-956.8997888,346.7665481,-2.9088757,11.0233872,-439.7018555,164.5478931,0.3522868,1.0584936
1.0300000,0.2800000,0.2580385,-0.4145865,-961.7063790,338.8419955,-2.8597173,8.3238403,-445.4431919,162.5082290,-0.8683573,0.1540791
1.0350000,0.2850000,0.2630385,-1.3252733,-965.6099146,331.9920873,-2.7894641,6.0098388,-451.2882317,160.7565618,-1.8816331,-0.5999283
1.0400000,0.2900000,0.2680385,-2.0780696,-968.7494302,326.0332740,-2.7038035,4.0152673,-456.4519821,159.2020143,-2.7164366,-1.2280130
1.0450000,0.2950000,0.2730385,-2.6989729,-971.2333526,320.9254179,-2.6075059,2.3002708,-460.8268083,157.7971641,-3.4013444,-1.7502223
1.0500000,0.3000000,0.2780385,-3.2094622,-973.1469622,316.6159785,-2.5044507,0.8372024,-464.4920289,156.5342597,-3.9614827,-2.1818323
1.0550000,0.3050000,0.2830385,-3.6258728,-974.5580049,312.9962697,-2.3977143,-0.3994670,-467.5426892,155.4225787,-4.4168235,-2.5341095
1.0600000,0.3100000,0.2880385,-3.9600561,-975.5209224,309.9191046,-2.2896861,-1.4367639,-470.0610375,154.4683681,-4.7820584,-2.8156201
1.0650000,0.3150000,0.2930385,-4.2207664,-976.0800432,307.2332237,-2.1821920,-2.3025263,-472.1147712,153.6677066,-5.0676607,-3.0335235
1.0700000,0.3200000,0.2980385,-4.4151346,-976.2719919,304.8259572,-2.0766086,-3.0231987,-473.7594089,153.0080952,-5.2814801,-3.1944795
1.0750000,0.3250000,0.3030385,-4.5497621,-976.1275086,302.6478264,-1.9739607,-3.6218199,-475.0408421,152.4724276,-5.4302186,-3.3050807
1.0800000,0.3300000,0.3080385,-4.6312805,-975.6728226,300.6962172,-1.8749945,-4.1169274,-475.9974423,152.0422874,-5.5203984,-3.3719165
1.0850000,0.3350000,0.3130385,-4.6664636,-974.9306900,298.9801361,-1.7802301,-4.5225361,-476.6617021,151.6999652,-5.5587618,-3.4014400
1.0900000,0.3400000,0.3180385,-4.6620842,-973.9221127,297.4987626,-1.6899970,-4.8489794,-477.0614950,151.4294609,-5.5522568,-3.3997797
1.0950000,0.3450000,0.3230385,-4.6246843,-972.7826611,296.2382540,-1.6044634,-5.1041655,-477.2210343,151.2168499,-5.5078180,-3.3725762
1.1000000,0.3500000,0.3280385,-4.5603642,-974.6324312,295.1763278,-1.5236642,-5.2947698,-477.1616051,151.0503000,-5.4321029,-3.3248779
1.1050000,0.3550000,0.3330385,-4.4746356,-980.8409258,294.2873102,-1.4475331,-5.4270626,-476.9021201,150.9199166,-5.3312744,-3.2610958
1.1100000,0.3600000,0.3380385,-4.3723454,-986.0923831,293.5455212,-1.3759347,-5.5073061,-476.4595448,150.8175187,-5.2108596,-3.1850083
1.1150000,0.3650000,0.3430385,-4.2576590,-989.9481771,292.9270902,-1.3086935,-5.5418239,-475.8492348,150.7363989,-5.0756824,-3.0997986
1.1200000,0.3700000,0.3480385,-4.1340880,-992.5644203,292.4107419,-1.2456163,-5.5368885,-475.0855955,150.6710952,-4.9298576,-3.0081139
1.1250000,0.3750000,0.3530385,-4.0045450,-994.0962611,291.9779969,-1.1865118,-5.4985514,-474.1892813,150.6171856,-4.7768255,-2.9121334
1.1300000,0.3800000,0.3580385,-3.8714151,-994.6805866,291.6130707,-1.1312004,-5.4324874,-473.2556347,150.5711097,-4.6194154,-2.8136373
1.1350000,0.3850000,0.3630385,-3.7366329,-994.4374577,291.3026334,-1.0795008,-5.3438853,-472.7686969,150.5300164,-4.4599225,-2.7140698
1.1400000,0.3900000,0.3680385,-3.6017559,-993.4721540,291.0355195,-1.0312045,-5.2373871,-473.5440991,150.4916365,-4.3001909,-2.6145942
1.1450000,0.3950000,0.3730385,-3.4680296,-991.8770266,290.8024340,-0.9860762,-5.1170682,-475.0826641,150.4541766,-4.1416909,-2.5161397
1.1500000,0.4000000,0.3780385,-3.3364424,-989.7331279,290.5956775,-0.9438846,-4.9864465,-476.4204072,150.4162305,-3.9855876,-2.4194418
1.1550000,0.4050000,0.3830385,-3.2077709,-987.1116395,290.4088991,-0.9044370,-4.8485110,-477.2595487,150.3767073,-3.8327967,-2.3250775
1.1600000,0.4100000,0.3880385,-3.0826190,-984.0804437,290.2368815,-0.8676177,-4.7057639,-477.5901466,150.3347716,-3.6840304,-2.2334935
1.1650000,0.4150000,0.3930385,-2.9614501,-981.8130797,290.0753549,-0.8334125,-4.5602703,-477.4631519,150.2897950,-3.5398370,-2.1450277
1.1700000,0.4200000,0.3980385,-2.8446109,-986.4706262,289.9208400,-0.8018556,-4.4137139,-476.9368348,150.2413158,-3.4006317,-2.0599240
1.1750000,0.4250000,0.4030385,-2.7323465,-990.7291430,289.7705141,-0.7729094,-4.2674538,-476.0655533,150.1890067,-3.2667173,-1.9783500
1.1800000,0.4300000,0.4080385,-2.6248139,-992.7658718,289.6221003,-0.7464045,-4.1225780,-474.8976964,150.1326480,-3.1382965,-1.9004172
1.1850000,0.4350000,0.4130385,-2.5221015,-992.9630444,289.4737728,-0.7220952,-3.9799532,-473.4761275,150.0721060,-3.0154839,-1.8262024
1.1900000,0.4400000,0.4180385,-2.4242547,-991.6741490,289.3240795,-0.6997313,-3.8402670,-471.8493812,150.0073152,-2.8983279,-1.7557570
1.1950000,0.4450000,0.4230385,-2.3312939,-989.1901991,289.1718766,-0.6790464,-3.7040645,-470.1909680,149.9382639,-2.7868376,-1.6890988
1.2000000,0.4500000,0.4280385,-2.2432127,-985.7495613,289.0162744,-0.6597417,-3.5717765,-469.1987835,149.8649825,-2.6810004,-1.6261898
1.2050000,0.4550000,0.4330385,-2.1599534,-981.5474958,288.8565924,-0.6415555,-3.4437386,-469.3742212,149.7875339,-2.5807728,-1.5669147
1.2100000,0.4600000,0.4380385,-2.0813753,-976.7601929,288.6923216,-0.6242704,-3.3202044,-469.7411275,149.7060060,-2.4860469,-1.5110789
1.2150000,0.4650000,0.4430385,-2.0072404,-971.7892273,288.5230936,-0.6075994,-3.2013599,-469.6036909,149.6205051,-2.3966153,-1.4584341
1.2200000,0.4700000,0.4480385,-1.9372345,-967.6893018,288.3486547,-0.5911694,-3.0873427,-468.8704922,149.5311511,-2.3121641,-1.4087280
1.2250000,0.4750000,0.4530385,-1.8710215,-964.2152503,288.1688448,-0.5746910,-2.9782599,-467.6148991,149.4380732,-2.2323089,-1.3617496
1.2300000,0.4800000,0.4580385,-1.8083048,-960.1458517,287.9835790,-0.5581052,-2.8741901,-465.9362138,149.3414072,-2.1566635,-1.3173423
1.2350000,0.4850000,0.4630385,-1.7488577,-955.2287820,287.7928336,-0.5415184,-2.7751645,-463.9467414,149.2412920,-2.0849043,-1.2753854
1.2400000,0.4900000,0.4680385,-1.6925115,-949.6061187,287.5966336,-0.5250175,-2.6811346,-461.7811265,149.1378682,-2.0167906,-1.2357720
1.2450000,0.4950000,0.4730385,-1.6391289,-943.4583965,287.3950424,-0.5085743,-2.5919495,-459.5566948,149.0312765,-1.9521429,-1.1984024
1.2500000,0.5000000,0.4780385,-1.5885903,-936.9392618,287.1881542,-0.4920927,-2.5073622,-457.2996846,148.9216559,-1.8908162,-1.1631815
1.2550000,0.5050000,0.4830385,-1.5407875,-930.1702475,286.9760861,-0.4754992,-2.4270660,-454.9545622,148.8091431,-1.8326877,-1.1300096
1.2600000,0.5100000,0.4880385,-1.4956097,-923.2456506,286.7589736,-0.4587951,-2.3507453,-452.4637114,148.6938718,-1.7776448,-1.0987602
1.2650000,0.5150000,0.4930385,-1.4529151,-916.2382762,286.5369648,-0.4420543,-2.2781142,-449.8088132,148.5759719,-1.7255614,-1.0692424
1.2700000,0.5200000,0.4980385,-1.4124838,-909.2043355,286.3102177,-0.4253949,-2.2089325,-447.0039826,148.4555694,-1.6762548,-1.0411720
1.2750000,0.5250000,0.5030385,-1.3739784,-902.1872941,286.0788961,-0.4089474,-2.1430091,-444.0783163,148.3327857,-1.6294275,-1.0141971
1.2800000,0.5300000,0.5080385,-1.3369661,-895.2207778,285.8431678,-0.3928320,-2.0801988,-441.0641504,148.2077378,-1.5846423,-0.9879785
1.2850000,0.5350000,0.5130385,-1.3010159,-888.3306911,285.6032021,-0.3771471,-2.0203892,-437.9914658,148.0805382,-1.5413859,-0.9622650
1.2900000,0.5400000,0.5180385,-1.2657991,-881.5367063,285.3591684,-0.3619658,-1.9634705,-434.8858524,147.9512946,-1.4991966,-0.9369045
1.2950000,0.5450000,0.5230385,-1.2311167,-874.8532805,285.1112349,-0.3473370,-1.9092861,-431.7681664,147.8201102,-1.4577574,-0.9118032
1.3000000,0.5500000,0.5280385,-1.1968545,-868.2903640,284.8595671,-0.3332893,-1.8575838,-428.6548939,147.6870834,-1.4168915,-0.8868836
1.3050000,0.5550000,0.5330385,-1.1629271,-861.8539569,284.6043278,-0.3198347,-1.8080071,-425.5587603,147.5523086,-1.3764957,-0.8620739
1.3100000,0.5600000,0.5380385,-1.1292576,-855.5466429,284.3456757,-0.3069730,-1.7601478,-422.4893766,147.4158753,-1.3364872,-0.8373215
1.3150000,0.5650000,0.5430385,-1.0957894,-849.3681743,284.0837652,-0.2946950,-1.7136262,-419.4538390,147.2778692,-1.2967945,-0.8126097
1.3200000,0.5700000,0.5480385,-1.0625063,-843.3161181,283.8187464,-0.2829856,-1.6681428,-416.4572500,147.1383717,-1.2573778,-0.7879638
1.3250000,0.5750000,0.5530385,-1.0294412,-837.3865199,283.5507644,-0.2718251,-1.6234789,-413.5031536,146.9974603,-1.2182473,-0.7634457
1.3300000,0.5800000,0.5580385,-0.9966699,-831.5745222,283.2799591,-0.2611916,-1.5794701,-410.5938909,146.8552088,-1.1794664,-0.7391410
1.3350000,0.5850000,0.5630385,-0.9642966,-825.8748814,283.0064658,-0.2510618,-1.5359864,-407.7308838,146.7116873,-1.1411402,-0.7151452
1.3400000,0.5900000,0.5680385,-0.9324366,-820.2823546,282.7304143,-0.2414118,-1.4929310,-404.9148584,146.5669624,-1.1033960,-0.6915521
1.3450000,0.5950000,0.5730385,-0.9012020,-814.7919557,282.4519295,-0.2322178,-1.4502497,-402.1460174,146.4210976,-1.0663650,-0.6684461
1.3500000,0.6000000,0.5780385,-0.8706923,-809.3990988,282.1711313,-0.2234564,-1.4079377,-399.4241731,146.2741531,-1.0301686,-0.6458975
1.3550000,0.6050000,0.5830385,-0.8409891,-804.0996572,281.8881346,-0.2151050,-1.3660372,-396.7488475,146.1261859,-0.9949091,-0.6239617
1.3600000,0.6100000,0.5880385,-0.8121543,-798.8899638,281.6030495,-0.2071419,-1.3246270,-394.1193484,145.9772506,-0.9606667,-0.6026788
1.3650000,0.6150000,0.5930385,-0.7842308,-793.7667763,281.3159816,-0.1995461,-1.2838081,-391.5348265,145.8273987,-0.9274984,-0.5820754
1.3700000,0.6200000,0.5980385,-0.7572447,-788.7272249,281.0270316,-0.1922981,-1.2436894,-388.9943179,145.6766793,-0.8954403,-0.5621664
1.3750000,0.6250000,0.6030385,-0.7312074,-783.7687520,280.7362960,-0.1853791,-1.2043761,-386.4967776,145.5251390,-0.8645101,-0.5429569
1.3800000,0.6300000,0.6080385,-0.7061188,-778.8890522,280.4438671,-0.1787714,-1.1659618,-384.0411037,145.3728221,-0.8347102,-0.5244444
1.3850000,0.6350000,0.6130385,-0.6819690,-774.0860172,280.1498329,-0.1724583,-1.1285242,-381.6261570,145.2197707,-0.8060311,-0.5066200
1.3900000,0.6400000,0.6180385,-0.6587414,-769.3576858,279.8542777,-0.1664242,-1.0921232,-379.2507765,145.0660246,-0.7784540,-0.4894706
1.3950000,0.6450000,0.6230385,-0.6364139,-764.7022029,279.5572818,-0.1606542,-1.0568016,-376.9137917,144.9116221,-0.7519531,-0.4729793
1.4000000,0.6500000,0.6280385,-0.6149604,-760.1177846,279.2589220,-0.1551344,-1.0225858,-374.6140323,144.7565991,-0.7264978,-0.4571271
1.4050000,0.6550000,0.6330385,-0.5943528,-755.6026923,278.9592715,-0.1498518,-0.9894885,-372.3503369,144.6009901,-0.7020539,-0.4418932
1.4100000,0.6600000,0.6380385,-0.5745610,-751.1552128,278.6584004,-0.1447940,-0.9575105,-370.1215595,144.4448278,-0.6785855,-0.4272558
1.4150000,0.6650000,0.6430385,-0.5555541,-746.7736456,278.3563753,-0.1399495,-0.9266430,-367.9265756,144.2881431,-0.6560554,-0.4131926
1.4200000,0.6700000,0.6480385,-0.5373011,-742.4562953,278.0532601,-0.1353075,-0.8968697,-365.7642870,144.1309658,-0.6344258,-0.3996814
1.4250000,0.6750000,0.6530385,-0.5197712,-738.2014689,277.7491156,-0.1308576,-0.8681685,-363.6336252,143.9733239,-0.6136596,-0.3866999
1.4300000,0.6800000,0.6580385,-0.5029338,-734.0074766,277.4439999,-0.1265903,-0.8405127,-361.5335550,143.8152442,-0.5937198,-0.3742261
1.4350000,0.6850000,0.6630385,-0.4867593,-729.8726354,277.1379684,-0.1224964,-0.8138728,-359.4630766,143.6567523,-0.5745706,-0.3622388
1.4400000,0.6900000,0.6680385,-0.4712189,-725.7952746,276.8310742,-0.1185676,-0.7882169,-357.4212276,143.4978724,-0.5561771,-0.3507171
1.4450000,0.6950000,0.6730385,-0.4562848,-721.7737420,276.5233676,-0.1147956,-0.7635119,-355.4070839,143.3386277,-0.5385057,-0.3396409
1.4500000,0.7000000,0.6780385,-0.4419301,-717.8064110,276.2148970,-0.1111729,-0.7397241,-353.4197605,143.1790402,-0.5215241,-0.3289909
1.4550000,0.7050000,0.6830385,-0.4281291,-713.8916868,275.9057086,-0.1076924,-0.7168196,-351.4584115,143.0191310,-0.5052013,-0.3187486
1.4600000,0.7100000,0.6880385,-0.4148572,-710.0280127,275.5958463,-0.1043473,-0.6947646,-349.5222301,142.8589201,-0.4895076,-0.3088960
1.4650000,0.7150000,0.6930385,-0.4020909,-706.2138752,275.2853523,-0.1011312,-0.6735259,-347.6104481,142.6984266,-0.4744148,-0.2994161
1.4700000,0.7200000,0.6980385,-0.3898077,-702.4478084,274.9742666,-0.0980382,-0.6530711,-345.7223348,142.5376688,-0.4598958,-0.2902926
1.4750000,0.7250000,0.7030385,-0.3779862,-698.7283973,274.6626279,-0.0950626,-0.6333683,-343.8571960,142.3766641,-0.4459251,-0.2815100
1.4800000,0.7300000,0.7080385,-0.3666060,-695.0542802,274.3504727,-0.0921989,-0.6143871,-342.0143730,142.2154290,-0.4324780,-0.2730533
1.4850000,0.7350000,0.7130385,-0.3556477,-691.4241502,274.0378362,-0.0894421,-0.5960977,-340.1932409,142.0539795,-0.4195315,-0.2649083
1.4900000,0.7400000,0.7180385,-0.3450928,-687.8367560,273.7247519,-0.0867874,-0.5784715,-338.3932074,141.8923306,-0.4070633,-0.2570617
1.4950000,0.7450000,0.7230385,-0.3349236,-684.2909018,273.4112521,-0.0842302,-0.5614812,-336.6137109,141.7304970,-0.3950524,-0.2495005
1.5000000,0.7500000,0.7280385,-0.3251236,-680.7854466,273.0973674,-0.0817662,-0.5451003,-334.8542194,141.5684924,-0.3834788,-0.2422125
1.5050000,0.7550000,0.7330385,-0.3156767,-677.3193036,272.7831272,-0.0793913,-0.5293036,-333.1142283,141.4063301,-0.3723236,-0.2351859
1.5100000,0.7600000,0.7380385,-0.3065679,-673.8914384,272.4685598,-0.0771016,-0.5140669,-331.3932596,141.2440228,-0.3615687,-0.2284098
1.5150000,0.7650000,0.7430385,-0.2977827,-670.5008673,272.1536919,-0.0748935,-0.4993670,-329.6908597,141.0815824,-0.3511970,-0.2218736
1.5200000,0.7700000,0.7480385,-0.2893074,-667.1466558,271.8385496,-0.0727634,-0.4851819,-328.0065981,140.9190207,-0.3411920,-0.2155671
1.5250000,0.7750000,0.7530385,-0.2811290,-663.8279157,271.5231574,-0.0707081,-0.4714904,-326.3400660,140.7563488,-0.3315384,-0.2094808
1.5300000,0.7800000,0.7580385,-0.2732350,-660.5438038,271.2075390,-0.0687244,-0.4582722,-324.6908751,140.5935772,-0.3222213,-0.2036056
1.5350000,0.7850000,0.7630385,-0.2656138,-657.2935190,270.8917173,-0.0668092,-0.4455083,-323.0586558,140.4307161,-0.3132267,-0.1979327
1.5400000,0.7900000,0.7680385,-0.2582540,-654.0763003,270.5757138,-0.0649599,-0.4331800,-321.4430564,140.2677754,-0.3045413,-0.1924539
1.5450000,0.7950000,0.7730385,-0.2511450,-650.8914247,270.2595496,-0.0631735,-0.4212699,-319.8437416,140.1047644,-0.2961524,-0.1871613
1.5500000,0.8000000,0.7780385,-0.2442765,-647.7382044,269.9432446,-0.0614476,-0.4097611,-318.2603916,139.9416919,-0.2880477,-0.1820473
1.5550000,0.8050000,0.7830385,-0.2376388,-644.6159855,269.6268180,-0.0597797,-0.3986377,-316.6927009,139.7785668,-0.2802159,-0.1771048
1.5600000,0.8100000,0.7880385,-0.2312227,-641.5241453,269.3102883,-0.0581675,-0.3878844,-315.1403774,139.6153971,-0.2726460,-0.1723269
1.5650000,0.8150000,0.7930385,-0.2250193,-638.4620905,268.9936731,-0.0566088,-0.3774865,-313.6031415,139.4521909,-0.2653273,-0.1677072
1.5700000,0.8200000,0.7980385,-0.2190203,-635.4292550,268.6769895,-0.0551014,-0.3674302,-312.0807252,139.2889557,-0.2582501,-0.1632393
1.5750000,0.8250000,0.8030385,-0.2132175,-632.4250989,268.3602538,-0.0536432,-0.3577020,-310.5728713,139.1256988,-0.2514047,-0.1589173
1.5800000,0.8300000,0.8080385,-0.2076034,-629.4491057,268.0434816,-0.0522325,-0.3482894,-309.0793327,138.9624274,-0.2447821,-0.1547356
1.5850000,0.8350000,0.8130385,-0.2021706,-626.5007816,267.7266880,-0.0508673,-0.3391800,-307.5998718,138.7991481,-0.2383736,-0.1506887
1.5900000,0.8400000,0.8180385,-0.1969120,-623.5796535,267.4098875,-0.0495458,-0.3303624,-306.1342596,138.6358674,-0.2321710,-0.1467714
1.5950000,0.8450000,0.8230385,-0.1918212,-620.6852674,267.0930940,-0.0482665,-0.3218253,-304.6822755,138.4725917,-0.2261663,-0.1429789
1.6000000,0.8500000,0.8280385,-0.1868916,-617.8171879,266.7763210,-0.0470276,-0.3135583,-303.2437064,138.3093268,-0.2203520,-0.1393064
1.6050000,0.8550000,0.8330385,-0.1821172,-614.9749959,266.4595812,-0.0458277,-0.3055511,-301.8183464,138.1460786,-0.2147210,-0.1357493
1.6100000,0.8600000,0.8380385,-0.1774922,-612.1582882,266.1428872,-0.0446654,-0.2977941,-300.4059965,137.9828526,-0.2092662,-0.1323034
1.6150000,0.8650000,0.8430385,-0.1730110,-609.3666763,265.8262508,-0.0435391,-0.2902779,-299.0064638,137.8196543,-0.2039812,-0.1289645
