# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.0092620,-0.0092620,-0.0000000,39246.4983106,39246.4983106
0.0007380,0.0007380,0.0100000,38773.1648112,38773.1648112
0.0107380,0.0107380,0.0200000,38249.8579728,38249.8579728
0.0207380,0.0207380,0.0300000,37102.9091404,37102.9091404
0.0307380,0.0307380,0.0400000,35414.5930682,35414.5930682
0.0407380,0.0407380,0.0500000,33868.5309363,33868.5309363
0.0507380,0.0507380,0.0600000,33920.4310685,33920.4310685
0.0607380,0.0607380,0.0700000,37867.7968977,37867.7968977
0.0707380,0.0707380,0.0800000,47208.5559698,47208.5559698
0.0807380,0.0807380,0.0900000,54589.6314053,54589.6314053
0.0907380,0.0907380,0.1000000,58977.2742340,58977.2742340
0.1007380,0.1007380,0.1100000,58289.6249487,58289.6249487
0.1107380,0.1107380,0.1200000,51214.8645658,51214.8645658
0.1207380,0.1207380,0.1300000,31833.5980797,31833.5980797
0.1307380,0.1307380,0.1400000,19193.8447287,19193.8447287
0.1407380,0.1407380,0.1500000,11589.2108717,11589.2108717
0.1507380,0.1507380,0.1600000,7010.3963926,7010.3963926
0.1607380,0.1607380,0.1700000,4245.5025736,4245.5025736
0.1707380,0.1707380,0.1800000,2569.1014365,2569.1014365
0.1807380,0.1807380,0.1900000,1565.0427326,1548.0683542
0.1907380,0.1907380,0.2000000,939.4695083,923.5443161
0.2007380,0.2007380,0.2100000,555.3276631,540.2857752
0.2107380,0.2107380,0.2200000,319.0248825,304.7139115
0.2207380,0.2207380,0.2300000,173.6712014,160.0742948
0.2307380,0.2307380,0.2400000,84.4978374,71.7159531
0.2407380,0.2407380,0.2500000,30.0267912,18.3382531
0.2507380,0.2507380,0.2600000,-2.9753542,-13.2401377
0.2607380,0.2607380,0.2700000,-22.5356125,-31.2268893
0.2707380,0.2707380,0.2800000,-33.5613110,-40.7607648
0.2807380,0.2807380,0.2900000,-39.1223475,-45.0734786
0.2907380,0.2907380,0.3000000,-41.1863211,-46.2037284
0.3007380,0.3007380,0.3100000,-41.0611667,-45.4392895
0.3107380,0.3107380,0.3200000,-39.6251574,-43.5927297
0.3207380,0.3207380,0.3300000,-37.4597629,-41.1745514
0.3307380,0.3307380,0.3400000,-34.9396188,-38.5026266
0.3407380,0.3407380,0.3500000,-32.2991956,-35.7717698
0.3507380,0.3507380,0.3600000,-29.6946868,-33.0982002
0.3607380,0.3607380,0.3700000,-27.3404010,-30.5480767
0.3707380,0.3707380,0.3800000,-25.6585533,-31.3954051
0.3807380,0.3807380,0.3900000,-24.8061464,-31.1855804
0.3907380,0.3907380,0.4000000,-24.3360466,-30.2840382
0.4007380,0.4007380,0.4100000,-23.8284144,-28.9389666
0.4107380,0.4107380,0.4200000,-23.1198238,-27.3495591
0.4207380,0.4207380,0.4300000,-22.1856261,-25.6492389
0.4307380,0.4307380,0.4400000,-21.0542153,-23.9267932
0.4407380,0.4407380,0.4500000,-19.7956567,-22.2393541
0.4507380,0.4507380,0.4600000,-18.5628040,-22.3953788
0.4607380,0.4607380,0.4700000,-17.6471815,-24.0888944
0.4707380,0.4707380,0.4800000,-17.2465126,-24.5742439
0.4807380,0.4807380,0.4900000,-17.1831106,-24.2920220
0.4907380,0.4907380,0.5000000,-17.1314222,-23.5018591
0.5007380,0.5007380,0.5100000,-16.8903258,-22.4022424
0.5107380,0.5107380,0.5200000,-16.4024821,-21.1363432
0.5207380,0.5207380,0.5300000,-15.6850718,-19.7999879
0.5307380,0.5307380,0.5400000,-14.7969470,-18.4568342
0.5407380,0.5407380,0.5500000,-13.8128813,-17.1475645
0.5507380,0.5507380,0.5600000,-12.7997576,-15.8977052
0.5607380,0.5607380,0.5700000,-11.8063351,-14.7235185
0.5707380,0.5707380,0.5800000,-10.8633172,-13.6268593
0.5807380,0.5807380,0.5900000,-9.9872551,-12.6131458
0.5907380,0.5907380,0.6000000,-9.1848389,-11.6855052
0.6007380,0.6007380,0.6100000,-8.4564260,-10.8306561
0.6107380,0.6107380,0.6200000,-7.7986326,-10.0483470
