# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
0.0284838,0.0284838,0.1185623,1728.0426982,2.5721389
0.0334838,0.0334838,0.1235623,1416.0070094,2.4434624
0.0384838,0.0384838,0.1285623,1166.5024886,2.3305414
0.0434838,0.0434838,0.1335623,940.1838709,2.5686983
0.0484838,0.0484838,0.1385623,756.0633910,2.4374936
0.0534838,0.0534838,0.1435623,609.8718853,2.4044283
0.0584838,0.0584838,0.1485623,488.3149990,2.3851054
0.0634838,0.0634838,0.1535623,391.8582454,2.2698227
0.0684838,0.0684838,0.1585623,314.9830998,2.2619247
0.0734838,0.0734838,0.1635623,250.1108043,2.3518748
0.0784838,0.0784838,0.1685623,196.6376812,2.3741002
0.0834838,0.0834838,0.1735623,153.2899076,2.3497815
0.0884838,0.0884838,0.1785623,118.5492012,2.3001430
0.0934838,0.0934838,0.1835623,90.6473701,2.2448583
0.0984838,0.0984838,0.1885623,68.5047817,2.1711723
0.1034838,0.1034838,0.1935623,51.2491810,2.0825545
0.1084838,0.1084838,0.1985623,37.9406784,1.9877903
0.1134838,0.1134838,0.2035623,27.7136720,1.8922547
0.1184838,0.1184838,0.2085623,19.8563444,1.7985970
0.1234838,0.1234838,0.2135623,13.8117192,1.7080891
0.1284838,0.1284838,0.2185623,9.1532582,1.6213408
0.1334838,0.1334838,0.2235623,5.5574242,1.5385959
0.1384838,0.1384838,0.2285623,2.7795806,1.4598329
0.1434838,0.1434838,0.2335623,0.6344780,1.3848159
0.1484838,0.1484838,0.2385623,-1.0187838,1.3131741
0.1534838,0.1534838,0.2435623,-2.2879245,1.2445129
0.1584838,0.1584838,0.2485623,-3.2556672,1.1785144
0.1634838,0.1634838,0.2535623,-3.9858155,1.1149889
0.1684838,0.1684838,0.2585623,-4.5278645,1.0538674
0.1734838,0.1734838,0.2635623,-4.9205181,0.9951601
0.1784838,0.1784838,0.2685623,-5.1943362,0.9389090
0.1834838,0.1834838,0.2735623,-5.3736847,0.8851518
0.1884838,0.1884838,0.2785623,-5.4781550,0.8339017
0.1934838,0.1934838,0.2835623,-5.5235997,0.7851388
0.1984838,0.1984838,0.2885623,-5.5229060,0.7388076
0.2034838,0.2034838,0.2935623,-5.4865909,0.6948154
0.2084838,0.2084838,0.2985623,-5.4232751,0.6530317
0.2134838,0.2134838,0.3035623,-5.3400697,0.6132875
0.2184838,0.2184838,0.3085623,-5.2428904,0.5753784
0.2234838,0.2234838,0.3135623,-5.1367053,0.5390732
0.2284838,0.2284838,0.3185623,-5.0257185,0.5041273
0.2334838,0.2334838,0.3235623,-4.9134994,0.4702997
0.2384838,0.2384838,0.3285623,-4.8030679,0.4373689
0.2434838,0.2434838,0.3335623,-4.6969582,0.4051445
0.2484838,0.2484838,0.3385623,-4.5972801,0.3734723
0.2534838,0.2534838,0.3435623,-4.5057667,0.3422422
0.2584838,0.2584838,0.3485623,-4.4237658,0.3114088
0.2634838,0.2634838,0.3535623,-4.3521480,0.2810219
0.2684838,0.2684838,0.3585623,-4.2911636,0.2512495
0.2734838,0.2734838,0.3635623,-4.2402989,0.2223800
0.2784838,0.2784838,0.3685623,-4.1981357,0.1948117
0.2834838,0.2834838,0.3735623,-4.1622571,0.1690260
0.2884838,0.2884838,0.3785623,-4.1293590,0.1455205
0.2934838,0.2934838,0.3835623,-4.0956905,0.1247041
0.2984838,0.2984838,0.3885623,-4.0577085,0.1068035
0.3034838,0.3034838,0.3935623,-4.0126613,0.0918276
0.3084838,0.3084838,0.3985623,-3.9588918,0.0795976
0.3134838,0.3134838,0.4035623,-3.8958349,0.0698113
0.3184838,0.3184838,0.4085623,-3.8238136,0.0621107
0.3234838,0.3234838,0.4135623,-3.7437591,0.0561344
0.3284838,0.3284838,0.4185623,-3.6569454,0.0515489
0.3334838,0.3334838,0.4235623,-3.5647799,0.0480640
0.3384838,0.3384838,0.4285623,-3.4686582,0.0454371
0.3434838,0.3434838,0.4335623,-3.3698755,0.0434706
0.3484838,0.3484838,0.4385623,-3.2695807,0.0420066
0.3534838,0.3534838,0.4435623,-3.1687590,0.0409212
0.3584838,0.3584838,0.4485623,-3.0682330,0.0401177
0.3634838,0.3634838,0.4535623,-2.9686735,0.0395218
0.3684838,0.3684838,0.4585623,-2.8706156,0.0390764
0.3734838,0.3734838,0.4635623,-2.7744769,0.0387385
0.3784838,0.3784838,0.4685623,-2.6805750,0.0384754
0.3834838,0.3834838,0.4735623,-2.5891434,0.0382630
0.3884838,0.3884838,0.4785623,-2.5003468,0.0380831
0.3934838,0.3934838,0.4835623,-2.4142932,0.0379226
0.3984838,0.3984838,0.4885623,-2.3310447,0.0377721
0.4034838,0.4034838,0.4935623,-2.2506270,0.0376247
0.4084838,0.4084838,0.4985623,-2.1730366,0.0374760
0.4134838,0.4134838,0.5035623,-2.0982474,0.0373226
0.4184838,0.4184838,0.5085623,-2.0262155,0.0371629
0.4234838,0.4234838,0.5135623,-1.9568835,0.0369955
0.4284838,0.4284838,0.5185623,-1.8901843,0.0368201
0.4334838,0.4334838,0.5235623,-1.8260434,0.0366365
0.4384838,0.4384838,0.5285623,-1.7643812,0.0364451
0.4434838,0.4434838,0.5335623,-1.7051150,0.0362462
0.4484838,0.4484838,0.5385623,-1.6481606,0.0360404
0.4534838,0.4534838,0.5435623,-1.5934327,0.0358284
0.4584838,0.4584838,0.5485623,-1.5408465,0.0356108
0.4634838,0.4634838,0.5535623,-1.4903182,0.0353883
0.4684838,0.4684838,0.5585623,-1.4417654,0.0351615
0.4734838,0.4734838,0.5635623,-1.3951074,0.0349311
0.4784838,0.4784838,0.5685623,-1.3502660,0.0346976
0.4834838,0.4834838,0.5735623,-1.3071651,0.0344616
0.4884838,0.4884838,0.5785623,-1.2657313,0.0342236
0.4934838,0.4934838,0.5835623,-1.2258938,0.0339840
0.4984838,0.4984838,0.5885623,-1.1875844,0.0337434
0.5034838,0.5034838,0.5935623,-1.1507375,0.0335020
0.5084838,0.5084838,0.5985623,-1.1152904,0.0332602
0.5134838,0.5134838,0.6035623,-1.0811828,0.0330183
0.5184838,0.5184838,0.6085623,-1.0483570,0.0327765
0.5234838,0.5234838,0.6135623,-1.0167580,0.0325352
0.5284838,0.5284838,0.6185623,-0.9863330,0.0322944
0.5334838,0.5334838,0.6235623,-0.9570316,0.0320545
0.5384838,0.5384838,0.6285623,-0.9288058,0.0318155
0.5434838,0.5434838,0.6335623,-0.9016097,0.0315776
0.5484838,0.5484838,0.6385623,-0.8753994,0.0313408
0.5534838,0.5534838,0.6435623,-0.8501332,0.0311054
0.5584838,0.5584838,0.6485623,-0.8257713,0.0308714
0.5634838,0.5634838,0.6535623,-0.8022757,0.0306388
0.5684838,0.5684838,0.6585623,-0.7796100,0.0304078
0.5734838,0.5734838,0.6635623,-0.7577397,0.0301783
0.5784838,0.5784838,0.6685623,-0.7366319,0.0299504
0.5834838,0.5834838,0.6735623,-0.7162551,0.0297242
0.5884838,0.5884838,0.6785623,-0.6965793,0.0294997
0.5934838,0.5934838,0.6835623,-0.6775759,0.0292768
0.5984838,0.5984838,0.6885623,-0.6592177,0.0290557
0.6034838,0.6034838,0.6935623,-0.6414785,0.0288363
0.6084838,0.6084838,0.6985623,-0.6243335,0.0286186
0.6134838,0.6134838,0.7035623,-0.6077591,0.0284027
0.6184838,0.6184838,0.7085623,-0.5917326,0.0281885
0.6234838,0.6234838,0.7135623,-0.5762323,0.0279760
0.6284838,0.6284838,0.7185623,-0.5612377,0.0277652
