# r[nm],ssd(r)[nm]
-0.9175600,-0.9175600
-0.9125600,-0.9125600
-0.9075600,-0.9075600
-0.9025600,-0.9025600
-0.8975600,-0.8975600
-0.8925600,-0.8925600
-0.8875600,-0.8875600
-0.8825600,-0.8825600
-0.8775600,-0.8775600
-0.8725600,-0.8725600
-0.8675600,-0.8675600
-0.8625600,-0.8625600
-0.8575600,-0.8575600
-0.8525600,-0.8525600
-0.8475600,-0.8475600
-0.8425600,-0.8425600
-0.8375600,-0.8375600
-0.8325600,-0.8325600
-0.8275600,-0.8275600
-0.8225600,-0.8225600
-0.8175600,-0.8175600
-0.8125600,-0.8125600
-0.8075600,-0.8075600
-0.8025600,-0.8025600
-0.7975600,-0.7975600
-0.7925600,-0.7925600
-0.7875600,-0.7875600
-0.7825600,-0.7825600
-0.7775600,-0.7775600
-0.7725600,-0.7725600
-0.7675600,-0.7675600
-0.7625600,-0.7625600
-0.7575600,-0.7575600
-0.7525600,-0.7525600
-0.7475600,-0.7475600
-0.7425600,-0.7425600
-0.7375600,-0.7375600
-0.7325600,-0.7325600
-0.7275600,-0.7275600
-0.7225600,-0.7225600
-0.7175600,-0.7175600
-0.7125600,-0.7125600
-0.7075600,-0.7075600
-0.7025600,-0.7025600
-0.6975600,-0.6975600
-0.6925600,-0.6925600
-0.6875600,-0.6875600
-0.6825600,-0.6825600
-0.6775600,-0.6775600
-0.6725600,-0.6725600
-0.6675600,-0.6675600
-0.6625600,-0.6625600
-0.6575600,-0.6575600
-0.6525600,-0.6525600
-0.6475600,-0.6475600
-0.6425600,-0.6425600
-0.6375600,-0.6375600
-0.6325600,-0.6325600
-0.6275600,-0.6275600
-0.6225600,-0.6225600
-0.6175600,-0.6175600
-0.6125600,-0.6125600
-0.6075600,-0.6075600
-0.6025600,-0.6025600
-0.5975600,-0.5975600
-0.5925600,-0.5925600
-0.5875600,-0.5875600
-0.5825600,-0.5825600
-0.5775600,-0.5775600
-0.5725600,-0.5725600
-0.5675600,-0.5675600
-0.5625600,-0.5625600
-0.5575600,-0.5575600
-0.5525600,-0.5525600
-0.5475600,-0.5475600
-0.5425600,-0.5425600
-0.5375600,-0.5375600
-0.5325600,-0.5325600
-0.5275600,-0.5275600
-0.5225600,-0.5225600
-0.5175600,-0.5175600
-0.5125600,-0.5125600
-0.5075600,-0.5075600
-0.5025600,-0.5025600
-0.4975600,-0.4975600
-0.4925600,-0.4925600
-0.4875600,-0.4875600
-0.4825600,-0.4825600
-0.4775600,-0.4775600
