# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.9900000,0.2400000,0.2253474,11.7961227,759.0484056,-1179.5668981,-2.2202770,39.4941008,902.1439158,10056.9299790,71794.4569219
0.9950000,0.2450000,0.2303474,9.2379911,753.0070151,-1198.1285047,-2.4362492,32.2216578,753.9567869,8493.4352764,60792.0405453
1.0000000,0.2500000,0.2353474,7.0497854,748.0506112,-1212.2207897,-2.5957742,26.1806719,630.3786298,7184.2312331,51568.9136596
1.0050000,0.2550000,0.2403474,5.1580438,743.9448063,-1250.8075360,-2.7093207,21.1531025,527.1811458,6086.0340597,43823.0084792
1.0100000,0.2600000,0.2453474,3.5128512,740.5071252,-1301.1954764,-2.7839328,16.9586586,440.8896416,5163.2378942,37305.7682805
1.0150000,0.2650000,0.2503474,2.0818978,737.5950756,-1340.4343480,-2.8243046,13.4447223,368.6440592,4386.5026179,31812.3124613
1.0200000,0.2700000,0.2553474,0.8430692,735.0970689,-1397.7082000,-2.8341047,10.4824676,308.0864163,3731.6096322,27173.4669703
1.0250000,0.2750000,0.2603474,-0.2213298,732.9254850,-1454.1754741,-2.8169114,7.9660325,257.2695058,3178.5334012,23249.2968574
1.0300000,0.2800000,0.2653474,-1.1274447,731.0113551,-1504.4122834,-2.7765759,5.8118117,214.5827325,2710.6869504,19923.8499549
1.0350000,0.2850000,0.2703474,-1.8906474,729.3002691,-1543.8993208,-2.7171654,3.9565071,192.6564689,2314.3077958,17100.8783471
1.0400000,0.2900000,0.2753474,-2.5257129,727.7492164,-1574.8260882,-2.6427324,2.3536788,162.1675105,1977.9573939,14700.3503213
1.0450000,0.2950000,0.2803474,-3.0471160,726.3241375,-1598.9021866,-2.5570914,0.9692738,136.4146823,1692.1124860,12655.6022685
1.0500000,0.3000000,0.2853474,-3.4692185,724.9980201,-1617.4683470,-2.4636685,-0.2228112,114.6282668,1448.8309386,10911.0094157
1.0550000,0.3050000,0.2903474,-3.8059506,723.7494151,-1631.5806280,-2.3654212,-1.2439876,96.1668391,1241.4780636,9420.0778123
1.0600000,0.3100000,0.2953474,-4.0700347,722.5612758,-1643.8100494,-2.2648090,-2.1127089,80.5026753,1064.5021114,8143.8788581
1.0650000,0.3150000,0.3003474,-4.2722299,721.4200462,-1660.0340948,-2.1638110,-2.8453190,67.2043179,913.2498052,7049.7627890
1.0700000,0.3200000,0.3053474,-4.4210739,720.3149449,-1672.5031675,-2.0639863,-3.4567450,55.9154847,783.8145311,6110.2996897
1.0750000,0.3250000,0.3103474,-4.5232197,719.2373998,-1681.7931235,-1.9665531,-3.9611230,46.3356130,672.9111990,5302.4063715
1.0800000,0.3300000,0.3153474,-4.5840900,718.1806003,-1688.3796303,-1.8724466,-4.3720287,38.2063135,577.7729242,4606.6253198
1.0850000,0.3350000,0.3203474,-4.6084952,717.1391432,-1692.6595422,-1.7823431,-4.7021679,31.3038178,496.0655854,4006.5282550
1.0900000,0.3400000,0.3253474,-4.6010173,716.1087511,-1694.9669022,-1.6966794,-4.9627993,25.4351355,425.8170533,3488.2219683
1.0950000,0.3450000,0.3303474,-4.5661504,715.0860475,-1696.6818522,-1.6156820,-5.1633193,20.4355335,365.3584768,3039.9382329
1.1000000,0.3500000,0.3353474,-4.5082804,714.0683781,-1698.2698086,-1.5393960,-5.3112671,16.1659095,313.2754944,2651.6929353
1.1050000,0.3550000,0.3403474,-4.4315864,713.0536675,-1698.1789471,-1.4677122,-5.4127080,12.5097430,268.3676296,2315.0022897
1.1100000,0.3600000,0.3453474,-4.3399243,712.0403042,-1696.6392055,-1.4003829,-5.4727693,9.3699169,229.6144430,2022.6461971
1.1150000,0.3650000,0.3503474,-4.2367289,711.0270490,-1693.8543877,-1.3370355,-5.4961048,6.6657442,208.6574411,1768.4706059
1.1200000,0.3700000,0.3553474,-4.1249584,710.0129608,-1690.0042862,-1.2772442,-5.4871754,4.3303936,179.3658130,1547.2221843
1.1250000,0.3750000,0.3603474,-4.0070892,708.9973370,-1685.2468028,-1.2206487,-5.4503470,2.3087656,153.9891250,1354.4098069
1.1300000,0.3800000,0.3653474,-3.8851522,707.9796660,-1679.7200388,-1.1670107,-5.3898663,0.5557023,131.9989790,1186.1883261
1.1350000,0.3850000,0.3703474,-3.7607951,706.9595879,-1673.5443189,-1.1162139,-5.3097779,-0.9656760,112.9403991,1039.2608926
1.1400000,0.3900000,0.3753474,-3.6353560,705.9368640,-1666.8241197,-1.0683463,-5.2138288,-2.2855743,96.4199505,910.7967404
1.1450000,0.3950000,0.3803474,-3.5099407,704.9113513,-1659.6498784,-1.0237973,-5.1053873,-3.4289312,82.0965797,798.3618829
1.1500000,0.4000000,0.3853474,-3.3854995,703.8829820,-1652.0996666,-0.9831052,-4.9873936,-4.4165060,69.6742059,699.8606059
1.1550000,0.4050000,0.3903474,-3.2628919,702.8517476,-1644.2407182,-0.9465843,-4.8623445,-5.2657110,58.8955959,613.4860012
1.1600000,0.4100000,0.3953474,-3.1429216,701.8176855,-1636.1308113,-0.9140721,-4.7323121,-5.9913614,49.5373394,537.6780835
1.1650000,0.4150000,0.4003474,-3.0263287,700.7808679,-1627.8195052,-0.8849752,-4.5989885,-6.6064109,41.4057582,471.0882772
1.1700000,0.4200000,0.4053474,-2.9137473,699.7413940,-1619.3492385,-0.8584751,-4.4637466,-7.1225758,34.3334734,412.5492594
1.1750000,0.4250000,0.4103474,-2.8056499,698.6993824,-1610.7562978,-0.8336854,-4.3277106,-7.5507111,28.1763074,361.0493167
1.1800000,0.4300000,0.4153474,-2.7023023,697.6549659,-1602.0716668,-0.8097434,-4.1918311,-7.9009029,22.8103164,315.7105092
1.1850000,0.4350000,0.4203474,-2.6037523,696.6082871,-1593.3217668,-0.7859149,-4.0569576,-8.1823697,18.1289541,275.7700499
1.1900000,0.4400000,0.4253474,-2.5098633,695.5594945,-1584.5291002,-0.7616986,-3.9238923,-8.4033228,14.0405033,240.5644061
1.1950000,0.4450000,0.4303474,-2.4203891,694.5087404,-1575.7128065,-0.7368693,-3.7934079,-8.5709032,10.4658920,209.5157045
1.2000000,0.4500000,0.4353474,-2.3350936,693.4561780,-1566.8891431,-0.7114428,-3.6662233,-8.6912342,7.3369034,192.9526336
1.2050000,0.4550000,0.4403474,-2.2538776,692.4019600,-1558.0718986,-0.6855965,-3.5429506,-8.7695673,4.5947261,168.5724772
1.2100000,0.4600000,0.4453474,-2.1768205,691.3462372,-1549.2727477,-0.6595856,-3.4240360,-8.8104672,2.1887723,147.0368231
1.2150000,0.4650000,0.4503474,-2.1040818,690.2891576,-1540.5015560,-0.6336794,-3.3097239,-8.8179916,0.0756961,128.0065542
1.2200000,0.4700000,0.4553474,-2.0357298,689.2308655,-1531.7666412,-0.6081225,-3.2000652,-8.7958374,-1.7814735,111.1841749
1.2250000,0.4750000,0.4603474,-1.9716074,688.1715009,-1523.0749962,-0.5831157,-3.0949848,-8.7474472,-3.4141615,96.3083357
1.2300000,0.4800000,0.4653474,-1.9112875,687.1111993,-1514.4324807,-0.5588123,-2.9943923,-8.6760768,-4.8490539,83.1491288
1.2350000,0.4850000,0.4703474,-1.8541164,686.0500913,-1505.8439845,-0.5353205,-2.8982702,-8.5848250,-6.1088431,71.5041048
1.2400000,0.4900000,0.4753474,-1.7993198,684.9883026,-1497.3135672,-0.5127102,-2.8066760,-8.4766294,-7.2128571,61.1949412
1.2450000,0.4950000,0.4803474,-1.7461364,683.9259536,-1488.8445783,-0.4910205,-2.7196555,-8.3542357,-8.1775751,52.0646435
1.2500000,0.5000000,0.4853474,-1.6939352,682.8631597,-1480.4397589,-0.4702667,-2.6371276,-8.2201542,-9.0170776,43.9751327
1.2550000,0.5050000,0.4903474,-1.6422845,681.8000313,-1472.1013295,-0.4504459,-2.5588044,-8.0766199,-9.7434851,36.8050694
1.2600000,0.5100000,0.4953474,-1.5909626,680.7366738,-1463.8310649,-0.4315428,-2.4841801,-7.9255729,-10.3673959,30.4478166
1.2650000,0.5150000,0.5003474,-1.5399272,679.6731878,-1455.6303584,-0.4135328,-2.4125910,-7.7686643,-10.8982885,24.8095279
1.2700000,0.5200000,0.5053474,-1.4892635,678.6096692,-1447.5002764,-0.3963855,-2.3433214,-7.6072875,-11.3448405,19.8074090
1.2750000,0.5250000,0.5103474,-1.4391318,677.5462091,-1439.4416061,-0.3800666,-2.2757157,-7.4426283,-11.7151333,15.3682223
1.2800000,0.5300000,0.5153474,-1.3897232,676.4828946,-1431.4548951,-0.3645398,-2.2092618,-7.2757236,-12.0167472,11.4270680
1.2850000,0.5350000,0.5203474,-1.3412284,675.4198084,-1423.5404870,-0.3497681,-2.1436282,-7.1075185,-12.2567724,7.9264228
1.2900000,0.5400000,0.5253474,-1.2938188,674.3570292,-1415.6985504,-0.3357141,-2.0786592,-6.9389104,-12.4417761,4.8153802
1.2950000,0.5450000,0.5303474,-1.2476366,673.2946316,-1407.9291048,-0.3223415,-2.0143428,-6.7707674,-12.5777621,2.0490256
1.3000000,0.5500000,0.5353474,-1.2027916,672.2326869,-1400.2320427,-0.3096147,-1.9507672,-6.6039184,-12.6701491,-0.4121083
1.3050000,0.5550000,0.5403474,-1.1593621,671.1712625,-1392.6071483,-0.2974994,-1.8880790,-6.4391222,-12.7237794,-2.6025492
1.3100000,0.5600000,0.5453474,-1.1173983,670.1104228,-1385.0541142,-0.2859627,-1.8264490,-6.2770375,-12.7429585,-4.5523851
1.3150000,0.5650000,0.5503474,-1.0769259,669.0502288,-1377.5725548,-0.2749736,-1.7660469,-6.1182091,-12.7315130,-6.2877714
1.3200000,0.5700000,0.5553474,-1.0379507,667.9907384,-1370.1620191,-0.2645022,-1.7070260,-5.9630726,-12.6928595,-7.8314356
1.3250000,0.5750000,0.5603474,-1.0004625,666.9320069,-1362.8220006,-0.2545205,-1.6495148,-5.8119634,-12.6300712,-9.2031540
1.3300000,0.5800000,0.5653474,-0.9644387,665.8740865,-1355.5519465,-0.2450019,-1.5936136,-5.6651133,-12.5459375,-10.4201695
1.3350000,0.5850000,0.5703474,-0.9298475,664.8170272,-1348.3512657,-0.2359214,-1.5393949,-5.5226295,-12.4430113,-11.4975374
1.3400000,0.5900000,0.5753474,-0.8966500,663.7608762,-1341.2193351,-0.2272553,-1.4869050,-5.3844686,-12.3236400,-12.4484105
1.3450000,0.5950000,0.5803474,-0.8648030,662.7056786,-1334.1555056,-0.2189814,-1.4361681,-5.2504252,-12.1899811,-13.2842907
1.3500000,0.6000000,0.5853474,-0.8342598,661.6514771,-1327.1591071,-0.2110788,-1.3871887,-5.1201476,-12.0440046,-14.0152722
1.3550000,0.6050000,0.5903474,-0.8049721,660.5983125,-1320.2294526,-0.2035278,-1.3399560,-4.9931845,-11.8874886,-14.6502863
1.3600000,0.6100000,0.5953474,-0.7768907,659.5462235,-1313.3658424,-0.1963099,-1.2944466,-4.8690475,-11.7220185,-15.1973392
1.3650000,0.6150000,0.6003474,-0.7499662,658.4952470,-1306.5675669,-0.1894076,-1.2506271,-4.7472757,-11.5489944,-15.6637272
1.3700000,0.6200000,0.6053474,-0.7241500,657.4454180,-1299.8339093,-0.1828045,-1.2084570,-4.6274848,-11.3696531,-16.0562089
1.3750000,0.6250000,0.6103474,-0.6993942,656.3967699,-1293.1641483,-0.1764852,-1.1678904,-4.5093957,-11.1851013,-16.3811278
1.3800000,0.6300000,0.6153474,-0.6756522,655.3493345,-1286.5575600,-0.1704352,-1.1288778,-4.3928417,-10.9963534,-16.6444813
1.3850000,0.6350000,0.6203474,-0.6528790,654.3031421,-1280.0134198,-0.1646408,-1.0913669,-4.2777596,-10.8043649,-16.8519472
1.3900000,0.6400000,0.6253474,-0.6310309,653.2582214,-1273.5310034,-0.1590892,-1.0553046,-4.1641700,-10.6100528,-17.0088777
1.3950000,0.6450000,0.6303474,-0.6100661,652.2146000,-1267.1095890,-0.1537682,-1.0206369,-4.0521554,-10.4143024,-17.1202772
1.4000000,0.6500000,0.6353474,-0.5899444,651.1723040,-1260.7484574,-0.1486664,-0.9873101,-3.9418367,-10.2179596,-17.1907781
1.4050000,0.6550000,0.6403474,-0.5706274,650.1313584,-1254.4468938,-0.1437731,-0.9552711,-3.8333544,-10.0218164,-17.2246255
1.4100000,0.6600000,0.6453474,-0.5520784,649.0917870,-1248.2041882,-0.1390780,-0.9244678,-3.7268526,-9.8265901,-17.2256771
1.4150000,0.6650000,0.6503474,-0.5342624,648.0536124,-1242.0196358,-0.1345715,-0.8948495,-3.6224682,-9.6328992,-17.1974196
1.4200000,0.6700000,0.6553474,-0.5171459,647.0168564,-1235.8925383,-0.1302448,-0.8663667,-3.5203233,-9.4412383,-17.1429996
1.4250000,0.6750000,0.6603474,-0.5006972,645.9815395,-1229.8222038,-0.1260891,-0.8389718,-3.4205209,-9.2519575,-17.0652608
1.4300000,0.6800000,0.6653474,-0.4848861,644.9476816,-1223.8079472,-0.1220964,-0.8126187,-3.3231431,-9.0652516,-16.9667832
1.4350000,0.6850000,0.6703474,-0.4696838,643.9153013,-1217.8490909,-0.1182592,-0.7872632,-3.2282507,-8.8811660,-16.8499169
1.4400000,0.6900000,0.6753474,-0.4550629,642.8844167,-1211.9449648,-0.1145701,-0.7628627,-3.1358843,-8.6996201,-16.7168073
1.4450000,0.6950000,0.6803474,-0.4409974,641.8550448,-1206.0949065,-0.1110224,-0.7393764,-3.0460657,-8.5204434,-16.5694095
1.4500000,0.7000000,0.6853474,-0.4274625,640.8272022,-1200.2982617,-0.1076096,-0.7167654,-2.9588004,-8.3434196,-16.4094966
1.4550000,0.7050000,0.6903474,-0.4144349,639.8009045,-1194.5543838,-0.1043255,-0.6949921,-2.8740790,-8.1683282,-16.2386643
1.4600000,0.7100000,0.6953474,-0.4018921,638.7761666,-1188.8626347,-0.1011645,-0.6740210,-2.7918801,-7.9949783,-16.0583390
1.4650000,0.7150000,0.7003474,-0.3898128,637.7530027,-1183.2223843,-0.0981210,-0.6538179,-2.7121716,-7.8232322,-15.8697915
1.4700000,0.7200000,0.7053474,-0.3781771,636.7314266,-1177.6330107,-0.0951898,-0.6343503,-2.6349134,-7.6530158,-15.6741584
1.4750000,0.7250000,0.7103474,-0.3669655,635.7114514,-1172.0939004,-0.0923659,-0.6155870,-2.5600581,-7.4843200,-15.4724664
1.4800000,0.7300000,0.7153474,-0.3561600,634.6930895,-1166.6044480,-0.0896447,-0.5974985,-2.4875534,-7.3171944,-15.2656582
1.4850000,0.7350000,0.7203474,-0.3457431,633.6763528,-1161.1640563,-0.0870218,-0.5800563,-2.4173427,-7.1517365,-15.0546113
1.4900000,0.7400000,0.7253474,-0.3356983,632.6612528,-1155.7721362,-0.0844928,-0.5632337,-2.3493664,-6.9880785,-14.8401506
1.4950000,0.7450000,0.7303474,-0.3260099,631.6478004,-1150.4281069,-0.0820539,-0.5470047,-2.2835630,-6.8263752,-14.6230489
1.5000000,0.7500000,0.7353474,-0.3166630,630.6360060,-1145.1313954,-0.0797012,-0.5313449,-2.2198698,-6.6667921,-14.4040192
1.5050000,0.7550000,0.7403474,-0.3076433,629.6258796,-1139.8814369,-0.0774310,-0.5162309,-2.1582231,-6.5094957,-14.1836994
1.5100000,0.7600000,0.7453474,-0.2989373,628.6174309,-1134.6776743,-0.0752399,-0.5016403,-2.0985596,-6.3546459,-13.9626357
1.5150000,0.7650000,0.7503474,-0.2905321,627.6106689,-1129.5195584,-0.0731247,-0.4875518,-2.0408158,-6.2023905,-13.7412684
1.5200000,0.7700000,0.7553474,-0.2824154,626.6056024,-1124.4065477,-0.0710822,-0.4739452,-1.9849294,-6.0528613,-13.5199263
1.5250000,0.7750000,0.7603474,-0.2745755,625.6022397,-1119.3381082,-0.0691095,-0.4608010,-1.9308387,-5.9061721,-13.2988317
1.5300000,0.7800000,0.7653474,-0.2670011,624.6005889,-1114.3137137,-0.0672037,-0.4481008,-1.8784832,-5.7624177,-13.0781149
1.5350000,0.7850000,0.7703474,-0.2596817,623.6006576,-1109.3328451,-0.0653621,-0.4358268,-1.8278040,-5.6216734,-12.8578377
1.5400000,0.7900000,0.7753474,-0.2526071,622.6024531,-1104.3949908,-0.0635822,-0.4239622,-1.7787433,-5.4839964,-12.6380196
1.5450000,0.7950000,0.7803474,-0.2457676,621.6059825,-1099.4996463,-0.0618614,-0.4124909,-1.7312452,-5.3494260,-12.4186639
1.5500000,0.8000000,0.7853474,-0.2391540,620.6112525,-1094.6463144,-0.0601976,-0.4013976,-1.6852551,-5.2179856,-12.1997805
1.5550000,0.8050000,0.7903474,-0.2327573,619.6182694,-1089.8345047,-0.0585883,-0.3906675,-1.6407203,-5.0896842,-11.9814022
1.5600000,0.8100000,0.7953474,-0.2265693,618.6270394,-1085.0637338,-0.0570316,-0.3802867,-1.5975897,-4.9645174,-11.7635948
1.5650000,0.8150000,0.8003474,-0.2205818,617.6375684,-1080.3335250,-0.0555253,-0.3702416,-1.5558138,-4.8424698,-11.5464614
1.5700000,0.8200000,0.8053474,-0.2147871,616.6498619,-1075.6434084,-0.0540676,-0.3605195,-1.5153448,-4.7235158,-11.3301410
1.5750000,0.8250000,0.8103474,-0.2091780,615.6639252,-1070.9929205,-0.0526565,-0.3511082,-1.4761367,-4.6076214,-11.1148043
1.5800000,0.8300000,0.8153474,-0.2037473,614.6797636,-1066.3816046,-0.0512904,-0.3419958,-1.4381450,-4.4947455,-10.9006471
1.5850000,0.8350000,0.8203474,-0.1984883,613.6973819,-1061.8090101,-0.0499674,-0.3331713,-1.4013268,-4.3848408,-10.6878822
1.5900000,0.8400000,0.8253474,-0.1933947,612.7167846,-1057.2746926,-0.0486860,-0.3246238,-1.3656407,-4.2778553,-10.4767321
1.5950000,0.8450000,0.8303474,-0.1884602,611.7379764,-1052.7782142,-0.0474447,-0.3163430,-1.3310470,-4.1737330,-10.2674213
1.6000000,0.8500000,0.8353474,-0.1836791,610.7609614,-1048.3191428,-0.0462420,-0.3083192,-1.2975073,-4.0724146,-10.0601708
1.6050000,0.8550000,0.8403474,-0.1790455,609.7857436,-1043.8970524,-0.0450763,-0.3005430,-1.2649847,-3.9738387,-9.8551921
1.6100000,0.8600000,0.8453474,-0.1745542,608.8123269,-1039.5115228,-0.0439465,-0.2930052,-1.2334437,-3.8779421,-9.6526839
1.6150000,0.8650000,0.8503474,-0.1702001,607.8407149,-1035.1621396,-0.0428511,-0.2856973,-1.2028500,-3.7846601,-9.4528290
1.6200000,0.8700000,0.8553474,-0.1659780,606.8709113,-1030.8484942,-0.0417890,-0.2786110,-1.1731709,-3.6939277,-9.2557922
1.6250000,0.8750000,0.8603474,-0.1618834,605.9029191,-1026.5701834,-0.0407589,-0.2717384,-1.1443747,-3.6056793,-9.0617196
1.6300000,0.8800000,0.8653474,-0.1579116,604.9367417,-1022.3268097,-0.0397596,-0.2650718,-1.1164308,-3.5198497,-8.8707381
1.6350000,0.8850000,0.8703474,-0.1540583,603.9723820,-1018.1179809,-0.0387902,-0.2586039,-1.0893102,-3.4363735,-8.6829554
1.6400000,0.8900000,0.8753474,-0.1503193,603.0098428,-1013.9433101,-0.0378496,-0.2523279,-1.0629845,-3.3551865,-8.4984608
1.6450000,0.8950000,0.8803474,-0.1466906,602.0491268,-1009.8024158,-0.0369366,-0.2462368,-1.0374266,-3.2762247,-8.3173259
1.6500000,0.9000000,0.8853474,-0.1431683,601.0902366,-1005.6949216,-0.0360505,-0.2403244,-1.0126106,-3.1994254,-8.1396060
1.6550000,0.9050000,0.8903474,-0.1397489,600.1331745,-1001.6204559,-0.0351902,-0.2345843,-0.9885112,-3.1247269,-7.9653409
1.6600000,0.9100000,0.8953474,-0.1364286,599.1779429,-997.5786526,-0.0343548,-0.2290108,-0.9651045,-3.0520687,-7.7945563
1.6650000,0.9150000,0.9003474,-0.1332042,598.2245438,-993.5691501,-0.0335435,-0.2235980,-0.9423670,-2.9813915,-7.6272654
1.6700000,0.9200000,0.9053474,-0.1300723,597.2729793,-989.5915919,-0.0327555,-0.2183405,-0.9202766,-2.9126372,-7.4634698
1.6750000,0.9250000,0.9103474,-0.1270298,596.3232512,-985.6456261,-0.0319900,-0.2132331,-0.8988117,-2.8457495,-7.3031608
1.6800000,0.9300000,0.9153474,-0.1240738,595.3753614,-981.7309055,-0.0312462,-0.2082706,-0.8779516,-2.7806731,-7.1463209
