# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.3075104,0.3075104,0.2962826,-6.4861433,-5.8920312,-8.4020277,-2.4358720,-6.4239757,74.7587345,1081.6552820,8413.0204740
0.3125104,0.3125104,0.3012826,-6.4672059,-5.7882989,-9.1086410,-2.3229023,-6.9287385,61.3981475,927.2118482,7292.4555750
0.3175104,0.3175104,0.3062826,-6.4063394,-5.6625971,-9.6446703,-2.2148089,-7.3040786,50.0715661,795.0700837,6330.0322710
0.3225104,0.3225104,0.3112826,-6.3124885,-5.5207028,-10.0344987,-2.1116242,-7.5694267,40.4434578,681.8336670,5501.8912740
0.3275104,0.3275104,0.3162826,-6.1931405,-5.3673221,-10.2995820,-2.0133079,-7.7419584,32.2320674,584.6556113,4788.0156810
0.3325104,0.3325104,0.3212826,-6.0545097,-5.2062595,-10.4589360,-1.9197670,-7.8368124,25.2038638,501.1439822,4171.5729540
0.3375104,0.3375104,0.3262826,-5.9017140,-5.0405672,-10.5294314,-1.8308709,-7.8672492,19.1686751,429.2847342,3638.3762370
0.3425104,0.3425104,0.3312826,-5.7389383,-4.8726751,-10.5259750,-1.7464628,-7.8447930,13.9741022,367.3783892,3176.4421850
0.3475104,0.3475104,0.3362826,-5.5695812,-4.7045006,-10.4616439,-1.6663687,-7.7793766,9.4987897,313.9879403,2775.6270610
0.3525104,0.3525104,0.3412826,-5.3963836,-4.5375421,-10.3478115,-1.5904046,-7.6794917,5.6451808,267.8958816,2427.3264810
0.3575104,0.3575104,0.3462826,-5.2215395,-4.3729562,-10.1942813,-1.5183813,-7.5523441,2.3329176,228.0686786,2124.2270750
0.3625104,0.3625104,0.3512826,-5.0467910,-4.2116221,-10.0094316,-1.4501082,-7.4040063,-0.5061753,207.0050953,1860.1005780
0.3675104,0.3675104,0.3562826,-4.8735081,-4.0541949,-9.8003659,-1.3853967,-7.2395635,-2.9312877,176.9538870,1629.6327060
0.3725104,0.3725104,0.3612826,-4.7027554,-3.9011487,-9.5730622,-1.3240618,-7.0632495,-4.9943825,150.8847963,1428.2806200
0.3775104,0.3775104,0.3662826,-4.5353483,-3.7528127,-9.3325165,-1.2659239,-6.8785689,-6.7411233,128.2500765,1252.1539330
0.3825104,0.3825104,0.3712826,-4.3718988,-3.6094003,-9.0828773,-1.2108097,-6.6884066,-8.2114699,108.5803464,1097.9151520
0.3875104,0.3875104,0.3762826,-4.2128542,-3.4710328,-8.8275664,-1.1585528,-6.4951233,-9.4402264,91.4721577,962.6962134
0.3925104,0.3925104,0.3812826,-4.0585284,-3.3377586,-8.5693874,-1.1089946,-6.3006391,-10.4576366,76.5777443,844.0283629
0.3975104,0.3975104,0.3862826,-3.9091280,-3.2095694,-8.3106210,-1.0619836,-6.1065039,-11.2900174,63.5968209,739.7831228
0.4025104,0.4025104,0.3912826,-3.7647734,-3.0864125,-8.0531077,-1.0173764,-5.9139591,-11.9603743,52.2702244,648.1225034
0.4075104,0.4075104,0.3962826,-3.6255166,-2.9682015,-7.7983189,-0.9750370,-5.7239885,-12.4889476,42.3749988,567.4569268
0.4125104,0.4125104,0.4012826,-3.4913553,-2.8548241,-7.5474177,-0.9348367,-5.5373622,-12.8936591,33.7203402,496.4096028
0.4175104,0.4175104,0.4062826,-3.3622447,-2.7461494,-7.3013103,-0.8966542,-5.3546735,-13.1904564,26.1438266,433.7863134
0.4225104,0.4225104,0.4112826,-3.2381069,-2.6420333,-7.0606904,-0.8603751,-5.1763693,-13.3935697,19.5076080,378.5497383
0.4275104,0.4275104,0.4162826,-3.1188388,-2.5423222,-6.8260753,-0.8258916,-5.0027762,-13.5157030,13.6945774,329.7976020
0.4325104,0.4325104,0.4212826,-3.0043186,-2.4468571,-6.5978374,-0.7931023,-4.8341220,-13.5681830,8.6047538,286.7440415
0.4375104,0.4375104,0.4262826,-2.8944106,-2.3554761,-6.3762299,-0.7619117,-4.6705537,-13.5610821,4.1521188,248.7036940
0.4425104,0.4425104,0.4312826,-2.7889693,-2.2680166,-6.1614090,-0.7322301,-4.5121525,-13.5033267,0.2620380,215.0780858
0.4475104,0.4475104,0.4362826,-2.6878431,-2.1843170,-5.9534512,-0.7039732,-4.3589466,-13.4027974,-3.1307271,198.0421001
0.4525104,0.4525104,0.4412826,-2.5908769,-2.1042178,-5.7523694,-0.6770618,-4.2109210,-13.2664248,-6.0834981,171.5028525
0.4575104,0.4575104,0.4462826,-2.4979140,-2.0275629,-5.5581248,-0.6514213,-4.0680270,-13.1002803,-8.6467734,147.9765642
0.4625104,0.4625104,0.4512826,-2.4087978,-1.9542003,-5.3706380,-0.6269819,-3.9301885,-12.9096625,-10.8650652,127.1111419
0.4675104,0.4675104,0.4562826,-2.3233735,-1.8839824,-5.1897971,-0.6036778,-3.7973087,-12.6991796,-12.7775831,108.5970314
0.4725104,0.4725104,0.4612826,-2.2414886,-1.8167666,-5.0154654,-0.5814473,-3.6692743,-12.4728253,-14.4188353,92.1617914
0.4775104,0.4775104,0.4662826,-2.1629942,-1.7524155,-4.8474871,-0.5602323,-3.5459601,-12.2340489,-15.8191825,77.5655731
0.4825104,0.4825104,0.4712826,-2.0877451,-1.6907969,-4.6856922,-0.5399784,-3.4272322,-11.9858204,-17.0053588,64.5973410
0.4875104,0.4875104,0.4762826,-2.0156006,-1.6317841,-4.5299008,-0.5206342,-3.3129506,-11.7306877,-18.0009569,53.0716312
0.4925104,0.4925104,0.4812826,-1.9464248,-1.5752558,-4.3799263,-0.5021517,-3.2029715,-11.4708299,-18.8268699,42.8256534
0.4975104,0.4975104,0.4862826,-1.8800863,-1.5210960,-4.2355779,-0.4844854,-3.0971492,-11.2081033,-19.5016816,33.7165996
0.5025104,0.5025104,0.4912826,-1.8164590,-1.4691938,-4.0966631,-0.4675927,-2.9953374,-10.9440831,-20.0419986,25.6191199
0.5075104,0.5075104,0.4962826,-1.7554216,-1.4194436,-3.9629894,-0.4514335,-2.8973907,-10.6801004,-20.4627253,18.4229891
0.5125104,0.5125104,0.5012826,-1.6968579,-1.3717446,-3.8343656,-0.4359700,-2.8031651,-10.4172741,-20.7772849,12.0310201
0.5175104,0.5175104,0.5062826,-1.6406566,-1.3260008,-3.7106030,-0.4211668,-2.7125191,-10.1565395,-20.9977954,6.3572603
0.5225104,0.5225104,0.5112826,-1.5867111,-1.2821210,-3.5915165,-0.4069903,-2.6253142,-9.8986729,-21.1352102,1.3254743
0.5275104,0.5275104,0.5162826,-1.5349198,-1.2400183,-3.4769250,-0.3934089,-2.5414152,-9.6443137,-21.1994316,-3.1321109
0.5325104,0.5325104,0.5212826,-1.4851854,-1.1996099,-3.3666519,-0.3803929,-2.4606908,-9.3939832,-21.1994053,-7.0758385
0.5375104,0.5375104,0.5262826,-1.4374154,-1.1608175,-3.2605258,-0.3679143,-2.3830134,-9.1481008,-21.1432019,-10.5594763
0.5425104,0.5425104,0.5312826,-1.3915213,-1.1235662,-3.1583807,-0.3559466,-2.3082599,-8.9069987,-21.0380898,-13.6309354
0.5475104,0.5475104,0.5362826,-1.3474187,-1.0877852,-3.0600557,-0.3444649,-2.2363109,-8.6709343,-20.8906015,-16.3328913
0.5525104,0.5525104,0.5412826,-1.3050276,-1.0534071,-2.9653958,-0.3334456,-2.1670519,-8.4401010,-20.7065947,-18.7033362
0.5575104,0.5575104,0.5462826,-1.2642713,-1.0203678,-2.8742514,-0.3228665,-2.1003721,-8.2146374,-20.4913107,-20.7760810
0.5625104,0.5625104,0.5512826,-1.2250771,-0.9886064,-2.7864787,-0.3127065,-2.0361653,-7.9946357,-20.2494285,-22.5812197
0.5675104,0.5675104,0.5562826,-1.1873757,-0.9580653,-2.7019392,-0.3029458,-1.9743294,-7.7801487,-19.9851156,-24.1455577
0.5725104,0.5725104,0.5612826,-1.1511010,-0.9286894,-2.6205001,-0.2935656,-1.9147663,-7.5711956,-19.7020757,-25.4930064
0.5775104,0.5775104,0.5662826,-1.1161902,-0.9004267,-2.5420337,-0.2845481,-1.8573821,-7.3677677,-19.4035936,-26.6449419
0.5825104,0.5825104,0.5712826,-1.0825835,-0.8732274,-2.4664178,-0.2758766,-1.8020865,-7.1698327,-19.0925757,-27.6205273
0.5875104,0.5875104,0.5762826,-1.0502240,-0.8470446,-2.3935351,-0.2675351,-1.7487934,-6.9773387,-18.7715883,-28.4369960
0.5925104,0.5925104,0.5812826,-1.0190575,-0.8218334,-2.3232733,-0.2595086,-1.6974200,-6.7902175,-18.4428924,-29.1098997
0.5975104,0.5975104,0.5862826,-0.9890325,-0.7975514,-2.2555248,-0.2517829,-1.6478874,-6.6083876,-18.1084751,-29.6533182
0.6025104,0.6025104,0.5912826,-0.9600997,-0.7741580,-2.1901868,-0.2443443,-1.6001198,-6.4317568,-17.7700793,-30.0800374
0.6075104,0.6075104,0.5962826,-0.9322126,-0.7516147,-2.1271606,-0.2371802,-1.5540449,-6.2602240,-17.4292289,-30.4016969
0.6125104,0.6125104,0.6012826,-0.9053266,-0.7298850,-2.0663521,-0.2302783,-1.5095934,-6.0936817,-17.0872534,-30.6289121
0.6175104,0.6175104,0.6062826,-0.8793993,-0.7089341,-2.0076712,-0.2236271,-1.4666992,-5.9320170,-16.7453088,-30.7713765
0.6225104,0.6225104,0.6112826,-0.8543903,-0.6887289,-1.9510317,-0.2172157,-1.4252990,-5.7751130,-16.4043966,-30.8379464
0.6275104,0.6275104,0.6162826,-0.8302613,-0.6692378,-1.8963511,-0.2110337,-1.3853324,-5.6228505,-16.0653818,-30.8367136
0.6325104,0.6325104,0.6212826,-0.8069755,-0.6504309,-1.8435507,-0.2050712,-1.3467416,-5.4751084,-15.7290076,-30.7750681
0.6375104,0.6375104,0.6262826,-0.7844980,-0.6322796,-1.7925551,-0.1993190,-1.3094713,-5.3317647,-15.3959096,-30.6597539
0.6425104,0.6425104,0.6312826,-0.7627957,-0.6147567,-1.7432923,-0.1937680,-1.2734686,-5.1926973,-15.0666283,-30.4969187
0.6475104,0.6475104,0.6362826,-0.7418368,-0.5978363,-1.6956936,-0.1884098,-1.2386832,-5.0577847,-14.7416195,-30.2921601
0.6525104,0.6525104,0.6412826,-0.7215910,-0.5814937,-1.6496929,-0.1832363,-1.2050668,-4.9269061,-14.4212650,-30.0505681
0.6575104,0.6575104,0.6462826,-0.7020296,-0.5657054,-1.6052275,-0.1782400,-1.1725733,-4.7999424,-14.1058807,-29.7767639
0.6625104,0.6625104,0.6512826,-0.6831249,-0.5504489,-1.5622372,-0.1734134,-1.1411586,-4.6767758,-13.7957248,-29.4749377
0.6675104,0.6675104,0.6562826,-0.6648509,-0.5357029,-1.5206643,-0.1687497,-1.1107805,-4.5572907,-13.4910045,-29.1488831
0.6725104,0.6725104,0.6612826,-0.6471824,-0.5214471,-1.4804540,-0.1642423,-1.0813987,-4.4413739,-13.1918823,-28.8020291
0.6775104,0.6775104,0.6662826,-0.6300955,-0.5076618,-1.4415534,-0.1598848,-1.0529747,-4.3289141,-12.8984814,-28.4374713
0.6825104,0.6825104,0.6712826,-0.6135674,-0.4943286,-1.4039124,-0.1556713,-1.0254715,-4.2198031,-12.6108908,-28.0579994
0.6875104,0.6875104,0.6762826,-0.5975764,-0.4814298,-1.3674826,-0.1515960,-0.9988541,-4.1139348,-12.3291695,-27.6661242
0.6925104,0.6925104,0.6812826,-0.5821016,-0.4689484,-1.3322182,-0.1476534,-0.9730885,-4.0112062,-12.0533501,-27.2641018
0.6975104,0.6975104,0.6862826,-0.5671231,-0.4568683,-1.2980748,-0.1438385,-0.9481426,-3.9115168,-11.7834428,-26.8539561
0.7025104,0.7025104,0.6912826,-0.5526219,-0.4451740,-1.2650104,-0.1401462,-0.9239855,-3.8147690,-11.5194377,-26.4374999
0.7075104,0.7075104,0.6962826,-0.5385799,-0.4338508,-1.2329846,-0.1365717,-0.9005875,-3.7208681,-11.2613080,-26.0163543
0.7125104,0.7125104,0.7012826,-0.5249796,-0.4228846,-1.2019586,-0.1331105,-0.8779204,-3.6297220,-11.0090124,-25.5919659
0.7175104,0.7175104,0.7062826,-0.5118045,-0.4122619,-1.1718954,-0.1297584,-0.8559570,-3.5412415,-10.7624967,-25.1656237
0.7225104,0.7225104,0.7112826,-0.4990388,-0.4019699,-1.1427596,-0.1265111,-0.8346714,-3.4553401,-10.5216964,-24.7384734
0.7275104,0.7275104,0.7162826,-0.4866670,-0.3919961,-1.1145171,-0.1233648,-0.8140389,-3.3719339,-10.2865375,-24.3115311
0.7325104,0.7325104,0.7212826,-0.4746749,-0.3823289,-1.0871355,-0.1203157,-0.7940354,-3.2909419,-10.0569387,-23.8856959
0.7375104,0.7375104,0.7262826,-0.4630483,-0.3729569,-1.0605834,-0.1173601,-0.7746382,-3.2122856,-9.8328122,-23.4617610
0.7425104,0.7425104,0.7312826,-0.4517740,-0.3638693,-1.0348310,-0.1144945,-0.7558255,-3.1358891,-9.6140651,-23.0404240
0.7475104,0.7475104,0.7362826,-0.4408392,-0.3550558,-1.0098497,-0.1117158,-0.7375763,-3.0616788,-9.4006002,-22.6222962
0.7525104,0.7525104,0.7412826,-0.4302316,-0.3465064,-0.9856119,-0.1090207,-0.7198704,-2.9895840,-9.1923171,-22.2079114
0.7575104,0.7575104,0.7462826,-0.4199396,-0.3382117,-0.9620913,-0.1064062,-0.7026886,-2.9195358,-8.9891126,-21.7977329
0.7625104,0.7625104,0.7512826,-0.4099519,-0.3301627,-0.9392625,-0.1038694,-0.6860124,-2.8514682,-8.7908820,-21.3921616
0.7675104,0.7675104,0.7562826,-0.4002577,-0.3223504,-0.9171015,-0.1014075,-0.6698241,-2.7853170,-8.5975190,-20.9915411
0.7725104,0.7725104,0.7612826,-0.3908467,-0.3147667,-0.8955847,-0.0990179,-0.6541066,-2.7210203,-8.4089166,-20.5961644
0.7775104,0.7775104,0.7662826,-0.3817090,-0.3074035,-0.8746900,-0.0966980,-0.6388437,-2.6585186,-8.2249674,-20.2062786
0.7825104,0.7825104,0.7712826,-0.3728351,-0.3002531,-0.8543959,-0.0944454,-0.6240195,-2.5977541,-8.0455642,-19.8220899
0.7875104,0.7875104,0.7762826,-0.3642158,-0.2933081,-0.8346817,-0.0922577,-0.6096191,-2.5386711,-7.8706002,-19.4437676
0.7925104,0.7925104,0.7812826,-0.3558424,-0.2865615,-0.8155277,-0.0901326,-0.5956280,-2.4812159,-7.6999690,-19.0714482
0.7975104,0.7975104,0.7862826,-0.3477066,-0.2800064,-0.7969150,-0.0880681,-0.5820324,-2.4253366,-7.5335655,-18.7052387
0.8025104,0.8025104,0.7912826,-0.3398001,-0.2736364,-0.7788251,-0.0860620,-0.5688188,-2.3709831,-7.3712857,-18.3452199
0.8075104,0.8075104,0.7962826,-0.3321154,-0.2674452,-0.7612406,-0.0841124,-0.5559745,-2.3181070,-7.2130266,-17.9914489
0.8125104,0.8125104,0.8012826,-0.3246448,-0.2614267,-0.7441447,-0.0822173,-0.5434870,-2.2666618,-7.0586871,-17.6439624
0.8175104,0.8175104,0.8062826,-0.3173814,-0.2555752,-0.7275211,-0.0803749,-0.5313447,-2.2166023,-6.9081675,-17.3027784
0.8225104,0.8225104,0.8112826,-0.3103182,-0.2498851,-0.7113543,-0.0785835,-0.5195361,-2.1678850,-6.7613699,-16.9678982
0.8275104,0.8275104,0.8162826,-0.3034485,-0.2443512,-0.6956291,-0.0768413,-0.5080501,-2.1204681,-6.6181981,-16.6393089
0.8325104,0.8325104,0.8212826,-0.2967661,-0.2389681,-0.6803314,-0.0751467,-0.4968764,-2.0743109,-6.4785578,-16.3169848
0.8375104,0.8375104,0.8262826,-0.2902648,-0.2337311,-0.6654470,-0.0734982,-0.4860047,-2.0293743,-6.3423568,-16.0008887
0.8425104,0.8425104,0.8312826,-0.2839388,-0.2286354,-0.6509628,-0.0718943,-0.4754254,-1.9856206,-6.2095047,-15.6909736
0.8475104,0.8475104,0.8362826,-0.2777824,-0.2236764,-0.6368658,-0.0703335,-0.4651289,-1.9430134,-6.0799131,-15.3871839
0.8525104,0.8525104,0.8412826,-0.2717901,-0.2188497,-0.6231438,-0.0688144,-0.4551063,-1.9015173,-5.9534956,-15.0894565
0.8575104,0.8575104,0.8462826,-0.2659567,-0.2141510,-0.6097847,-0.0673357,-0.4453488,-1.8610986,-5.8301679,-14.7977217
0.8625104,0.8625104,0.8512826,-0.2602771,-0.2095764,-0.5967771,-0.0658961,-0.4358482,-1.8217242,-5.7098478,-14.5119043
0.8675104,0.8675104,0.8562826,-0.2547466,-0.2051219,-0.5841099,-0.0644944,-0.4265962,-1.7833626,-5.5924549,-14.2319243
0.8725104,0.8725104,0.8612826,-0.2493603,-0.2007836,-0.5717726,-0.0631293,-0.4175852,-1.7459831,-5.4779108,-13.9576977
0.8775104,0.8775104,0.8662826,-0.2441139,-0.1965581,-0.5597548,-0.0617997,-0.4088075,-1.7095562,-5.3661395,-13.6891371
0.8825104,0.8825104,0.8712826,-0.2390029,-0.1924417,-0.5480466,-0.0605045,-0.4002561,-1.6740532,-5.2570663,-13.4261523
0.8875104,0.8875104,0.8762826,-0.2340232,-0.1884311,-0.5366386,-0.0592427,-0.3919239,-1.6394467,-5.1506191,-13.1686510
0.8925104,0.8925104,0.8812826,-0.2291708,-0.1845230,-0.5255215,-0.0580132,-0.3838043,-1.6057099,-5.0467273,-12.9165390
0.8975104,0.8975104,0.8862826,-0.2244417,-0.1807144,-0.5146865,-0.0568149,-0.3758907,-1.5728171,-4.9453222,-12.6697208
0.9025104,0.9025104,0.8912826,-0.2198322,-0.1770021,-0.5041250,-0.0556471,-0.3681769,-1.5407435,-4.8463372,-12.4280999
0.9075104,0.9075104,0.8962826,-0.2153387,-0.1733832,-0.4938288,-0.0545087,-0.3606568,-1.5094649,-4.7497073,-12.1915792
0.9125104,0.9125104,0.9012826,-0.2109577,-0.1698550,-0.4837899,-0.0533988,-0.3533247,-1.4789581,-4.6553694,-11.9600613
0.9175104,0.9175104,0.9062826,-0.2066858,-0.1664147,-0.4740007,-0.0523166,-0.3461750,-1.4492006,-4.5632620,-11.7334486
0.9225104,0.9225104,0.9112826,-0.2025198,-0.1630598,-0.4644536,-0.0512613,-0.3392022,-1.4201708,-4.4733255,-11.5116440
0.9275104,0.9275104,0.9162826,-0.1984565,-0.1597875,-0.4551417,-0.0502321,-0.3324011,-1.3918476,-4.3855017,-11.2945504
0.9325104,0.9325104,0.9212826,-0.1944929,-0.1565957,-0.4460579,-0.0492281,-0.3257667,-1.3642106,-4.2997343,-11.0820716
