# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.7030833,-0.7030833,-0.6502376,71463.4965352,41975.4820756,350478.4723191,2263.0174729,243758.7090656,71463.4965352,71463.4965352,84243.9426918,53280.5475958,71463.4965352,41975.4820756,350478.4723191,2263.0174729,243758.7090656,71463.4965352,71463.4965352,84243.9426918,53280.5475958
-0.6980833,-0.6980833,-0.6452376,68049.5544549,39960.5492204,333860.3641435,2146.6740495,232196.7278089,68049.5544549,68049.5544549,80219.4552974,50735.2382796,68049.5544549,39960.5492204,333860.3641435,2146.6740495,232196.7278089,68049.5544549,68049.5544549,80219.4552974,50735.2382796
-0.6930833,-0.6930833,-0.6402376,63164.0361524,37091.2194829,309896.7686092,1992.1992541,215530.0981746,63164.0361524,63164.0361524,74460.2167512,47092.7760007,63164.0361524,37091.2194829,309896.7686092,1992.1992541,215530.0981746,63164.0361524,63164.0361524,74460.2167512,47092.7760007
-0.6880833,-0.6880833,-0.6352376,52179.2894568,30607.0700461,256437.3837436,1631.3783403,178335.5808470,52179.2894568,52179.2894568,61510.9711086,38902.9539584,52179.2894568,30607.0700461,256437.3837436,1617.1081404,178335.5808470,52179.2894568,52179.2894568,61510.9711086,38902.9539584
-0.6830833,-0.6830833,-0.6302376,43126.4892348,25264.5069066,212364.9230859,1322.9306147,147672.5404046,43126.4892348,43126.4892348,50839.1789339,32153.5199608,43126.4892348,25264.5069066,212364.9230859,1308.9928720,147672.5404046,43126.4892348,43126.4892348,50839.1789339,32153.5199608
-0.6780833,-0.6780833,-0.6252376,35766.8816147,20922.2737740,176521.6099853,1073.0827843,122735.3146182,35766.8816147,35766.8816147,42163.3878987,26666.4679258,35766.8816147,20922.2737740,176521.6099853,1059.4261981,122735.3146182,35766.8816147,35766.8816147,42163.3878987,26666.4679258
-0.6730833,-0.6730833,-0.6202376,29857.0184691,17436.2204301,147728.4076756,873.6036013,102703.3977559,29857.0184691,29857.0184691,35196.6119041,22260.2919076,29857.0184691,17436.2204301,147728.4076756,859.7160391,102703.3977559,29857.0184691,29857.0184691,35196.6119041,22260.2919076
-0.6680833,-0.6680833,-0.6152376,25195.5445735,14687.2531242,125008.4305284,716.8496850,86897.0194540,25195.5445735,25195.5445735,29701.4855982,18784.8688762,25195.5445735,14687.2531242,125008.4305284,702.7858105,86897.0194540,25195.5445735,25195.5445735,29701.4855982,18784.8688762
-0.6630833,-0.6630833,-0.6102376,21589.5850636,12561.2788885,107426.1294712,596.0426515,74665.1672451,21589.5850636,21589.5850636,25450.6406070,16096.3984457,21589.5850636,12561.2788885,107426.1294712,581.8442007,74665.1672451,21589.5850636,21589.5850636,25450.6406070,16096.3984457
-0.6580833,-0.6580833,-0.6052376,18875.0188425,10961.2263597,94185.2641055,505.4228496,65453.7735197,18875.0188425,18875.0188425,22250.6046131,14072.5179786,18875.0188425,10961.2263597,94185.2641055,491.1230869,65453.7735197,18875.0188425,18875.0188425,22250.6046131,14072.5179786
