# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-0.9218813,-0.9218813,-0.9143947,21032.9102888
-0.9118813,-0.9118813,-0.9043947,20980.9598081
-0.9018813,-0.9018813,-0.8943947,22327.1406969
-0.8918813,-0.8918813,-0.8843947,26823.8532453
-0.8818813,-0.8818813,-0.8743947,30553.5150210
-0.8718813,-0.8718813,-0.8643947,24202.9389767
-0.8618813,-0.8618813,-0.8543947,15707.7393232
-0.8518813,-0.8518813,-0.8443947,9643.2390069
-0.8418813,-0.8418813,-0.8343947,6980.6334346
-0.8318813,-0.8318813,-0.8243947,5882.9422594
-0.8218813,-0.8218813,-0.8143947,5404.8670077
-0.8118813,-0.8118813,-0.8043947,5300.7396839
-0.8018813,-0.8018813,-0.7943947,5761.9887771
-0.7918813,-0.7918813,-0.7843947,6646.7843587
-0.7818813,-0.7818813,-0.7743947,8784.3408964
-0.7718813,-0.7718813,-0.7643947,13706.6154764
-0.7618813,-0.7618813,-0.7543947,22078.5292195
-0.7518813,-0.7518813,-0.7443947,30356.2633860
-0.7418813,-0.7418813,-0.7343947,29164.5984623
-0.7318813,-0.7318813,-0.7243947,23565.8961910
-0.7218813,-0.7218813,-0.7143947,21130.1399228
-0.7118813,-0.7118813,-0.7043947,21251.0132780
-0.7018813,-0.7018813,-0.6943947,21703.9335302
-0.6918813,-0.6918813,-0.6843947,25206.6073271
-0.6818813,-0.6818813,-0.6743947,31078.8487184
-0.6718813,-0.6718813,-0.6643947,28710.3659044
-0.6618813,-0.6618813,-0.6543947,19531.3177189
-0.6518813,-0.6518813,-0.6443947,11464.4183299
-0.6418813,-0.6418813,-0.6343947,7765.6903827
-0.6318813,-0.6318813,-0.6243947,6182.0920367
-0.6218813,-0.6218813,-0.6143947,5542.7567788
-0.6118813,-0.6118813,-0.6043947,5237.6249154
-0.6018813,-0.6018813,-0.5943947,5501.1664098
-0.5918813,-0.5918813,-0.5843947,6099.5632400
-0.5818813,-0.5818813,-0.5743947,7636.5642070
-0.5718813,-0.5718813,-0.5643947,11234.4247074
-0.5618813,-0.5618813,-0.5543947,18970.8956834
-0.5518813,-0.5518813,-0.5443947,27900.0311130
-0.5418813,-0.5418813,-0.5343947,30892.0568390
-0.5318813,-0.5318813,-0.5243947,24859.8841637
