# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
0.7500000,0.0000000,-0.0350271,285641.6129505,183632.6575631,1141436.8356342,17984.1482108,803810.9505096,285558.8411620,285724.3847390,336725.4170099,212963.8527642,285641.6129505,183632.6575631,1141436.8356342,17984.1482108,803810.9505096,285558.8411620,285724.3847390,336725.4170099,212963.8527642
0.7550000,0.0050000,-0.0300271,266344.2129679,171206.9572376,1064424.1885515,16759.2101215,749566.7770472,266261.3571781,266427.0687577,313976.8931193,198576.4229840,266344.2129679,171206.9572376,1064424.1885515,16759.2101215,749566.7770472,266261.3571781,266427.0687577,313976.8931193,198576.4229840
0.7600000,0.0100000,-0.0250271,244938.4247587,157424.0173629,978993.9844399,15400.8049956,689393.8140996,244855.5012665,245021.3482510,288742.9193761,182617.0566950,244938.4247587,157424.0173629,978993.9844399,15400.8049956,689393.8140996,244855.5012665,245021.3482510,288742.9193761,182617.0566950
0.7650000,0.0150000,-0.0200271,222282.1485341,142836.3802262,888568.4721702,13963.5564352,625702.5847398,222199.1743510,222365.1227173,262034.8218380,165725.3726569,222282.1485341,142836.3802262,888568.4721702,13963.5564352,625702.5847398,222199.1743510,222365.1227173,262034.8218380,165725.3726569
0.7700000,0.0200000,-0.0150271,199186.6032348,127966.5022265,796383.8973639,12499.0919857,560772.5898374,199103.5960738,199269.6103959,234808.8968698,148506.1857961,199186.6032348,127966.5022265,796383.8973639,12499.0919857,560772.5898374,199103.5960738,199269.6103959,234808.8968698,148506.1857961
0.7750000,0.0250000,-0.0100271,176369.3859779,113276.5186975,705303.2786203,11053.0513749,496620.4327072,176286.3642391,176452.4077167,207911.0757979,131494.5100595,176369.3859779,113276.5186975,705303.2786203,11053.0513749,496620.4327072,176286.3642391,176452.4077167,207911.0757979,131494.5100595
0.7800000,0.0300000,-0.0050271,154423.4252374,99148.2482422,617692.5542538,9663.1102114,434912.5810017,154340.4079899,154506.4424849,182040.3257146,115132.4110514,154423.4252374,99148.2482422,617692.5542538,9663.1102114,434912.5810017,154340.4079899,154506.4424849,182040.3257146,115132.4110514
0.7850000,0.0350000,-0.0000271,133802.1465804,85873.6415861,535361.3748762,8358.0390485,376923.6640301,133719.1535410,133885.1396199,157731.1622726,99757.9461534,133802.1465804,85873.6415861,535361.3748762,8358.0390485,376923.6640301,133719.1535410,133885.1396199,157731.1622726,99757.9461534
0.7900000,0.0400000,0.0049729,114819.0096741,73654.4883436,459561.2041588,7157.6797501,323535.1368287,114736.0611815,114901.9581667,135353.1038906,85604.8193336,114819.0096741,73654.4883436,459561.2041588,7157.6797501,323535.1368287,114736.0611815,114901.9581667,135353.1038906,85604.8193336
0.7950000,0.0450000,0.0099729,97658.2050091,62609.3123832,391027.9257797,6073.6336439,275265.2933438,97575.3219952,97741.0880230,115123.2814661,72810.3562291,97658.2050091,62609.3123832,391027.9257797,6073.6336439,275265.2933438,97575.3219952,97741.0880230,115123.2814661,72810.3562291
0.8000000,0.0500000,0.0149729,82392.7512793,52785.0338597,330053.9703629,5110.4211046,232320.0726177,82309.9552362,82475.5473225,97127.7722687,61428.9968855,82392.7512793,52785.0338597,330053.9703629,5110.4211046,232320.0726177,82309.9552362,82475.5473225,97127.7722687,61428.9968855
0.8050000,0.0550000,0.0199729,69006.3709466,44171.0641054,276575.5195190,4266.8810798,194654.4846051,68923.6838900,69089.0580032,81347.3877049,51448.6053705,69006.3709466,44171.0641054,276575.5195190,4266.8810798,194654.4846051,68923.6838900,69089.0580032,81347.3877049,51448.6053705
0.8100000,0.0600000,0.0249729,57416.1153983,36713.8822894,230262.7107971,3537.6171468,162036.1493593,57333.5598271,57498.6709695,67684.3447314,42807.3382575,57416.1153983,36713.8822894,230262.7107971,3537.6171468,162036.1493593,57333.5598271,57498.6709695,67684.3447314,42807.3382575
0.8150000,0.0650000,0.0299729,47493.5244992,30330.6668629,190604.0095700,2914.3487577,134104.7271239,47411.1233514,47575.9256471,55987.2095564,35409.4204070,47493.5244992,30330.6668629,190604.0095700,2914.3487577,134104.7271239,47411.1233514,47575.9256471,55987.2095564,35409.4204070
0.8200000,0.0700000,0.0349729,39082.9421145,24921.0939582,156979.2496699,2387.0798524,110423.3665692,39000.7187195,39165.1655095,46072.4886880,29138.8003453,39082.9421145,24921.0939582,156979.2496699,2387.0798524,110423.3665692,39000.7187195,39165.1655095,46072.4886880,29138.8003453
0.8250000,0.0750000,0.0399729,32016.3385987,20376.8848488,128718.7526811,1945.0436439,90520.3468370,31934.3166263,32098.3605712,37742.1022603,23870.2013651,32016.3385987,20376.8848488,128718.7526811,1945.0436439,90520.3468370,31934.3166263,32098.3605712,37742.1022603,23870.2013651
0.8300000,0.0800000,0.0449729,26124.5482951,16589.0434514,105148.1569035,1592.1539047,73920.6535649,26042.7517009,26206.3448894,30796.6312331,19477.4997914,26124.5482951,16589.0434514,105148.1569035,1577.4179642,73920.6535649,26042.7517009,26206.3448894,30796.6312331,19477.4997914
0.8350000,0.0850000,0.0499729,21245.2018343,13452.9643185,85620.0694947,1288.5652146,60168.2733044,21163.6548026,21326.7488661,25044.6682934,15839.6390101,21245.2018343,13452.9643185,85620.0694947,1273.8292742,60168.2733044,21163.6548026,21326.7488661,25044.6682934,15839.6390101
0.8400000,0.0900000,0.0549729,17227.8400535,10871.7249149,69534.4811501,1039.4125683,48840.5724422,17146.5669368,17309.1131703,20308.8463417,12844.4422180,17227.8400535,10871.7249149,69534.4811501,1024.6766279,48840.5724422,17146.5669368,17309.1131703,20308.8463417,12844.4422180
0.8450000,0.0950000,0.0599729,13936.7754677,8757.9268915,56350.1985419,836.0478257,39556.3492178,13855.8007243,14017.7502111,16429.2117057,10390.7458302,13936.7754677,8757.9268915,56350.1985419,821.3118852,39556.3492178,13855.8007243,14017.7502111,16429.2117057,10390.7458302
0.8500000,0.1000000,0.0649729,11252.2585813,7034.4454701,45589.5156911,670.8478094,31979.1234222,11171.6067106,11332.9104520,13264.5990336,8389.2690390,11252.2585813,7034.4454701,45589.5156911,656.1118689,31979.1234222,11171.6067106,11332.9104520,13264.5990336,8389.2690390
0.8550000,0.1050000,0.0699729,9070.4456330,5634.4069076,36838.1038007,537.2101854,25817.0581487,8990.1411087,9150.7501572,10692.5932698,6762.5897653,9070.4456330,5634.4069076,36838.1038007,522.4742450,25817.0581487,8990.1411087,9150.7501572,10692.5932698,6762.5897653
0.8600000,0.1100000,0.0749729,7302.5793333,4500.6592056,29741.7603297,429.4993794,20820.6693388,7222.6465362,7382.5121304,8608.5638778,5444.5338474,7302.5793333,4500.6592056,29741.7603297,414.7634390,20820.6693388,7222.6465362,7382.5121304,8608.5638778,5444.5338474
0.8650000,0.1150000,0.0799729,5873.7039227,3584.9430733,24001.2985274,342.9630527,16779.2255968,5794.1670715,5953.2407740,6924.1500996,4379.2170351,5873.7039227,3584.9430733,24001.2985274,328.2271144,16779.2255968,5794.1670715,5953.2407740,6924.1500996,4379.2170351
0.8700000,0.1200000,0.0849729,4721.1520757,2846.9161525,19366.5246657,273.6341863,13516.5054840,4642.0351581,4800.2689934,5565.4772603,3519.9168817,4721.1520757,2846.9161525,19366.5246657,258.8983659,13516.5054840,4642.0351581,4800.2689934,5565.4772603,3519.9168817
0.8750000,0.1250000,0.0899729,3792.9696947,2253.1374527,15629.9652834,218.2279776,10886.3788087,3714.2963985,3871.6429909,4471.2998535,2827.8983278,3792.9696947,2253.1374527,15629.9652834,203.4942070,10886.3788087,3714.2963985,3871.6429909,4471.2998535,2827.8983278
0.8800000,0.1300000,0.0949729,3046.3874096,1790.8180101,12620.7786212,174.0358691,8768.5177292,2968.1810544,3124.5937649,3591.1996865,2271.2741084,3046.3874096,1776.0820696,12620.7786212,159.3172685,8768.5177292,2968.1810544,3124.5937649,3591.1996865,2271.2741084
0.8850000,0.1350000,0.0999729,2446.4041527,1407.9642112,10199.1112050,138.8244772,7064.4214739,2368.6876223,2524.1206831,2883.9161423,1838.6855316,2446.4041527,1393.2282707,10199.1112050,124.1648472,7064.4214739,2368.6876223,2524.1206831,2883.9161423,1823.9487181
0.8900000,0.1400000,0.1049729,1964.5167704,1100.9747402,8251.0353052,110.7667003,5693.8502706,1887.3124475,2041.7210934,2315.8485975,1479.4071973,1964.5167704,1086.2387998,8251.0353052,96.2474428,5693.8502706,1887.3124475,2041.7210934,2315.8485975,1464.6712569
0.8950000,0.1450000,0.1099729,1592.3439939,854.9802883,6684.1169093,88.4059424,4591.7034411,1515.6736960,1669.0142901,1859.7455888,1190.9423263,1577.6080535,840.2443479,6684.1169093,74.1175389,4591.7034411,1500.9377555,1654.2783514,1859.7455888,1176.2063858
0.9000000,0.1500000,0.1149729,1281.7275072,657.9640670,5423.6080140,70.6042990,3705.3372872,1205.6124258,1357.8306914,1508.3147620,959.3581279,1266.9915667,643.2281265,5423.6080140,56.6084998,3705.3372872,1190.8764854,1343.1066480,1493.5788215,944.6221882
0.9050000,0.1550000,0.1199729,1032.3392071,500.2410130,4409.2235253,56.4601935,2992.2947909,956.7998520,1104.6619974,1214.3261592,773.4233388,1017.6032687,485.5050726,4409.2235253,42.7829192,2992.2947909,942.0639115,1090.7294431,1199.5902189,758.6874701
0.9100000,0.1600000,0.1249729,832.0612439,374.0220798,3592.4453116,45.2365110,2418.4066494,757.1175409,893.3332866,978.2308838,624.1017903,817.3254646,359.2863556,3592.4453116,31.8894765,2418.4066494,742.3816004,878.6077513,963.4949721,609.3677252
0.9150000,0.1650000,0.1299729,671.1592465,272.9658879,2927.1091543,36.3236002,1956.2181592,596.8334115,723.7941575,788.5562949,504.1248202,656.4268627,258.3187168,2927.1091543,23.3272497,1956.2181592,582.0974710,709.0586371,773.8214568,489.4076612
0.9200000,0.1700000,0.1349729,541.8070760,188.2790678,2373.8519781,29.2228535,1598.4321740,468.1415967,587.7369685,636.0903717,407.6300783,527.1024318,174.0920657,2373.8519781,16.6164283,1583.6962379,453.4056563,573.3596929,621.3687996,392.9881347
0.9250000,0.1750000,0.1399729,437.6923213,115.0827751,1929.3625672,23.5350139,1297.9091047,364.7867261,461.7067119,513.4139639,329.8990001,423.0976975,100.3620320,1929.3625672,11.3744377,1283.1735002,350.0508038,446.9732732,498.7639831,315.4460403
0.9300000,0.1800000,0.1449729,353.7487631,56.3568558,1586.3868790,18.9494588,1055.2194476,281.7572261,356.9349705,414.5476282,267.1936868,339.4035912,41.6222621,1571.6509385,7.2407776,1040.4904345,267.0229297,342.1991232,400.1021231,253.0468011
0.9350000,0.1850000,0.1499729,285.9861559,9.5836923,1297.9962744,15.2243080,858.9810531,214.9905882,273.0495665,334.7450048,216.5872660,272.0096630,-5.1399318,1283.2610935,3.9758197,844.3014808,200.3106365,258.3136478,320.6555455,202.8003736
0.9400000,0.1900000,0.1549729,231.2795887,-27.7385281,1043.4743477,12.1630569,700.0182975,160.6583321,205.7981985,270.2980593,175.7573416,217.7051856,-42.3249630,1028.7531247,1.4754478,685.5156210,146.7022218,191.0622636,256.6393203,162.3129579
0.9450000,0.1950000,0.1599729,187.1330160,-58.0600930,819.9016077,9.6046216,570.9940768,114.7307922,151.8132665,218.2725770,142.8234914,173.9192993,-71.8460793,805.1657383,-0.4241189,556.8466469,100.6577869,137.0773276,205.0228185,129.6678158
0.9500000,0.2000000,0.1649729,151.5169741,-83.4786656,639.3113391,7.4226537,466.1370282,76.3372003,108.4260372,176.2930592,116.2509042,138.4422236,-97.3049935,624.5753992,-1.8520523,452.4523801,61.7388483,93.6900973,163.2010651,103.2174164
0.9550000,0.2050000,0.1699729,122.7757788,-104.5206357,493.1878448,5.5285427,380.8800649,45.1984524,73.5188991,142.4209961,94.7906936,109.5377979,-118.9572707,478.4519044,-2.9102472,367.6457286,30.5447746,58.7829589,129.1274065,81.6673426
0.9600000,0.2100000,0.1749729,99.5646846,-121.4026740,374.7456178,3.8749856,311.5321771,20.0564230,45.4092256,115.0787721,77.4345489,86.2567372,-136.0147807,360.0096774,-3.6790925,298.3941419,5.5569718,30.6732868,101.6827888,64.3098423
0.9650000,0.2150000,0.1799729,80.7987408,-134.7293004,278.5785034,2.4477892,255.0851419,-0.4178363,22.7483820,92.9898537,63.3726078,67.4946057,-149.3853543,263.8425629,-4.2220167,241.7322166,-14.4391591,8.0221297,79.5652602,50.3214890
0.9700000,0.2200000,0.1849729,65.6060385,-145.9908153,200.3723237,1.2455663,209.0926088,-17.2675548,1.1108060,75.1267482,51.9516540,52.3687495,-159.7942312,185.6363833,-4.5890656,195.6205633,-30.4160835,-12.8521699,61.7343140,39.0442084
0.9750000,0.2250000,0.1899729,53.2826601,-159.3079340,136.6784573,0.2625422,171.5720241,-31.1192817,-24.9817630,60.6628123,42.6371081,40.1728025,-173.8261295,121.9425168,-4.8197216,158.0417647,-44.7355619,-39.6299832,47.3572584,29.9513601
0.9800000,0.2300000,0.1949729,43.2518120,-171.2529446,84.7348623,-0.5172430,140.9200088,-42.3749251,-45.6956868,48.9267075,34.9881905,30.3406906,-185.9687553,69.9993729,-4.9451243,127.3761110,-56.4153949,-60.2703382,35.7667833,22.6209000
0.9850000,0.2350000,0.1999729,35.0368112,-180.3038650,35.6756422,-1.1178413,115.8399934,-51.4114160,-61.6847816,39.3647026,28.6515889,22.4181237,-195.0364890,21.1196278,-4.9898218,102.3211151,-65.6601490,-76.1470712,26.4273541,16.7141263
0.9900000,0.2400000,0.2049729,28.2537245,-186.9718330,-19.4599901,-1.5669811,95.2750605,-58.6574239,-74.0057109,31.5213674,23.3594243,16.0399971,-201.7069085,-34.1943703,-4.9731515,81.8276669,-72.9381743,-88.3084116,18.9085710,11.9588303
0.9950000,0.2450000,0.2099729,22.6096927,-191.7651919,-62.9549868,-1.8922462,78.3444154,-64.7295460,-83.4955064,25.0365867,18.9149056,10.9124564,-206.5008125,-77.6864035,-4.9103308,65.0493286,-78.6262153,-97.5583809,12.8640270,8.1359250
1.0000000,0.2500000,0.2149729,17.8892190,-195.0845875,-97.1287608,-2.1186935,64.3159960,-70.3128694,-90.8109694,19.6401694,15.1701073,6.7986467,-209.8203736,-111.8542779,-4.9046890,51.3020174,-83.3461285,-104.5169178,8.0145085,5.0688203
1.0050000,0.2550000,0.2199729,13.9306665,-197.2417604,-123.9188867,-2.2677996,52.6191781,-75.4359666,-96.4507336,15.1327772,12.0095585,3.5073769,-211.9776096,-138.6344597,-5.0155201,40.0319055,-89.4802884,-109.6645119,4.1346320,2.6149709
1.0100000,0.2600000,0.2249729,10.6072666,-198.4798446,-144.8379438,-2.3572992,42.8314325,-79.7355158,-100.7872497,11.3619920,9.3425662,0.8840899,-213.2157220,-159.5357681,-5.0517073,30.7898288,-94.1580877,-113.3754969,1.0421995,0.6591448
1.0150000,0.2650000,0.2299729,7.8180435,-198.9892648,-161.0840439,-2.4014980,34.6319674,-83.1043444,-104.1143799,8.2064856,7.0983470,-1.1963394,-213.7251560,-175.7396632,-5.0313359,23.2108570,-97.6760697,-116.5875371,-1.4102913,-0.8919465
1.0200000,0.2700000,0.2349729,5.4832952,-198.9198407,-173.6402393,-2.4117715,27.7659751,-85.6298074,-106.6780069,5.5692964,5.2203138,-2.8353551,-213.6557390,-188.1758252,-4.9683972,16.9979602,-100.2673682,-119.1802818,-3.3424267,-2.1139362
1.0250000,0.2750000,0.2399729,3.5395998,-198.3899883,-183.3532886,-2.3970825,22.0238806,-87.4460488,-108.6665615,3.3737200,3.6605596,-4.1153201,-213.1258898,-197.5793738,-4.8737455,11.8717772,-102.1160778,-120.8763521,-4.8512990,-3.0682309
1.0300000,0.2800000,0.2449729,1.9343116,-197.4937336,-190.9317214,-2.3644301,17.2280271,-88.6806267,-110.1894775,1.5581818,2.3762513,-5.1031988,-212.2296360,-204.5343807,-4.7558223,7.5973218,-103.3682085,-123.2067169,-6.0158488,-3.8047568
1.0350000,0.2850000,0.2499729,0.6213617,-196.3060777,-196.8505370,-2.3192097,13.2262043,-89.4423083,-111.2899876,0.0709699,1.3280962,-5.8535114,-211.0419793,-209.9984326,-4.6212053,4.1891374,-104.1400673,-124.9044329,-6.9003464,-4.3641623
1.0400000,0.2900000,0.2549729,-0.4409516,-194.8871165,-201.3461394,-2.2655093,9.8893898,-89.8207466,-111.9858897,-1.1335022,0.4800908,-6.4107053,-209.6230158,-215.1611446,-4.4923980,1.4779968,-104.5246974,-125.9720330,-7.5571882,-4.7795855
1.0450000,0.2950000,0.2599729,-1.2906753,-193.2852155,-204.5654457,-2.2063731,7.1100669,-89.8890293,-112.2990419,-2.0965428,-0.2002466,-6.8110624,-208.0211110,-218.7258274,-4.3610204,-0.6711082,-104.5968429,-126.5162273,-8.0291446,-5.0780769
1.0500000,0.3000000,0.2649729,-1.9621884,-191.5394667,-206.6903004,-2.1440502,4.7996371,-89.7065784,-112.2622897,-2.8557248,-0.7416291,-7.0842352,-206.2753571,-220.9839737,-4.2188145,-2.4794040,-104.4167927,-126.6252793,-8.3511714,-5.2817445
1.0550000,0.3050000,0.2699729,-2.4860112,-189.6815967,-208.0129016,-2.0802298,2.8851702,-89.3217347,-111.9154792,-3.4448353,-1.1689366,-7.2544858,-204.4174804,-222.1722719,-4.0697950,-4.0141469,-104.0333674,-126.3726681,-8.5518693,-5.4086771
1.0600000,0.3100000,0.2749729,-2.8887132,-187.7374552,-208.9809310,-2.0162635,1.3061401,-88.7739032,-111.3002567,-3.8937135,-1.5033684,-7.3416857,-202.4733303,-222.4838817,-3.9170305,-5.1996329,-103.4862494,-125.8199217,-8.6546640,-5.4736901
1.0650000,0.3150000,0.2799729,-3.1930109,-185.7281796,-209.9510292,-1.9533608,0.0116065,-88.0952878,-110.4566488,-4.2282039,-1.7627681,-7.3621257,-200.4640443,-223.5037672,-3.7628644,-6.1029156,-102.8078079,-125.0188230,-8.6787595,-5.4889294
1.0700000,0.3200000,0.2849729,-3.4180509,-183.6711118,-210.8192860,-1.8927087,-1.0419520,-87.3122785,-109.4213759,-4.4702987,-1.9620383,-7.3291709,-198.4069636,-225.0666455,-3.6478828,-6.7781860,-102.0245340,-124.0131409,-8.6399111,-5.4643596
1.0750000,0.3250000,0.2899729,-3.5798195,-181.5805212,-211.3038501,-1.8354793,-1.8921560,-86.4465586,-108.2272526,-4.6384569,-2.1135482,-7.2537928,-196.3163575,-225.8292608,-3.5307067,-7.2692840,-101.1581742,-122.8399993,-8.5510524,-5.4081604
1.0800000,0.3300000,0.2949729,-3.6915871,-179.4681786,-211.2788158,-1.7827222,-2.5717194,-85.5159882,-106.9031628,-4.7480386,-2.2274701,-7.1450009,-194.2039960,-225.9161933,-3.4088510,-7.6422664,-100.2266279,-121.5309700,-8.4228044,-5.3270492
1.0850000,0.3350000,0.2999729,-3.7642963,-177.3438126,-210.7486349,-1.7352230,-3.1090860,-84.5353107,-105.4743011,-4.8117573,-2.3120361,-7.0101953,-192.0796075,-225.4340433,-3.2843025,-7.9218075,-99.2446635,-120.1129527,-8.2638902,-5.2265431
1.0900000,0.3400000,0.3049729,-3.8068501,-175.2154761,-209.7665552,-1.6934368,-3.5288603,-83.5167200,-103.9626279,-4.8400574,-2.3737517,-6.8554521,-189.9512441,-224.4742426,-3.1586359,-8.1049718,-98.2244896,-118.6088913,-8.0814730,-5.1111723
1.0950000,0.3450000,0.3099729,-3.8263253,-173.0898395,-208.3965021,-1.6574754,-3.8521451,-82.4703165,-102.3897074,-4.8413833,-2.4176080,-6.6911079,-187.8255756,-223.1153472,-3.0330990,-8.2086092,-97.1762147,-117.0383618,-7.8877376,-4.9886433
1.1000000,0.3500000,0.3149729,-3.8281645,-170.9724284,-206.7000880,-1.6270350,-4.0968631,-81.4044758,-100.7998370,-4.8223751,-2.4473152,-6.5692934,-185.7081268,-221.4249257,-2.9086782,-8.2468160,-96.1082167,-115.4180593,-7.7441380,-4.8978229
1.1050000,0.3550000,0.3199729,-3.8163936,-168.8678165,-204.7328663,-1.6013592,-4.2781063,-80.3261473,-99.3489426,-4.7880559,-2.4655595,-6.4308262,-183.6034706,-219.4611275,-2.7861496,-8.2313978,-95.0274437,-113.7622062,-7.5809075,-4.7945869
1.1100000,0.3600000,0.3249729,-3.7938779,-166.7797824,-202.5436731,-1.5794630,-4.4085100,-79.2410964,-98.3538252,-4.7420568,-2.4742727,-6.4070826,-181.5153846,-217.2739971,-2.6661188,-8.1722498,-93.9396572,-112.0828954,-7.5529175,-4.7768845
1.1150000,0.3650000,0.3299729,-3.7626116,-164.7114384,-200.1749593,-1.5604998,-4.4986098,-78.1541034,-97.9024177,-4.6868919,-2.4748916,-6.3482738,-179.4469801,-214.9065834,-2.5490521,-8.1031419,-92.8496314,-111.2840438,-7.4835915,-4.7330389
1.1200000,0.3700000,0.3349729,-3.7240133,-162.6653366,-197.6634101,-1.5438186,-4.5571299,-77.0691258,-97.6213625,-4.6242702,-2.4685826,-6.2610479,-177.4008082,-212.3958836,-2.4353023,-8.0054198,-91.7613171,-111.6806584,-7.3807662,-4.6680064
1.1250000,0.3750000,0.3399729,-3.6791910,-160.6435568,-195.0406433,-1.5285814,-4.5911782,-75.9894333,-97.1733424,-4.5554072,-2.4564242,-6.1510410,-175.3789474,-209.7736501,-2.3251283,-7.8776959,-90.6779756,-111.5206740,-7.2510859,-4.5859894
1.1300000,0.3800000,0.3449729,-3.6291551,-158.6477785,-192.3348359,-1.5133840,-4.6063747,-74.9177191,-96.4506502,-4.4812937,-2.4395413,-6.0230269,-173.3830761,-207.0670848,-2.2187121,-7.7265782,-89.6022903,-110.9288412,-7.1001779,-4.4905468
1.1350000,0.3850000,0.3499729,-3.5749751,-156.6793429,-189.5834230,-1.4963437,-4.6069635,-73.8561925,-95.4633235,-4.4029041,-2.4191645,-5.8810422,-171.4145339,-204.2994389,-2.1161721,-7.5575256,-88.5364587,-110.0055476,-6.9328008,-4.3846882
