# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-1.6479333,-1.6479333,-1.6670821,674765.5017872
-1.6379333,-1.6379333,-1.6570821,706879.6191945
-1.6279333,-1.6279333,-1.6470821,874851.6801418
-1.6179333,-1.6179333,-1.6370821,1156164.6794393
-1.6079333,-1.6079333,-1.6270821,1268509.9296439
-1.5979333,-1.5979333,-1.6170821,965795.7053572
-1.5879333,-1.5879333,-1.6070821,710316.1639346
-1.5779333,-1.5779333,-1.5970821,514788.6056685
-1.5679333,-1.5679333,-1.5870821,386671.5842430
-1.5579333,-1.5579333,-1.5770821,332604.6388280
-1.5479333,-1.5479333,-1.5670821,367850.5012011
-1.5379333,-1.5379333,-1.5570821,396445.3389937
-1.5279333,-1.5279333,-1.5470821,405682.0880019
-1.5179333,-1.5179333,-1.5370821,375502.7555476
-1.5079333,-1.5079333,-1.5270821,341485.4939872
-1.4979333,-1.4979333,-1.5170821,391615.7553129
-1.4879333,-1.4879333,-1.5070821,471509.5750649
-1.4779333,-1.4779333,-1.4970821,638534.8823139
-1.4679333,-1.4679333,-1.4870821,885313.3855414
-1.4579333,-1.4579333,-1.4770821,1203164.3055664
-1.4479333,-1.4479333,-1.4670821,1229777.1034300
-1.4379333,-1.4379333,-1.4570821,1024103.7474425
-1.4279333,-1.4279333,-1.4470821,817119.8597997
-1.4179333,-1.4179333,-1.4370821,676592.6131914
-1.4079333,-1.4079333,-1.4270821,688447.6997544
-1.3979333,-1.3979333,-1.4170821,789417.9001413
-1.3879333,-1.3879333,-1.4070821,965541.7455804
-1.3779333,-1.3779333,-1.3970821,1254590.5511271
-1.3679333,-1.3679333,-1.3870821,1267038.0624206
-1.3579333,-1.3579333,-1.3770821,936077.3889423
-1.3479333,-1.3479333,-1.3670821,671358.1315968
-1.3379333,-1.3379333,-1.3570821,480994.7093183
-1.3279333,-1.3279333,-1.3470821,365744.6322168
-1.3179333,-1.3179333,-1.3370821,331396.6921021
-1.3079333,-1.3079333,-1.3270821,405936.1357770
-1.2979333,-1.2979333,-1.3170821,426254.7609885
-1.2879333,-1.2879333,-1.3070821,404693.9759819
-1.2779333,-1.2779333,-1.2970821,368480.7157948
-1.2679333,-1.2679333,-1.2870821,333815.7687396
-1.2579333,-1.2579333,-1.2770821,395959.8160258
-1.2479333,-1.2479333,-1.2670821,536479.6423104
-1.2379333,-1.2379333,-1.2570821,752850.4373430
-1.2279333,-1.2279333,-1.2470821,1043475.4697621
-1.2179333,-1.2179333,-1.2370821,1395766.3285514
-1.2079333,-1.2079333,-1.2270821,1154752.5193588
-1.1979333,-1.1979333,-1.2170821,881972.1696168
-1.1879333,-1.1879333,-1.2070821,749765.1598656
-1.1779333,-1.1779333,-1.1970821,666457.8987745
-1.1679333,-1.1679333,-1.1870821,704010.7837612
-1.1579333,-1.1579333,-1.1770821,877905.5692153
-1.1479333,-1.1479333,-1.1670821,1077380.6338857
-1.1379333,-1.1379333,-1.1570821,1352925.3908278
-1.1279333,-1.1279333,-1.1470821,1108473.2584375
-1.1179333,-1.1179333,-1.1370821,808096.9131198
-1.1079333,-1.1079333,-1.1270821,584355.2894862
-1.0979333,-1.0979333,-1.1170821,444464.9239320
-1.0879333,-1.0879333,-1.1070821,387055.8995707
-1.0779333,-1.0779333,-1.0970821,350761.1478415
-1.0679333,-1.0679333,-1.0870821,439940.3508588
-1.0579333,-1.0579333,-1.0770821,431106.2668863
-1.0479333,-1.0479333,-1.0670821,383194.1806372
-1.0379333,-1.0379333,-1.0570821,354384.2596221
-1.0279333,-1.0279333,-1.0470821,349897.3649876
-1.0179333,-1.0179333,-1.0370821,432803.5040903
-1.0079333,-1.0079333,-1.0270821,587214.2040723
-0.9979333,-0.9979333,-1.0170821,807715.5527626
-0.9879333,-0.9879333,-1.0070821,1085801.7229811
-0.9779333,-0.9779333,-0.9970821,1306836.8004481
-0.9679333,-0.9679333,-0.9870821,1054982.5719570
-0.9579333,-0.9579333,-0.9770821,800367.7459238
-0.9479333,-0.9479333,-0.9670821,681494.8152886
-0.9379333,-0.9379333,-0.9570821,674696.6049592
-0.9279333,-0.9279333,-0.9470821,759547.7395526
-0.9179333,-0.9179333,-0.9370821,975254.2188805
-0.9079333,-0.9079333,-0.9270821,1242373.9894388
-0.8979333,-0.8979333,-0.9170821,1143292.2301286
-0.8879333,-0.8879333,-0.9070821,856913.5914220
-0.8779333,-0.8779333,-0.8970821,624251.3739861
-0.8679333,-0.8679333,-0.8870821,455244.3224245
-0.8579333,-0.8579333,-0.8770821,355441.3085751
-0.8479333,-0.8479333,-0.8670821,335879.9591208
-0.8379333,-0.8379333,-0.8570821,363183.7849771
-0.8279333,-0.8279333,-0.8470821,440125.6044366
-0.8179333,-0.8179333,-0.8370821,414471.8545144
-0.8079333,-0.8079333,-0.8270821,346915.8504640
-0.7979333,-0.7979333,-0.8170821,359264.2826145
-0.7879333,-0.7879333,-0.8070821,412201.1521493
-0.7779333,-0.7779333,-0.7970821,528431.9887075
-0.7679333,-0.7679333,-0.7870821,727975.2538450
-0.7579333,-0.7579333,-0.7770821,1004780.4587768
-0.7479333,-0.7479333,-0.7670821,1345763.7833627
-0.7379333,-0.7379333,-0.7570821,1126284.6139594
-0.7279333,-0.7279333,-0.7470821,927345.5219999
-0.7179333,-0.7179333,-0.7370821,740399.4879594
-0.7079333,-0.7079333,-0.7270821,659945.3072333
-0.6979333,-0.6979333,-0.7170821,718272.7435723
-0.6879333,-0.6879333,-0.7070821,839825.5270605
-0.6779333,-0.6779333,-0.6970821,1080050.2756665
-0.6679333,-0.6679333,-0.6870821,1382357.3568716
-0.6579333,-0.6579333,-0.6770821,1127860.1201796
-0.6479333,-0.6479333,-0.6670821,821494.2465968
-0.6379333,-0.6379333,-0.6570821,586210.2104471
-0.6279333,-0.6279333,-0.6470821,425821.9289236
-0.6179333,-0.6179333,-0.6370821,341473.1614234
-0.6079333,-0.6079333,-0.6270821,345253.9682957
-0.5979333,-0.5979333,-0.6170821,402239.5038337
-0.5879333,-0.5879333,-0.6070821,455668.3181494
-0.5779333,-0.5779333,-0.5970821,402714.8626162
-0.5679333,-0.5679333,-0.5870821,340520.2289250
