# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.2071228,-0.2071228,0.0000000,47008.5021259,47008.5021259
-0.1971228,-0.1971228,0.0100000,47016.8007980,47016.8007980
-0.1871228,-0.1871228,0.0200000,46125.7818805,46125.7818805
-0.1771228,-0.1771228,0.0300000,44231.8414473,44231.8414473
-0.1671228,-0.1671228,0.0400000,41917.1840393,41917.1840393
-0.1571228,-0.1571228,0.0500000,40529.7230313,40529.7230313
-0.1471228,-0.1471228,0.0600000,42617.6549355,42617.6549355
-0.1371228,-0.1371228,0.0700000,48505.5825344,48505.5825344
-0.1271228,-0.1271228,0.0800000,62093.1636942,62093.1636942
-0.1171228,-0.1171228,0.0900000,67641.0771242,67641.0771242
-0.1071228,-0.1071228,0.1000000,72346.2225202,72346.2225202
-0.0971228,-0.0971228,0.1100000,64344.2449281,64344.2449281
-0.0871228,-0.0871228,0.1200000,54877.7378460,54877.7378460
-0.0771228,-0.0771228,0.1300000,42422.1849816,42422.1849816
-0.0671228,-0.0671228,0.1400000,33447.7134117,33447.7134117
-0.0571228,-0.0571228,0.1500000,23581.6795122,23581.6795122
-0.0471228,-0.0471228,0.1600000,17167.9305241,17167.9305241
-0.0371228,-0.0371228,0.1700000,9939.1978040,9939.1978040
-0.0271228,-0.0271228,0.1800000,6127.2931172,6127.2931172
-0.0171228,-0.0171228,0.1900000,4075.9220808,4075.9220808
-0.0071228,-0.0071228,0.2000000,2940.9034670,2940.9034670
0.0028772,0.0028772,0.2100000,2283.3111405,2283.3111405
0.0128772,0.0128772,0.2200000,1871.8136492,1871.8136492
0.0228772,0.0228772,0.2300000,1603.3034975,1584.3776417
0.0328772,0.0328772,0.2400000,1376.8923925,1357.9665367
0.0428772,0.0428772,0.2500000,1180.7902554,1161.8643997
0.0528772,0.0528772,0.2600000,1001.8656315,982.9397758
0.0628772,0.0628772,0.2700000,836.1255774,817.1997217
0.0728772,0.0728772,0.2800000,683.7883550,664.8624998
0.0828772,0.0828772,0.2900000,546.4613564,527.5355030
0.0928772,0.0928772,0.3000000,425.6421600,406.7163159
0.1028772,0.1028772,0.3100000,322.0577785,303.1319806
0.1128772,0.1128772,0.3200000,235.5113673,216.5857971
0.1228772,0.1228772,0.3300000,165.0032249,146.0786942
0.1328772,0.1328772,0.3400000,108.9667826,90.0464217
0.1428772,0.1428772,0.3500000,65.5197470,46.6134985
0.1528772,0.1528772,0.3600000,32.6775364,13.8108088
0.1628772,0.1628772,0.3700000,8.5096835,-10.2640547
0.1728772,0.1728772,0.3800000,-8.7648980,-27.3447486
0.1828772,0.1828772,0.3900000,-20.7417534,-38.9433187
0.1928772,0.1928772,0.4000000,-28.8156636,-46.3338471
0.2028772,0.2028772,0.4100000,-34.0772570,-50.5602601
0.2128772,0.2128772,0.4200000,-37.2191193,-52.4581085
0.2228772,0.2228772,0.4300000,-38.7466082,-52.6828154
0.2328772,0.2328772,0.4400000,-39.2410394,-52.0611663
0.2428772,0.2428772,0.4500000,-39.2860003,-52.2966979
0.2528772,0.2528772,0.4600000,-39.1135652,-53.2756335
0.2628772,0.2628772,0.4700000,-38.6740541,-53.2656930
0.2728772,0.2728772,0.4800000,-38.1194126,-52.4432736
0.2828772,0.2828772,0.4900000,-38.1666747,-51.2687287
0.2928772,0.2928772,0.5000000,-38.5858493,-49.6278790
0.3028772,0.3028772,0.5100000,-38.1264181,-47.6893520
0.3128772,0.3128772,0.5200000,-36.7062769,-46.4895324
0.3228772,0.3228772,0.5300000,-34.7066437,-44.8610026
0.3328772,0.3328772,0.5400000,-32.4847674,-42.9883257
0.3428772,0.3428772,0.5500000,-30.3040581,-40.9888146
0.3528772,0.3528772,0.5600000,-28.3383448,-38.9371247
0.3628772,0.3628772,0.5700000,-26.6848132,-38.4747938
0.3728772,0.3728772,0.5800000,-25.3708883,-37.6883082
0.3828772,0.3828772,0.5900000,-24.3353352,-36.6197993
0.3928772,0.3928772,0.6000000,-23.4629995,-35.3257442
0.4028772,0.4028772,0.6100000,-22.6404099,-33.8609953
0.4128772,0.4128772,0.6200000,-21.7817143,-32.2764336
0.4228772,0.4228772,0.6300000,-20.8472748,-30.6174356
0.4328772,0.4328772,0.6400000,-19.8409628,-28.9230659
0.4428772,0.4428772,0.6500000,-18.8091864,-27.2258546
0.4528772,0.4528772,0.6600000,-17.8319123,-25.5520024
0.4628772,0.4628772,0.6700000,-16.9995141,-24.5910648
0.4728772,0.4728772,0.6800000,-16.3613984,-25.1502619
0.4828772,0.4828772,0.6900000,-15.8979673,-24.9360229
0.4928772,0.4928772,0.7000000,-15.5213912,-24.1827469
0.5028772,0.5028772,0.7100000,-15.1074471,-23.0675603
0.5128772,0.5128772,0.7200000,-14.5680534,-21.7551782
0.5228772,0.5228772,0.7300000,-13.8746381,-20.3562934
0.5328772,0.5328772,0.7400000,-13.0520432,-18.9437229
0.5428772,0.5428772,0.7500000,-12.1552582,-17.5639341
0.5528772,0.5528772,0.7600000,-11.2409074,-16.2452300
0.5628772,0.5628772,0.7700000,-10.3519770,-15.0035300
0.5728772,0.5728772,0.7800000,-9.5151726,-13.8464316
0.5828772,0.5828772,0.7900000,-8.7438858,-12.7762646
0.5928772,0.5928772,0.8000000,-8.0423215,-11.7988022
0.6028772,0.6028772,0.8100000,-7.4090530,-10.8983293
