# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-0.2364684,-0.2364684,-0.0154000,250165.6171488
-0.2264684,-0.2264684,-0.0054000,233055.9912721
-0.2164684,-0.2164684,0.0046000,193638.0552633
-0.2064684,-0.2064684,0.0146000,132720.4338299
-0.1964684,-0.1964684,0.0246000,94087.5935029
-0.1864684,-0.1864684,0.0346000,74483.6072394
-0.1764684,-0.1764684,0.0446000,74880.7609680
-0.1664684,-0.1664684,0.0546000,67899.7637671
-0.1564684,-0.1564684,0.0646000,68485.4852577
-0.1464684,-0.1464684,0.0746000,92526.0595856
-0.1364684,-0.1364684,0.0846000,108893.3790269
-0.1264684,-0.1264684,0.0946000,94755.5367899
-0.1164684,-0.1164684,0.1046000,90548.8598536
-0.1064684,-0.1064684,0.1146000,72445.3489109
-0.0964684,-0.0964684,0.1246000,39953.0691654
-0.0864684,-0.0864684,0.1346000,22615.5460494
-0.0764684,-0.0764684,0.1446000,13106.0983072
-0.0664684,-0.0664684,0.1546000,7758.3692936
-0.0564684,-0.0564684,0.1646000,4681.4882114
-0.0464684,-0.0464684,0.1746000,2873.2908676
-0.0364684,-0.0364684,0.1846000,1766.1452996
-0.0264684,-0.0264684,0.1946000,1070.3915488
-0.0164684,-0.0164684,0.2046000,648.8628638
-0.0064684,-0.0064684,0.2146000,390.0740849
0.0035316,0.0035316,0.2246000,229.5403750
0.0135316,0.0135316,0.2346000,129.2345167
0.0235316,0.0235316,0.2446000,66.2561320
0.0335316,0.0335316,0.2546000,26.1476265
0.0435316,0.0435316,0.2646000,-0.0647152
0.0535316,0.0535316,0.2746000,-16.9528587
0.0635316,0.0635316,0.2846000,-27.3680646
0.0735316,0.0735316,0.2946000,-33.2999093
0.0835316,0.0835316,0.3046000,-36.1585985
0.0935316,0.0935316,0.3146000,-36.9842129
0.1035316,0.1035316,0.3246000,-36.5106270
0.1135316,0.1135316,0.3346000,-35.2275536
0.1235316,0.1235316,0.3446000,-33.4637282
0.1335316,0.1335316,0.3546000,-31.4580534
0.1435316,0.1435316,0.3646000,-29.4974764
0.1535316,0.1535316,0.3746000,-28.3022172
0.1635316,0.1635316,0.3846000,-28.1001159
0.1735316,0.1735316,0.3946000,-27.8761190
0.1835316,0.1835316,0.4046000,-27.1455224
0.1935316,0.1935316,0.4146000,-25.9630813
0.2035316,0.2035316,0.4246000,-24.5071315
0.2135316,0.2135316,0.4346000,-22.9403173
0.2235316,0.2235316,0.4446000,-21.4023227
0.2335316,0.2335316,0.4546000,-20.0473271
0.2435316,0.2435316,0.4646000,-18.9666021
0.2535316,0.2535316,0.4746000,-18.0759758
0.2635316,0.2635316,0.4846000,-17.2008298
0.2735316,0.2735316,0.4946000,-16.2345123
0.2835316,0.2835316,0.5046000,-15.1682992
0.2935316,0.2935316,0.5146000,-14.0419979
0.3035316,0.3035316,0.5246000,-12.9025966
0.3135316,0.3135316,0.5346000,-11.7873475
0.3235316,0.3235316,0.5446000,-10.7226308
0.3335316,0.3335316,0.5546000,-9.7438695
0.3435316,0.3435316,0.5646000,-8.9456703
0.3535316,0.3535316,0.5746000,-8.4750052
0.3635316,0.3635316,0.5846000,-8.3828090
0.3735316,0.3735316,0.5946000,-8.5498085
0.3835316,0.3835316,0.6046000,-8.8431534
0.3935316,0.3935316,0.6146000,-9.2129855
0.4035316,0.4035316,0.6246000,-9.5898613
0.4135316,0.4135316,0.6346000,-9.8818452
0.4235316,0.4235316,0.6446000,-10.0712566
0.4335316,0.4335316,0.6546000,-10.2112989
0.4435316,0.4435316,0.6646000,-10.3201360
0.4535316,0.4535316,0.6746000,-10.3562805
0.4635316,0.4635316,0.6846000,-10.2898448
0.4735316,0.4735316,0.6946000,-10.1246650
0.4835316,0.4835316,0.7046000,-9.8739872
0.4935316,0.4935316,0.7146000,-9.5457271
0.5035316,0.5035316,0.7246000,-9.1467268
0.5135316,0.5135316,0.7346000,-8.6894713
0.5235316,0.5235316,0.7446000,-8.1929235
0.5335316,0.5335316,0.7546000,-7.6787251
0.5435316,0.5435316,0.7646000,-7.1666054
0.5535316,0.5535316,0.7746000,-6.6715797
0.5635316,0.5635316,0.7846000,-6.2034635
0.5735316,0.5735316,0.7946000,-5.7680466
0.5835316,0.5835316,0.8046000,-5.3679362
0.5935316,0.5935316,0.8146000,-5.0027614
