# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.0069147,-0.0069147,-0.0000000,4695.8335266,4695.8335266
0.0030853,0.0030853,0.0100000,4198.3158994,4198.3158994
0.0130853,0.0130853,0.0200000,3807.1996570,3807.1996570
0.0230853,0.0230853,0.0300000,3440.4341826,3440.4341826
0.0330853,0.0330853,0.0400000,3060.8073043,3060.8073043
0.0430853,0.0430853,0.0500000,2653.8655051,2653.8655051
0.0530853,0.0530853,0.0600000,2246.0578081,2246.0578081
0.0630853,0.0630853,0.0700000,1854.7445607,1854.7445607
0.0730853,0.0730853,0.0800000,1518.7711643,1494.8661125
0.0830853,0.0830853,0.0900000,1198.9784424,1174.8137871
0.0930853,0.0930853,0.1000000,925.0981311,900.8166097
0.1030853,0.1030853,0.1100000,698.1640387,674.8559696
0.1130853,0.1130853,0.1200000,515.7387118,492.8346336
0.1230853,0.1230853,0.1300000,372.7978829,350.2945045
0.1330853,0.1330853,0.1400000,263.1716852,241.5492982
0.1430853,0.1430853,0.1500000,180.6942047,160.2876341
0.1530853,0.1530853,0.1600000,119.7827049,100.7594499
0.1630853,0.1630853,0.1700000,75.6358467,58.0146285
0.1730853,0.1730853,0.1800000,44.2454155,27.9671533
0.1830853,0.1830853,0.1900000,22.3517517,7.3523680
0.1930853,0.1930853,0.2000000,7.3639612,-6.3711142
0.2030853,0.2030853,0.2100000,-2.7465751,-15.1398976
0.2130853,0.2130853,0.2200000,-9.4757282,-20.4035287
0.2230853,0.2230853,0.2300000,-13.8328719,-23.2303463
0.2330853,0.2330853,0.2400000,-16.5297876,-24.4214415
0.2430853,0.2430853,0.2500000,-18.1033391,-24.6951628
0.2530853,0.2530853,0.2600000,-18.9371295,-24.5861661
0.2630853,0.2630853,0.2700000,-19.2639428,-24.0664841
0.2730853,0.2730853,0.2800000,-19.1976245,-23.0914929
0.2830853,0.2830853,0.2900000,-18.8043548,-21.8355665
0.2930853,0.2930853,0.3000000,-18.1382785,-20.4326188
0.3030853,0.3030853,0.3100000,-17.2542401,-18.9800782
0.3130853,0.3130853,0.3200000,-16.2211480,-17.5411031
0.3230853,0.3230853,0.3300000,-15.1126167,-16.1550374
0.3330853,0.3330853,0.3400000,-13.9903465,-14.8448723
0.3430853,0.3430853,0.3500000,-12.8974624,-13.6235844
0.3530853,0.3530853,0.3600000,-11.8601686,-12.5249052
0.3630853,0.3630853,0.3700000,-10.8921453,-11.5014606
0.3730853,0.3730853,0.3800000,-9.9987461,-10.5676695
0.3830853,0.3830853,0.3900000,-9.1801627,-9.7158236
0.3930853,0.3930853,0.4000000,-8.4335822,-8.9293876
0.4030853,0.4030853,0.4100000,-7.7545833,-8.2089470
0.4130853,0.4130853,0.4200000,-7.1380081,-7.5520537
0.4230853,0.4230853,0.4300000,-6.5784919,-6.9547098
0.4330853,0.4330853,0.4400000,-6.0707731,-6.4122452
0.4430853,0.4430853,0.4500000,-5.6098647,-5.9198264
0.4530853,0.4530853,0.4600000,-5.1911409,-5.4727424
0.4630853,0.4630853,0.4700000,-4.8103703,-5.0665567
0.4730853,0.4730853,0.4800000,-4.4637184,-4.6971776
0.4830853,0.4830853,0.4900000,-4.1477324,-4.3608818
0.4930853,0.4930853,0.5000000,-3.8593163,-4.0543104
0.5030853,0.5030853,0.5100000,-3.5957012,-3.7744593
0.5130853,0.5130853,0.5200000,-3.3544152,-3.5186247
0.5230853,0.5230853,0.5300000,-3.1332533,-3.2844026
