# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-0.0528458,-0.0528458,0.0000000,35951.2335861
-0.0428458,-0.0428458,0.0100000,24375.5322430
-0.0328458,-0.0328458,0.0200000,16802.9569746
-0.0228458,-0.0228458,0.0300000,11967.4534181
-0.0128458,-0.0128458,0.0400000,8896.7583965
-0.0028458,-0.0028458,0.0500000,6905.3653518
0.0071542,0.0071542,0.0600000,5542.9934751
0.0171542,0.0171542,0.0700000,4534.3452212
0.0271542,0.0271542,0.0800000,3718.2878449
0.0371542,0.0371542,0.0900000,2826.6415900
0.0471542,0.0471542,0.1000000,1933.4638057
0.0571542,0.0571542,0.1100000,1206.0508796
0.0671542,0.0671542,0.1200000,714.8943211
0.0771542,0.0771542,0.1300000,440.0783494
0.0871542,0.0871542,0.1400000,278.3338071
0.0971542,0.0971542,0.1500000,177.8774665
0.1071542,0.1071542,0.1600000,112.5606176
0.1171542,0.1171542,0.1700000,68.6788550
0.1271542,0.1271542,0.1800000,38.6381716
0.1371542,0.1371542,0.1900000,17.9295237
0.1471542,0.1471542,0.2000000,3.6863600
0.1571542,0.1571542,0.2100000,-6.0150645
0.1671542,0.1671542,0.2200000,-12.4938326
0.1771542,0.1771542,0.2300000,-16.6503256
0.1871542,0.1871542,0.2400000,-19.1303822
0.1971542,0.1971542,0.2500000,-20.4534724
0.2071542,0.2071542,0.2600000,-21.0268730
0.2171542,0.2171542,0.2700000,-21.0962549
0.2271542,0.2271542,0.2800000,-20.7930498
0.2371542,0.2371542,0.2900000,-20.2224538
0.2471542,0.2471542,0.3000000,-19.4902886
0.2571542,0.2571542,0.3100000,-18.6966725
0.2671542,0.2671542,0.3200000,-17.8819496
0.2771542,0.2771542,0.3300000,-17.0105075
0.2871542,0.2871542,0.3400000,-16.0408989
0.2971542,0.2971542,0.3500000,-14.9831609
0.3071542,0.3071542,0.3600000,-13.8841420
0.3171542,0.3171542,0.3700000,-12.7932940
0.3271542,0.3271542,0.3800000,-11.7465197
0.3371542,0.3371542,0.3900000,-10.7647469
0.3471542,0.3471542,0.4000000,-9.8575767
0.3571542,0.3571542,0.4100000,-9.0272786
0.3671542,0.3671542,0.4200000,-8.2718127
0.3771542,0.3771542,0.4300000,-7.5868301
0.3871542,0.3871542,0.4400000,-6.9669117
0.3971542,0.3971542,0.4500000,-6.4063018
0.4071542,0.4071542,0.4600000,-5.8993242
0.4171542,0.4171542,0.4700000,-5.4406047
0.4271542,0.4271542,0.4800000,-5.0251785
0.4371542,0.4371542,0.4900000,-4.6485281
0.4471542,0.4471542,0.5000000,-4.3065844
0.4571542,0.4571542,0.5100000,-3.9957047
0.4671542,0.4671542,0.5200000,-3.7126422
0.4771542,0.4771542,0.5300000,-3.4545097
0.4871542,0.4871542,0.5400000,-3.2187437
0.4971542,0.4971542,0.5500000,-3.0030688
0.5071542,0.5071542,0.5600000,-2.8054662
0.5171542,0.5171542,0.5700000,-2.6241433
0.5271542,0.5271542,0.5800000,-2.4575073
0.5371542,0.5371542,0.5900000,-2.3041416
0.5471542,0.5471542,0.6000000,-2.1627851
0.5571542,0.5571542,0.6100000,-2.0323133
0.5671542,0.5671542,0.6200000,-1.9117220
0.5771542,0.5771542,0.6300000,-1.8001139
0.5871542,0.5871542,0.6400000,-1.6966851
0.5971542,0.5971542,0.6500000,-1.6007149
