# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
1.6050000,0.8550000,0.8411774,-0.2164235,-1.3199965
1.6100000,0.8600000,0.8461774,-0.2107065,-1.3079301
1.6150000,0.8650000,0.8511774,-0.2051755,-1.2959857
1.6200000,0.8700000,0.8561774,-0.1998233,-1.2841616
1.6250000,0.8750000,0.8611774,-0.1946430,-1.2724561
1.6300000,0.8800000,0.8661774,-0.1896278,-1.2608677
1.6350000,0.8850000,0.8711774,-0.1847717,-1.2493946
1.6400000,0.8900000,0.8761774,-0.1800684,-1.2380355
1.6450000,0.8950000,0.8811774,-0.1755123,-1.2267887
1.6500000,0.9000000,0.8861774,-0.1710978,-1.2156529
1.6550000,0.9050000,0.8911774,-0.1668198,-1.2046266
1.6600000,0.9100000,0.8961774,-0.1626731,-1.1937086
1.6650000,0.9150000,0.9011774,-0.1586529,-1.1828973
1.6700000,0.9200000,0.9061774,-0.1547546,-1.1721915
1.6750000,0.9250000,0.9111774,-0.1509739,-1.1615900
1.6800000,0.9300000,0.9161774,-0.1473064,-1.1510914
1.6850000,0.9350000,0.9211774,-0.1437482,-1.1406947
1.6900000,0.9400000,0.9261774,-0.1402953,-1.1303984
1.6950000,0.9450000,0.9311774,-0.1369440,-1.1202016
1.7000000,0.9500000,0.9361774,-0.1336908,-1.1101030
1.7050000,0.9550000,0.9411774,-0.1305323,-1.1001015
1.7100000,0.9600000,0.9461774,-0.1274650,-1.0901960
1.7150000,0.9650000,0.9511774,-0.1244860,-1.0803854
1.7200000,0.9700000,0.9561774,-0.1215922,-1.0706687
1.7250000,0.9750000,0.9611774,-0.1187806,-1.0610448
1.7300000,0.9800000,0.9661774,-0.1160486,-1.0515127
1.7350000,0.9850000,0.9711774,-0.1133933,-1.0420713
1.7400000,0.9900000,0.9761774,-0.1108123,-1.0327198
1.7450000,0.9950000,0.9811774,-0.1083031,-1.0234570
1.7500000,1.0000000,0.9861774,-0.1058633,-1.0142821
1.7550000,1.0050000,0.9911774,-0.1034906,-1.0051941
1.7600000,1.0100000,0.9961774,-0.1011828,-0.9961921
1.7650000,1.0150000,1.0011774,-0.0989378,-0.9872751
1.7700000,1.0200000,1.0061774,-0.0967535,-0.9784423
1.7750000,1.0250000,1.0111774,-0.0946281,-0.9696927
1.7800000,1.0300000,1.0161774,-0.0925597,-0.9610255
1.7850000,1.0350000,1.0211774,-0.0905463,-0.9524399
1.7900000,1.0400000,1.0261774,-0.0885864,-0.9439349
1.7950000,1.0450000,1.0311774,-0.0866781,-0.9355097
1.8000000,1.0500000,1.0361774,-0.0848199,-0.9271636
1.8050000,1.0550000,1.0411774,-0.0830102,-0.9188957
1.8100000,1.0600000,1.0461774,-0.0812475,-0.9107051
1.8150000,1.0650000,1.0511774,-0.0795304,-0.9025911
1.8200000,1.0700000,1.0561774,-0.0778575,-0.8945530
1.8250000,1.0750000,1.0611774,-0.0762274,-0.8865899
1.8300000,1.0800000,1.0661774,-0.0746387,-0.8787010
1.8350000,1.0850000,1.0711774,-0.0730904,-0.8708857
1.8400000,1.0900000,1.0761774,-0.0715811,-0.8631431
1.8450000,1.0950000,1.0811774,-0.0701097,-0.8554726
1.8500000,1.1000000,1.0861774,-0.0686751,-0.8478734
1.8550000,1.1050000,1.0911774,-0.0672761,-0.8403448
1.8600000,1.1100000,1.0961774,-0.0659117,-0.8328860
1.8650000,1.1150000,1.1011774,-0.0645810,-0.8254965
1.8700000,1.1200000,1.1061774,-0.0632828,-0.8181754
1.8750000,1.1250000,1.1111774,-0.0620164,-0.8109222
1.8800000,1.1300000,1.1161774,-0.0607807,-0.8037361
1.8850000,1.1350000,1.1211774,-0.0595748,-0.7966164
1.8900000,1.1400000,1.1261774,-0.0583981,-0.7895626
1.8950000,1.1450000,1.1311774,-0.0572494,-0.7825740
1.9000000,1.1500000,1.1361774,-0.0561282,-0.7756498
1.9050000,1.1550000,1.1411774,-0.0550337,-0.7687895
1.9100000,1.1600000,1.1461774,-0.0539649,-0.7619925
1.9150000,1.1650000,1.1511774,-0.0529214,-0.7552581
1.9200000,1.1700000,1.1561774,-0.0519023,-0.7485857
1.9250000,1.1750000,1.1611774,-0.0509069,-0.7419747
1.9300000,1.1800000,1.1661774,-0.0499347,-0.7354245
1.9350000,1.1850000,1.1711774,-0.0489850,-0.7289345
1.9400000,1.1900000,1.1761774,-0.0480571,-0.7225041
1.9450000,1.1950000,1.1811774,-0.0471506,-0.7161328
1.9500000,1.2000000,1.1861774,-0.0462647,-0.7098199
1.9550000,1.2050000,1.1911774,-0.0453989,-0.7035649
1.9600000,1.2100000,1.1961774,-0.0445528,-0.6973672
1.9650000,1.2150000,1.2011774,-0.0437257,-0.6912263
1.9700000,1.2200000,1.2061774,-0.0429172,-0.6851416
1.9750000,1.2250000,1.2111774,-0.0421267,-0.6791126
1.9800000,1.2300000,1.2161774,-0.0413539,-0.6731388
1.9850000,1.2350000,1.2211774,-0.0405982,-0.6672195
1.9900000,1.2400000,1.2261774,-0.0398592,-0.6613543
1.9950000,1.2450000,1.2311774,-0.0391364,-0.6555426
2.0000000,1.2500000,1.2361774,-0.0384295,-0.6497840
2.0050000,1.2550000,1.2411774,-0.0377380,-0.6440780
2.0100000,1.2600000,1.2461774,-0.0370615,-0.6384239
2.0150000,1.2650000,1.2511774,-0.0363997,-0.6328213
2.0200000,1.2700000,1.2561774,-0.0357521,-0.6272698
2.0250000,1.2750000,1.2611774,-0.0351185,-0.6217688
2.0300000,1.2800000,1.2661774,-0.0344983,-0.6163179
2.0350000,1.2850000,1.2711774,-0.0338914,-0.6109165
2.0400000,1.2900000,1.2761774,-0.0332974,-0.6055643
2.0450000,1.2950000,1.2811774,-0.0327160,-0.6002606
2.0500000,1.3000000,1.2861774,-0.0321467,-0.5950052
2.0550000,1.3050000,1.2911774,-0.0315895,-0.5897974
2.0600000,1.3100000,1.2961774,-0.0310438,-0.5846369
2.0650000,1.3150000,1.3011774,-0.0305095,-0.5795231
2.0700000,1.3200000,1.3061774,-0.0299863,-0.5744558
2.0750000,1.3250000,1.3111774,-0.0294740,-0.5694343
2.0800000,1.3300000,1.3161774,-0.0289721,-0.5644583
2.0850000,1.3350000,1.3211774,-0.0284806,-0.5595273
2.0900000,1.3400000,1.3261774,-0.0279991,-0.5546410
2.0950000,1.3450000,1.3311774,-0.0275274,-0.5497988
2.1000000,1.3500000,1.3361774,-0.0270653,-0.5450005
2.1050000,1.3550000,1.3411774,-0.0266125,-0.5402454
2.1100000,1.3600000,1.3461774,-0.0261688,-0.5355334
2.1150000,1.3650000,1.3511774,-0.0257340,-0.5308638
2.1200000,1.3700000,1.3561774,-0.0253079,-0.5262364
2.1250000,1.3750000,1.3611774,-0.0248903,-0.5216508
2.1300000,1.3800000,1.3661774,-0.0244810,-0.5171065
2.1350000,1.3850000,1.3711774,-0.0240798,-0.5126031
2.1400000,1.3900000,1.3761774,-0.0236865,-0.5081403
2.1450000,1.3950000,1.3811774,-0.0233009,-0.5037177
2.1500000,1.4000000,1.3861774,-0.0229229,-0.4993349
2.1550000,1.4050000,1.3911774,-0.0225522,-0.4949916
2.1600000,1.4100000,1.3961774,-0.0221888,-0.4906873
2.1650000,1.4150000,1.4011774,-0.0218323,-0.4864216
2.1700000,1.4200000,1.4061774,-0.0214828,-0.4821944
2.1750000,1.4250000,1.4111774,-0.0211400,-0.4780051
2.1800000,1.4300000,1.4161774,-0.0208037,-0.4738534
2.1850000,1.4350000,1.4211774,-0.0204739,-0.4697390
2.1900000,1.4400000,1.4261774,-0.0201503,-0.4656614
2.1950000,1.4450000,1.4311774,-0.0198329,-0.4616205
2.2000000,1.4500000,1.4361774,-0.0195215,-0.4576158
2.2050000,1.4550000,1.4411774,-0.0192160,-0.4536470
2.2100000,1.4600000,1.4461774,-0.0189162,-0.4497137
2.2150000,1.4650000,1.4511774,-0.0186220,-0.4458156
2.2200000,1.4700000,1.4561774,-0.0183333,-0.4419524
2.2250000,1.4750000,1.4611774,-0.0180499,-0.4381238
2.2300000,1.4800000,1.4661774,-0.0177719,-0.4343295
2.2350000,1.4850000,1.4711774,-0.0174989,-0.4305690
2.2400000,1.4900000,1.4761774,-0.0172310,-0.4268422
2.2450000,1.4950000,1.4811774,-0.0169680,-0.4231487
