# r[nm],ssd(r)[nm]
-0.9919568,-0.9919568
-0.9869568,-0.9869568
-0.9819568,-0.9819568
-0.9769568,-0.9769568
-0.9719568,-0.9719568
-0.9669568,-0.9669568
-0.9619568,-0.9619568
-0.9569568,-0.9569568
-0.9519568,-0.9519568
-0.9469568,-0.9469568
-0.9419568,-0.9419568
-0.9369568,-0.9369568
-0.9319568,-0.9319568
-0.9269568,-0.9269568
-0.9219568,-0.9219568
-0.9169568,-0.9169568
-0.9119568,-0.9119568
-0.9069568,-0.9069568
-0.9019568,-0.9019568
-0.8969568,-0.8969568
-0.8919568,-0.8919568
-0.8869568,-0.8869568
-0.8819568,-0.8819568
-0.8769568,-0.8769568
-0.8719568,-0.8719568
-0.8669568,-0.8669568
-0.8619568,-0.8619568
-0.8569568,-0.8569568
-0.8519568,-0.8519568
-0.8469568,-0.8469568
-0.8419568,-0.8419568
-0.8369568,-0.8369568
-0.8319568,-0.8319568
-0.8269568,-0.8269568
-0.8219568,-0.8219568
-0.8169568,-0.8169568
-0.8119568,-0.8119568
-0.8069568,-0.8069568
-0.8019568,-0.8019568
-0.7969568,-0.7969568
-0.7919568,-0.7919568
-0.7869568,-0.7869568
-0.7819568,-0.7819568
-0.7769568,-0.7769568
-0.7719568,-0.7719568
-0.7669568,-0.7669568
-0.7619568,-0.7619568
-0.7569568,-0.7569568
-0.7519568,-0.7519568
-0.7469568,-0.7469568
-0.7419568,-0.7419568
-0.7369568,-0.7369568
-0.7319568,-0.7319568
-0.7269568,-0.7269568
-0.7219568,-0.7219568
-0.7169568,-0.7169568
-0.7119568,-0.7119568
-0.7069568,-0.7069568
-0.7019568,-0.7019568
-0.6969568,-0.6969568
-0.6919568,-0.6919568
-0.6869568,-0.6869568
-0.6819568,-0.6819568
-0.6769568,-0.6769568
-0.6719568,-0.6719568
-0.6669568,-0.6669568
-0.6619568,-0.6619568
-0.6569568,-0.6569568
-0.6519568,-0.6519568
-0.6469568,-0.6469568
-0.6419568,-0.6419568
-0.6369568,-0.6369568
-0.6319568,-0.6319568
-0.6269568,-0.6269568
-0.6219568,-0.6219568
-0.6169568,-0.6169568
-0.6119568,-0.6119568
-0.6069568,-0.6069568
-0.6019568,-0.6019568
-0.5969568,-0.5969568
