# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.3691667,-0.3691667,-0.3875881,7342.5617553,4336.4130967,35006.7823292,207.4087626,24402.0936652,7342.5617553,7342.5617553,8655.6967083,5474.3432668
-0.3641667,-0.3641667,-0.3825881,6819.6436978,4020.8308030,32595.3357680,186.5570990,22718.5392504,6819.6436978,6819.6436978,8039.2606115,5084.4748472
-0.3591667,-0.3591667,-0.3775881,6481.3297608,3816.3361839,31039.0790790,173.4737650,21631.9081715,6481.3297608,6481.3297608,7640.4430150,4832.2404520
-0.3541667,-0.3541667,-0.3725881,6337.9821607,3729.6789635,30379.8010072,168.0424117,21171.5737270,6337.9821607,6337.9821607,7471.4593018,4725.3657678
-0.3491667,-0.3491667,-0.3675881,6387.8849942,3759.8108780,30609.7422885,170.2048497,21332.1136924,6387.8849942,6387.8849942,7530.2866983,4762.5714802
-0.3441667,-0.3441667,-0.3625881,6631.2026462,3906.8338846,31729.6277423,179.9667941,22114.0352015,6631.2026462,6631.2026462,7817.1189879,4943.9801485
-0.3391667,-0.3391667,-0.3575881,7069.9061477,4171.9554404,33748.3300164,197.4007592,23523.5398782,7069.9061477,7069.9061477,8334.2796983,5271.0613007
-0.3341667,-0.3341667,-0.3525881,7707.4706667,4557.3048131,36681.4881541,222.6485046,25571.5589379,7707.4706667,7707.4706667,9085.8654925,5746.4058941
-0.3291667,-0.3291667,-0.3475881,8548.3433235,5065.6099096,40549.0775564,255.9163616,28272.0558547,8548.3433235,8548.3433235,10077.1188084,6373.3295374
-0.3241667,-0.3241667,-0.3425881,9597.1813311,5699.7345833,45371.9318016,297.4485311,31639.5969021,9597.1813311,9597.1813311,11313.5297496,7155.3044770
-0.3191667,-0.3191667,-0.3375881,10857.8656756,6462.0795395,51167.2407340,347.4745870,35686.2065990,10857.8656756,10857.8656756,12799.6733728,8095.2242328
-0.3141667,-0.3141667,-0.3325881,12332.3066281,7353.8566742,57943.0999063,406.1449795,40417.5604819,12332.3066281,12332.3066281,14537.8015799,9194.5130328
-0.3091667,-0.3091667,-0.3275881,14019.0752150,8374.2575120,65692.2678767,473.4671575,45828.6244940,14019.0752150,14019.0752150,16526.2298414,10452.1054868
-0.3041667,-0.3041667,-0.3225881,15911.9193197,9519.5513260,74385.3998763,549.2440156,51898.9285240,15911.9193197,15911.9193197,18757.5879194,11863.3402472
-0.2991667,-0.2991667,-0.3175881,17998.2530468,10782.1667271,83964.1629381,633.0129931,58587.7570296,17998.2530468,17998.2530468,21217.0390723,13418.8337346
-0.2941667,-0.2941667,-0.3125881,20257.7403870,12149.8302155,94334.7852599,723.9877384,65829.6428427,20257.7403870,20257.7403870,23880.6104230,15103.4241704
-0.2891667,-0.2891667,-0.3075881,22661.1243335,13604.8535063,105362.7297200,821.0083667,73530.6460601,22661.1243335,22661.1243335,26713.8126769,16895.2986092
-0.2841667,-0.2841667,-0.3025881,25169.4740688,15123.6745047,116869.2790651,922.0866148,81565.9681089,25169.4740688,25169.4740688,29670.7526757,18765.4316693
-0.2791667,-0.2791667,-0.2975881,27014.3774517,16228.7476106,125477.7839131,985.7882623,87572.6743864,27014.3774517,27014.3774517,31845.5963707,20140.9235955
-0.2741667,-0.2741667,-0.2925881,28674.9858470,17235.5771513,133079.5215996,1054.2415600,92881.6963102,28674.9858470,28674.9858470,33803.1859831,21379.0119754
-0.2691667,-0.2691667,-0.2875881,30433.7672279,18301.9187367,141130.7896722,1126.7318169,98504.6641941,30433.7672279,30433.7672279,35876.5057204,22690.2945129
-0.2641667,-0.2641667,-0.2825881,32179.8750460,19360.5909877,149123.8649063,1198.7134672,104086.9963521,32179.8750460,32179.8750460,37934.8853700,23992.1281093
-0.2591667,-0.2591667,-0.2775881,33816.8108618,20353.1093649,156616.7346785,1266.2300719,109320.0021244,33816.8108618,33816.8108618,39864.5688273,25212.5670869
-0.2541667,-0.2541667,-0.2725881,35260.4386733,21228.4799200,163224.0353901,1325.8302775,113934.5523699,35260.4386733,35260.4386733,41566.3733080,26288.8827452
-0.2491667,-0.2491667,-0.2675881,36439.0221992,21943.2220603,168617.2212145,1374.5695079,117701.1973833,36439.0221992,36439.0221992,42955.7333006,27167.5911585
-0.2441667,-0.2441667,-0.2625881,37294.3722254,22462.0657322,172529.7975956,1410.0587189,120433.8225713,37294.3722254,37294.3722254,43964.0531014,27805.3085946
-0.2391667,-0.2391667,-0.2575881,37783.3848189,22758.8861360,174764.3374036,1430.5297820,121994.5493498,37783.3848189,37783.3848189,44540.5201216,28169.8983506
-0.2341667,-0.2341667,-0.2525881,37879.4028797,22817.5312274,175198.6896253,1434.8934889,122298.0720696,37879.4028797,37879.4028797,44653.7099374,28241.4858758
-0.2291667,-0.2291667,-0.2475881,37572.9782488,22632.2851978,173789.4509801,1422.7723003,121314.0831476,37572.9782488,37572.9782488,44292.4846925,28013.0269713
-0.2241667,-0.2241667,-0.2425881,36871.7633244,22207.8032977,170571.4632733,1394.4963860,119066.9222370,36871.7633244,36871.7633244,43465.8653305,27490.2269829
-0.2191667,-0.2191667,-0.2375881,35799.4183355,21558.4488680,165652.8166552,1351.0581600,115632.0863442,35799.4183355,35799.4183355,42201.7434477,26690.7261049
-0.2141667,-0.2141667,-0.2325881,34393.5716874,20707.0553294,159205.5292218,1294.0269161,111129.7199503,34393.5716874,34393.5716874,40544.4768683,25642.5786887
-0.2091667,-0.2091667,-0.2275881,32703.0004947,19683.2146727,151452.6653231,1225.4306602,105715.6176612,32703.0004947,32703.0004947,38551.5659477,24382.1511522
-0.2041667,-0.2041667,-0.2225881,30784.2920721,18521.2508741,142653.0824332,1147.6161904,99570.5705006,30784.2920721,30784.2920721,36289.7180080,22951.6329101
-0.1991667,-0.1991667,-0.2175881,28698.2955183,17258.0660284,133085.2173290,1063.1005082,92889.0412559,28698.2955183,28698.2955183,33830.6643281,21396.3908067
-0.1941667,-0.1941667,-0.2125881,26506.6738936,15931.0477987,123031.3287966,974.4266831,85868.1587908,26506.6738936,26506.6738936,31247.0957161,19762.3985456
-0.1891667,-0.1891667,-0.2075881,24268.8277266,14576.2026047,112763.4329021,884.0355819,78697.8946817,24268.8277266,24268.8277266,28609.0358200,18093.9429705
-0.1841667,-0.1841667,-0.2025881,22039.3914044,13226.6369242,102531.8514000,794.1619102,71553.0651690,22039.3914044,22039.3914044,25980.8897753,16431.7574655
-0.1791667,-0.1791667,-0.1975881,19866.4200082,11911.4580425,92556.9107510,706.7594225,64587.5338157,19866.4200082,19866.4200082,23419.3067762,14811.6701270
-0.1741667,-0.1741667,-0.1925881,17790.2997761,10655.1143203,83023.9442190,623.4565523,57930.7213370,17790.2997761,17790.2997761,20971.8956876,13263.7914448
-0.1691667,-0.1691667,-0.1875881,15843.3422624,9477.1506391,74081.4158361,545.5406614,51686.2959937,15843.3422624,15843.3422624,18676.7466232,11812.2117223
-0.1641667,-0.1641667,-0.1825881,14049.9678604,8392.3216494,65841.7366069,473.9669959,45932.7444223,14049.9678604,14049.9678604,16562.6472904,10475.1379040
-0.1591667,-0.1591667,-0.1775881,12427.3515496,7410.9855359,58384.1933643,409.3873949,40725.4180410,12427.3515496,12427.3515496,14649.8442214,9265.3750212
-0.1541667,-0.1541667,-0.1725881,10986.3914787,6539.6935977,51759.3545057,352.1934598,36099.6109361,10986.3914787,10986.3914787,12951.1845767,8191.0483319
-0.1491667,-0.1491667,-0.1675881,9732.8655438,5781.8937301,45994.3372878,302.5686373,32074.2394230,9732.8655438,9732.8655438,11473.4795644,7256.4656222
-0.1441667,-0.1441667,-0.1625881,8668.6573249,5138.6757580,41098.3950427,260.5432624,28655.7449595,8668.6573249,8668.6573249,10218.9496219,6463.0312199
-0.1391667,-0.1391667,-0.1575881,7792.9553023,4609.5002939,37068.3853918,226.0468922,25841.9138374,7792.9553023,7792.9553023,9186.6380980,5810.1400859
-0.1341667,-0.1341667,-0.1525881,7103.3535544,4192.8675563,33893.7912083,198.9541390,23625.3843914,7103.3535544,7103.3535544,8373.7087992,5295.9984537
-0.1291667,-0.1291667,-0.1475881,6596.8046971,3886.8962905,31561.0689407,179.1226070,21996.6843141,6596.8046971,6596.8046971,7776.5693507,4918.3343061
-0.1241667,-0.1241667,-0.1425881,6270.3944933,3689.7942775,30057.1841110,166.4224742,20946.7001810,6270.3944933,6270.3944933,7391.7843369,4674.9748955
-0.1191667,-0.1191667,-0.1375881,6121.9214007,3600.2103161,29372.2570268,160.7573816,20468.5254469,6121.9214007,6121.9214007,7216.7584941,4564.2788330
-0.1141667,-0.1141667,-0.1325881,6150.2733639,3617.4630465,29501.2831077,162.0773552,20558.6620651,6150.2733639,6150.2733639,7250.1808885,4585.4170112
-0.1091667,-0.1091667,-0.1275881,6355.5991483,3741.6449987,30444.9151457,170.3853196,21217.5668830,6355.5991483,6355.5991483,7492.2268904,4738.5003441
-0.1041667,-0.1041667,-0.1225881,6739.2736665,3973.6015491,32209.3048470,185.7375483,22449.5409670,6739.2736665,6739.2736665,7944.5173001,5024.5539158
-0.0991667,-0.0991667,-0.1175881,7303.6575712,4314.7849456,34805.0049194,208.2367573,24261.9627384,7303.6575712,7303.6575712,8609.8349465,5445.3377418
-0.0941667,-0.0941667,-0.1125881,8051.6524618,4766.9842054,38244.9380753,238.0168133,26663.8693623,8051.6524618,8051.6524618,9491.6003478,6003.0151478
-0.0891667,-0.0891667,-0.1075881,8986.0559698,5331.9334420,42541.4527885,275.2187318,29663.9002350,8986.0559698,8986.0559698,10593.1114604,6699.6719446
-0.0841667,-0.0841667,-0.1025881,10108.7271461,6010.8049127,47702.5139006,319.9570320,33267.6361461,10108.7271461,10108.7271461,11916.5598056,7536.6941719
-0.0791667,-0.0791667,-0.0975881,11419.5830594,6803.5994339,53727.1241154,372.2759645,37474.4011777,11419.5830594,11419.5830594,13461.8476210,8514.0199993
-0.0741667,-0.0741667,-0.0925881,12915.4628464,7708.4561261,60600.1424364,432.0981283,42273.6433072,12915.4628464,12915.4628464,15225.2487581,9629.2928036
-0.0691667,-0.0691667,-0.0875881,14588.9153596,8720.9155424,68286.7564145,499.1704175,47641.0731149,14588.9153596,14588.9153596,17197.9795151,10876.9572841
-0.0641667,-0.0641667,-0.0825881,16426.9897016,9833.1842995,76726.9705938,573.0120454,53534.8137039,16426.9897016,16426.9897016,19364.7728716,12247.3577292
-0.0591667,-0.0591667,-0.0775881,18410.1317355,11033.4638053,85830.5819756,652.8683458,59891.8906891,18410.1317355,18410.1317355,21702.5776524,13725.9152957
-0.0541667,-0.0541667,-0.0725881,20511.3102596,12305.4182099,95473.2070987,737.6741112,66625.4566206,20511.3102596,20511.3102596,24179.5284281,15292.4765163
-0.0491667,-0.0491667,-0.0675881,22695.5090513,13627.8643308,105493.9821535,826.0312938,73623.1839067,22695.5090513,22695.5090513,26754.3467165,16920.9345868
-0.0441667,-0.0441667,-0.0625881,24919.7200901,14974.7657900,115695.5531710,916.2067525,80747.2572558,24919.7200901,24919.7200901,29376.3329945,18579.2243132
-0.0391667,-0.0391667,-0.0575881,27133.5541918,16315.6020297,125846.8859699,1006.1554671,87836.3356422,27133.5541918,27133.5541918,31986.0865363,20229.7773780
-0.0341667,-0.0341667,-0.0525881,29280.5450336,17616.1584417,135689.2416430,1093.5730072,94709.7253590,29280.5450336,29280.5450336,34517.0426497,21830.4945732
-0.0291667,-0.0291667,-0.0475881,31300.1612741,18839.7466350,144945.3835948,1175.9782436,101173.8103012,31300.1612741,31300.1612741,36897.8446404,23336.2459630
-0.0241667,-0.0241667,-0.0425881,33130.4634488,19948.8164648,153331.7260704,1250.8237109,107030.5369118,33130.4634488,33130.4634488,39055.4758646,24700.8517668
-0.0191667,-0.0191667,-0.0375881,34711.2563110,20906.8691935,160572.7417038,1315.6271894,112087.4771146,34711.2563110,34711.2563110,40918.9758296,25879.4326286
-0.0141667,-0.0141667,-0.0325881,35987.5057924,21680.5316296,166416.5739071,1368.1148656,116168.7329216,35987.5057924,35987.5057924,42423.4682402,26830.9571766
-0.0091667,-0.0091667,-0.0275881,36912.7271760,22241.6130528,170650.5145619,1406.3639841,119125.7470641,36912.7271760,36912.7271760,43514.1551083,27520.7681200
-0.0041667,-0.0041667,-0.0225881,37452.0208438,22568.9483525,173114.8697738,1428.9308861,120846.9878096,37452.0208438,37452.0208438,44149.8954099,27922.8455907
0.0008333,0.0008333,-0.0175881,37584.4434373,22649.8377577,173713.7890061,1434.9506851,121265.5128254,37584.4434373,37584.4434373,44306.0003015,28021.5749930
0.0058333,0.0058333,-0.0125881,37304.4579681,22480.9273659,172421.8872165,1424.1979458,120363.5945864,37304.4579681,37304.4579681,43975.9425663,27812.8281524
0.0108333,0.0108333,-0.0075881,36622.3006941,22068.4319440,169285.9199053,1397.1018698,118173.8903671,36622.3006941,36622.3006941,43171.7891021,27304.2368454
0.0158333,0.0158333,-0.0025881,35563.2221094,21427.6740912,164421.3164469,1354.7142296,114777.0208738,35563.2221094,35563.2221094,41923.3061713,26514.6269092
0.0208333,0.0208333,0.0024119,34165.6856313,20581.9905384,158003.9531257,1298.6334999,110295.8239385,34165.6856313,34165.6856313,40275.8359428,25472.6752493
0.0258333,0.0258333,0.0074119,32478.7205456,19561.1249920,150258.0628661,1230.8934691,104886.9098203,32478.7205456,32478.7205456,38287.1760409,24214.9362930
0.0308333,0.0308333,0.0124119,30558.7083065,18399.2770617,141441.5553776,1153.8282210,98730.4078085,30558.7083065,30558.7083065,36023.7911118,22783.4459735
0.0358333,0.0358333,0.0174119,28465.9224475,17133.0018025,131830.2093972,1069.9271948,92018.9251022,28465.9224475,28465.9224475,33556.7339356,21223.1420145
0.0408333,0.0408333,0.0224119,26261.1392484,15799.1524931,121702.1847574,981.6939339,84946.7291919,26261.1392484,26261.1392484,30957.6499489,19579.3369689
0.0458333,0.0458333,0.0274119,24002.5939821,14433.0335440,111324.1091143,891.5202335,77700.0302189,24002.5939821,24002.5939821,28295.1891514,17895.4489087
0.0508333,0.0508333,0.0324119,21743.4870817,13066.8875906,100939.6727532,801.5841106,70449.0152759,21743.4870817,21743.4870817,25632.0662778,16211.1421148
0.0558333,0.0558333,0.0374119,19530.1600551,11728.7894736,90761.2793980,713.7760231,63342.0173377,19530.1600551,19530.1600551,23022.9104957,14560.9671066
0.0608333,0.0608333,0.0424119,17400.9764903,10441.9684808,80964.9154665,629.6539769,56501.9322480,17400.9764903,17400.9764903,20512.9462915,12973.5263604
0.0658333,0.0658333,0.0474119,15385.8704678,9224.5358668,71688.0669104,550.4253525,50024.7643805,15385.8704678,15385.8704678,18137.4611207,11471.1376228
0.0708333,0.0708333,0.0524119,13506.4704437,8089.5617229,63030.2650507,476.9516481,43980.0085573,13506.4704437,13506.4704437,15921.9514465,10069.9262731
0.0758333,0.0758333,0.0574119,11776.6740555,7045.4254776,55055.6937423,409.7714942,38412.4716849,11776.6740555,11776.6740555,13882.8003433,8780.2538773
0.0808333,0.0808333,0.0624119,10203.5373269,6096.3570578,47797.2352703,349.1369204,33345.0992119,10203.5373269,10203.5373269,12028.3257257,7607.3811463
0.0858333,0.0858333,0.0674119,8788.3467325,5243.0887938,41261.3548316,295.0579378,28782.3872000,8788.3467325,8788.3467325,10360.0441398,6552.2672283
0.0908333,0.0908333,0.0724119,7527.7594863,4483.5484410,35433.3003085,247.3510918,24714.0144945,7527.7594863,7527.7594863,8874.0149798,5612.4198654
0.0958333,0.0958333,0.0774119,6414.9210106,3813.5380423,30282.2015016,205.6883477,21118.4045469,6414.9210106,6414.9210106,7562.1578036,4782.7285370
0.1008333,0.1008333,0.0824119,5440.4942779,3227.3590015,25765.7702623,169.6429469,17966.0083631,5440.4942779,5440.4942779,6413.4657607,4056.2318998
0.1058333,0.1058333,0.0874119,4593.5601496,2718.3585871,21834.4143746,138.7290423,15222.1778749,4593.5601496,4593.5601496,5415.0669469,3424.7890469
0.1108333,0.1108333,0.0924119,3862.3687799,2279.3858122,18434.6735909,112.4335392,12849.5657738,3862.3687799,3862.3687799,4553.1101880,2879.6397264
0.1158333,0.1158333,0.0974119,3234.9385493,1903.1545933,15511.9610656,90.2412599,10810.0401272,3234.9385493,3234.9385493,3813.4710862,2411.8508847
0.1208333,0.1208333,0.1024119,2699.5106612,1597.4366785,13012.6467477,71.6547655,9066.1393313,2699.5106612,2699.5106612,3182.2879157,2012.6555968
0.1258333,0.1258333,0.1074119,2244.8748938,1325.2468531,10885.5529630,56.2071123,7582.1164729,2244.8748938,2244.8748938,2646.3456320,1688.5785342
0.1308333,0.1308333,0.1124119,1860.5857960,1095.4871196,9082.9498240,43.4642536,6324.6343284,1860.5857960,1860.5857960,2193.3307321,1401.7179460
0.1358333,0.1358333,0.1174119,1551.6956174,902.3904177,7561.1431712,33.0190450,5263.1757626,1551.6956174,1551.6956174,1826.8233786,1160.1693650
0.1408333,0.1408333,0.1224119,1280.0227777,740.7542586,6280.7442498,24.4889494,4370.2318432,1280.0227777,1280.0227777,1506.6374670,957.5452365
0.1458333,0.1458333,0.1274119,1052.9000027,605.9442654,5206.7015343,17.5299520,3621.3238424,1052.9000027,1052.9000027,1238.9480159,788.1547540
0.1508333,0.1508333,0.1324119,863.6164793,493.8798428,4308.1636128,11.8585881,2994.9072623,863.6164793,863.6164793,1015.8520853,646.9824097
0.1558333,0.1558333,0.1374119,706.3146606,401.0053661,3558.2297119,7.2552219,2472.1974075,706.3146606,706.3146606,830.4532916,529.6521781
0.1608333,0.1608333,0.1424119,575.9256591,324.2500090,2933.6325473,3.5414075,2036.9477133,575.9256591,575.9256591,676.7822583,432.3802544
0.1658333,0.1658333,0.1474119,468.0972928,260.9813260,2414.3874600,0.5570042,1689.3321411,468.0972928,468.0972928,549.7115107,351.9194921
0.1708333,0.1708333,0.1524119,379.1173105,208.9590296,1983.4326237,-1.8407473,1388.8319562,379.1173105,379.1173105,444.8665877,285.5010978
0.1758333,0.1758333,0.1574119,305.8367740,166.2908653,1640.2005273,-3.7630643,1139.8407654,305.8367740,305.8367740,358.5362799,230.7795748
0.1808333,0.1808333,0.1624119,245.5995722,131.3862629,1344.2607577,-5.2851662,933.8042033,245.5995722,245.5995722,287.5876734,185.7812250
0.1858333,0.1858333,0.1674119,196.1787189,102.9054343,1099.5834562,-6.4604633,763.5127622,196.1787189,196.1787189,229.3904526,148.8510798
0.1908333,0.1908333,0.1724119,155.7138943,79.7119931,897.5032682,-7.3370419,622.9134434,155.7138943,155.7138943,181.7478869,118.5970621
0.1958333,0.1958333,0.1774119,122.6475757,60.8429707,730.7650479,-7.9632482,506.9391109,122.6475757,122.6475757,142.8283190,93.8408000
0.2008333,0.2008333,0.1824119,95.6677612,45.4988687,593.3102779,-8.3855649,411.3589988,95.6677612,95.6677612,111.0979227,73.5877537
0.2058333,0.2058333,0.1874119,73.6700630,33.0355488,480.0900218,-8.6458562,332.6520756,73.6700630,73.6700630,85.2658748,57.0158584
0.2108333,0.2108333,0.1924119,55.7404114,22.9379047,386.9066393,-8.7802870,267.8975245,55.7404114,55.7404114,64.2521400,43.4631192
0.2158333,0.2158333,0.1974119,41.1405263,14.7812886,310.2805286,-8.8187744,214.6739352,41.1405263,41.1405263,47.1715946,32.3974486
0.2208333,0.2208333,0.2024119,29.2774926,8.2045949,247.3322604,-8.7834409,170.9668095,29.2774926,29.2774926,33.3130048,23.3778816
0.2258333,0.2258333,0.2074119,19.6628956,2.9063655,195.6746612,-8.6874535,135.0936807,19.6628956,19.6628956,22.1013811,16.0295775
0.2308333,0.2308333,0.2124119,11.8834770,-1.3502320,153.3203147,-8.5373152,105.6542230,11.8834770,11.8834770,13.0578027,10.0406358
0.2358333,0.2358333,0.2174119,5.5942132,-4.7444999,118.6137001,-8.3376873,81.4984282,5.5942132,5.5942132,5.7773893,5.1655426
0.2408333,0.2408333,0.2224119,0.5211490,-7.4172841,90.1872796,-8.0948602,61.6940322,0.5211490,0.5211490,-0.0722775,1.2165371
