# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
1.0358194,1.0358194,1.1163108,-0.0988938,0.0650292
1.0408194,1.0408194,1.1213108,-0.0971908,0.0645581
1.0458194,1.0458194,1.1263108,-0.0955239,0.0640904
1.0508194,1.0508194,1.1313108,-0.0938919,0.0636261
1.0558194,1.0558194,1.1363108,-0.0922941,0.0631652
1.0608194,1.0608194,1.1413108,-0.0907296,0.0627077
1.0658194,1.0658194,1.1463108,-0.0891976,0.0622535
1.0708194,1.0708194,1.1513108,-0.0876973,0.0618026
1.0758194,1.0758194,1.1563108,-0.0862278,0.0613550
1.0808194,1.0808194,1.1613108,-0.0847884,0.0609107
1.0858194,1.0858194,1.1663108,-0.0833784,0.0604696
1.0908194,1.0908194,1.1713108,-0.0819971,0.0600317
1.0958194,1.0958194,1.1763108,-0.0806438,0.0595970
1.1008194,1.1008194,1.1813108,-0.0793178,0.0591655
1.1058194,1.1058194,1.1863108,-0.0780184,0.0587370
1.1108194,1.1108194,1.1913108,-0.0767450,0.0583117
1.1158194,1.1158194,1.1963108,-0.0754970,0.0578895
1.1208194,1.1208194,1.2013108,-0.0742738,0.0574703
1.1258194,1.1258194,1.2063108,-0.0730747,0.0570542
1.1308194,1.1308194,1.2113108,-0.0718993,0.0566411
1.1358194,1.1358194,1.2163108,-0.0707469,0.0562310
1.1408194,1.1408194,1.2213108,-0.0696171,0.0558238
1.1458194,1.1458194,1.2263108,-0.0685093,0.0554196
1.1508194,1.1508194,1.2313108,-0.0674230,0.0550183
1.1558194,1.1558194,1.2363108,-0.0663576,0.0546199
1.1608194,1.1608194,1.2413108,-0.0653128,0.0542244
1.1658194,1.1658194,1.2463108,-0.0642880,0.0538317
1.1708194,1.1708194,1.2513108,-0.0632828,0.0534419
1.1758194,1.1758194,1.2563108,-0.0622967,0.0530549
1.1808194,1.1808194,1.2613108,-0.0613294,0.0526706
1.1858194,1.1858194,1.2663108,-0.0603803,0.0522892
1.1908194,1.1908194,1.2713108,-0.0594491,0.0519105
1.1958194,1.1958194,1.2763108,-0.0585353,0.0515345
1.2008194,1.2008194,1.2813108,-0.0576387,0.0511612
1.2058194,1.2058194,1.2863108,-0.0567587,0.0507906
1.2108194,1.2108194,1.2913108,-0.0558951,0.0504227
1.2158194,1.2158194,1.2963108,-0.0550474,0.0500574
1.2208194,1.2208194,1.3013108,-0.0542154,0.0496948
1.2258194,1.2258194,1.3063108,-0.0533987,0.0493347
1.2308194,1.2308194,1.3113108,-0.0525968,0.0489773
1.2358194,1.2358194,1.3163108,-0.0518097,0.0486224
1.2408194,1.2408194,1.3213108,-0.0510368,0.0482700
1.2458194,1.2458194,1.3263108,-0.0502779,0.0479202
1.2508194,1.2508194,1.3313108,-0.0495327,0.0475729
1.2558194,1.2558194,1.3363108,-0.0488009,0.0472281
1.2608194,1.2608194,1.3413108,-0.0480822,0.0468858
1.2658194,1.2658194,1.3463108,-0.0473763,0.0465459
1.2708194,1.2708194,1.3513108,-0.0466830,0.0462085
1.2758194,1.2758194,1.3563108,-0.0460021,0.0458735
1.2808194,1.2808194,1.3613108,-0.0453331,0.0455409
1.2858194,1.2858194,1.3663108,-0.0446759,0.0452107
1.2908194,1.2908194,1.3713108,-0.0440303,0.0448828
1.2958194,1.2958194,1.3763108,-0.0433960,0.0445573
1.3008194,1.3008194,1.3813108,-0.0427727,0.0442341
1.3058194,1.3058194,1.3863108,-0.0421603,0.0439133
1.3108194,1.3108194,1.3913108,-0.0415585,0.0435947
1.3158194,1.3158194,1.3963108,-0.0409671,0.0432785
1.3208194,1.3208194,1.4013108,-0.0403859,0.0429645
1.3258194,1.3258194,1.4063108,-0.0398146,0.0426527
1.3308194,1.3308194,1.4113108,-0.0392531,0.0423432
1.3358194,1.3358194,1.4163108,-0.0387012,0.0420359
1.3408194,1.3408194,1.4213108,-0.0381587,0.0417308
1.3458194,1.3458194,1.4263108,-0.0376254,0.0414279
1.3508194,1.3508194,1.4313108,-0.0371011,0.0411272
1.3558194,1.3558194,1.4363108,-0.0365856,0.0408286
1.3608194,1.3608194,1.4413108,-0.0360787,0.0405321
1.3658194,1.3658194,1.4463108,-0.0355804,0.0402378
1.3708194,1.3708194,1.4513108,-0.0350903,0.0399456
1.3758194,1.3758194,1.4563108,-0.0346084,0.0396555
1.3808194,1.3808194,1.4613108,-0.0341345,0.0393675
1.3858194,1.3858194,1.4663108,-0.0336684,0.0390815
1.3908194,1.3908194,1.4713108,-0.0332100,0.0387975
1.3958194,1.3958194,1.4763108,-0.0327591,0.0385157
1.4008194,1.4008194,1.4813108,-0.0323156,0.0382358
1.4058194,1.4058194,1.4863108,-0.0318794,0.0379579
1.4108194,1.4108194,1.4913108,-0.0314502,0.0376820
1.4158194,1.4158194,1.4963108,-0.0310281,0.0374081
1.4208194,1.4208194,1.5013108,-0.0306127,0.0371362
1.4258194,1.4258194,1.5063108,-0.0302041,0.0368662
1.4308194,1.4308194,1.5113108,-0.0298020,0.0365981
1.4358194,1.4358194,1.5163108,-0.0294063,0.0363320
1.4408194,1.4408194,1.5213108,-0.0290170,0.0360677
1.4458194,1.4458194,1.5263108,-0.0286339,0.0358054
1.4508194,1.4508194,1.5313108,-0.0282569,0.0355449
1.4558194,1.4558194,1.5363108,-0.0278859,0.0352864
1.4608194,1.4608194,1.5413108,-0.0275207,0.0350296
1.4658194,1.4658194,1.5463108,-0.0271613,0.0347747
1.4708194,1.4708194,1.5513108,-0.0268075,0.0345216
1.4758194,1.4758194,1.5563108,-0.0264593,0.0342704
1.4808194,1.4808194,1.5613108,-0.0261165,0.0340209
1.4858194,1.4858194,1.5663108,-0.0257791,0.0337732
1.4908194,1.4908194,1.5713108,-0.0254469,0.0335273
1.4958194,1.4958194,1.5763108,-0.0251198,0.0332832
