# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
0.7500000,0.0000000,-0.0257709,324362.3387055,208751.0059167,1295777.7596613,20442.0549742,912652.5206323,324372.6281584,324352.0492527,382370.9109983,241832.5979497,324362.3387055,208751.0059167,1295777.7596613,20442.0549742,912652.5206323,324372.6281584,324352.0492527,382370.9109983,241832.5979497
0.7550000,0.0050000,-0.0207709,313890.1695941,202007.6428731,1253989.9261559,19776.7517217,883219.0546058,313900.5138694,313879.8253189,370025.9117015,234024.9348514,313890.1695941,202007.6428731,1253989.9261559,19776.7517217,883219.0546058,313900.5138694,313879.8253189,370025.9117015,234024.9348514
0.7600000,0.0100000,-0.0157709,299357.2234091,192649.5336396,1195996.4313235,18853.6548614,842371.0799349,299367.6216901,299346.8251281,352893.9108211,223189.7061198,299357.2234091,192649.5336396,1195996.4313235,18853.6548614,842371.0799349,299367.6216901,299346.8251281,352893.9108211,223189.7061198
0.7650000,0.0150000,-0.0107709,281459.3172150,181124.8566939,1124572.6515030,17717.1023761,792063.4932445,281469.7686516,281448.8657784,331795.1645126,209845.6872980,281459.3172150,181124.8566939,1124572.6515030,17717.1023761,792063.4932445,281469.7686516,281448.8657784,331795.1645126,209845.6872980
0.7700000,0.0200000,-0.0057709,261002.2980690,167952.6506658,1042932.9466820,16418.4309692,734560.3949179,261012.8017787,260991.7943593,307679.6365558,194593.6882338,261002.2980690,167952.6506658,1042932.9466820,16418.4309692,734560.3949179,261012.8017787,260991.7943593,307679.6365558,194593.6882338
0.7750000,0.0250000,-0.0007709,238836.3190924,153680.4764737,954468.5609620,15011.7824186,672250.4718090,238846.8741609,238825.7640240,281549.5204385,178067.5517428,238836.3190924,153680.4764737,954468.5609620,15011.7824186,672250.4718090,238846.8741609,238825.7640240,281549.5204385,178067.5517428
0.7800000,0.0300000,0.0042291,215793.7955825,138844.4512147,862500.1864294,13550.1461036,607472.7089702,215804.4010644,215783.1901006,254386.0996131,160887.8959728,215793.7955825,138844.4512147,862500.1864294,13550.1461036,607472.7089702,215804.4010644,215783.1901006,254386.0996131,160887.8959728
0.7850000,0.0350000,0.0092291,192637.4345631,123935.7724647,770070.6847845,12082.0458472,542370.3881341,192648.0894830,192626.7796431,227088.4827142,143623.3671537,192637.4345631,123935.7724647,770070.6847845,12082.0458472,542370.3881341,192648.0894830,192626.7796431,227088.4827142,143623.3671537
0.7900000,0.0400000,0.0142291,170022.3688587,109376.3296367,679794.0430859,10649.1281921,478784.6967599,170033.0722120,170011.6655053,200428.9657364,126762.4081598,170022.3688587,109376.3296367,679794.0430859,10649.1281921,478784.6967599,170033.0722120,170011.6655053,200428.9657364,126762.4081598
0.7950000,0.0450000,0.0192291,148473.8558374,95504.3426870,593766.3897216,9284.7449160,418192.0513198,148484.6065914,148463.1050835,175026.7424466,110696.6315142,148473.8558374,95504.3426870,593766.3897216,9284.7449160,418192.0513198,148484.6065914,148463.1050835,175026.7424466,110696.6315142
0.8000000,0.0500000,0.0242291,128379.7308624,82569.5059553,513535.8453628,8013.4775724,361682.8628638,128390.5279567,128368.9337681,151339.0082199,95715.1929612,128379.7308624,82569.5059553,513535.8453628,8013.4775724,361682.8628638,128390.5279567,128368.9337681,151339.0082199,95715.1929612
0.8050000,0.0550000,0.0292291,109995.1683502,70736.0602664,440121.4554620,6851.4473185,309974.8745641,110006.0106985,109984.3260019,129666.5725600,82008.3411354,109995.1683502,70736.0602664,440121.4554620,6851.4473185,309974.8745641,110006.0106985,109984.3260019,129666.5725600,82008.3411354
