# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm]
-0.1208526,-0.1208526,0.0874956,1840.6199002,0.0000000
-0.1158526,-0.1158526,0.0924956,1632.5360352,0.0000000
-0.1108526,-0.1108526,0.0974956,1440.5843231,0.0000000
-0.1058526,-0.1058526,0.1024956,1264.9129393,0.0000000
-0.1008526,-0.1008526,0.1074956,1105.3354678,0.0000000
-0.0958526,-0.0958526,0.1124956,961.3896438,0.0000000
-0.0908526,-0.0908526,0.1174956,832.3969871,0.0000000
-0.0858526,-0.0858526,0.1224956,717.5185080,0.0000000
-0.0808526,-0.0808526,0.1274956,615.8042270,0.0000000
-0.0758526,-0.0758526,0.1324956,526.2350571,0.0000000
-0.0708526,-0.0708526,0.1374956,447.7569619,0.0000000
-0.0658526,-0.0658526,0.1424956,379.3095629,0.0000000
-0.0608526,-0.0608526,0.1474956,319.8534072,0.0000000
-0.0558526,-0.0558526,0.1524956,268.3985790,0.0000000
-0.0508526,-0.0508526,0.1574956,224.0301682,0.0000000
-0.0458526,-0.0458526,0.1624956,185.9204599,0.0000000
-0.0408526,-0.0408526,0.1674956,153.3245259,0.0000000
-0.0358526,-0.0358526,0.1724956,125.5681500,0.0000000
-0.0308526,-0.0308526,0.1774956,102.0382619,0.0000000
-0.0258526,-0.0258526,0.1824956,82.1784795,0.0000000
-0.0208526,-0.0208526,0.1874956,65.4873238,0.0000000
-0.0158526,-0.0158526,0.1924956,51.5160065,0.0000000
-0.0108526,-0.0108526,0.1974956,39.8621035,0.0000000
-0.0058526,-0.0058526,0.2024956,30.1549434,0.0000000
-0.0008526,-0.0008526,0.2074956,22.0379554,0.0000000
0.0041474,0.0041474,0.2124956,15.1760104,0.0000000
0.0091474,0.0091474,0.2174956,9.3096269,0.0000000
0.0141474,0.0141474,0.2224956,4.2992543,0.0000000
0.0191474,0.0191474,0.2274956,0.0861598,0.0000000
0.0241474,0.0241474,0.2324956,-3.3811670,0.0000000
0.0291474,0.0291474,0.2374956,-6.1832895,0.0000000
0.0341474,0.0341474,0.2424956,-8.4339223,0.0000000
0.0391474,0.0391474,0.2474956,-10.2749155,0.0000000
0.0441474,0.0441474,0.2524956,-11.8582022,0.0000000
0.0491474,0.0491474,0.2574956,-13.2977769,0.0000000
0.0541474,0.0541474,0.2624956,-14.6218014,0.0000000
0.0591474,0.0591474,0.2674956,-15.7896697,0.0000000
0.0641474,0.0641474,0.2724956,-16.7532170,0.0000000
0.0691474,0.0691474,0.2774956,-17.4921977,0.0000000
0.0741474,0.0741474,0.2824956,-18.0140516,0.0000000
0.0791474,0.0791474,0.2874956,-18.3419295,0.0000000
0.0841474,0.0841474,0.2924956,-18.5047255,0.0000000
0.0891474,0.0891474,0.2974956,-18.5313939,0.0000000
0.0941474,0.0941474,0.3024956,-18.4483289,0.0000000
0.0991474,0.0991474,0.3074956,-18.2784646,0.0000000
0.1041474,0.1041474,0.3124956,-18.0412447,0.0000000
0.1091474,0.1091474,0.3174956,-17.7529973,0.0000000
0.1141474,0.1141474,0.3224956,-17.4274678,0.0000000
0.1191474,0.1191474,0.3274956,-17.0763691,0.0000000
0.1241474,0.1241474,0.3324956,-16.7098502,0.0000000
0.1291474,0.1291474,0.3374956,-16.3368099,0.0000000
0.1341474,0.1341474,0.3424956,-15.9650187,0.0000000
0.1391474,0.1391474,0.3474956,-15.6010676,0.0000000
0.1441474,0.1441474,0.3524956,-15.2502126,0.0000000
0.1491474,0.1491474,0.3574956,-14.9161906,0.0000000
0.1541474,0.1541474,0.3624956,-14.6010559,0.0000000
0.1591474,0.1591474,0.3674956,-14.3050687,0.0000000
0.1641474,0.1641474,0.3724956,-14.0266969,0.0000000
0.1691474,0.1691474,0.3774956,-13.7628389,0.0000000
0.1741474,0.1741474,0.3824956,-13.5093557,0.0000000
0.1791474,0.1791474,0.3874956,-13.2619048,0.0000000
0.1841474,0.1841474,0.3924956,-13.0169293,0.0000000
0.1891474,0.1891474,0.3974956,-12.7725569,0.0000000
0.1941474,0.1941474,0.4024956,-12.5291468,0.0000000
0.1991474,0.1991474,0.4074956,-12.2892859,0.0000000
0.2041474,0.2041474,0.4124956,-12.0571640,0.0000000
0.2091474,0.2091474,0.4174956,-11.8374892,0.0000000
0.2141474,0.2141474,0.4224956,-11.6344188,0.0000000
0.2191474,0.2191474,0.4274956,-11.4512323,0.0000000
0.2241474,0.2241474,0.4324956,-11.2911937,0.0000000
0.2291474,0.2291474,0.4374956,-11.1588559,0.0000000
0.2341474,0.2341474,0.4424956,-11.0598566,0.0000000
0.2391474,0.2391474,0.4474956,-10.9981235,0.0000000
0.2441474,0.2441474,0.4524956,-10.9725149,0.0000000
0.2491474,0.2491474,0.4574956,-10.9767669,0.0000000
0.2541474,0.2541474,0.4624956,-11.0035033,0.0000000
