# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.0977734,-0.0977734,0.0000001,40520.9027749,40520.9027749
-0.0877734,-0.0877734,0.0100001,31890.6803944,31890.6803944
-0.0777734,-0.0777734,0.0200001,26617.9638209,26617.9638209
-0.0677734,-0.0677734,0.0300001,21645.1738577,21645.1738577
-0.0577734,-0.0577734,0.0400001,19735.8212120,19735.8212120
-0.0477734,-0.0477734,0.0500001,20234.2952412,20234.2952412
-0.0377734,-0.0377734,0.0600001,21313.7539038,21313.7539038
-0.0277734,-0.0277734,0.0700001,18640.0503045,18640.0503045
-0.0177734,-0.0177734,0.0800001,14824.2500686,14824.2500686
-0.0077734,-0.0077734,0.0900001,12112.3536446,12112.3536446
0.0022266,0.0022266,0.1000001,12040.5491994,12040.5491994
0.0122266,0.0122266,0.1100001,9953.2611770,9953.2611770
0.0222266,0.0222266,0.1200001,6633.3034513,6633.3034513
0.0322266,0.0322266,0.1300001,4456.0951541,4456.0951541
0.0422266,0.0422266,0.1400001,3011.0060110,3011.0060110
0.0522266,0.0522266,0.1500001,2042.6692389,2042.6692389
0.0622266,0.0622266,0.1600001,1407.6057478,1388.6798921
0.0722266,0.0722266,0.1700001,962.9687656,944.0429099
0.0822266,0.0822266,0.1800001,658.9640153,640.0381596
0.0922266,0.0922266,0.1900001,450.1661672,431.2403115
0.1022266,0.1022266,0.2000001,306.2766040,287.3598866
0.1122266,0.1122266,0.2100001,205.4081407,188.0338890
0.1222266,0.1222266,0.2200001,132.8095607,114.1652972
0.1322266,0.1322266,0.2300001,84.0191808,65.2405286
0.1422266,0.1422266,0.2400001,51.7911454,33.0287255
0.1522266,0.1522266,0.2500001,30.5526843,11.9393945
0.1622266,0.1622266,0.2600001,16.4297682,-1.7034118
0.1722266,0.1722266,0.2700001,6.8554153,-10.3410476
0.1822266,0.1822266,0.2800001,0.3071554,-15.6091004
0.1922266,0.1922266,0.2900001,-4.0864676,-18.6114529
0.2022266,0.2022266,0.3000001,-6.8936662,-20.0976012
0.2122266,0.2122266,0.3100001,-8.5707101,-20.5787002
0.2222266,0.2222266,0.3200001,-9.5500137,-20.4043208
0.2322266,0.2322266,0.3300001,-10.2013022,-19.8137267
0.2422266,0.2422266,0.3400001,-10.7122595,-18.9704412
0.2522266,0.2522266,0.3500001,-11.0736108,-18.4809338
0.2622266,0.2622266,0.3600001,-11.2218963,-18.1547910
0.2722266,0.2722266,0.3700001,-11.1471578,-17.5845563
0.2822266,0.2822266,0.3800001,-10.8933809,-16.7997229
0.2922266,0.2922266,0.3900001,-10.5235853,-15.8956899
0.3022266,0.3022266,0.4000001,-10.0956690,-14.9375744
0.3122266,0.3122266,0.4100001,-9.6569707,-14.2370772
0.3222266,0.3222266,0.4200001,-9.2443830,-13.7319810
0.3322266,0.3322266,0.4300001,-8.8777032,-13.1396541
0.3422266,0.3422266,0.4400001,-8.5562278,-12.8801917
0.3522266,0.3522266,0.4500001,-8.2680534,-12.4659943
0.3622266,0.3622266,0.4600001,-8.0009249,-11.9096246
0.3722266,0.3722266,0.4700001,-7.7455525,-11.2928423
0.3822266,0.3822266,0.4800001,-7.4945744,-11.4794927
0.3922266,0.3922266,0.4900001,-7.2430020,-11.6523591
0.4022266,0.4022266,0.5000001,-6.9919660,-11.4763783
0.4122266,0.4122266,0.5100001,-6.7483415,-11.0908325
0.4222266,0.4222266,0.5200001,-6.5185053,-10.5905195
0.4322266,0.4322266,0.5300001,-6.3029388,-10.0676204
0.4422266,0.4422266,0.5400001,-6.0975210,-9.8441013
0.4522266,0.4522266,0.5500001,-5.8972917,-9.4846219
0.4622266,0.4622266,0.5600001,-5.6970253,-9.0433703
0.4722266,0.4722266,0.5700001,-5.4904286,-8.5587760
0.4822266,0.4822266,0.5800001,-5.2716967,-8.0678828
0.4922266,0.4922266,0.5900001,-5.0386066,-7.5819696
0.5022266,0.5022266,0.6000001,-4.7929128,-7.1021758
0.5122266,0.5122266,0.6100001,-4.5386456,-6.7199842
0.5222266,0.5222266,0.6200001,-4.2808055,-6.3533915
0.5322266,0.5322266,0.6300001,-4.0246436,-5.9743837
0.5422266,0.5422266,0.6400001,-3.7750287,-5.6055356
0.5522266,0.5522266,0.6500001,-3.5358346,-5.2744291
0.5622266,0.5622266,0.6600001,-3.3096339,-4.9433740
0.5722266,0.5722266,0.6700001,-3.0977651,-4.6449112
0.5822266,0.5822266,0.6800001,-2.9006068,-4.3534220
0.5922266,0.5922266,0.6900001,-2.7178873,-4.0840801
0.6022266,0.6022266,0.7000001,-2.5489425,-3.8209129
0.6122266,0.6122266,0.7100001,-2.3929017,-3.5716463
0.6222266,0.6222266,0.7200001,-2.2488101,-3.3371356
0.6322266,0.6322266,0.7300001,-2.1157035,-3.1163705
0.6422266,0.6422266,0.7400001,-1.9926516,-2.9102727
0.6522266,0.6522266,0.7500001,-1.8787810,-2.7189050
0.6622266,0.6622266,0.7600001,-1.7732848,-2.5418213
0.6722266,0.6722266,0.7700001,-1.6754257,-2.3782893
0.6822266,0.6822266,0.7800001,-1.5845341,-2.2274332
0.6922266,0.6922266,0.7900001,-1.5000042,-2.0883220
0.7022266,0.7022266,0.8000001,-1.4212892,-1.9600251
0.7122266,0.7122266,0.8100001,-1.3478959,-1.8416440
0.7222266,0.7222266,0.8200001,-1.2793794,-1.7323311
0.7322266,0.7322266,0.8300001,-1.2153385,-1.6312982
0.7422266,0.7422266,0.8400001,-1.1554107,-1.5378197
0.7522266,0.7522266,0.8500001,-1.0992685,-1.4514584
0.7622266,0.7622266,0.8600001,-1.0466152,-1.3713977
0.7722266,0.7722266,0.8700001,-0.9971819,-1.2970441
0.7822266,0.7822266,0.8800001,-0.9507247,-1.2279058
0.7922266,0.7922266,0.8900001,-0.9070215,-1.1635380
0.8022266,0.8022266,0.9000001,-0.8658704,-1.1035384
0.8122266,0.8122266,0.9100001,-0.8270870,-1.0475433
0.8222266,0.8222266,0.9200001,-0.7905030,-0.9952236
0.8322266,0.8322266,0.9300001,-0.7559645,-0.9464995
0.8422266,0.8422266,0.9400001,-0.7233305,-0.9008908
0.8522266,0.8522266,0.9500001,-0.6924717,-0.8581152
0.8622266,0.8622266,0.9600001,-0.6632692,-0.8180037
0.8722266,0.8722266,0.9700001,-0.6356139,-0.7804292
0.8822266,0.8822266,0.9800001,-0.6094049,-0.7450653
0.8922266,0.8922266,0.9900001,-0.5845497,-0.7118073
0.9022266,0.9022266,1.0000001,-0.5609625,-0.6805199
0.9122266,0.9122266,1.0100001,-0.5385642,-0.6510075
0.9222266,0.9222266,1.0200001,-0.5172815,-0.6231914
0.9322266,0.9322266,1.0300001,-0.4970466,-0.5969018
0.9422266,0.9422266,1.0400001,-0.4777965,-0.5720591
0.9522266,0.9522266,1.0500001,-0.4594728,-0.5485220
0.9622266,0.9622266,1.0600001,-0.4420212,-0.5262375
0.9722266,0.9722266,1.0700001,-0.4253913,-0.5051014
0.9822266,0.9822266,1.0800001,-0.4095360,-0.4850335
0.9922266,0.9922266,1.0900001,-0.3944116,-0.4659676
1.0022266,1.0022266,1.1000001,-0.3799771,-0.4478425
1.0122266,1.0122266,1.1100001,-0.3661945,-0.4306213
1.0222266,1.0222266,1.1200001,-0.3530281,-0.4142308
1.0322266,1.0322266,1.1300001,-0.3404445,-0.3986207
1.0422266,1.0422266,1.1400001,-0.3284127,-0.3837594
1.0522266,1.0522266,1.1500001,-0.3169033,-0.3695927
1.0622266,1.0622266,1.1600001,-0.3058891,-0.3560775
1.0722266,1.0722266,1.1700001,-0.2953443,-0.3431771
1.0822266,1.0822266,1.1800001,-0.2852448,-0.3308576
1.0922266,1.0922266,1.1900001,-0.2755681,-0.3190869
1.1022266,1.1022266,1.2000001,-0.2662928,-0.3078388
1.1122266,1.1122266,1.2100001,-0.2573990,-0.2970889
1.1222266,1.1222266,1.2200001,-0.2488677,-0.2868032
1.1322266,1.1322266,1.2300001,-0.2406813,-0.2769575
1.1422266,1.1422266,1.2400001,-0.2328231,-0.2675288
1.1522266,1.1522266,1.2500001,-0.2252773,-0.2584958
1.1622266,1.1622266,1.2600001,-0.2180290,-0.2498382
1.1722266,1.1722266,1.2700001,-0.2110642,-0.2415373
1.1822266,1.1822266,1.2800001,-0.2043697,-0.2335751
1.1922266,1.1922266,1.2900001,-0.1979329,-0.2259350
1.2022266,1.2022266,1.3000001,-0.1917420,-0.2186013
1.2122266,1.2122266,1.3100001,-0.1857858,-0.2115590
1.2222266,1.2222266,1.3200001,-0.1800537,-0.2047943
1.2322266,1.2322266,1.3300001,-0.1745356,-0.1982939
1.2422266,1.2422266,1.3400001,-0.1692220,-0.1920454
1.2522266,1.2522266,1.3500001,-0.1641040,-0.1860371
1.2622266,1.2622266,1.3600001,-0.1591729,-0.1802578
1.2722266,1.2722266,1.3700001,-0.1544206,-0.1746971
1.2822266,1.2822266,1.3800001,-0.1498395,-0.1693456
1.2922266,1.2922266,1.3900001,-0.1454223,-0.1641959
1.3022266,1.3022266,1.4000001,-0.1411619,-0.1592363
1.3122266,1.3122266,1.4100001,-0.1370518,-0.1544583
1.3222266,1.3222266,1.4200001,-0.1330857,-0.1498541
1.3322266,1.3322266,1.4300001,-0.1292576,-0.1454160
1.3422266,1.3422266,1.4400001,-0.1255619,-0.1411370
1.3522266,1.3522266,1.4500001,-0.1219931,-0.1370102
1.3622266,1.3622266,1.4600001,-0.1185461,-0.1330291
1.3722266,1.3722266,1.4700001,-0.1152160,-0.1291881
1.3822266,1.3822266,1.4800001,-0.1119981,-0.1254815
1.3922266,1.3922266,1.4900001,-0.1088879,-0.1219029
1.4022266,1.4022266,1.5000001,-0.1058811,-0.1184473
1.4122266,1.4122266,1.5100001,-0.1029739,-0.1151094
1.4222266,1.4222266,1.5200001,-0.1001621,-0.1118847
1.4322266,1.4322266,1.5300001,-0.0974422,-0.1087685
1.4422266,1.4422266,1.5400001,-0.0948107,-0.1057565
1.4522266,1.4522266,1.5500001,-0.0922641,-0.1028445
1.4622266,1.4622266,1.5600001,-0.0897992,-0.1000288
1.4722266,1.4722266,1.5700001,-0.0874129,-0.0973054
1.4822266,1.4822266,1.5800001,-0.0851024,-0.0946708
1.4922266,1.4922266,1.5900001,-0.0828647,-0.0921216
1.5022266,1.5022266,1.6000001,-0.0806972,-0.0896545
1.5122266,1.5122266,1.6100001,-0.0785973,-0.0872664
1.5222266,1.5222266,1.6200001,-0.0765625,-0.0849544
1.5322266,1.5322266,1.6300001,-0.0745905,-0.0827155
1.5422266,1.5422266,1.6400001,-0.0726790,-0.0805470
