# r[nm],ssd(r)[nm]
-1.3544515,-1.3544515
-1.3494515,-1.3494515
-1.3444515,-1.3444515
-1.3394515,-1.3394515
-1.3344515,-1.3344515
-1.3294515,-1.3294515
-1.3244515,-1.3244515
-1.3194515,-1.3194515
-1.3144515,-1.3144515
-1.3094515,-1.3094515
-1.3044515,-1.3044515
-1.2994515,-1.2994515
-1.2944515,-1.2944515
-1.2894515,-1.2894515
-1.2844515,-1.2844515
-1.2794515,-1.2794515
-1.2744515,-1.2744515
-1.2694515,-1.2694515
-1.2644515,-1.2644515
-1.2594515,-1.2594515
-1.2544515,-1.2544515
-1.2494515,-1.2494515
-1.2444515,-1.2444515
-1.2394515,-1.2394515
-1.2344515,-1.2344515
-1.2294515,-1.2294515
-1.2244515,-1.2244515
-1.2194515,-1.2194515
-1.2144515,-1.2144515
-1.2094515,-1.2094515
-1.2044515,-1.2044515
-1.1994515,-1.1994515
-1.1944515,-1.1944515
-1.1894515,-1.1894515
-1.1844515,-1.1844515
-1.1794515,-1.1794515
-1.1744515,-1.1744515
-1.1694515,-1.1694515
-1.1644515,-1.1644515
-1.1594515,-1.1594515
-1.1544515,-1.1544515
-1.1494515,-1.1494515
-1.1444515,-1.1444515
-1.1394515,-1.1394515
-1.1344515,-1.1344515
-1.1294515,-1.1294515
-1.1244515,-1.1244515
-1.1194515,-1.1194515
-1.1144515,-1.1144515
-1.1094515,-1.1094515
-1.1044515,-1.1044515
-1.0994515,-1.0994515
-1.0944515,-1.0944515
-1.0894515,-1.0894515
-1.0844515,-1.0844515
-1.0794515,-1.0794515
-1.0744515,-1.0744515
-1.0694515,-1.0694515
-1.0644515,-1.0644515
-1.0594515,-1.0594515
-1.0544515,-1.0544515
-1.0494515,-1.0494515
-1.0444515,-1.0444515
-1.0394515,-1.0394515
-1.0344515,-1.0344515
-1.0294515,-1.0294515
-1.0244515,-1.0244515
-1.0194515,-1.0194515
-1.0144515,-1.0144515
-1.0094515,-1.0094515
-1.0044515,-1.0044515
-0.9994515,-0.9994515
-0.9944515,-0.9944515
-0.9894515,-0.9894515
-0.9844515,-0.9844515
-0.9794515,-0.9794515
-0.9744515,-0.9744515
-0.9694515,-0.9694515
-0.9644515,-0.9644515
-0.9594515,-0.9594515
-0.9544515,-0.9544515
-0.9494515,-0.9494515
-0.9444515,-0.9444515
-0.9394515,-0.9394515
-0.9344515,-0.9344515
-0.9294515,-0.9294515
-0.9244515,-0.9244515
-0.9194515,-0.9194515
-0.9144515,-0.9144515
-0.9094515,-0.9094515
-0.9044515,-0.9044515
-0.8994515,-0.8994515
-0.8944515,-0.8944515
-0.8894515,-0.8894515
-0.8844515,-0.8844515
-0.8794515,-0.8794515
-0.8744515,-0.8744515
-0.8694515,-0.8694515
-0.8644515,-0.8644515
-0.8594515,-0.8594515
-0.8544515,-0.8544515
-0.8494515,-0.8494515
-0.8444515,-0.8444515
-0.8394515,-0.8394515
-0.8344515,-0.8344515
-0.8294515,-0.8294515
-0.8244515,-0.8244515
-0.8194515,-0.8194515
-0.8144515,-0.8144515
-0.8094515,-0.8094515
-0.8044515,-0.8044515
-0.7994515,-0.7994515
-0.7944515,-0.7944515
-0.7894515,-0.7894515
-0.7844515,-0.7844515
-0.7794515,-0.7794515
-0.7744515,-0.7744515
-0.7694515,-0.7694515
-0.7644515,-0.7644515
-0.7594515,-0.7594515
-0.7544515,-0.7544515
-0.7494515,-0.7494515
-0.7444515,-0.7444515
-0.7394515,-0.7394515
-0.7344515,-0.7344515
-0.7294515,-0.7294515
-0.7244515,-0.7244515
-0.7194515,-0.7194515
-0.7144515,-0.7144515
-0.7094515,-0.7094515
-0.7044515,-0.7044515
-0.6994515,-0.6994515
-0.6944515,-0.6944515
-0.6894515,-0.6894515
-0.6844515,-0.6844515
-0.6794515,-0.6794515
-0.6744515,-0.6744515
-0.6694515,-0.6694515
-0.6644515,-0.6644515
-0.6594515,-0.6594515
-0.6544515,-0.6544515
-0.6494515,-0.6494515
-0.6444515,-0.6444515
-0.6394515,-0.6394515
-0.6344515,-0.6344515
-0.6294515,-0.6294515
-0.6244515,-0.6244515
-0.6194515,-0.6194515
-0.6144515,-0.6144515
-0.6094515,-0.6094515
-0.6044515,-0.6044515
-0.5994515,-0.5994515
-0.5944515,-0.5944515
-0.5894515,-0.5894515
-0.5844515,-0.5844515
-0.5794515,-0.5794515
-0.5744515,-0.5744515
-0.5694515,-0.5694515
-0.5644515,-0.5644515
-0.5594515,-0.5594515
-0.5544515,-0.5544515
-0.5494515,-0.5494515
-0.5444515,-0.5444515
-0.5394515,-0.5394515
-0.5344515,-0.5344515
-0.5294515,-0.5294515
-0.5244515,-0.5244515
-0.5194515,-0.5194515
-0.5144515,-0.5144515
-0.5094515,-0.5094515
-0.5044515,-0.5044515
-0.4994515,-0.4994515
-0.4944515,-0.4944515
-0.4894515,-0.4894515
-0.4844515,-0.4844515
-0.4794515,-0.4794515
-0.4744515,-0.4744515
-0.4694515,-0.4694515
-0.4644515,-0.4644515
-0.4594515,-0.4594515
-0.4544515,-0.4544515
-0.4494515,-0.4494515
-0.4444515,-0.4444515
-0.4394515,-0.4394515
-0.4344515,-0.4344515
-0.4294515,-0.4294515
-0.4244515,-0.4244515
-0.4194515,-0.4194515
-0.4144515,-0.4144515
-0.4094515,-0.4094515
-0.4044515,-0.4044515
-0.3994515,-0.3994515
-0.3944515,-0.3944515
-0.3894515,-0.3894515
-0.3844515,-0.3844515
-0.3794515,-0.3794515
-0.3744515,-0.3744515
-0.3694515,-0.3694515
-0.3644515,-0.3644515
-0.3594515,-0.3594515
-0.3544515,-0.3544515
-0.3494515,-0.3494515
-0.3444515,-0.3444515
-0.3394515,-0.3394515
-0.3344515,-0.3344515
-0.3294515,-0.3294515
-0.3244515,-0.3244515
-0.3194515,-0.3194515
-0.3144515,-0.3144515
-0.3094515,-0.3094515
-0.3044515,-0.3044515
-0.2994515,-0.2994515
-0.2944515,-0.2944515
-0.2894515,-0.2894515
-0.2844515,-0.2844515
-0.2794515,-0.2794515
-0.2744515,-0.2744515
-0.2694515,-0.2694515
-0.2644515,-0.2644515
-0.2594515,-0.2594515
-0.2544515,-0.2544515
-0.2494515,-0.2494515
-0.2444515,-0.2444515
-0.2394515,-0.2394515
-0.2344515,-0.2344515
-0.2294515,-0.2294515
-0.2244515,-0.2244515
-0.2194515,-0.2194515
-0.2144515,-0.2144515
-0.2094515,-0.2094515
-0.2044515,-0.2044515
-0.1994515,-0.1994515
-0.1944515,-0.1944515
-0.1894515,-0.1894515
-0.1844515,-0.1844515
-0.1794515,-0.1794515
-0.1744515,-0.1744515
-0.1694515,-0.1694515
-0.1644515,-0.1644515
-0.1594515,-0.1594515
-0.1544515,-0.1544515
-0.1494515,-0.1494515
-0.1444515,-0.1444515
-0.1394515,-0.1394515
-0.1344515,-0.1344515
-0.1294515,-0.1294515
-0.1244515,-0.1244515
-0.1194515,-0.1194515
-0.1144515,-0.1144515
-0.1094515,-0.1094515
-0.1044515,-0.1044515
-0.0994515,-0.0994515
-0.0944515,-0.0944515
-0.0894515,-0.0894515
-0.0844515,-0.0844515
-0.0794515,-0.0794515
-0.0744515,-0.0744515
-0.0694515,-0.0694515
-0.0644515,-0.0644515
-0.0594515,-0.0594515
-0.0544515,-0.0544515
-0.0494515,-0.0494515
-0.0444515,-0.0444515
-0.0394515,-0.0394515
-0.0344515,-0.0344515
-0.0294515,-0.0294515
-0.0244515,-0.0244515
-0.0194515,-0.0194515
-0.0144515,-0.0144515
-0.0094515,-0.0094515
-0.0044515,-0.0044515
0.0005485,0.0004515
0.0055485,0.0004515
0.0105485,0.0004515
0.0155485,0.0004515
0.0205485,0.0005485
0.0255485,0.0004515
0.0305485,0.0004515
0.0355485,0.0005485
0.0405485,0.0004515
0.0455485,0.0004515
0.0505485,0.0005485
0.0555485,0.0005485
0.0605485,0.0004515
0.0655485,0.0015485
0.0705485,0.0065485
0.0755485,0.0115485
0.0805485,0.0165485
0.0855485,0.0215485
0.0905485,0.0265485
0.0955485,0.0315485
0.1005485,0.0365485
0.1055485,0.0415485
0.1105485,0.0465485
0.1155485,0.0515485
0.1205485,0.0565485
0.1255485,0.0615485
0.1305485,0.0665485
0.1355485,0.0715485
0.1405485,0.0765485
0.1455485,0.0815485
0.1505485,0.0865485
0.1555485,0.0915485
0.1605485,0.0965485
0.1655485,0.1015485
0.1705485,0.1065485
0.1755485,0.1115485
0.1805485,0.1165485
0.1855485,0.1215485
0.1905485,0.1265485
0.1955485,0.1315485
0.2005485,0.1365485
0.2055485,0.1415485
0.2105485,0.1465485
0.2155485,0.1515485
0.2205485,0.1565485
0.2255485,0.1615485
0.2305485,0.1665485
0.2355485,0.1715485
0.2405485,0.1765485
0.2455485,0.1815485
0.2505485,0.1865485
0.2555485,0.1915485
0.2605485,0.1965485
0.2655485,0.2015485
0.2705485,0.2065485
0.2755485,0.2115485
0.2805485,0.2165485
0.2855485,0.2215485
0.2905485,0.2265485
0.2955485,0.2315485
0.3005485,0.2365485
0.3055485,0.2415485
0.3105485,0.2465485
0.3155485,0.2515485
0.3205485,0.2565485
0.3255485,0.2615485
0.3305485,0.2665485
0.3355485,0.2715485
0.3405485,0.2765485
0.3455485,0.2815485
0.3505485,0.2865485
0.3555485,0.2915485
0.3605485,0.2965485
0.3655485,0.3015485
0.3705485,0.3065485
0.3755485,0.3115485
0.3805485,0.3165485
0.3855485,0.3215485
0.3905485,0.3265485
0.3955485,0.3315485
0.4005485,0.3365485
0.4055485,0.3415485
0.4105485,0.3465485
0.4155485,0.3515485
0.4205485,0.3565485
0.4255485,0.3615485
0.4305485,0.3665485
0.4355485,0.3715485
0.4405485,0.3765485
0.4455485,0.3815485
0.4505485,0.3865485
0.4555485,0.3915485
0.4605485,0.3965485
0.4655485,0.4015485
0.4705485,0.4065485
0.4755485,0.4115485
0.4805485,0.4165485
0.4855485,0.4215485
0.4905485,0.4265485
0.4955485,0.4315485
0.5005485,0.4365485
0.5055485,0.4415485
0.5105485,0.4465485
0.5155485,0.4515485
0.5205485,0.4565485
0.5255485,0.4615485
0.5305485,0.4665485
0.5355485,0.4715485
0.5405485,0.4765485
0.5455485,0.4815485
0.5505485,0.4865485
0.5555485,0.4915485
0.5605485,0.4965485
0.5655485,0.5015485
0.5705485,0.5065485
0.5755485,0.5115485
0.5805485,0.5165485
0.5855485,0.5215485
0.5905485,0.5265485
0.5955485,0.5315485
0.6005485,0.5365485
0.6055485,0.5415485
0.6105485,0.5465485
0.6155485,0.5515485
0.6205485,0.5565485
0.6255485,0.5615485
0.6305485,0.5665485
0.6355485,0.5715485
0.6405485,0.5765485
0.6455485,0.5815485
0.6505485,0.5865485
0.6555485,0.5915485
0.6605485,0.5965485
0.6655485,0.6015485
0.6705485,0.6065485
0.6755485,0.6115485
0.6805485,0.6165485
0.6855485,0.6215485
0.6905485,0.6265485
0.6955485,0.6315485
0.7005485,0.6365485
0.7055485,0.6415485
0.7105485,0.6465485
0.7155485,0.6515485
0.7205485,0.6565485
0.7255485,0.6615485
0.7305485,0.6665485
0.7355485,0.6715485
0.7405485,0.6765485
0.7455485,0.6815485
0.7505485,0.6865485
0.7555485,0.6915485
0.7605485,0.6965485
0.7655485,0.7015485
0.7705485,0.7065485
0.7755485,0.7115485
0.7805485,0.7165485
0.7855485,0.7215485
0.7905485,0.7265485
0.7955485,0.7315485
0.8005485,0.7365485
0.8055485,0.7415485
0.8105485,0.7465485
0.8155485,0.7515485
0.8205485,0.7565485
0.8255485,0.7615485
0.8305485,0.7665485
0.8355485,0.7715485
0.8405485,0.7765485
0.8455485,0.7815485
0.8505485,0.7865485
0.8555485,0.7915485
0.8605485,0.7965485
0.8655485,0.8015485
0.8705485,0.8065485
0.8755485,0.8115485
0.8805485,0.8165485
0.8855485,0.8215485
0.8905485,0.8265485
0.8955485,0.8315485
0.9005485,0.8365485
0.9055485,0.8415485
0.9105485,0.8465485
0.9155485,0.8515485
0.9205485,0.8565485
0.9255485,0.8615485
0.9305485,0.8665485
0.9355485,0.8715485
0.9405485,0.8765485
0.9455485,0.8815485
0.9505485,0.8865485
0.9555485,0.8915485
0.9605485,0.8965485
0.9655485,0.9015485
0.9705485,0.9065485
0.9755485,0.9115485
0.9805485,0.9165485
0.9855485,0.9215485
0.9905485,0.9265485
0.9955485,0.9315485
1.0005485,0.9365485
1.0055485,0.9415485
1.0105485,0.9465485
1.0155485,0.9515485
1.0205485,0.9565485
1.0255485,0.9615485
1.0305485,0.9665485
1.0355485,0.9715485
1.0405485,0.9765485
1.0455485,0.9815485
1.0505485,0.9865485
1.0555485,0.9915485
1.0605485,0.9965485
1.0655485,1.0015485
1.0705485,1.0065485
1.0755485,1.0115485
1.0805485,1.0165485
1.0855485,1.0215485
1.0905485,1.0265485
1.0955485,1.0315485
1.1005485,1.0365485
1.1055485,1.0415485
1.1105485,1.0465485
1.1155485,1.0515485
1.1205485,1.0565485
1.1255485,1.0615485
1.1305485,1.0665485
1.1355485,1.0715485
1.1405485,1.0765485
1.1455485,1.0815485
1.1505485,1.0865485
1.1555485,1.0915485
1.1605485,1.0965485
1.1655485,1.1015485
1.1705485,1.1065485
1.1755485,1.1115485
1.1805485,1.1165485
1.1855485,1.1215485
1.1905485,1.1265485
1.1955485,1.1315485
1.2005485,1.1365485
1.2055485,1.1415485
1.2105485,1.1465485
1.2155485,1.1515485
1.2205485,1.1565485
1.2255485,1.1615485
1.2305485,1.1665485
1.2355485,1.1715485
1.2405485,1.1765485
1.2455485,1.1815485
1.2505485,1.1865485
1.2555485,1.1915485
1.2605485,1.1965485
1.2655485,1.2015485
1.2705485,1.2065485
1.2755485,1.2115485
1.2805485,1.2165485
1.2855485,1.2215485
1.2905485,1.2265485
1.2955485,1.2315485
1.3005485,1.2365485
1.3055485,1.2415485
1.3105485,1.2465485
1.3155485,1.2515485
1.3205485,1.2565485
1.3255485,1.2615485
1.3305485,1.2665485
1.3355485,1.2715485
1.3405485,1.2765485
1.3455485,1.2815485
1.3505485,1.2865485
1.3555485,1.2915485
1.3605485,1.2965485
1.3655485,1.3015485
1.3705485,1.3065485
1.3755485,1.3115485
1.3805485,1.3165485
1.3855485,1.3215485
1.3905485,1.3265485
1.3955485,1.3315485
1.4005485,1.3365485
1.4055485,1.3415485
1.4105485,1.3465485
1.4155485,1.3515485
1.4205485,1.3565485
1.4255485,1.3615485
1.4305485,1.3665485
1.4355485,1.3715485
1.4405485,1.3765485
1.4455485,1.3815485
1.4505485,1.3865485
1.4555485,1.3915485
1.4605485,1.3965485
1.4655485,1.4015485
1.4705485,1.4065485
1.4755485,1.4115485
1.4805485,1.4165485
1.4855485,1.4215485
1.4905485,1.4265485
1.4955485,1.4315485
1.5005485,1.4365485
1.5055485,1.4415485
1.5105485,1.4465485
1.5155485,1.4515485
1.5205485,1.4565485
1.5255485,1.4615485
1.5305485,1.4665485
1.5355485,1.4715485
