# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
-0.1905605,-0.1905605,-0.0000000,2923.4012993,2923.4012993
-0.1805605,-0.1805605,0.0100000,2549.2678728,2549.2678728
-0.1705605,-0.1705605,0.0200000,2198.9988123,2198.9988123
-0.1605605,-0.1605605,0.0300000,1853.3247320,1827.4620102
-0.1505605,-0.1505605,0.0400000,1270.9505556,1245.1093553
-0.1405605,-0.1405605,0.0500000,828.0067767,802.1657731
-0.1305605,-0.1305605,0.0600000,532.0608155,506.2195689
-0.1205605,-0.1205605,0.0700000,400.2577382,374.4337542
-0.1105605,-0.1105605,0.0800000,290.5044558,264.6632093
-0.1005605,-0.1005605,0.0900000,204.1680424,178.3267958
-0.0905605,-0.0905605,0.1000000,142.3591648,116.5179184
-0.0805605,-0.0805605,0.1100000,98.3911679,72.5499223
-0.0705605,-0.0705605,0.1200000,67.8730908,42.0318515
-0.0605605,-0.0605605,0.1300000,47.5666154,21.7254059
-0.0505605,-0.0505605,0.1400000,34.7505987,8.9928315
-0.0405605,-0.0405605,0.1500000,10.3973326,-15.4411306
-0.0305605,-0.0305605,0.1600000,-13.0608252,-38.9019361
-0.0205605,-0.0205605,0.1700000,-29.3756819,-55.2165314
-0.0105605,-0.0105605,0.1800000,-40.3461095,-66.1848352
-0.0005605,-0.0005605,0.1900000,-47.4524167,-73.2061533
0.0094395,0.0094395,0.2000000,-53.2647567,-77.3464383
0.0194395,0.0194395,0.2100000,-59.8280632,-81.9993808
0.0294395,0.0294395,0.2200000,-69.2817701,-92.7575646
0.0394395,0.0394395,0.2300000,-78.8470891,-101.9143628
0.0494395,0.0494395,0.2400000,-83.7386730,-107.6418119
0.0594395,0.0594395,0.2500000,-85.4182841,-109.3026805
0.0694395,0.0694395,0.2600000,-85.1445992,-108.3465760
0.0794395,0.0794395,0.2700000,-83.6418980,-105.9022424
0.0894395,0.0894395,0.2800000,-81.3106189,-102.6353487
0.0994395,0.0994395,0.2900000,-78.4796130,-99.1887485
0.1094395,0.1094395,0.3000000,-75.4331718,-95.8035743
0.1194395,0.1194395,0.3100000,-72.3768631,-92.2856460
0.1294395,0.1294395,0.3200000,-69.4241379,-88.7561688
0.1394395,0.1394395,0.3300000,-66.6169212,-85.2852862
0.1494395,0.1494395,0.3400000,-63.9656148,-81.9136295
0.1594395,0.1594395,0.3500000,-61.4716344,-78.6733478
0.1694395,0.1694395,0.3600000,-59.1224747,-75.9136576
0.1794395,0.1794395,0.3700000,-56.8905941,-73.4642210
0.1894395,0.1894395,0.3800000,-54.7417619,-71.3335366
0.1994395,0.1994395,0.3900000,-52.6421495,-69.2623020
0.2094395,0.2094395,0.4000000,-50.5712422,-67.1962778
0.2194395,0.2194395,0.4100000,-48.5331857,-65.1224809
0.2294395,0.2294395,0.4200000,-46.5473673,-63.0714963
0.2394395,0.2394395,0.4300000,-44.6345865,-61.0652314
0.2494395,0.2494395,0.4400000,-42.8101351,-59.1189499
0.2594395,0.2594395,0.4500000,-41.0826014,-57.2428510
0.2694395,0.2694395,0.4600000,-39.4553354,-55.4432934
0.2794395,0.2794395,0.4700000,-37.9283054,-53.7237423
0.2894395,0.2894395,0.4800000,-36.4994906,-52.0855021
0.2994395,0.2994395,0.4900000,-35.1657564,-50.5979293
0.3094395,0.3094395,0.5000000,-33.9233595,-49.1904728
0.3194395,0.3194395,0.5100000,-32.7682218,-47.8489794
0.3294395,0.3294395,0.5200000,-31.6960717,-46.5717110
0.3394395,0.3394395,0.5300000,-30.7025142,-45.3566033
0.3494395,0.3494395,0.5400000,-29.7830659,-44.2013539
0.3594395,0.3594395,0.5500000,-28.9331784,-43.1034961
0.3694395,0.3694395,0.5600000,-28.1482604,-42.0604601
0.3794395,0.3794395,0.5700000,-27.4237049,-41.0696225
0.3894395,0.3894395,0.5800000,-26.7549237,-40.1283473
0.3994395,0.3994395,0.5900000,-26.1373876,-39.2340183
0.4094395,0.4094395,0.6000000,-25.5666695,-38.3840643
0.4194395,0.4194395,0.6100000,-25.0384892,-37.5759794
0.4294395,0.4294395,0.6200000,-24.5487528,-36.8073378
0.4394395,0.4394395,0.6300000,-24.0935882,-36.0758042
0.4494395,0.4494395,0.6400000,-23.6693721,-35.3889260
0.4594395,0.4594395,0.6500000,-23.2727474,-34.7434833
0.4694395,0.4694395,0.6600000,-22.9006336,-34.1270579
0.4794395,0.4794395,0.6700000,-22.5502282,-33.5905591
0.4894395,0.4894395,0.6800000,-22.2190011,-33.1254173
0.4994395,0.4994395,0.6900000,-21.9046844,-32.6793493
0.5094395,0.5094395,0.7000000,-21.6052576,-32.2724871
0.5194395,0.5194395,0.7100000,-21.3189305,-31.8948124
0.5294395,0.5294395,0.7200000,-21.0441246,-31.6299314
0.5394395,0.5394395,0.7300000,-20.7794535,-31.3787916
0.5494395,0.5494395,0.7400000,-20.5237044,-31.1305558
0.5594395,0.5594395,0.7500000,-20.2758193,-30.8849661
0.5694395,0.5694395,0.7600000,-20.0348783,-30.6417988
0.5794395,0.5794395,0.7700000,-19.8000829,-30.4008599
0.5894395,0.5894395,0.7800000,-19.5707423,-30.1619815
0.5994395,0.5994395,0.7900000,-19.3462591,-29.9250188
0.6094395,0.6094395,0.8000000,-19.1261187,-29.6898475
0.6194395,0.6194395,0.8100000,-18.9098776,-29.4563605
0.6294395,0.6294395,0.8200000,-18.6971549,-29.2244668
0.6394395,0.6394395,0.8300000,-18.4876237,-28.9940889
0.6494395,0.6494395,0.8400000,-18.2810041,-28.7651611
0.6594395,0.6594395,0.8500000,-18.0770567,-28.5417879
0.6694395,0.6694395,0.8600000,-17.8755770,-28.3199217
0.6794395,0.6794395,0.8700000,-17.6763911,-28.0991133
0.6894395,0.6894395,0.8800000,-17.4793511,-27.8793486
0.6994395,0.6994395,0.8900000,-17.2843315,-27.6606180
0.7094395,0.7094395,0.9000000,-17.0912264,-27.4429158
0.7194395,0.7194395,0.9100000,-16.8999462,-27.2262394
0.7294395,0.7294395,0.9200000,-16.7104160,-27.0122473
0.7394395,0.7394395,0.9300000,-16.5225727,-26.8015795
0.7494395,0.7494395,0.9400000,-16.3363640,-26.5916990
0.7594395,0.7594395,0.9500000,-16.1517464,-26.3826280
0.7694395,0.7694395,0.9600000,-15.9686841,-26.1743885
0.7794395,0.7794395,0.9700000,-15.7871478,-25.9670027
0.7894395,0.7894395,0.9800000,-15.6071137,-25.7625072
0.7994395,0.7994395,0.9900000,-15.4285624,-25.5601749
0.8094395,0.8094395,1.0000000,-15.2514788,-25.3585502
0.8194395,0.8194395,1.0100000,-15.0758508,-25.1576675
0.8294395,0.8294395,1.0200000,-14.9016691,-24.9575600
0.8394395,0.8394395,1.0300000,-14.7289267,-24.7597848
0.8494395,0.8494395,1.0400000,-14.5576185,-24.5639447
0.8594395,0.8594395,1.0500000,-14.3877408,-24.3687964
0.8694395,0.8694395,1.0600000,-14.2192910,-24.1743785
0.8794395,0.8794395,1.0700000,-14.0522678,-23.9807281
0.8894395,0.8894395,1.0800000,-13.8866702,-23.7893924
0.8994395,0.8994395,1.0900000,-13.7224980,-23.5993039
0.9094395,0.9094395,1.1000000,-13.5597513,-23.4099495
0.9194395,0.9194395,1.1100000,-13.3984306,-23.2213673
0.9294395,0.9294395,1.1200000,-13.2385361,-23.0335930
0.9394395,0.9394395,1.1300000,-13.0800686,-22.8471181
0.9494395,0.9494395,1.1400000,-12.9230283,-22.6623536
0.9594395,0.9594395,1.1500000,-12.7674157,-22.4783999
0.9694395,0.9694395,1.1600000,-12.6132310,-22.2952910
0.9794395,0.9794395,1.1700000,-12.4604739,-22.1130586
0.9894395,0.9894395,1.1800000,-12.3091443,-21.9317324
0.9994395,0.9994395,1.1900000,-12.1592414,-21.7513401
1.0094395,1.0094395,1.2000000,-12.0107644,-21.5719077
1.0194395,1.0194395,1.2100000,-11.8637120,-21.3934594
1.0294395,1.0294395,1.2200000,-11.7180826,-21.2165282
1.0394395,1.0394395,1.2300000,-11.5738742,-21.0406937
1.0494395,1.0494395,1.2400000,-11.4310845,-20.8658622
1.0594395,1.0594395,1.2500000,-11.2897108,-20.6920544
1.0694395,1.0694395,1.2600000,-11.1497500,-20.5192899
1.0794395,1.0794395,1.2700000,-11.0111989,-20.3475866
1.0894395,1.0894395,1.2800000,-10.8740535,-20.1769611
1.0994395,1.0994395,1.2900000,-10.7383099,-20.0074286
1.1094395,1.1094395,1.3000000,-10.6039635,-19.8390031
1.1194395,1.1194395,1.3100000,-10.4710096,-19.6716973
1.1294395,1.1294395,1.3200000,-10.3394432,-19.5055231
1.1394395,1.1394395,1.3300000,-10.2092587,-19.3404909
1.1494395,1.1494395,1.3400000,-10.0804505,-19.1766103
1.1594395,1.1594395,1.3500000,-9.9530126,-19.0138899
1.1694395,1.1694395,1.3600000,-9.8269387,-18.8523375
1.1794395,1.1794395,1.3700000,-9.7022222,-18.6919597
1.1894395,1.1894395,1.3800000,-9.5788563,-18.5327626
1.1994395,1.1994395,1.3900000,-9.4568339,-18.3747514
1.2094395,1.2094395,1.4000000,-9.3361478,-18.2179305
1.2194395,1.2194395,1.4100000,-9.2167904,-18.0623036
1.2294395,1.2294395,1.4200000,-9.0987540,-17.9078737
1.2394395,1.2394395,1.4300000,-8.9820306,-17.7546433
1.2494395,1.2494395,1.4400000,-8.8666120,-17.6026142
1.2594395,1.2594395,1.4500000,-8.7524901,-17.4517875
1.2694395,1.2694395,1.4600000,-8.6396562,-17.3021639
1.2794395,1.2794395,1.4700000,-8.5281017,-17.1537436
1.2894395,1.2894395,1.4800000,-8.4178178,-17.0065262
1.2994395,1.2994395,1.4900000,-8.3087956,-16.8605108
1.3094395,1.3094395,1.5000000,-8.2010260,-16.7156962
1.3194395,1.3194395,1.5100000,-8.0944998,-16.5720806
1.3294395,1.3294395,1.5200000,-7.9892076,-16.4296620
1.3394395,1.3394395,1.5300000,-7.8851401,-16.2884379
1.3494395,1.3494395,1.5400000,-7.7822877,-16.1484054
1.3594395,1.3594395,1.5500000,-7.6806409,-16.0095612
1.3694395,1.3694395,1.5600000,-7.5801899,-15.8719020
1.3794395,1.3794395,1.5700000,-7.4809249,-15.7354239
1.3894395,1.3894395,1.5800000,-7.3828363,-15.6001227
1.3994395,1.3994395,1.5900000,-7.2859140,-15.4659941
1.4094395,1.4094395,1.6000000,-7.1901481,-15.3330334
1.4194395,1.4194395,1.6100000,-7.0955287,-15.2012357
1.4294395,1.4294395,1.6200000,-7.0020457,-15.0705959
1.4394395,1.4394395,1.6300000,-6.9096891,-14.9411086
1.4494395,1.4494395,1.6400000,-6.8184488,-14.8127684
1.4594395,1.4594395,1.6500000,-6.7283147,-14.6855694
1.4694395,1.4694395,1.6600000,-6.6392766,-14.5595057
1.4794395,1.4794395,1.6700000,-6.5513245,-14.4345713
1.4894395,1.4894395,1.6800000,-6.4644482,-14.3107599
1.4994395,1.4994395,1.6900000,-6.3786375,-14.1880651
1.5094395,1.5094395,1.7000000,-6.2938823,-14.0664803
1.5194395,1.5194395,1.7100000,-6.2101725,-13.9459989
1.5294395,1.5294395,1.7200000,-6.1274979,-13.8266141
1.5394395,1.5394395,1.7300000,-6.0458485,-13.7083189
1.5494395,1.5494395,1.7400000,-5.9652142,-13.5911064
1.5594395,1.5594395,1.7500000,-5.8855848,-13.4749695
1.5694395,1.5694395,1.7600000,-5.8069504,-13.3599009
1.5794395,1.5794395,1.7700000,-5.7293009,-13.2458933
1.5894395,1.5894395,1.7800000,-5.6526263,-13.1329395
1.5994395,1.5994395,1.7900000,-5.5769167,-13.0210319
