# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
0.0939752,0.0939752,0.0827433,6188.1392527,3947.9593428,25080.7556998,364.6944028,17652.1854556,6188.1392527,6188.1392527,7294.8186676,4613.6484215
0.0989752,0.0989752,0.0877433,4882.5143192,3110.5114889,19836.1124360,286.1925515,13959.3045854,4882.5143192,4882.5143192,5755.6973342,3640.2226197
0.1039752,0.1039752,0.0927433,3857.8864273,2453.7166243,15715.8316455,224.7226580,11058.2678052,3857.8864273,3857.8864273,4547.8262169,2876.2978496
0.1089752,0.1089752,0.0977433,3052.6821046,1937.9442566,12474.0101529,176.7949064,8775.8786705,3052.6821046,3052.6821046,3598.6201172,2275.9672008
0.1139752,0.1139752,0.1027433,2418.9623496,1547.9858108,9919.1406447,139.4351531,6977.2552017,2418.9623496,2418.9623496,2851.5666799,1819.1302209
0.1189752,0.1189752,0.1077433,1919.4071661,1228.5475700,7902.0881005,110.2982601,5557.3606782,1919.4071661,1919.4071661,2262.6716456,1446.6802988
0.1239752,0.1239752,0.1127433,1540.5952864,976.5760800,6306.6733794,87.5514702,4434.3709019,1540.5952864,1540.5952864,1813.3162674,1152.5907042
0.1289752,0.1289752,0.1177433,1228.5977480,777.5071985,5042.3270339,69.7641338,3544.4997149,1228.5977480,1228.5977480,1445.5214628,919.9768453
0.1339752,0.1339752,0.1227433,981.3916075,619.9842585,4038.3741481,55.8142797,2837.9733974,981.3916075,981.3916075,1154.1052720,735.6690634
0.1389752,0.1389752,0.1277433,785.1830679,495.1415659,3239.5965529,44.8064624,2275.9048348,785.1830679,785.1830679,922.8070322,589.3832121
0.1439752,0.1439752,0.1327433,629.1859036,396.0488335,2602.7910064,36.0200949,1843.5057759,629.1859036,629.1859036,738.9115218,473.0774792
0.1489752,0.1489752,0.1377433,504.9529028,317.2806647,2094.1014012,28.9035597,1485.6661208,504.9529028,504.9529028,592.4608398,380.4539346
0.1539752,0.1539752,0.1427433,405.8578119,254.5829483,1702.5922380,23.0705185,1199.2986591,405.8578119,405.8578119,475.6437016,306.5722798
0.1589752,0.1589752,0.1477433,326.6937847,204.6140528,1376.0812637,18.2529889,969.6911620,326.6937847,326.6937847,382.3220779,247.5503949
0.1639752,0.1639752,0.1527433,263.3619144,164.7430785,1113.7425445,14.2462304,785.2488621,263.3619144,263.3619144,307.6640593,200.3316928
0.1689752,0.1689752,0.1577433,212.6291839,132.8900229,902.5764997,10.8863828,636.8189322,212.6291839,212.6291839,247.8587973,162.5028359
0.1739752,0.1739752,0.1627433,171.9388596,107.3954015,732.3003987,8.0468987,517.1618239,171.9388596,171.9388596,199.8944531,132.1472411
0.1789752,0.1789752,0.1677433,139.2580337,86.9158898,594.7640863,5.6369131,420.5397608,139.2580337,139.2580337,161.3827531,107.7246093
0.1839752,0.1839752,0.1727433,112.9516066,70.3548741,483.4945013,3.5961445,342.3959291,112.9516066,112.9516066,130.4156366,87.9783806
0.1889752,0.1889752,0.1777433,91.6835414,56.8379062,393.3400165,1.8838702,279.1036755,91.6835414,91.6835414,105.4470235,71.8838444
0.1939752,0.1939752,0.1827433,74.3599102,45.7117075,320.1920593,0.4666963,227.7682212,74.3599102,74.3599102,85.2062311,58.6420180
0.1989752,0.1989752,0.1877433,60.1246434,36.5133335,260.7653995,-0.6881584,186.0648535,60.1246434,60.1246434,68.6636661,47.6750622
0.2039752,0.2039752,0.1927433,48.3593429,28.9058264,212.4198951,-1.6133558,152.1011918,48.3593429,48.3593429,55.0410371,38.5748029
0.2089752,0.2089752,0.1977433,38.6269287,22.6187590,173.0079332,-2.3396177,124.3069136,38.6269287,38.6269287,43.7891446,31.0307770
0.2139752,0.2139752,0.2027433,30.5910895,17.4152036,140.7459444,-2.8947509,101.3955457,30.5910895,30.5910895,34.5077366,24.7791451
0.2189752,0.2189752,0.2077433,23.9627792,13.0870204,114.1621863,-3.3039059,82.4008995,23.9627792,23.9627792,26.8696979,19.5837666
0.2239752,0.2239752,0.2127433,18.4824939,9.4643906,92.1425179,-3.5901353,66.6473694,18.4824939,18.4824939,20.5844077,15.2403206
0.2289752,0.2289752,0.2177433,13.9249436,6.4212223,73.9058499,-3.7746271,53.6246359,13.9249436,13.9249436,15.3926781,11.5860327
0.2339752,0.2339752,0.2227433,10.1091493,3.8681102,58.8582884,-3.8765855,42.8946774,10.1091493,10.1091493,11.0757705,8.5013284
0.2389752,0.2389752,0.2277433,6.9012788,1.7381660,46.4883403,-3.9129969,34.0632056,6.9012788,6.9012788,7.4637315,5.9004270
0.2439752,0.2439752,0.2327433,4.2060328,-0.0245768,36.3386316,-3.8984793,26.7791617,4.2060328,4.2060328,4.4338156,3.7176740
0.2489752,0.2489752,0.2377433,1.9521429,-1.4702400,28.0043929,-3.8452929,20.7403487,1.9521429,1.9521429,1.8983747,1.8975379
0.2539752,0.2539752,0.2427433,0.0805981,-2.6437697,21.1359100,-3.7634928,15.6983054,0.0805981,0.0805981,-0.2100996,0.3904753
0.2589752,0.2589752,0.2477433,-1.4608625,-3.5844944,15.4408751,-3.6611726,11.4596326,-1.4608625,-1.4608625,-1.9490933,-0.8476564
0.2639752,0.2639752,0.2527433,-2.7188615,-4.3262479,10.6854147,-3.5447452,7.8813310,-2.7188615,-2.7188615,-3.3699035,-1.8553877
0.2689752,0.2689752,0.2577433,-3.7341635,-4.8981621,6.6917517,-3.4192233,4.8596181,-3.7341635,-3.7341635,-4.5180121,-2.6658942
0.2739752,0.2739752,0.2627433,-4.5418154,-5.3256396,3.3301428,-3.2884761,2.3160296,-4.5418154,-4.5418154,-5.4328559,-3.3077622
0.2789752,0.2789752,0.2677433,-5.1718920,-5.6311169,0.5056425,-3.1554542,0.1863178,-5.1718920,-5.1718920,-6.1481928,-3.8058720
0.2839752,0.2839752,0.2727433,-5.6504688,-5.8345133,-1.8555847,-3.0223785,-1.5854233,-5.6504688,-5.6504688,-6.6930162,-4.1821039
0.2889752,0.2889752,0.2777433,-6.0004508,-5.9534485,-3.8156835,-2.8908945,-3.0486609,-6.0004508,-6.0004508,-7.0925670,-4.4557870
0.2939752,0.2939752,0.2827433,-6.2421145,-6.0033563,-5.4293506,-2.7621990,-4.2467086,-6.2421145,-6.2421145,-7.3691153,-4.6439533
0.2989752,0.2989752,0.2877433,-6.3934076,-5.9975866,-6.7448955,-2.6371398,-5.2169371,-6.3934076,-6.3934076,-7.5424326,-4.7614966
0.3039752,0.3039752,0.2927433,-6.4701120,-5.9475368,-7.8043481,-2.5162954,-5.9913862,-6.4701120,-6.4701120,-7.6300348,-4.8213081
0.3089752,0.3089752,0.2977433,-6.4859657,-5.8628189,-8.6437856,-2.4000377,-6.5976437,-6.4859657,-6.4859657,-7.6473143,-4.8344256
0.3139752,0.3139752,0.3027433,-6.4527912,-5.7514505,-9.2940953,-2.2885814,-7.0597167,-6.4527912,-6.4527912,-7.6076478,-4.8102026
0.3189752,0.3189752,0.3077433,-6.3806503,-5.6200545,-9.7819363,-2.1820222,-7.3987147,-6.3806503,-6.3806503,-7.5225226,-4.7564920
0.3239752,0.3239752,0.3127433,-6.2780178,-5.4740544,-10.1306167,-2.0803668,-7.6333064,-6.2780178,-6.2780178,-7.4016909,-4.6798326
0.3289752,0.3289752,0.3177433,-6.1519666,-5.3178566,-10.3607377,-1.9835565,-7.7800036,-6.1519666,-6.1519666,-7.2533457,-4.5856296
0.3339752,0.3339752,0.3227433,-6.0083509,-5.1550143,-10.4905999,-1.8914845,-7.8533442,-6.0083509,-6.0083509,-7.0843053,-4.4783225
0.3389752,0.3389752,0.3277433,-5.8519804,-4.9883710,-10.5364413,-1.8040110,-7.8660370,-5.8519804,-5.8519804,-6.9001963,-4.3615357
0.3439752,0.3439752,0.3327433,-5.6867786,-4.8201839,-10.5125889,-1.7209726,-7.8290994,-5.6867786,-5.6867786,-6.7056251,-4.2382110
0.3489752,0.3489752,0.3377433,-5.5159245,-4.6522292,-10.4315813,-1.6421916,-7.7520024,-5.5159245,-5.5159245,-6.5043347,-4.1107226
0.3539752,0.3539752,0.3427433,-5.3419760,-4.4858896,-10.3042934,-1.5674817,-7.6428228,-5.3419760,-5.3419760,-6.2993433,-3.9809746
0.3589752,0.3589752,0.3477433,-5.1669752,-4.3222280,-10.1400729,-1.4966530,-7.5083981,-5.1669752,-5.1669752,-6.0930653,-3.8504833
0.3639752,0.3639752,0.3527433,-4.9925391,-4.1620474,-9.9468872,-1.4295151,-7.3544781,-4.9925391,-4.9925391,-5.8874151,-3.7204468
0.3689752,0.3689752,0.3577433,-4.8199348,-4.0059415,-9.7314739,-1.3658805,-7.1858683,-4.8199348,-4.8199348,-5.6838945,-3.5918026
0.3739752,0.3739752,0.3627433,-4.6501427,-3.8543351,-9.4994901,-1.3055655,-7.0065616,-4.6501427,-4.6501427,-5.4836669,-3.4652748
0.3789752,0.3789752,0.3677433,-4.4839094,-3.7075180,-9.2556532,-1.2483925,-6.8198572,-4.4839094,-4.4839094,-5.2876189,-3.3414144
0.3839752,0.3839752,0.3727433,-4.3217914,-3.5656721,-9.0038716,-1.1941903,-6.6284661,-4.3217914,-4.3217914,-5.0964118,-3.2206312
0.3889752,0.3889752,0.3777433,-4.1641907,-3.4288938,-8.7473622,-1.1427949,-6.4346021,-4.1641907,-4.1641907,-4.9105239,-3.1032212
0.3939752,0.3939752,0.3827433,-4.0113846,-3.2972122,-8.4887549,-1.0940498,-6.2400618,-4.0113846,-4.0113846,-4.7302857,-2.9893882
0.3989752,0.3989752,0.3877433,-3.8635507,-3.1706037,-8.2301835,-1.0478062,-6.0462920,-3.8635507,-3.8635507,-4.5559090,-2.8792620
0.4039752,0.4039752,0.3927433,-3.7207860,-3.0490038,-7.9733655,-1.0039230,-5.8544479,-3.7207860,-3.7207860,-4.3875101,-2.7729134
0.4089752,0.4089752,0.3977433,-3.5831240,-2.9323171,-7.7196689,-0.9622664,-5.6654416,-3.5831240,-3.5831240,-4.2251300,-2.6703660
0.4139752,0.4139752,0.4027433,-3.4505478,-2.8204250,-7.4701709,-0.9227102,-5.4799842,-3.4505478,-3.4505478,-4.0687497,-2.5716065
0.4189752,0.4189752,0.4077433,-3.3230012,-2.7131918,-7.2257065,-0.8851352,-5.2986196,-3.3230012,-3.3230012,-3.9183035,-2.4765923
0.4239752,0.4239752,0.4127433,-3.2003976,-2.6104698,-6.9869100,-0.8494291,-5.1217543,-3.2003976,-3.2003976,-3.7736899,-2.3852587
0.4289752,0.4289752,0.4177433,-3.0826276,-2.5121036,-6.7542502,-0.8154862,-4.9496817,-3.0826276,-3.0826276,-3.6347797,-2.2975237
0.4339752,0.4339752,0.4227433,-2.9695642,-2.4179329,-6.5280594,-0.7832069,-4.7826024,-2.9695642,-2.9695642,-3.5014234,-2.2132930
0.4389752,0.4389752,0.4277433,-2.8610683,-2.3277954,-6.3085579,-0.7524976,-4.6206412,-2.8610683,-2.8610683,-3.3734569,-2.1324627
0.4439752,0.4439752,0.4327433,-2.7569923,-2.2415287,-6.0958751,-0.7232703,-4.4638614,-2.7569923,-2.7569923,-3.2507059,-2.0549231
0.4489752,0.4489752,0.4377433,-2.6571832,-2.1589715,-5.8900660,-0.6954424,-4.3122766,-2.6571832,-2.6571832,-3.1329899,-1.9805603
0.4539752,0.4539752,0.4427433,-2.5614850,-2.0799655,-5.6911260,-0.6689361,-4.1658603,-2.5614850,-2.5614850,-3.0201248,-1.9092582
0.4589752,0.4589752,0.4477433,-2.4697410,-2.0043558,-5.4990024,-0.6436784,-4.0245545,-2.4697410,-2.4697410,-2.9119253,-1.8409003
0.4639752,0.4639752,0.4527433,-2.3817950,-1.9319916,-5.3136048,-0.6196007,-3.8882759,-2.3817950,-2.3817950,-2.8082073,-1.7753704
