# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
-0.0977734,-0.0977734,0.0000001,62313.2993196,62313.2993196
-0.0877734,-0.0877734,0.0100001,54125.8283355,54125.8283355
-0.0777734,-0.0777734,0.0200001,46795.5762928,46795.5762928
-0.0677734,-0.0677734,0.0300001,43034.9625731,43034.9625731
-0.0577734,-0.0577734,0.0400001,42649.6658474,42649.6658474
-0.0477734,-0.0477734,0.0500001,45732.6219446,45732.6219446
-0.0377734,-0.0377734,0.0600001,52789.0256167,52789.0256167
-0.0277734,-0.0277734,0.0700001,51206.8533495,51206.8533495
-0.0177734,-0.0177734,0.0800001,46311.4336307,46311.4336307
-0.0077734,-0.0077734,0.0900001,44374.3871054,44374.3871054
0.0022266,0.0022266,0.1000001,45543.8672195,45543.8672195
0.0122266,0.0122266,0.1100001,48359.4948377,48359.4948377
0.0222266,0.0222266,0.1200001,50404.4004424,50404.4004424
0.0322266,0.0322266,0.1300001,33444.1416988,33444.1416988
0.0422266,0.0422266,0.1400001,22595.6083688,22595.6083688
0.0522266,0.0522266,0.1500001,15416.1533581,15416.1533581
0.0622266,0.0622266,0.1600001,10552.8762076,10552.8762076
0.0722266,0.0722266,0.1700001,7214.1228583,7214.1228583
0.0822266,0.0822266,0.1800001,4909.5540676,4909.5540676
0.0922266,0.0922266,0.1900001,3314.5442642,3314.5442642
0.1022266,0.1022266,0.2000001,2112.5485930,2112.5485930
0.1122266,0.1122266,0.2100001,1366.7051671,1340.8639264
0.1222266,0.1222266,0.2200001,872.7788978,846.9388496
0.1322266,0.1322266,0.2300001,554.6359773,528.8952944
0.1422266,0.1422266,0.2400001,348.0716461,323.5047450
0.1522266,0.1522266,0.2500001,213.2314198,188.8702354
0.1622266,0.1622266,0.2600001,126.3555843,102.1495608
0.1722266,0.1722266,0.2700001,70.9810842,47.2274430
0.1822266,0.1822266,0.2800001,35.9449549,12.8169056
0.1922266,0.1922266,0.2900001,13.9592533,-8.3636548
0.2022266,0.2022266,0.3000001,0.1250166,-21.0141072
0.2122266,0.2122266,0.3100001,-8.7432680,-28.1741172
0.2222266,0.2222266,0.3200001,-14.2781724,-31.8150280
0.2322266,0.2322266,0.3300001,-17.4487907,-33.2189011
0.2422266,0.2422266,0.3400001,-19.0593568,-33.2213626
0.2522266,0.2522266,0.3500001,-19.7411533,-32.7599536
0.2622266,0.2622266,0.3600001,-19.9859395,-31.6397511
0.2722266,0.2722266,0.3700001,-20.0801293,-30.1296869
0.2822266,0.2822266,0.3800001,-20.0728815,-29.2646600
0.2922266,0.2922266,0.3900001,-19.9257683,-28.0566014
0.3022266,0.3022266,0.4000001,-19.6446243,-26.7339626
0.3122266,0.3122266,0.4100001,-19.2728964,-25.3479184
0.3222266,0.3222266,0.4200001,-18.8423503,-24.2453390
0.3322266,0.3322266,0.4300001,-18.3615581,-23.4238504
0.3422266,0.3422266,0.4400001,-17.8307776,-22.4168528
0.3522266,0.3522266,0.4500001,-17.2520866,-21.6356233
0.3622266,0.3622266,0.4600001,-16.6295170,-20.6369437
0.3722266,0.3722266,0.4700001,-15.9665332,-19.5240222
0.3822266,0.3822266,0.4800001,-15.2666158,-18.3678206
0.3922266,0.3922266,0.4900001,-14.5352930,-17.2589530
