# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.5644923,-0.5644923,-0.4320085,21204.8149258,13509.6786023,86342.1503776,1218.3700615,60748.3263355,21204.8149258,21204.8149258,24997.0586385,15809.5280205,21204.8149258,13509.6786023,86342.1503776,1202.7289622,60748.3263355,21204.8149258,21204.8149258,24997.0586385,15809.5280205
-0.5594923,-0.5594923,-0.4270085,19862.6507897,12651.7129469,80898.0111665,1137.6993731,56917.5511374,19862.6507897,19862.6507897,23414.8634753,14808.8599367,19862.6507897,12651.7129469,80898.0111665,1122.0582738,56917.5511374,19862.6507897,19862.6507897,23414.8634753,14808.8599367
-0.5544923,-0.5544923,-0.4220085,19308.5702821,12298.2682889,78639.8378750,1104.9080840,55329.0474663,19308.5702821,19308.5702821,22761.6918730,14395.7579435,19308.5702821,12298.2682889,78639.8378750,1089.2669846,55329.0474663,19308.5702821,19308.5702821,22761.6918730,14395.7579435
-0.5494923,-0.5494923,-0.4170085,19448.5359808,12389.0965644,79187.9465339,1114.2271891,55715.5789348,19448.5359808,19448.5359808,22926.6888698,14500.1112069,19448.5359808,12389.0965644,79187.9465339,1098.5860898,55715.5789348,19448.5359808,19448.5359808,22926.6888698,14500.1112069
-0.5444923,-0.5444923,-0.4120085,19327.4003863,12291.8880314,79011.4829722,1097.4096664,55577.0010671,19327.4003863,19327.4003863,22783.8895305,14409.7969748,19327.4003863,12291.8880314,79011.4829722,1081.7685671,55577.0010671,19327.4003863,19327.4003863,22783.8895305,14409.7969748
-0.5394923,-0.5394923,-0.4070085,19087.4420188,12138.7841539,78035.7199306,1083.3973918,54890.4680095,19087.4420188,19087.4420188,22501.0172959,14230.8928652,19087.4420188,12138.7841539,78035.7199306,1067.7562924,54890.4680095,19087.4420188,19087.4420188,22501.0172959,14230.8928652
-0.5344923,-0.5344923,-0.4020085,18884.4550587,12008.5487034,77218.0235074,1070.7257662,54314.8792569,18884.4550587,18884.4550587,22261.7283909,14079.5532735,18884.4550587,12008.5487034,77218.0235074,1055.0846668,54314.8792569,18884.4550587,18884.4550587,22261.7283909,14079.5532735
-0.5294923,-0.5294923,-0.3970085,18028.5776940,11461.3528169,73750.8689969,1019.6433099,51874.9364505,18028.5776940,18028.5776940,21252.7869430,13441.4426732,18028.5776940,11461.3528169,73750.8689969,1004.0022105,51874.9364505,18028.5776940,18028.5776940,21252.7869430,13441.4426732
-0.5244923,-0.5244923,-0.3920085,17964.6892063,11420.9000979,73489.5349756,1016.4968649,51691.0599788,17964.6892063,17964.6892063,21177.4727147,13393.8097729,17964.6892063,11420.9000979,73489.5349756,1000.8557656,51691.0599788,17964.6892063,17964.6892063,21177.4727147,13393.8097729
-0.5194923,-0.5194923,-0.3870085,18615.5165171,11837.7412074,76121.2728750,1056.5898579,53543.1559038,18615.5165171,18615.5165171,21944.6932026,13879.0426148,18615.5165171,11837.7412074,76121.2728750,1040.9549751,53543.1559038,18615.5165171,18615.5165171,21944.6932026,13879.0426148
-0.5144923,-0.5144923,-0.3820085,16793.2747540,10681.8514510,68589.2868651,951.6500933,48249.6463544,16793.2747540,16793.2747540,19796.5639043,12520.4463565,16793.2747540,10681.8514510,68589.2868651,936.0089940,48249.6463544,16793.2747540,16793.2747540,19796.5639043,12520.4463565
-0.5094923,-0.5094923,-0.3770085,15312.9573861,9733.8843327,62611.6371089,861.8593180,44042.2364658,15312.9573861,15312.9573861,18051.5083508,11416.7763180,15312.9573861,9733.8843327,62611.6371089,846.2182186,44042.2364658,15312.9573861,15312.9573861,18051.5083508,11416.7763180
-0.5044923,-0.5044923,-0.3720085,14276.2685293,9069.9272670,58426.9501470,798.9713208,41096.7386556,14276.2685293,14276.2685293,16829.4193000,10643.8593372,14276.2685293,9069.9272670,58426.9501470,783.3302215,41096.7386556,14276.2685293,14276.2685293,16829.4193000,10643.8593372
-0.4994923,-0.4994923,-0.3670085,13642.6127462,8663.9970821,55870.9065234,760.5074467,39297.5175131,13642.6127462,13642.6127462,16082.4412753,10171.4289532,13642.6127462,8663.9970821,55870.9065234,744.8663473,39297.5175131,13642.6127462,13642.6127462,16082.4412753,10171.4289532
-0.4944923,-0.4944923,-0.3620085,13383.5929120,8497.9394303,54828.2392200,744.7461570,38563.4714248,13383.5929120,13383.5929120,15777.0986441,9978.3133169,13383.5929120,8497.9394303,54828.2392200,729.1050577,38563.4714248,13383.5929120,13383.5929120,15777.0986441,9978.3133169
-0.4894923,-0.4894923,-0.3570085,13484.4331685,8562.3468210,55238.3842528,750.8142888,38852.0138870,13484.4331685,13484.4331685,15895.9730513,10053.4960934,13484.4331685,8562.3468210,55238.3842528,735.1731894,38852.0138870,13484.4331685,13484.4331685,15895.9730513,10053.4960934
-0.4844923,-0.4844923,-0.3520085,13946.7426739,8858.3394007,57106.4914433,778.8631245,40166.8298414,13946.7426739,13946.7426739,16440.9614352,10398.1770117,13946.7426739,8858.3394007,57106.4914433,763.2220252,40166.8298414,13946.7426739,13946.7426739,16440.9614352,10398.1770117
-0.4794923,-0.4794923,-0.3470085,14793.3209255,9400.6595984,60522.5944489,830.3737936,42571.3784511,14793.3209255,14793.3209255,17438.9407277,11029.3545361,14793.3209255,9400.6595984,60522.5944489,814.7326943,42571.3784511,14793.3209255,14793.3209255,17438.9407277,11029.3545361
-0.4744923,-0.4744923,-0.3420085,15917.2079609,10154.7254876,64564.3324136,908.6464509,45437.8881841,15917.2079609,15917.2079609,18763.8223749,11867.2832631,15917.2079609,10154.7254876,64564.3324136,893.0197889,45437.8881841,15917.2079609,15917.2079609,18763.8223749,11867.2832631
-0.4694923,-0.4694923,-0.3370085,14641.9359199,9334.0872666,59472.8198081,841.5623368,41851.6346922,14641.9359199,14641.9359199,17260.4822089,10916.4874586,14641.9359199,9334.0872666,59472.8198081,825.9212374,41851.6346922,14641.9359199,14641.9359199,17260.4822089,10916.4874586
-0.4644923,-0.4644923,-0.3320085,13682.3556385,8716.3603547,55645.7732378,781.3360917,39155.8236588,13682.3556385,13682.3556385,16129.2917389,10201.0597880,13682.3556385,8716.3603547,55645.7732378,765.6949923,39155.8236588,13682.3556385,13682.3556385,16129.2917389,10201.0597880
-0.4594923,-0.4594923,-0.3270085,12983.3398072,8266.0495362,52863.1980456,737.3293841,37195.5002429,12983.3398072,12983.3398072,15305.2647532,9679.8993624,12983.3398072,8266.0495362,52863.1980456,721.6882848,37195.5002429,12983.3398072,12983.3398072,15305.2647532,9679.8993624
-0.4544923,-0.4544923,-0.3220085,12503.5937379,7956.5650160,50960.3296986,706.9247890,35854.6097536,12503.5937379,12503.5937379,14739.7214714,9322.2183852,12503.5937379,7956.5650160,50960.3296986,691.2836896,35854.6097536,12503.5937379,12503.5937379,14739.7214714,9322.2183852
-0.4494923,-0.4494923,-0.3170085,12213.1545523,7768.6123816,49817.6484902,688.2240725,35048.9647404,12213.1545523,12213.1545523,14397.3404896,9105.6776392,12213.1545523,7768.6123816,49817.6484902,672.5829732,35048.9647404,12213.1545523,12213.1545523,14397.3404896,9105.6776392
-0.4444923,-0.4444923,-0.3120085,12091.1404353,7688.7437411,49351.8903827,679.9054250,34719.9137867,12091.1404353,12091.1404353,14253.5055139,9014.7084132,12091.1404353,7688.7437411,49351.8903827,664.2643257,34719.9137867,12091.1404353,12091.1404353,14253.5055139,9014.7084132
-0.4394923,-0.4394923,-0.3070085,12123.7261238,7708.0547089,49507.9585702,681.0952235,34828.6448140,12123.7261238,12123.7261238,14291.9187879,9039.0031008,12123.7261238,7708.0547089,49507.9585702,665.4541242,34828.6448140,12123.7261238,12123.7261238,14291.9187879,9039.0031008
-0.4344923,-0.4344923,-0.3020085,12302.3216446,7821.0124596,50251.6436393,691.2528694,35351.0580276,12302.3216446,12302.3216446,14502.4541178,9172.1573349,12302.3216446,7821.0124596,50251.6436393,675.6117700,35351.0580276,12302.3216446,12302.3216446,14502.4541178,9172.1573349
-0.4294923,-0.4294923,-0.2970085,12621.9283216,8024.3981491,51563.0481657,710.0670548,36273.1351628,12621.9283216,12621.9283216,14879.2188703,9410.4442869,12621.9283216,8024.3981491,51563.0481657,694.4259554,36273.1351628,12621.9283216,12621.9283216,14879.2188703,9410.4442869
-0.4244923,-0.4244923,-0.2920085,13079.6428601,8316.3449301,53430.5987370,737.3616071,37586.7226394,13079.6428601,13079.6428601,15418.7905289,9751.6993673,13079.6428601,8316.3449301,53430.5987370,721.7205077,37586.7226394,13079.6428601,13079.6428601,15418.7905289,9751.6993673
-0.4194923,-0.4194923,-0.2870085,13673.2795292,8695.4522823,55845.5253349,773.0090078,39285.6440785,13673.2795292,13673.2795292,16118.5924691,10194.2929757,13673.2795292,8695.4522823,55845.5253349,757.3679085,39285.6440785,13673.2795292,13673.2795292,16118.5924691,10194.2929757
-0.4144923,-0.4144923,-0.2820085,14400.0842605,9159.9598011,58796.7034230,816.8499105,41362.0684773,14400.0842605,14400.0842605,16975.3780883,10736.1717803,14400.0842605,9159.9598011,58796.7034230,801.2088111,41362.0684773,14400.0842605,14400.0842605,16975.3780883,10736.1717803
-0.4094923,-0.4094923,-0.2770085,15255.5245000,9706.9700069,62265.7945799,868.6176004,43803.0888380,15255.5245000,15255.5245000,17983.8042360,11373.9564761,15255.5245000,9706.9700069,62265.7945799,852.9765011,43803.0888380,15255.5245000,15255.5245000,17983.8042360,11373.9564761
-0.4044923,-0.4044923,-0.2720085,16232.1557044,10331.7206684,66222.6903576,927.8673904,46587.5144992,16232.1557044,16232.1557044,19135.0949957,12102.0966860,16232.1557044,10331.7206684,66222.6903576,912.2262910,46587.5144992,16232.1557044,16232.1557044,19135.0949957,12102.0966860
-0.3994923,-0.3994923,-0.2670085,17318.5889541,11026.9222456,70621.3591961,993.9124028,49682.9473894,17318.5889541,17318.5889541,20415.8246669,12912.1012516,17318.5889541,11026.9222456,70621.3591961,978.2713034,49682.9473894,17318.5889541,17318.5889541,20415.8246669,12912.1012516
-0.3944923,-0.3944923,-0.2620085,18079.5682930,11528.6918926,73476.5166229,1048.6570406,51702.3043933,18079.5682930,18079.5682930,21312.8966398,13479.4593835,18079.5682930,11528.6918926,73476.5166229,1033.0185571,51702.3043933,18079.5682930,18079.5682930,21312.8966398,13479.4593835
-0.3894923,-0.3894923,-0.2570085,18290.1612253,11664.9847427,74308.1956571,1062.6557539,52288.4567142,18290.1612253,18290.1612253,21561.1517599,13636.4697076,18290.1612253,11664.9847427,74308.1956571,1047.0146546,52288.4567142,18290.1612253,18290.1612253,21561.1517599,13636.4697076
-0.3844923,-0.3844923,-0.2520085,18621.6278780,11878.9302687,75624.6343774,1080.3900952,53215.9506204,18621.6278780,18621.6278780,21951.8975119,13883.5990200,18621.6278780,11878.9302687,75624.6343774,1065.3648504,53215.9506204,18621.6278780,18621.6278780,21951.8975119,13883.5990200
-0.3794923,-0.3794923,-0.2470085,18752.3323811,11950.7681681,76270.7682970,1077.2795580,53666.8583105,18752.3323811,18752.3323811,22105.9770518,13981.0474774,18752.3323811,11950.7681681,76270.7682970,1061.6384613,53666.8583105,18752.3323811,18752.3323811,22105.9770518,13981.0474774
-0.3744923,-0.3744923,-0.2420085,19062.8086793,12148.5720316,77540.6099573,1095.6074835,54559.9073571,19062.8086793,19062.8086793,22471.9785594,14212.5271556,19062.8086793,12148.5720316,77540.6099573,1079.9663842,54559.9073571,19062.8086793,19062.8086793,22471.9785594,14212.5271556
-0.3694923,-0.3694923,-0.2370085,19726.6976410,12573.3242181,80228.7439614,1135.8311725,56451.6098381,19726.6976410,19726.6976410,23254.5966282,14707.4982827,19726.6976410,12573.3242181,80228.7439614,1120.1900733,56451.6098381,19726.6976410,19726.6976410,23254.5966282,14707.4982827
-0.3644923,-0.3644923,-0.2320085,19905.0121646,12711.7728914,80627.9441108,1166.7393829,56745.8852003,19905.0121646,19905.0121646,23464.8007077,14840.4430156,19905.0121646,12711.7728914,80627.9441108,1151.0982888,56745.8852003,19905.0121646,19905.0121646,23464.8007077,14840.4430156
-0.3594923,-0.3594923,-0.2270085,19019.6166304,12141.7124418,77097.7570962,1111.0687874,54259.1485586,19019.6166304,19019.6166304,22421.0620962,14180.3247568,19019.6166304,12141.7124418,77097.7570962,1095.4276880,54259.1485586,19019.6166304,19019.6166304,22421.0620962,14180.3247568
-0.3544923,-0.3544923,-0.2220085,18515.8119284,11816.9020638,75096.1478949,1079.2033723,52848.8383291,18515.8119284,18515.8119284,21827.1575646,13804.7065503,18515.8119284,11816.9020638,75096.1478949,1063.5622729,52848.8383291,18515.8119284,18515.8119284,21827.1575646,13804.7065503
-0.3494923,-0.3494923,-0.2170085,18345.9401713,11706.6369642,74433.2673028,1068.1166698,52381.2163700,18345.9401713,18345.9401713,21626.9061458,13678.0564327,18345.9401713,11706.6369642,74433.2673028,1052.4755705,52381.2163700,18345.9401713,18345.9401713,21626.9061458,13678.0564327
-0.3444923,-0.3444923,-0.2120085,18470.6761591,11785.5794590,74952.4947514,1075.3121745,52745.9503765,18470.6761591,18470.6761591,21773.9497683,13771.0549852,18470.6761591,11785.5794590,74952.4947514,1059.6710752,52745.9503765,18470.6761591,18470.6761591,21773.9497683,13771.0549852
-0.3394923,-0.3394923,-0.2070085,17767.3746656,11329.5061517,72231.2614729,1033.5639757,50824.5129668,17767.3746656,17767.3746656,20944.8706778,13246.6993279,17767.3746656,11329.5061517,72231.2614729,1017.9228763,50824.5129668,17767.3746656,17767.3746656,20944.8706778,13246.6993279
-0.3344923,-0.3344923,-0.2020085,15324.6902258,9755.5826474,62514.4193602,874.6647802,43978.6500266,15324.6902258,15324.6902258,18065.3394774,11425.5238906,15324.6902258,9755.5826474,62514.4193602,859.3651585,43978.6500266,15324.6902258,15324.6902258,18065.3394774,11425.5238906
-0.3294923,-0.3294923,-0.1970085,12563.4720234,7988.2746939,51351.6362251,712.5599586,36122.1907855,12563.4720234,12563.4720234,14810.3083177,9366.8614266,12563.4720234,7988.2746939,51351.6362251,697.3670257,36122.1907855,12563.4720234,12563.4720234,14810.3083177,9366.8614266
