# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
0.5287024,0.5287024,0.6400001,-3.0435093,-4.3305589
0.5387024,0.5387024,0.6500001,-2.8653834,-4.0602228
0.5487024,0.5487024,0.6600001,-2.6905953,-3.8016030
0.5587024,0.5587024,0.6700001,-2.5226463,-3.5600459
0.5687024,0.5687024,0.6800001,-2.3635603,-3.3353794
0.5787024,0.5787024,0.6900001,-2.2142968,-3.1255356
0.5887024,0.5887024,0.7000001,-2.0751106,-2.9259292
0.5987024,0.5987024,0.7100001,-1.9458199,-2.7354539
0.6087024,0.6087024,0.7200001,-1.8259904,-2.5560883
0.6187024,0.6187024,0.7300001,-1.7150558,-2.3885537
0.6287024,0.6287024,0.7400001,-1.6123942,-2.2323803
0.6387024,0.6387024,0.7500001,-1.5173739,-2.0873898
0.6487024,0.6487024,0.7600001,-1.4293812,-1.9531438
0.6587024,0.6587024,0.7700001,-1.3478345,-1.8291024
0.6687024,0.6687024,0.7800001,-1.2721925,-1.7144199
0.6787024,0.6787024,0.7900001,-1.2019557,-1.6084506
0.6887024,0.6887024,0.8000001,-1.1366673,-1.5105746
0.6987024,0.6987024,0.8100001,-1.0759107,-1.4201526
0.7087024,0.7087024,0.8200001,-1.0193073,-1.3365283
0.7187024,0.7187024,0.8300001,-0.9665136,-1.2591260
0.7287024,0.7287024,0.8400001,-0.9172179,-1.1874148
0.7387024,0.7387024,0.8500001,-0.8711378,-1.1209080
0.7487024,0.7487024,0.8600001,-0.8280168,-1.0591617
0.7587024,0.7587024,0.8700001,-0.7876225,-1.0017714
0.7687024,0.7687024,0.8800001,-0.7497435,-0.9483702
0.7787024,0.7787024,0.8900001,-0.7141877,-0.8986245
0.7887024,0.7887024,0.9000001,-0.6807802,-0.8522323
0.7987024,0.7987024,0.9100001,-0.6493617,-0.8089192
0.8087024,0.8087024,0.9200001,-0.6197867,-0.7684366
0.8187024,0.8187024,0.9300001,-0.5919224,-0.7305722
0.8287024,0.8287024,0.9400001,-0.5656473,-0.6951467
0.8387024,0.8387024,0.9500001,-0.5408502,-0.6619259
0.8487024,0.8487024,0.9600001,-0.5174290,-0.6307418
0.8587024,0.8587024,0.9700001,-0.4952900,-0.6014411
0.8687024,0.8687024,0.9800001,-0.4743474,-0.5738867
0.8787024,0.8787024,0.9900001,-0.4545217,-0.5479814
0.8887024,0.8887024,1.0000001,-0.4357400,-0.5235704
0.8987024,0.8987024,1.0100001,-0.4179350,-0.5005689
0.9087024,0.9087024,1.0200001,-0.4010446,-0.4788659
0.9187024,0.9187024,1.0300001,-0.3850114,-0.4583608
0.9287024,0.9287024,1.0400001,-0.3697821,-0.4389724
0.9387024,0.9387024,1.0500001,-0.3553076,-0.4206261
0.9487024,0.9487024,1.0600001,-0.3415421,-0.4032531
0.9587024,0.9587024,1.0700001,-0.3284434,-0.3867944
0.9687024,0.9687024,1.0800001,-0.3159720,-0.3711892
0.9787024,0.9787024,1.0900001,-0.3040913,-0.3563803
0.9887024,0.9887024,1.1000001,-0.2927674,-0.3423192
0.9987024,0.9987024,1.1100001,-0.2819684,-0.3289617
1.0087024,1.0087024,1.1200001,-0.2716648,-0.3162610
1.0187024,1.0187024,1.1300001,-0.2618289,-0.3041775
1.0287024,1.0287024,1.1400001,-0.2524351,-0.2926746
1.0387024,1.0387024,1.1500001,-0.2434591,-0.2817181
1.0487024,1.0487024,1.1600001,-0.2348784,-0.2712763
1.0587024,1.0587024,1.1700001,-0.2266720,-0.2613196
1.0687024,1.0687024,1.1800001,-0.2188201,-0.2518205
1.0787024,1.0787024,1.1900001,-0.2113042,-0.2427534
1.0887024,1.0887024,1.2000001,-0.2041068,-0.2340942
1.0987024,1.0987024,1.2100001,-0.1972117,-0.2258205
1.1087024,1.1087024,1.2200001,-0.1906035,-0.2179115
1.1187024,1.1187024,1.2300001,-0.1842678,-0.2103474
1.1287024,1.1287024,1.2400001,-0.1781910,-0.2031101
1.1387024,1.1387024,1.2500001,-0.1723605,-0.1961823
1.1487024,1.1487024,1.2600001,-0.1667642,-0.1895479
1.1587024,1.1587024,1.2700001,-0.1613907,-0.1831917
1.1687024,1.1687024,1.2800001,-0.1562294,-0.1770997
1.1787024,1.1787024,1.2900001,-0.1512702,-0.1712584
1.1887024,1.1887024,1.3000001,-0.1465037,-0.1656554
1.1987024,1.1987024,1.3100001,-0.1419207,-0.1602788
1.2087024,1.2087024,1.3200001,-0.1375129,-0.1551176
1.2187024,1.2187024,1.3300001,-0.1332722,-0.1501613
1.2287024,1.2287024,1.3400001,-0.1291910,-0.1454000
1.2387024,1.2387024,1.3500001,-0.1252622,-0.1408245
1.2487024,1.2487024,1.3600001,-0.1214788,-0.1364261
1.2587024,1.2587024,1.3700001,-0.1178346,-0.1321963
1.2687024,1.2687024,1.3800001,-0.1143233,-0.1281275
1.2787024,1.2787024,1.3900001,-0.1109391,-0.1242121
1.2887024,1.2887024,1.4000001,-0.1076767,-0.1204437
1.2987024,1.2987024,1.4100001,-0.1045306,-0.1168152
1.3087024,1.3087024,1.4200001,-0.1014961,-0.1133202
1.3187024,1.3187024,1.4300001,-0.0985683,-0.1099530
1.3287024,1.3287024,1.4400001,-0.0957429,-0.1067080
1.3387024,1.3387024,1.4500001,-0.0930155,-0.1035797
1.3487024,1.3487024,1.4600001,-0.0903820,-0.1005631
1.3587024,1.3587024,1.4700001,-0.0878387,-0.0976535
1.3687024,1.3687024,1.4800001,-0.0853819,-0.0948463
1.3787024,1.3787024,1.4900001,-0.0830081,-0.0921371
1.3887024,1.3887024,1.5000001,-0.0807139,-0.0895220
1.3987024,1.3987024,1.5100001,-0.0784962,-0.0869969
1.4087024,1.4087024,1.5200001,-0.0763520,-0.0845582
1.4187024,1.4187024,1.5300001,-0.0742783,-0.0822024
1.4287024,1.4287024,1.5400001,-0.0722724,-0.0799260
1.4387024,1.4387024,1.5500001,-0.0703318,-0.0777259
1.4487024,1.4487024,1.5600001,-0.0684538,-0.0755991
1.4587024,1.4587024,1.5700001,-0.0666361,-0.0735426
1.4687024,1.4687024,1.5800001,-0.0648764,-0.0715536
1.4787024,1.4787024,1.5900001,-0.0631725,-0.0696295
1.4887024,1.4887024,1.6000001,-0.0615223,-0.0677679
1.4987024,1.4987024,1.6100001,-0.0599238,-0.0659662
1.5087024,1.5087024,1.6200001,-0.0583752,-0.0642223
1.5187024,1.5187024,1.6300001,-0.0568745,-0.0625338
1.5287024,1.5287024,1.6400001,-0.0554200,-0.0608987
1.5387024,1.5387024,1.6500001,-0.0540101,-0.0593150
1.5487024,1.5487024,1.6600001,-0.0526431,-0.0577808
1.5587024,1.5587024,1.6700001,-0.0513175,-0.0562943
1.5687024,1.5687024,1.6800001,-0.0500318,-0.0548537
1.5787024,1.5787024,1.6900001,-0.0487846,-0.0534573
1.5887024,1.5887024,1.7000001,-0.0475746,-0.0521035
1.5987024,1.5987024,1.7100001,-0.0464004,-0.0507908
