# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
-0.1282195,-0.1282195,-0.0000000,34245.5573345,34245.5573345
-0.1182195,-0.1182195,0.0100000,29814.7114321,29814.7114321
-0.1082195,-0.1082195,0.0200000,27963.2080618,27963.2080618
-0.0982195,-0.0982195,0.0300000,27862.0799396,27862.0799396
-0.0882195,-0.0882195,0.0400000,29178.6500224,29178.6500224
-0.0782195,-0.0782195,0.0500000,30857.1408622,30857.1408622
-0.0682195,-0.0682195,0.0600000,30811.2150072,30811.2150072
-0.0582195,-0.0582195,0.0700000,29024.6713426,29024.6713426
-0.0482195,-0.0482195,0.0800000,28077.9219001,28077.9219001
-0.0382195,-0.0382195,0.0900000,27773.0531400,27773.0531400
-0.0282195,-0.0282195,0.1000000,26395.3801930,26395.3801930
-0.0182195,-0.0182195,0.1100000,26007.5630890,26007.5630890
-0.0082195,-0.0082195,0.1200000,26888.2142269,26888.2142269
0.0017805,0.0017805,0.1300000,28940.2450173,28940.2450173
0.0117805,0.0117805,0.1400000,19896.6695058,19896.6695058
0.0217805,0.0217805,0.1500000,12216.2442608,12216.2442608
0.0317805,0.0317805,0.1600000,7753.4046614,7753.4046614
0.0417805,0.0417805,0.1700000,4806.1816899,4806.1816899
0.0517805,0.0517805,0.1800000,3025.8101410,3025.8101410
0.0617805,0.0617805,0.1900000,1959.1049470,1959.1049470
0.0717805,0.0717805,0.2000000,1319.1203838,1293.3468229
0.0817805,0.0817805,0.2100000,869.2093375,843.3740010
0.0917805,0.0917805,0.2200000,575.9213222,550.8098866
0.1017805,0.1017805,0.2300000,374.0540657,350.2159529
0.1117805,0.1117805,0.2400000,236.6086143,212.3841185
0.1217805,0.1217805,0.2500000,148.5616589,124.3882483
0.1317805,0.1317805,0.2600000,91.4814322,67.6482124
0.1417805,0.1417805,0.2700000,53.8336751,30.8891137
0.1517805,0.1517805,0.2800000,28.4495426,7.1167784
0.1617805,0.1617805,0.2900000,11.1650245,-8.0997463
0.1717805,0.1717805,0.3000000,-0.4423928,-17.6226524
0.1817805,0.1817805,0.3100000,-8.0706278,-23.6978437
0.1917805,0.1917805,0.3200000,-12.9460391,-27.4509416
0.2017805,0.2017805,0.3300000,-15.9509080,-29.2060582
0.2117805,0.2117805,0.3400000,-17.7357300,-29.8141737
0.2217805,0.2217805,0.3500000,-18.7392415,-29.8967639
0.2317805,0.2317805,0.3600000,-19.1980809,-29.2214761
0.2417805,0.2417805,0.3700000,-19.2692213,-28.4186185
0.2517805,0.2517805,0.3800000,-19.1048539,-27.2905044
0.2617805,0.2617805,0.3900000,-18.8159790,-25.9257344
0.2717805,0.2717805,0.4000000,-18.4512993,-24.4362201
0.2817805,0.2817805,0.4100000,-18.0274610,-23.1163377
0.2917805,0.2917805,0.4200000,-17.5422065,-22.2224089
0.3017805,0.3017805,0.4300000,-16.9884747,-21.3030861
0.3117805,0.3117805,0.4400000,-16.3796219,-20.3483204
0.3217805,0.3217805,0.4500000,-15.7475454,-19.4460862
0.3317805,0.3317805,0.4600000,-15.1227547,-18.4980070
0.3417805,0.3417805,0.4700000,-14.5133016,-17.4785800
0.3517805,0.3517805,0.4800000,-13.9038482,-16.4357947
0.3617805,0.3617805,0.4900000,-13.2729064,-15.4026236
0.3717805,0.3717805,0.5000000,-12.6098063,-14.4102636
0.3817805,0.3817805,0.5100000,-11.9193012,-13.4577779
0.3917805,0.3917805,0.5200000,-11.2164821,-12.5816656
0.4017805,0.4017805,0.5300000,-10.5193057,-11.7751361
0.4117805,0.4117805,0.5400000,-9.8431829,-11.0504840
0.4217805,0.4217805,0.5500000,-9.1988008,-10.3896529
0.4317805,0.4317805,0.5600000,-8.5922452,-9.7491259
0.4417805,0.4417805,0.5700000,-8.0260661,-9.1234776
0.4517805,0.4517805,0.5800000,-7.5004332,-8.5278484
0.4617805,0.4617805,0.5900000,-7.0140592,-7.9679259
0.4717805,0.4717805,0.6000000,-6.5648468,-7.4430860
0.4817805,0.4817805,0.6100000,-6.1503091,-6.9541685
0.4917805,0.4917805,0.6200000,-5.7678308,-6.5009505
0.5017805,0.5017805,0.6300000,-5.4148224,-6.0820530
0.5117805,0.5117805,0.6400000,-5.0888071,-5.6954893
0.5217805,0.5217805,0.6500000,-4.7874654,-5.3389996
0.5317805,0.5317805,0.6600000,-4.5086537,-5.0106879
0.5417805,0.5417805,0.6700000,-4.2504085,-4.7078407
0.5517805,0.5517805,0.6800000,-4.0109406,-4.4281713
0.5617805,0.5617805,0.6900000,-3.7886259,-4.1696733
0.5717805,0.5717805,0.7000000,-3.5819928,-3.9304926
0.5817805,0.5817805,0.7100000,-3.3897098,-3.7089315
0.5917805,0.5917805,0.7200000,-3.2105722,-3.5034443
0.6017805,0.6017805,0.7300000,-3.0434905,-3.3126286
0.6117805,0.6117805,0.7400000,-2.8874783,-3.1352158
0.6217805,0.6217805,0.7500000,-2.7416426,-2.9700589
0.6317805,0.6317805,0.7600000,-2.6051739,-2.8161783
0.6417805,0.6417805,0.7700000,-2.4773376,-2.6729225
0.6517805,0.6517805,0.7800000,-2.3574664,-2.5390299
0.6617805,0.6617805,0.7900000,-2.2449535,-2.4137486
0.6717805,0.6717805,0.8000000,-2.1392465,-2.2963973
0.6817805,0.6817805,0.8100000,-2.0398418,-2.1863576
0.6917805,0.6917805,0.8200000,-1.9462796,-2.0830681
0.7017805,0.7017805,0.8300000,-1.8581398,-1.9860178
0.7117805,0.7117805,0.8400000,-1.7750380,-1.8948905
0.7217805,0.7217805,0.8500000,-1.6966220,-1.8091550
0.7317805,0.7317805,0.8600000,-1.6225688,-1.7283504
