# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0139130,0.0139130,-0.0000000,62697.7050994,62697.7050994
0.0239130,0.0239130,0.0100000,54820.8938311,54820.8938311
0.0339130,0.0339130,0.0200000,45475.5803240,45475.5803240
0.0439130,0.0439130,0.0300000,36033.8690073,36033.8690073
0.0539130,0.0539130,0.0400000,27419.0790722,27419.0790722
0.0639130,0.0639130,0.0500000,20137.5729522,20137.5729522
0.0739130,0.0739130,0.0600000,14346.2581039,14346.2581039
0.0839130,0.0839130,0.0700000,9960.0091778,9960.0091778
0.0939130,0.0939130,0.0800000,6766.0999963,6766.0999963
0.1039130,0.1039130,0.0900000,4512.5774953,4512.5774953
0.1139130,0.1139130,0.1000000,2962.0010870,2962.0010870
0.1239130,0.1239130,0.1100000,1916.1572639,1916.1572639
0.1339130,0.1339130,0.1200000,1246.0800668,1221.8423009
0.1439130,0.1439130,0.1300000,790.5305972,766.7547658
0.1539130,0.1539130,0.1400000,494.6910048,471.6390777
0.1639130,0.1639130,0.1500000,304.2059725,282.0850576
0.1739130,0.1739130,0.1600000,182.3919082,161.4870287
0.1839130,0.1839130,0.1700000,104.8179351,85.5790004
0.1939130,0.1939130,0.1800000,55.5832566,38.4468987
0.2039130,0.2039130,0.1900000,24.4831009,9.7348530
0.2139130,0.2139130,0.2000000,4.9216295,-7.2580108
0.2239130,0.2239130,0.2100000,-7.2986169,-16.8490993
0.2339130,0.2339130,0.2200000,-14.7887630,-21.8104062
0.2439130,0.2439130,0.2300000,-19.1544075,-23.9157399
0.2539130,0.2539130,0.2400000,-21.3963879,-24.3196875
0.2639130,0.2639130,0.2500000,-22.1965306,-24.3198131
0.2739130,0.2739130,0.2600000,-22.0322440,-23.9077414
0.2839130,0.2839130,0.2700000,-21.2371542,-22.8385541
0.2939130,0.2939130,0.2800000,-20.0610358,-21.4360577
0.3039130,0.3039130,0.2900000,-18.6922500,-19.8975054
0.3139130,0.3139130,0.3000000,-17.2616035,-18.3328699
0.3239130,0.3239130,0.3100000,-15.8514154,-16.8131139
0.3339130,0.3339130,0.3200000,-14.5087309,-15.3770661
0.3439130,0.3439130,0.3300000,-13.2573208,-14.0435674
0.3539130,0.3539130,0.3400000,-12.1065309,-12.8192382
0.3639130,0.3639130,0.3500000,-11.0571943,-11.7034293
0.3739130,0.3739130,0.3600000,-10.1053831,-10.6913594
0.3839130,0.3839130,0.3700000,-9.2447186,-9.7766588
0.3939130,0.3939130,0.3800000,-8.4677609,-8.9522796
0.4039130,0.4039130,0.3900000,-7.7668222,-8.2074622
0.4139130,0.4139130,0.4000000,-7.1344267,-7.5349921
0.4239130,0.4239130,0.4100000,-6.5635528,-6.9278114
