# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-0.6490250,-0.6490250,-0.4428214,803.0996070,-5515.2782748,9277.8466010,40.9406056,2378.8176832,-2156.2352331,3641.4563216,943.9277436,602.7411228
-0.6440250,-0.6440250,-0.4378214,729.4576143,-5575.2710143,8978.3698429,36.9702770,2166.2029654,-2231.3182729,3544.3555853,857.1157052,547.8363689
-0.6390250,-0.6390250,-0.4328214,675.1202000,-5617.3083449,8758.7794456,33.8845266,2009.7086753,-2287.1167712,3465.2791410,793.0606528,507.3243966
-0.6340250,-0.6340250,-0.4278214,637.4693352,-5643.5473613,8580.9698299,31.6924186,1901.7971805,-2326.2513214,3416.9712976,748.6763524,479.2533003
-0.6290250,-0.6290250,-0.4228214,614.7842530,-5655.1074999,8361.5147156,30.3305634,1853.3247320,-2350.4442013,3366.2887150,721.9342972,462.3401396
-0.6240250,-0.6240250,-0.4178214,606.1196953,-5652.1573085,8206.5564271,29.7078981,1829.7956865,-2360.6412174,3329.0593891,711.7201805,455.8801649
-0.6190250,-0.6190250,-0.4128214,611.2383751,-5633.9106052,8105.6635053,29.7137233,1846.6982489,-2357.0793006,3304.8936502,717.7542790,459.6964492
-0.6140250,-0.6140250,-0.4078214,630.4269210,-5598.5294465,8052.0043807,30.2213030,1889.5386772,-2339.3071217,3292.1731505,740.4649203,473.8101567
-0.6090250,-0.6090250,-0.4028214,633.6498612,-5543.6949218,8041.7004582,31.0874080,1891.4979066,-2306.1622750,3289.9910239,744.1738164,476.4054549
-0.6040250,-0.6040250,-0.3978214,640.2539666,-5534.2817504,8073.4271684,32.1759698,1911.6784518,-2255.7052960,3298.0586956,751.9589839,481.3294188
-0.5990250,-0.5990250,-0.3928214,657.4111885,-5544.4622356,8148.2133446,33.4579216,1962.1746065,-2199.9502239,3316.6610349,772.1845828,494.1212107
-0.5940250,-0.5940250,-0.3878214,685.9856163,-5563.6165070,8269.4098209,35.0474146,2045.3627472,-2218.0557302,3346.6531238,805.8692271,515.4252503
-0.5890250,-0.5890250,-0.3828214,727.4477238,-5581.9523934,8442.8153786,36.9797650,2165.3426006,-2242.9334998,3389.4961437,854.7463683,546.3378687
-0.5840250,-0.5840250,-0.3778214,783.7037773,-5596.2419017,8676.9638575,38.7413986,2328.1404001,-2261.2170226,3447.3337885,921.1869091,588.0407887
-0.5790250,-0.5790250,-0.3728214,780.4729650,-5606.1452424,8983.5919907,39.4650617,2341.9208993,-2272.3567588,3523.1145719,917.2545801,585.8715330
-0.5740250,-0.5740250,-0.3678214,779.1931968,-5611.2849784,9378.3248339,39.5948574,2339.2483788,-2275.7440368,3620.7698157,915.7459398,584.9173851
-0.5690250,-0.5690250,-0.3628214,786.4322024,-5611.2390973,9452.2197583,39.9284414,2361.6675376,-2270.7005181,3679.4186478,924.2795604,590.3145207
-0.5640250,-0.5640250,-0.3578214,802.9449111,-5605.5364070,9527.7686439,40.7190665,2411.4427482,-2256.4713433,3703.0713844,943.7453821,602.6257873
-0.5590250,-0.5590250,-0.3528214,829.5633874,-5593.6554750,9645.9993035,42.0332758,2491.0624413,-2232.2238898,3739.1997685,975.1242749,622.4715416
-0.5540250,-0.5540250,-0.3478214,867.1905042,-5575.0282754,9810.7473463,43.8816815,2603.2195498,-2197.0539817,3791.3941218,1019.4805803,650.5249323
-0.5490250,-0.5490250,-0.3428214,916.7844456,-5549.0496365,10026.0712695,46.0785141,2750.7649974,-2150.0012777,3863.9051405,1077.9438427,687.5003457
-0.5440250,-0.5440250,-0.3378214,957.8927463,-5545.2003722,10063.4714736,47.8919815,2848.7941419,-2121.0951157,3827.2404553,1126.4043472,718.1454175
-0.5390250,-0.5390250,-0.3328214,969.4361400,-5544.6968734,9803.0422911,48.5357292,2890.0207249,-2112.5743715,3766.0800519,1140.0118269,726.7540689
-0.5340250,-0.5340250,-0.3278214,950.2811152,-5530.3234068,9621.7746566,48.1521051,2835.7007411,-2082.1733809,3723.7713422,1117.4310166,712.4742273
-0.5290250,-0.5290250,-0.3228214,923.9993133,-5502.7346976,9514.9001787,47.4421277,2758.2873517,-2030.9038359,3699.1712684,1086.4490087,692.8794853
-0.5240250,-0.5240250,-0.3178214,914.3265772,-5462.5201425,9478.2067192,47.1155324,2730.0127159,-1959.6843619,3691.2720561,1075.0464121,685.6678501
-0.5190250,-0.5190250,-0.3128214,920.3993226,-5497.9703282,9508.0669981,47.4081814,2748.3328975,-2015.1144560,3699.2079284,1082.2052000,690.1954651
-0.5140250,-0.5140250,-0.3078214,941.4854404,-5564.5269447,9601.3907749,47.8124554,2811.0829831,-2113.1931612,3722.2435575,1107.0623339,705.9164892
-0.5090250,-0.5090250,-0.3028214,914.8878549,-5614.3262066,9755.5099448,46.6460229,2722.0775351,-2185.0498804,3759.7464842,1075.7080680,686.0863180
-0.5040250,-0.5040250,-0.2978214,867.0179113,-5650.6007515,9862.4590261,44.4303786,2586.5469910,-2235.7286438,3801.1068904,1019.2771210,650.3962534
-0.4990250,-0.4990250,-0.2928214,836.1823317,-5675.9853539,9745.2556365,42.6449554,2500.0395306,-2269.3486220,3780.9287577,982.9269432,627.4063824
-0.4940250,-0.4940250,-0.2878214,818.9785353,-5692.6514024,9515.0292643,41.4885899,2452.8153290,-2289.3119532,3724.9758525,962.6464405,614.5798662
-0.4890250,-0.4890250,-0.2828214,812.5597371,-5702.4107604,9348.4079558,40.8190073,2436.6967165,-2298.4642122,3685.6769578,955.0797121,609.7942467
-0.4840250,-0.4840250,-0.2778214,814.5135790,-5706.7943677,9237.1105138,40.4026090,2444.7297642,-2299.2157244,3659.6637889,957.3831896,611.2487972
-0.4790250,-0.4790250,-0.2728214,819.3330516,-5707.1099643,9169.8114883,39.6302765,2447.4950240,-2293.6304538,3644.2188233,963.3217375,614.4250264
-0.4740250,-0.4740250,-0.2678214,752.3117485,-5704.4825937,8925.2944820,37.6597281,2240.1905545,-2283.4881098,3602.2392716,884.0570453,564.8755684
-0.4690250,-0.4690250,-0.2628214,692.3515679,-5699.8810448,8681.4437714,35.1316812,2065.7198716,-2270.3243631,3544.4731613,813.3736579,520.1714691
-0.4640250,-0.4640250,-0.2578214,649.2419208,-5707.4834983,8506.7844413,33.0113524,1939.9091433,-2266.6579525,3503.5524300,762.5543331,488.0305060
-0.4590250,-0.4590250,-0.2528214,621.3216296,-5750.8304360,8394.7386121,31.5750646,1858.1104078,-2331.2746214,3477.8254202,729.6408105,467.2141665
-0.4540250,-0.4540250,-0.2478214,607.6378161,-5775.2189060,8341.6013293,30.8605877,1833.3392967,-2365.6790794,3466.3479545,713.5098001,457.0120198
-0.4490250,-0.4490250,-0.2428214,607.9236871,-5781.8745825,8346.4723675,30.8647927,1833.6618401,-2371.7921568,3468.8611941,713.8467960,457.2251547
-0.4440250,-0.4440250,-0.2378214,622.6230404,-5771.1025692,8411.3766624,31.5594754,1860.4834368,-2350.0796444,3469.3414008,731.1749640,468.1844504
-0.4390250,-0.4390250,-0.2328214,652.9649768,-5742.2923434,8541.5895251,32.8833179,1948.7766229,-2299.5592183,3456.9606736,766.9432160,490.8062793
-0.4340250,-0.4340250,-0.2278214,701.0967879,-5693.8835667,8672.9850795,34.7412864,2089.2718844,-2217.7457731,3459.6916545,823.6828625,526.6915826
-0.4290250,-0.4290250,-0.2228214,770.2643946,-5662.5578696,8748.6326044,36.9916368,2291.6247698,-2168.4190992,3478.3792391,905.2379093,578.2015071
-0.4240250,-0.4240250,-0.2178214,815.7675180,-5660.7631706,8897.1173347,39.4661577,2432.2959933,-2160.7747344,3514.6788174,958.8611687,612.1858474
-0.4190250,-0.4190250,-0.2128214,869.6258834,-5658.8879336,9129.0346206,42.0066635,2589.9665342,-2153.1152452,3571.1636189,1022.4625899,652.1183390
-0.4140250,-0.4140250,-0.2078214,903.4148654,-5656.3164224,9459.3819461,44.1604666,2676.0346758,-2144.4588064,3651.4818280,1062.2024447,677.4696928
-0.4090250,-0.4090250,-0.2028214,903.2004548,-5652.3085782,9739.7949316,45.2940408,2694.5813255,-2133.6261009,3760.5726827,1061.9305073,677.3726188
-0.4040250,-0.4040250,-0.1978214,895.1269389,-5646.0157847,9708.5092603,45.6222574,2670.0233328,-2119.2658980,3830.1537856,1052.4131334,671.3533077
-0.3990250,-0.3990250,-0.1928214,891.7754985,-5636.4987254,9696.2551599,45.7330667,2658.9185223,-2099.8840520,3828.6434253,1048.4623255,668.8545974
-0.3940250,-0.3940250,-0.1878214,894.5587223,-5622.7465547,9708.8358324,46.0231234,2665.3492346,-2075.3895724,3833.2248183,1051.7432977,670.9296664
-0.3890250,-0.3890250,-0.1828214,905.1403764,-5603.6966043,9753.0572805,46.7132189,2694.1042846,-2066.5614468,3845.5600010,1064.2173621,678.8189575
-0.3840250,-0.3840250,-0.1778214,925.4845465,-5578.2538746,9836.9175958,47.9522538,2750.8127347,-2047.9241900,3867.6110844,1088.1998593,693.9868205
-0.3790250,-0.3790250,-0.1728214,957.9216881,-5545.3095574,9969.8628143,49.8878572,2842.1245904,-2017.1450110,3901.7061886,1126.4380204,718.1707571
-0.3740250,-0.3740250,-0.1678214,1005.2345196,-5503.7577673,10163.1203959,52.6923292,2975.9462296,-1971.4383849,3950.6252254,1182.2122220,753.4454594
-0.3690250,-0.3690250,-0.1628214,1070.7674119,-5568.0176504,10430.1240073,56.5676498,3161.7402331,-1907.4565617,4017.7091869,1259.4649384,802.3043672
-0.3640250,-0.3640250,-0.1578214,1158.5638380,-5640.2245062,10787.0466032,61.2388723,3410.9016353,-1893.4015144,4106.9975080,1362.9627722,867.7621448
-0.3590250,-0.3590250,-0.1528214,1170.3460456,-5700.3823426,10895.3416637,59.7128238,3501.3698380,-1987.5029188,4105.7922730,1376.8520957,876.5465243
-0.3540250,-0.3540250,-0.1478214,1070.8814321,-5749.1356641,10478.6094196,54.8770045,3206.2872117,-2063.3598495,4008.1612471,1259.5993498,802.3893765
-0.3490250,-0.3490250,-0.1428214,982.7924949,-5787.1249973,10109.7972022,50.5163877,2944.8086745,-2121.9713881,3921.9336793,1155.7566925,736.7135134
-0.3440250,-0.3440250,-0.1378214,905.8328472,-5814.9448160,9787.8999348,46.6719216,2716.2207345,-2164.2678571,3846.8682714,1065.0336736,679.3352382
-0.3390250,-0.3390250,-0.1328214,839.6420819,-5833.1030007,9511.4236815,43.3415711,2519.4681452,-2191.0463845,3782.6088798,987.0054310,629.9858445
-0.3340250,-0.3340250,-0.1278214,783.7739482,-5841.9794566,9278.5040372,40.5298994,2353.2370663,-2202.9050554,3728.7126618,921.1459071,588.3326243
-0.3290250,-0.3290250,-0.1228214,737.7197908,-5841.7810429,9087.0048853,38.2310463,2216.0243995,-2240.5161248,3684.6735077,866.8554794,553.9963430
-0.3240250,-0.3240250,-0.1178214,700.9276812,-5832.4893520,8934.5993097,36.4237700,2106.1945558,-2279.3680243,3649.9411879,823.4835130,526.5655029
-0.3190250,-0.3190250,-0.1128214,672.8177984,-5828.6096517,8818.8349847,35.0753549,2022.0252869,-2309.5833714,3623.9367695,790.3464925,505.6078109
-0.3140250,-0.3140250,-0.1078214,652.7947089,-5846.5595388,8737.1867414,34.1471754,1961.7444811,-2331.7577320,3606.0649511,766.7424976,490.6793338
-0.3090250,-0.3090250,-0.1028214,640.2572612,-5851.6708276,8687.0993022,33.5980090,1923.5600261,-2346.4917051,3595.7240287,751.9628677,481.3318751
-0.3040250,-0.3040250,-0.0978214,634.6068705,-5844.2449896,8666.0234099,33.3806963,1905.6850110,-2373.9895091,3592.3142656,745.3019680,477.1191522
-0.2990250,-0.2990250,-0.0928214,635.2550076,-5846.6215847,8671.4487509,33.3784024,1906.3606569,-2404.2105614,3595.2454757,746.0660171,477.6023793
-0.2940250,-0.2940250,-0.0878214,641.6307279,-5861.5766492,8700.9371664,33.0258663,1923.8794361,-2426.1401255,3603.9446575,753.5819649,482.3558350
-0.2890250,-0.2890250,-0.0828214,595.8153860,-5872.0385487,8454.1188527,31.2651340,1802.8021863,-2440.8984916,3532.1226235,699.5730608,448.1976518
-0.2840250,-0.2840250,-0.0778214,530.7044364,-5878.6070791,8186.3080043,28.6645367,1610.9287600,-2449.4452822,3469.7076036,622.8177469,399.6533290
-0.2790250,-0.2790250,-0.0728214,479.0485147,-5881.7937210,7974.3884493,26.2810669,1458.3389178,-2493.9244131,3420.7392438,561.9237420,361.1405788
-0.2740250,-0.2740250,-0.0678214,437.9797841,-5882.0339546,7806.4944262,24.3479161,1336.6891103,-2537.6757128,3382.3530824,513.5103288,330.5212478
-0.2690250,-0.2690250,-0.0628214,405.2423535,-5879.6986307,7673.2828359,22.8055132,1239.4096915,-2573.0935887,3352.2960971,474.9181754,306.1134268
-0.2640250,-0.2640250,-0.0578214,379.0684622,-5875.1036429,7567.4264378,21.5315981,1161.3483695,-2601.9482853,3328.8030109,444.0633766,286.5991387
-0.2590250,-0.2590250,-0.0528214,358.0821703,-5868.5172827,7483.2192130,20.3898703,1098.4925761,-2625.6179433,3310.5000852,419.3239215,270.9525334
-0.2540250,-0.2540250,-0.0478214,341.2243816,-5860.1647526,7416.2688019,19.2943314,1047.7531031,-2645.1636603,3296.3302247,399.4513059,258.3839878
-0.2490250,-0.2490250,-0.0428214,327.6944394,-5850.2293790,7363.2566550,18.2716268,1006.7953864,-2661.3879574,3285.4946376,383.5016852,248.2965585
-0.2440250,-0.2440250,-0.0378214,316.9045581,-5845.1933801,7321.7511451,17.4196288,973.9080610,-2674.8802736,3277.4074304,370.7822752,240.2506120
-0.2390250,-0.2390250,-0.0328214,308.4358193,-5866.7914467,7290.0625604,16.8185452,947.9009922,-2686.0522055,3271.6604177,360.8064773,233.9064417
-0.2340250,-0.2340250,-0.0278214,302.0319205,-5889.2959277,7267.1318074,16.4960637,928.0270353,-2695.1644997,3267.9961443,353.2681671,229.1025136
-0.2290250,-0.2290250,-0.0228214,297.6082779,-5918.4311115,7252.4469280,16.4371331,913.9233752,-2702.3472477,3266.2876706,348.0376122,225.8510064
-0.2240250,-0.2240250,-0.0178214,295.0959806,-5953.0849084,7245.9832940,16.5990297,905.5695301,-2707.6143014,3266.5241031,345.0733777,223.9919774
-0.2190250,-0.2190250,-0.0128214,294.6053860,-5983.0131942,7248.1646729,16.9178565,903.2600514,-2710.8726071,3268.8011804,344.4950250,223.6265828
-0.2140250,-0.2140250,-0.0078214,296.3358722,-6008.3730348,7259.8433399,17.3172181,907.5906223,-2711.9269124,3273.3164581,346.5349892,224.9167705
-0.2090250,-0.2090250,-0.0028214,300.5854356,-6029.2499318,7282.2980910,17.7315369,919.4567530,-2710.4801366,3280.3688091,351.5445396,228.0850884
-0.2040250,-0.2040250,0.0021786,307.7573331,-6045.6524037,7317.2494412,18.1295430,940.0645627,-2706.1295893,3290.3620567,359.9990506,233.4321906
-0.1990250,-0.1990250,0.0071786,318.3678145,-6057.5024244,7366.8914812,18.5115677,970.9532739,-2716.5756069,3303.8126063,372.5070978,241.3429742
-0.1940250,-0.1940250,0.0121786,333.0577004,-6064.6225061,7433.9398263,18.8848472,1014.0290182,-2741.8170065,3321.3609362,389.8241054,252.2952018
-0.1890250,-0.1890250,0.0171786,352.6073529,-6074.1005806,7521.6947992,19.2409927,1071.6093459,-2760.1006767,3343.7867361,412.8702482,266.8682412
-0.1840250,-0.1840250,0.0221786,376.6469464,-6084.0978323,7634.1184047,19.5446765,1146.4330671,-2770.2685116,3372.0273467,441.5162996,284.3353024
-0.1790250,-0.1790250,0.0271786,377.0412728,-6088.9751971,7675.2806411,19.7339048,1151.8184133,-2772.3327771,3381.1049678,441.7315356,284.9468634
-0.1740250,-0.1740250,0.0321786,365.3313864,-6088.5902672,7628.8957373,19.7439066,1116.4288920,-2780.4476134,3377.8359805,427.8721231,276.3430701
-0.1690250,-0.1690250,0.0371786,355.0332759,-6089.5581160,7590.1879774,19.5588405,1085.8880628,-2804.1965510,3369.8451211,415.8856735,268.3988379
-0.1640250,-0.1640250,0.0421786,342.8425100,-6103.5758706,7560.6102170,19.2426477,1040.7509487,-2822.7735677,3363.9782143,401.5316585,259.2896244
-0.1590250,-0.1590250,0.0471786,330.9953596,-6114.5611748,7541.4990071,18.9005062,1005.4700484,-2836.6295593,3360.5494402,387.4124125,250.6941165
-0.1540250,-0.1540250,0.0521786,323.0705937,-6122.7680700,7534.0544116,18.6125949,982.6222407,-2846.1757418,3359.8407698,378.0535299,244.8349436
-0.1490250,-0.1490250,0.0571786,319.0082969,-6128.4297832,7539.3223116,18.3985449,971.1019421,-2851.7931094,3362.0977729,373.2625751,241.8166031
-0.1440250,-0.1440250,0.0621786,318.4566780,-6131.7647835,7558.1770584,18.2179676,969.8541961,-2853.8418810,3367.5255029,372.6139469,241.3963252
-0.1390250,-0.1390250,0.0671786,302.9289164,-6132.9827034,7542.4656007,17.9997657,911.4096677,-2852.6707021,3376.2839807,354.3086966,229.8225874
-0.1340250,-0.1340250,0.0721786,276.3729258,-6132.2899275,7436.5870233,17.6938153,834.9021517,-2872.5838843,3353.1104104,323.0018934,210.0331331
-0.1290250,-0.1290250,0.0771786,255.1770222,-6129.8946130,7352.1536202,17.3069323,773.6535204,-2895.1002238,3327.3111187,298.0153399,194.2302499
-0.1240250,-0.1240250,0.0821786,238.4149866,-6139.3253284,7285.4480852,16.8839504,725.0522550,-2913.0610252,3309.1753537,278.2556019,181.7330943
-0.1190250,-0.1190250,0.0871786,225.3021760,-6149.7067020,7233.3116318,16.4603450,686.8813045,-2927.2458148,3297.1640877,262.7977119,171.9566662
-0.1140250,-0.1140250,0.0921786,215.1705154,-6157.9240251,7193.0405827,16.0340263,657.2450344,-2938.3172352,3289.9925401,250.8541173,164.4028737
-0.1090250,-0.1090250,0.0971786,207.4470600,-6164.3321416,7162.3035326,15.5670898,634.5106781,-2946.8425486,3286.5712921,241.7494084,158.6445502
-0.1040250,-0.1040250,0.1021786,201.6370289,-6169.2348949,7139.0759275,15.0112118,617.2620607,-2953.3106755,3285.9626859,234.9003183,154.3128053
-0.0990250,-0.0990250,0.1071786,197.3105974,-6172.8939221,7121.5893257,14.3438580,604.2636715,-2958.1454829,3272.7757727,229.8001529,151.0871757
-0.0940250,-0.0940250,0.1121786,194.0922689,-6175.5354205,7108.2929366,13.5853316,594.4333862,-2961.7159419,3233.5975506,226.0067929,148.6834139
-0.0890250,-0.0890250,0.1171786,189.1880943,-6177.3552458,7023.5996308,12.7804357,580.5035510,-2964.3437094,3201.8205762,220.5168352,144.6073166
-0.0840250,-0.0840250,0.1221786,169.6042620,-6180.3249581,6912.8119830,11.9703953,518.7507849,-2966.3086321,3175.8368298,197.1395901,130.4248348
-0.0790250,-0.0790250,0.1271786,152.1760070,-6187.2058495,6821.2005852,11.1812241,466.4519851,-2980.3692753,3154.3710967,176.5937479,117.4364368
-0.0740250,-0.0740250,0.1321786,137.4939746,-6192.3527174,6744.5811962,10.4254834,422.1777995,-2994.5911837,3130.3221168,159.2859970,106.4901079
-0.0690250,-0.0690250,0.1371786,125.0802618,-6196.0529669,6620.6265854,9.7067099,384.5416465,-3006.3801528,3098.6295407,144.6522306,97.2348994
-0.0640250,-0.0640250,0.1421786,114.5313855,-6226.5922764,6510.7908552,9.0243988,352.3716198,-3016.1379685,3072.3228809,132.2168075,89.3699842
