# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.1259101,-0.1259101,-0.0000000,47309.8575891,47309.8575891
-0.1159101,-0.1159101,0.0100000,41485.0611783,41485.0611783
-0.1059101,-0.1059101,0.0200000,39558.3023958,39558.3023958
-0.0959101,-0.0959101,0.0300000,24968.8341587,24968.8341587
-0.0859101,-0.0859101,0.0400000,17035.7691986,17035.7691986
-0.0759101,-0.0759101,0.0500000,13182.9892541,13182.9892541
-0.0659101,-0.0659101,0.0600000,11483.6105534,11483.6105534
-0.0559101,-0.0559101,0.0700000,10987.5801552,10987.5801552
-0.0459101,-0.0459101,0.0800000,8662.4917896,8662.4917896
-0.0359101,-0.0359101,0.0900000,6675.6015074,6675.6015074
-0.0259101,-0.0259101,0.1000000,5063.7454950,5063.7454950
-0.0159101,-0.0159101,0.1100000,3695.2363910,3695.2363910
-0.0059101,-0.0059101,0.1200000,2714.9089473,2714.9089473
0.0040899,0.0040899,0.1300000,2009.6609270,2009.6609270
0.0140899,0.0140899,0.1400000,1515.8676029,1496.9417472
0.0240899,0.0240899,0.1500000,1137.7452394,1118.8193837
0.0340899,0.0340899,0.1600000,854.7468361,835.8209804
0.0440899,0.0440899,0.1700000,640.4035767,621.4777256
0.0540899,0.0540899,0.1800000,476.8938460,457.9973764
0.0640899,0.0640899,0.1900000,340.3133366,321.4766809
0.0740899,0.0740899,0.2000000,221.8223391,204.0066339
0.0840899,0.0840899,0.2100000,142.4357594,124.3597983
0.0940899,0.0940899,0.2200000,90.2368809,71.8737840
0.1040899,0.1040899,0.2300000,56.0597338,37.8180929
0.1140899,0.1140899,0.2400000,33.4024702,15.7498584
0.1240899,0.1240899,0.2500000,17.8628820,1.5452931
0.1340899,0.1340899,0.2600000,6.8501413,-7.4635540
0.1440899,0.1440899,0.2700000,-0.6843326,-13.0210571
0.1540899,0.1540899,0.2800000,-5.5895311,-16.6296060
0.1640899,0.1640899,0.2900000,-8.6663385,-18.5580856
0.1740899,0.1740899,0.3000000,-10.4701578,-19.3690766
0.1840899,0.1840899,0.3100000,-11.3691785,-19.4562659
0.1940899,0.1940899,0.3200000,-11.6452488,-19.1693485
0.2040899,0.2040899,0.3300000,-11.5216906,-18.5450308
0.2140899,0.2140899,0.3400000,-11.1633028,-17.7237950
0.2240899,0.2240899,0.3500000,-10.6855339,-16.8493055
0.2340899,0.2340899,0.3600000,-10.1763602,-15.9725823
0.2440899,0.2440899,0.3700000,-9.7201080,-15.0540623
0.2540899,0.2540899,0.3800000,-9.3950702,-14.2905438
0.2640899,0.2640899,0.3900000,-9.2032308,-13.4902662
0.2740899,0.2740899,0.4000000,-9.0616959,-12.8592602
0.2840899,0.2840899,0.4100000,-8.8931773,-12.5453745
0.2940899,0.2940899,0.4200000,-8.6618213,-12.2099095
