# r[nm],ssd(r)[nm]
-0.7253504,-0.7253504
-0.7203504,-0.7203504
-0.7153504,-0.7153504
-0.7103504,-0.7103504
-0.7053504,-0.7053504
-0.7003504,-0.7003504
-0.6953504,-0.6953504
-0.6903504,-0.6903504
-0.6853504,-0.6853504
-0.6803504,-0.6803504
-0.6753504,-0.6753504
-0.6703504,-0.6703504
-0.6653504,-0.6653504
-0.6603504,-0.6603504
-0.6553504,-0.6553504
-0.6503504,-0.6503504
-0.6453504,-0.6453504
-0.6403504,-0.6403504
-0.6353504,-0.6353504
-0.6303504,-0.6303504
-0.6253504,-0.6253504
-0.6203504,-0.6203504
-0.6153504,-0.6153504
-0.6103504,-0.6103504
-0.6053504,-0.6053504
-0.6003504,-0.6003504
-0.5953504,-0.5953504
-0.5903504,-0.5903504
-0.5853504,-0.5853504
-0.5803504,-0.5803504
-0.5753504,-0.5753504
-0.5703504,-0.5703504
-0.5653504,-0.5653504
-0.5603504,-0.5603504
-0.5553504,-0.5553504
-0.5503504,-0.5503504
-0.5453504,-0.5453504
-0.5403504,-0.5403504
-0.5353504,-0.5353504
-0.5303504,-0.5303504
-0.5253504,-0.5253504
-0.5203504,-0.5203504
-0.5153504,-0.5153504
-0.5103504,-0.5103504
-0.5053504,-0.5053504
-0.5003504,-0.5003504
-0.4953504,-0.4953504
-0.4903504,-0.4903504
-0.4853504,-0.4853504
-0.4803504,-0.4803504
-0.4753504,-0.4753504
-0.4703504,-0.4703504
-0.4653504,-0.4653504
-0.4603504,-0.4603504
-0.4553504,-0.4553504
-0.4503504,-0.4503504
-0.4453504,-0.4453504
-0.4403504,-0.4403504
-0.4353504,-0.4353504
-0.4303504,-0.4303504
-0.4253504,-0.4253504
-0.4203504,-0.4203504
-0.4153504,-0.4153504
-0.4103504,-0.4103504
-0.4053504,-0.4053504
-0.4003504,-0.4003504
-0.3953504,-0.3953504
-0.3903504,-0.3903504
-0.3853504,-0.3853504
-0.3803504,-0.3803504
-0.3753504,-0.3753504
-0.3703504,-0.3703504
-0.3653504,-0.3653504
-0.3603504,-0.3603504
-0.3553504,-0.3553504
-0.3503504,-0.3503504
-0.3453504,-0.3453504
-0.3403504,-0.3403504
-0.3353504,-0.3353504
-0.3303504,-0.3303504
-0.3253504,-0.3253504
-0.3203504,-0.3203504
-0.3153504,-0.3153504
-0.3103504,-0.3103504
-0.3053504,-0.3053504
-0.3003504,-0.3003504
-0.2953504,-0.2953504
-0.2903504,-0.2903504
-0.2853504,-0.2853504
-0.2803504,-0.2803504
-0.2753504,-0.2753504
-0.2703504,-0.2703504
-0.2653504,-0.2653504
-0.2603504,-0.2603504
-0.2553504,-0.2553504
-0.2503504,-0.2503504
-0.2453504,-0.2453504
-0.2403504,-0.2403504
-0.2353504,-0.2353504
-0.2303504,-0.2303504
-0.2253504,-0.2253504
-0.2203504,-0.2203504
-0.2153504,-0.2153504
-0.2103504,-0.2103504
-0.2053504,-0.2053504
-0.2003504,-0.2003504
-0.1953504,-0.1953504
-0.1903504,-0.1903504
-0.1853504,-0.1853504
-0.1803504,-0.1803504
-0.1753504,-0.1753504
-0.1703504,-0.1703504
-0.1653504,-0.1653504
-0.1603504,-0.1603504
-0.1553504,-0.1553504
-0.1503504,-0.1503504
-0.1453504,-0.1453504
-0.1403504,-0.1403504
-0.1353504,-0.1353504
-0.1303504,-0.1303504
-0.1253504,-0.1253504
-0.1203504,-0.1203504
-0.1153504,-0.1153504
-0.1103504,-0.1103504
-0.1053504,-0.1053504
-0.1003504,-0.1003504
-0.0953504,-0.0953504
-0.0903504,-0.0903504
-0.0853504,-0.0853504
-0.0803504,-0.0803504
-0.0753504,-0.0753504
-0.0703504,-0.0703504
-0.0653504,-0.0653504
-0.0603504,-0.0603504
-0.0553504,-0.0553504
-0.0503504,-0.0503504
-0.0453504,-0.0453504
-0.0403504,-0.0403504
-0.0353504,-0.0353504
-0.0303504,-0.0303504
-0.0253504,-0.0253504
-0.0203504,-0.0203504
-0.0153504,-0.0153504
-0.0103504,-0.0103504
-0.0053504,-0.0053504
-0.0003504,-0.0003504
0.0046496,0.0016496
0.0096496,0.0003504
0.0146496,0.0013504
0.0196496,0.0003504
0.0246496,0.0003504
0.0296496,0.0003504
0.0346496,0.0003504
0.0396496,0.0003504
0.0446496,0.0006496
0.0496496,0.0003504
0.0546496,0.0003504
0.0596496,0.0016496
0.0646496,0.0066496
0.0696496,0.0116496
0.0746496,0.0166496
0.0796496,0.0216496
0.0846496,0.0266496
0.0896496,0.0316496
0.0946496,0.0366496
0.0996496,0.0416496
0.1046496,0.0466496
0.1096496,0.0516496
0.1146496,0.0566496
0.1196496,0.0616496
0.1246496,0.0666496
0.1296496,0.0716496
0.1346496,0.0766496
0.1396496,0.0816496
0.1446496,0.0866496
0.1496496,0.0916496
0.1546496,0.0966496
0.1596496,0.1016496
0.1646496,0.1066496
0.1696496,0.1116496
0.1746496,0.1166496
0.1796496,0.1216496
0.1846496,0.1266496
0.1896496,0.1316496
0.1946496,0.1366496
0.1996496,0.1416496
0.2046496,0.1466496
0.2096496,0.1516496
0.2146496,0.1566496
0.2196496,0.1616496
0.2246496,0.1666496
0.2296496,0.1716496
0.2346496,0.1766496
0.2396496,0.1816496
0.2446496,0.1866496
0.2496496,0.1916496
0.2546496,0.1966496
0.2596496,0.2016496
0.2646496,0.2066496
0.2696496,0.2116496
0.2746496,0.2166496
0.2796496,0.2216496
0.2846496,0.2266496
0.2896496,0.2316496
0.2946496,0.2366496
0.2996496,0.2416496
0.3046496,0.2466496
0.3096496,0.2516496
0.3146496,0.2566496
0.3196496,0.2616496
0.3246496,0.2666496
0.3296496,0.2716496
0.3346496,0.2766496
0.3396496,0.2816496
0.3446496,0.2866496
0.3496496,0.2916496
0.3546496,0.2966496
0.3596496,0.3016496
0.3646496,0.3066496
0.3696496,0.3116496
0.3746496,0.3166496
0.3796496,0.3216496
0.3846496,0.3266496
0.3896496,0.3316496
0.3946496,0.3366496
0.3996496,0.3416496
0.4046496,0.3466496
0.4096496,0.3516496
0.4146496,0.3566496
0.4196496,0.3616496
0.4246496,0.3666496
0.4296496,0.3716496
0.4346496,0.3766496
0.4396496,0.3816496
0.4446496,0.3866496
0.4496496,0.3916496
0.4546496,0.3966496
0.4596496,0.4016496
0.4646496,0.4066496
0.4696496,0.4116496
0.4746496,0.4166496
0.4796496,0.4216496
0.4846496,0.4266496
0.4896496,0.4316496
0.4946496,0.4366496
0.4996496,0.4416496
0.5046496,0.4466496
0.5096496,0.4516496
0.5146496,0.4566496
0.5196496,0.4616496
0.5246496,0.4666496
0.5296496,0.4716496
0.5346496,0.4766496
0.5396496,0.4816496
0.5446496,0.4866496
0.5496496,0.4916496
0.5546496,0.4966496
0.5596496,0.5016496
0.5646496,0.5066496
0.5696496,0.5116496
0.5746496,0.5166496
0.5796496,0.5216496
0.5846496,0.5266496
0.5896496,0.5316496
0.5946496,0.5366496
0.5996496,0.5416496
0.6046496,0.5466496
0.6096496,0.5516496
0.6146496,0.5566496
0.6196496,0.5616496
0.6246496,0.5666496
0.6296496,0.5716496
0.6346496,0.5766496
0.6396496,0.5816496
0.6446496,0.5866496
0.6496496,0.5916496
0.6546496,0.5966496
0.6596496,0.6016496
0.6646496,0.6066496
0.6696496,0.6116496
0.6746496,0.6166496
0.6796496,0.6216496
0.6846496,0.6266496
0.6896496,0.6316496
0.6946496,0.6366496
0.6996496,0.6416496
0.7046496,0.6466496
0.7096496,0.6516496
0.7146496,0.6566496
0.7196496,0.6616496
0.7246496,0.6666496
0.7296496,0.6716496
0.7346496,0.6766496
0.7396496,0.6816496
0.7446496,0.6866496
0.7496496,0.6916496
0.7546496,0.6966496
0.7596496,0.7016496
0.7646496,0.7066496
0.7696496,0.7116496
0.7746496,0.7166496
0.7796496,0.7216496
0.7846496,0.7266496
0.7896496,0.7316496
0.7946496,0.7366496
0.7996496,0.7416496
0.8046496,0.7466496
0.8096496,0.7516496
0.8146496,0.7566496
0.8196496,0.7616496
0.8246496,0.7666496
0.8296496,0.7716496
0.8346496,0.7766496
0.8396496,0.7816496
0.8446496,0.7866496
0.8496496,0.7916496
0.8546496,0.7966496
0.8596496,0.8016496
0.8646496,0.8066496
0.8696496,0.8116496
0.8746496,0.8166496
0.8796496,0.8216496
0.8846496,0.8266496
0.8896496,0.8316496
0.8946496,0.8366496
0.8996496,0.8416496
0.9046496,0.8466496
0.9096496,0.8516496
0.9146496,0.8566496
0.9196496,0.8616496
0.9246496,0.8666496
0.9296496,0.8716496
0.9346496,0.8766496
0.9396496,0.8816496
0.9446496,0.8866496
0.9496496,0.8916496
0.9546496,0.8966496
0.9596496,0.9016496
0.9646496,0.9066496
0.9696496,0.9116496
0.9746496,0.9166496
0.9796496,0.9216496
0.9846496,0.9266496
0.9896496,0.9316496
0.9946496,0.9366496
0.9996496,0.9416496
1.0046496,0.9466496
1.0096496,0.9516496
1.0146496,0.9566496
1.0196496,0.9616496
1.0246496,0.9666496
1.0296496,0.9716496
1.0346496,0.9766496
1.0396496,0.9816496
1.0446496,0.9866496
1.0496496,0.9916496
1.0546496,0.9966496
1.0596496,1.0016496
1.0646496,1.0066496
1.0696496,1.0116496
1.0746496,1.0166496
1.0796496,1.0216496
1.0846496,1.0266496
1.0896496,1.0316496
1.0946496,1.0366496
1.0996496,1.0416496
1.1046496,1.0466496
1.1096496,1.0516496
1.1146496,1.0566496
1.1196496,1.0616496
1.1246496,1.0666496
1.1296496,1.0716496
1.1346496,1.0766496
1.1396496,1.0816496
1.1446496,1.0866496
1.1496496,1.0916496
1.1546496,1.0966496
1.1596496,1.1016496
1.1646496,1.1066496
1.1696496,1.1116496
1.1746496,1.1166496
1.1796496,1.1216496
1.1846496,1.1266496
1.1896496,1.1316496
1.1946496,1.1366496
1.1996496,1.1416496
1.2046496,1.1466496
1.2096496,1.1516496
1.2146496,1.1566496
1.2196496,1.1616496
1.2246496,1.1666496
1.2296496,1.1716496
1.2346496,1.1766496
1.2396496,1.1816496
1.2446496,1.1866496
1.2496496,1.1916496
1.2546496,1.1966496
1.2596496,1.2016496
1.2646496,1.2066496
1.2696496,1.2116496
1.2746496,1.2166496
1.2796496,1.2216496
1.2846496,1.2266496
1.2896496,1.2316496
1.2946496,1.2366496
1.2996496,1.2416496
1.3046496,1.2466496
1.3096496,1.2516496
1.3146496,1.2566496
1.3196496,1.2616496
1.3246496,1.2666496
1.3296496,1.2716496
1.3346496,1.2766496
1.3396496,1.2816496
1.3446496,1.2866496
1.3496496,1.2916496
1.3546496,1.2966496
1.3596496,1.3016496
1.3646496,1.3066496
1.3696496,1.3116496
1.3746496,1.3166496
1.3796496,1.3216496
1.3846496,1.3266496
1.3896496,1.3316496
1.3946496,1.3366496
1.3996496,1.3416496
1.4046496,1.3466496
1.4096496,1.3516496
1.4146496,1.3566496
1.4196496,1.3616496
1.4246496,1.3666496
1.4296496,1.3716496
1.4346496,1.3766496
1.4396496,1.3816496
1.4446496,1.3866496
1.4496496,1.3916496
1.4546496,1.3966496
1.4596496,1.4016496
1.4646496,1.4066496
1.4696496,1.4116496
1.4746496,1.4166496
1.4796496,1.4216496
1.4846496,1.4266496
1.4896496,1.4316496
1.4946496,1.4366496
1.4996496,1.4416496
1.5046496,1.4466496
1.5096496,1.4516496
1.5146496,1.4566496
1.5196496,1.4616496
1.5246496,1.4666496
1.5296496,1.4716496
1.5346496,1.4766496
1.5396496,1.4816496
1.5446496,1.4866496
1.5496496,1.4916496
1.5546496,1.4966496
1.5596496,1.5016496
1.5646496,1.5066496
1.5696496,1.5116496
1.5746496,1.5166496
1.5796496,1.5216496
1.5846496,1.5266496
1.5896496,1.5316496
1.5946496,1.5366496
1.5996496,1.5416496
1.6046496,1.5466496
1.6096496,1.5516496
1.6146496,1.5566496
1.6196496,1.5616496
1.6246496,1.5666496
1.6296496,1.5716496
1.6346496,1.5766496
1.6396496,1.5816496
1.6446496,1.5866496
1.6496496,1.5916496
1.6546496,1.5966496
1.6596496,1.6016496
1.6646496,1.6066496
1.6696496,1.6116496
1.6746496,1.6166496
1.6796496,1.6216496
1.6846496,1.6266496
1.6896496,1.6316496
1.6946496,1.6366496
1.6996496,1.6416496
1.7046496,1.6466496
1.7096496,1.6516496
1.7146496,1.6566496
1.7196496,1.6616496
1.7246496,1.6666496
1.7296496,1.6716496
1.7346496,1.6766496
1.7396496,1.6816496
1.7446496,1.6866496
1.7496496,1.6916496
1.7546496,1.6966496
1.7596496,1.7016496
1.7646496,1.7066496
1.7696496,1.7116496
1.7746496,1.7166496
1.7796496,1.7216496
1.7846496,1.7266496
1.7896496,1.7316496
1.7946496,1.7366496
1.7996496,1.7416496
1.8046496,1.7466496
1.8096496,1.7516496
1.8146496,1.7566496
1.8196496,1.7616496
1.8246496,1.7666496
1.8296496,1.7716496
1.8346496,1.7766496
1.8396496,1.7816496
1.8446496,1.7866496
1.8496496,1.7916496
1.8546496,1.7966496
1.8596496,1.8016496
1.8646496,1.8066496
1.8696496,1.8116496
1.8746496,1.8166496
1.8796496,1.8216496
1.8846496,1.8266496
1.8896496,1.8316496
1.8946496,1.8366496
1.8996496,1.8416496
1.9046496,1.8466496
1.9096496,1.8516496
1.9146496,1.8566496
1.9196496,1.8616496
1.9246496,1.8666496
1.9296496,1.8716496
1.9346496,1.8766496
1.9396496,1.8816496
1.9446496,1.8866496
1.9496496,1.8916496
1.9546496,1.8966496
1.9596496,1.9016496
1.9646496,1.9066496
1.9696496,1.9116496
1.9746496,1.9166496
1.9796496,1.9216496
1.9846496,1.9266496
1.9896496,1.9316496
1.9946496,1.9366496
1.9996496,1.9416496
