# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
1.2453408,0.4953408,0.4700000,-6.3693741,-10.1553114
1.2553408,0.5053408,0.4800000,-6.2015018,-9.7390826
1.2653408,0.5153408,0.4900000,-6.0505465,-9.6571796
1.2753408,0.5253408,0.5000000,-5.9044547,-9.6570938
1.2853408,0.5353408,0.5100000,-5.7403875,-9.4284700
1.2953408,0.5453408,0.5200000,-5.5504642,-9.0629733
1.3053408,0.5553408,0.5300000,-5.3361878,-8.6202796
1.3153408,0.5653408,0.5400000,-5.0958453,-8.3841486
1.3253408,0.5753408,0.5500000,-4.8293678,-8.1799307
1.3353408,0.5853408,0.5600000,-4.5437253,-7.8536960
1.3453408,0.5953408,0.5700000,-4.2501571,-7.4609898
1.3553408,0.6053408,0.5800000,-3.9593842,-7.0811681
1.3653408,0.6153408,0.5900000,-3.6795813,-6.7537365
1.3753408,0.6253408,0.6000000,-3.4161161,-6.4012092
1.3853408,0.6353408,0.6100000,-3.1713517,-6.0376122
1.3953408,0.6453408,0.6200000,-2.9453034,-5.6729753
1.4053408,0.6553408,0.6300000,-2.7369069,-5.3143836
1.4153408,0.6653408,0.6400000,-2.5448092,-4.9814375
1.4253408,0.6753408,0.6500000,-2.3679405,-4.8025330
1.4353408,0.6853408,0.6600000,-2.2056792,-4.5946390
1.4453408,0.6953408,0.6700000,-2.0573554,-4.4560791
1.4553408,0.7053408,0.6800000,-1.9220540,-4.2782841
1.4653408,0.7153408,0.6900000,-1.7989482,-4.0660880
1.4753408,0.7253408,0.7000000,-1.6868666,-3.8355916
1.4853408,0.7353408,0.7100000,-1.5840146,-3.5981220
1.4953408,0.7453408,0.7200000,-1.4888821,-3.4304026
1.5053408,0.7553408,0.7300000,-1.4005123,-3.3885219
1.5153408,0.7653408,0.7400000,-1.3179100,-3.3311440
1.5253408,0.7753408,0.7500000,-1.2400864,-3.2499616
1.5353408,0.7853408,0.7600000,-1.1664906,-3.1756873
1.5453408,0.7953408,0.7700000,-1.0970149,-3.1969524
1.5553408,0.8053408,0.7800000,-1.0317218,-3.1739073
1.5653408,0.8153408,0.7900000,-0.9706366,-3.0606513
1.5753408,0.8253408,0.8000000,-0.9136800,-2.8983673
1.5853408,0.8353408,0.8100000,-0.8606792,-2.7129022
1.5953408,0.8453408,0.8200000,-0.8114038,-2.5202392
1.6053408,0.8553408,0.8300000,-0.7655965,-2.3300205
1.6153408,0.8653408,0.8400000,-0.7229955,-2.1478221
1.6253408,0.8753408,0.8500000,-0.6833472,-1.9766293
1.6353408,0.8853408,0.8600000,-0.6464132,-1.8177938
1.6453408,0.8953408,0.8700000,-0.6119727,-1.6716564
1.6553408,0.9053408,0.8800000,-0.5798236,-1.5379497
1.6653408,0.9153408,0.8900000,-0.5497818,-1.4160580
1.6753408,0.9253408,0.9000000,-0.5216796,-1.3051842
1.6853408,0.9353408,0.9100000,-0.4953650,-1.2044549
1.6953408,0.9453408,0.9200000,-0.4706999,-1.1129848
1.7053408,0.9553408,0.9300000,-0.4475587,-1.0299159
1.7153408,0.9653408,0.9400000,-0.4258272,-0.9544394
1.7253408,0.9753408,0.9500000,-0.4054013,-0.8858063
1.7353408,0.9853408,0.9600000,-0.3861862,-0.8233320
1.7453408,0.9953408,0.9700000,-0.3680950,-0.7663955
1.7553408,1.0053408,0.9800000,-0.3510485,-0.7144376
1.7653408,1.0153408,0.9900000,-0.3349740,-0.6669563
1.7753408,1.0253408,1.0000000,-0.3198047,-0.6235023
1.7853408,1.0353408,1.0100000,-0.3054793,-0.5836745
1.7953408,1.0453408,1.0200000,-0.2919416,-0.5471148
1.8053408,1.0553408,1.0300000,-0.2791395,-0.5135040
1.8153408,1.0653408,1.0400000,-0.2670251,-0.4825575
1.8253408,1.0753408,1.0500000,-0.2555543,-0.4540211
1.8353408,1.0853408,1.0600000,-0.2446862,-0.4276682
1.8453408,1.0953408,1.0700000,-0.2343830,-0.4032963
1.8553408,1.1053408,1.0800000,-0.2246095,-0.3807243
1.8653408,1.1153408,1.0900000,-0.2153334,-0.3597901
1.8753408,1.1253408,1.1000000,-0.2065244,-0.3403484
1.8853408,1.1353408,1.1100000,-0.1981546,-0.3222689
1.8953408,1.1453408,1.1200000,-0.1901979,-0.3054343
1.9053408,1.1553408,1.1300000,-0.1826300,-0.2897393
1.9153408,1.1653408,1.1400000,-0.1754284,-0.2750889
1.9253408,1.1753408,1.1500000,-0.1685721,-0.2613974
1.9353408,1.1853408,1.1600000,-0.1620413,-0.2485873
1.9453408,1.1953408,1.1700000,-0.1558177,-0.2365885
1.9553408,1.2053408,1.1800000,-0.1498843,-0.2253376
1.9653408,1.2153408,1.1900000,-0.1442249,-0.2147769
1.9753408,1.2253408,1.2000000,-0.1388246,-0.2048541
1.9853408,1.2353408,1.2100000,-0.1336694,-0.1955213
1.9953408,1.2453408,1.2200000,-0.1287460,-0.1867353
2.0053408,1.2553408,1.2300000,-0.1240422,-0.1784564
2.0153408,1.2653408,1.2400000,-0.1195463,-0.1706483
2.0253408,1.2753408,1.2500000,-0.1152476,-0.1632779
2.0353408,1.2853408,1.2600000,-0.1111357,-0.1563148
2.0453408,1.2953408,1.2700000,-0.1072012,-0.1497312
2.0553408,1.3053408,1.2800000,-0.1034349,-0.1435016
2.0653408,1.3153408,1.2900000,-0.0998284,-0.1376023
2.0753408,1.3253408,1.3000000,-0.0963737,-0.1320118
2.0853408,1.3353408,1.3100000,-0.0930633,-0.1267100
2.0953408,1.3453408,1.3200000,-0.0898900,-0.1216786
2.1053408,1.3553408,1.3300000,-0.0868471,-0.1169006
2.1153408,1.3653408,1.3400000,-0.0839284,-0.1123602
2.1253408,1.3753408,1.3500000,-0.0811279,-0.1080428
2.1353408,1.3853408,1.3600000,-0.0784399,-0.1039350
2.1453408,1.3953408,1.3700000,-0.0758592,-0.1000243
2.1553408,1.4053408,1.3800000,-0.0733806,-0.0962989
2.1653408,1.4153408,1.3900000,-0.0709995,-0.0927482
2.1753408,1.4253408,1.4000000,-0.0687112,-0.0893620
2.1853408,1.4353408,1.4100000,-0.0665117,-0.0861310
2.1953408,1.4453408,1.4200000,-0.0643968,-0.0830465
2.2053408,1.4553408,1.4300000,-0.0623627,-0.0801004
2.2153408,1.4653408,1.4400000,-0.0604057,-0.0772850
2.2253408,1.4753408,1.4500000,-0.0585225,-0.0745932
2.2353408,1.4853408,1.4600000,-0.0567098,-0.0720184
2.2453408,1.4953408,1.4700000,-0.0549644,-0.0695545
2.2553408,1.5053408,1.4800000,-0.0532835,-0.0671955
2.2653408,1.5153408,1.4900000,-0.0516642,-0.0649360
2.2753408,1.5253408,1.5000000,-0.0501040,-0.0627709
2.2853408,1.5353408,1.5100000,-0.0486002,-0.0606955
2.2953408,1.5453408,1.5200000,-0.0471505,-0.0587051
2.3053408,1.5553408,1.5300000,-0.0457526,-0.0567955
2.3153408,1.5653408,1.5400000,-0.0444043,-0.0549629
2.3253408,1.5753408,1.5500000,-0.0431036,-0.0532033
2.3353408,1.5853408,1.5600000,-0.0418485,-0.0515133
2.3453408,1.5953408,1.5700000,-0.0406372,-0.0498895
