# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
1.1813188,0.4313188,0.4000000,-8.1410896,-14.9598909
1.1913188,0.4413188,0.4100000,-7.9369370,-14.4983271
1.2013188,0.4513188,0.4200000,-7.7441555,-13.8459423
1.2113188,0.4613188,0.4300000,-7.5424938,-13.0890882
1.2213188,0.4713188,0.4400000,-7.3224226,-12.8677627
1.2313188,0.4813188,0.4500000,-7.0890916,-12.5212663
1.2413188,0.4913188,0.4600000,-6.8580883,-12.0052193
1.2513188,0.5013188,0.4700000,-6.6445730,-11.6735034
1.2613188,0.5113188,0.4800000,-6.4525607,-11.2923976
1.2713188,0.5213188,0.4900000,-6.2773758,-10.9761498
1.2813188,0.5313188,0.5000000,-6.1099396,-10.8649360
1.2913188,0.5413188,0.5100000,-5.9378100,-10.5364383
1.3013188,0.5513188,0.5200000,-5.7519992,-10.0779390
1.3113188,0.5613188,0.5300000,-5.5512719,-9.8182705
1.3213188,0.5713188,0.5400000,-5.3392851,-9.6218175
1.3313188,0.5813188,0.5500000,-5.1210298,-9.2762249
1.3413188,0.5913188,0.5600000,-4.9004060,-9.1635545
1.3513188,0.6013188,0.5700000,-4.6792062,-8.9572427
1.3613188,0.6113188,0.5800000,-4.4576542,-8.6335275
1.3713188,0.6213188,0.5900000,-4.2358842,-8.2365897
1.3813188,0.6313188,0.6000000,-4.0155925,-7.8219813
1.3913188,0.6413188,0.6100000,-3.7994508,-7.3844643
1.4013188,0.6513188,0.6200000,-3.5892144,-6.9634415
1.4113188,0.6613188,0.6300000,-3.3855252,-6.5468368
1.4213188,0.6713188,0.6400000,-3.1889625,-6.1256209
1.4313188,0.6813188,0.6500000,-3.0005645,-5.7115840
1.4413188,0.6913188,0.6600000,-2.8206156,-5.3922958
1.4513188,0.7013188,0.6700000,-2.6482574,-5.0649758
1.4613188,0.7113188,0.6800000,-2.4829308,-4.7394498
1.4713188,0.7213188,0.6900000,-2.3249887,-4.4728488
1.4813188,0.7313188,0.7000000,-2.1748916,-4.2001712
1.4913188,0.7413188,0.7100000,-2.0328784,-3.9404773
1.5013188,0.7513188,0.7200000,-1.8991714,-3.6817633
1.5113188,0.7613188,0.7300000,-1.7739829,-3.4304732
1.5213188,0.7713188,0.7400000,-1.6573808,-3.1905119
1.5313188,0.7813188,0.7500000,-1.5492193,-2.9690352
1.5413188,0.7913188,0.7600000,-1.4491624,-2.7886061
1.5513188,0.8013188,0.7700000,-1.3567461,-2.6104922
1.5613188,0.8113188,0.7800000,-1.2714400,-2.4462163
1.5713188,0.8213188,0.7900000,-1.1926937,-2.2867057
1.5813188,0.8313188,0.8000000,-1.1199666,-2.1317051
1.5913188,0.8413188,0.8100000,-1.0527453,-1.9839512
1.6013188,0.8513188,0.8200000,-0.9905517,-1.8451025
1.6113188,0.8613188,0.8300000,-0.9329469,-1.7158133
1.6213188,0.8713188,0.8400000,-0.8795307,-1.5961323
1.6313188,0.8813188,0.8500000,-0.8299399,-1.4857541
1.6413188,0.8913188,0.8600000,-0.7838463,-1.3841783
1.6513188,0.9013188,0.8700000,-0.7409529,-1.2908096
1.6613188,0.9113188,0.8800000,-0.7009917,-1.2050191
1.6713188,0.9213188,0.8900000,-0.6637205,-1.1261816
1.6813188,0.9313188,0.9000000,-0.6289203,-1.0536969
1.6913188,0.9413188,0.9100000,-0.5963930,-0.9870017
1.7013188,0.9513188,0.9200000,-0.5659589,-0.9255749
1.7113188,0.9613188,0.9300000,-0.5374551,-0.8689390
1.7213188,0.9713188,0.9400000,-0.5107336,-0.8166592
1.7313188,0.9813188,0.9500000,-0.4856598,-0.7683417
1.7413188,0.9913188,0.9600000,-0.4621111,-0.7236305
1.7513188,1.0013188,0.9700000,-0.4399754,-0.6822045
1.7613188,1.0113188,0.9800000,-0.4191506,-0.6441434
1.7713188,1.0213188,0.9900000,-0.3995431,-0.6089142
1.7813188,1.0313188,1.0000000,-0.3810674,-0.5761112
1.7913188,1.0413188,1.0100000,-0.3636448,-0.5455328
1.8013188,1.0513188,1.0200000,-0.3472032,-0.5169971
1.8113188,1.0613188,1.0300000,-0.3316764,-0.4903391
1.8213188,1.0713188,1.0400000,-0.3170032,-0.4654093
1.8313188,1.0813188,1.0500000,-0.3031273,-0.4420721
1.8413188,1.0913188,1.0600000,-0.2899970,-0.4202042
1.8513188,1.1013188,1.0700000,-0.2775641,-0.3996935
1.8613188,1.1113188,1.0800000,-0.2657845,-0.3804379
1.8713188,1.1213188,1.0900000,-0.2546171,-0.3623444
1.8813188,1.1313188,1.1000000,-0.2440238,-0.3453278
1.8913188,1.1413188,1.1100000,-0.2339695,-0.3293106
1.9013188,1.1513188,1.1200000,-0.2244214,-0.3142215
1.9113188,1.1613188,1.1300000,-0.2153491,-0.2999955
1.9213188,1.1713188,1.1400000,-0.2067244,-0.2865727
1.9313188,1.1813188,1.1500000,-0.1985210,-0.2738982
1.9413188,1.1913188,1.1600000,-0.1907144,-0.2619216
1.9513188,1.2013188,1.1700000,-0.1832817,-0.2505964
1.9613188,1.2113188,1.1800000,-0.1762017,-0.2398796
1.9713188,1.2213188,1.1900000,-0.1694545,-0.2297319
1.9813188,1.2313188,1.2000000,-0.1630215,-0.2201166
1.9913188,1.2413188,1.2100000,-0.1568853,-0.2110002
2.0013188,1.2513188,1.2200000,-0.1510297,-0.2023513
2.0113188,1.2613188,1.2300000,-0.1454395,-0.1941410
2.0213188,1.2713188,1.2400000,-0.1401004,-0.1863425
2.0313188,1.2813188,1.2500000,-0.1349990,-0.1789310
2.0413188,1.2913188,1.2600000,-0.1301228,-0.1718832
2.0513188,1.3013188,1.2700000,-0.1254601,-0.1651778
2.0613188,1.3113188,1.2800000,-0.1209997,-0.1587947
2.0713188,1.3213188,1.2900000,-0.1167313,-0.1527223
2.0813188,1.3313188,1.3000000,-0.1126451,-0.1469417
2.0913188,1.3413188,1.3100000,-0.1087320,-0.1414301
2.1013188,1.3513188,1.3200000,-0.1049832,-0.1361724
2.1113188,1.3613188,1.3300000,-0.1013906,-0.1311546
2.1213188,1.3713188,1.3400000,-0.0979465,-0.1263635
2.1313188,1.3813188,1.3500000,-0.0946437,-0.1217868
2.1413188,1.3913188,1.3600000,-0.0914754,-0.1174132
2.1513188,1.4013188,1.3700000,-0.0884350,-0.1132317
2.1613188,1.4113188,1.3800000,-0.0855165,-0.1092322
2.1713188,1.4213188,1.3900000,-0.0827142,-0.1054054
2.1813188,1.4313188,1.4000000,-0.0800225,-0.1017422
2.1913188,1.4413188,1.4100000,-0.0774364,-0.0982344
2.2013188,1.4513188,1.4200000,-0.0749509,-0.0948740
2.2113188,1.4613188,1.4300000,-0.0725615,-0.0916537
2.2213188,1.4713188,1.4400000,-0.0702637,-0.0885665
2.2313188,1.4813188,1.4500000,-0.0680535,-0.0856059
2.2413188,1.4913188,1.4600000,-0.0659269,-0.0827656
2.2513188,1.5013188,1.4700000,-0.0638802,-0.0800398
2.2613188,1.5113188,1.4800000,-0.0619099,-0.0774231
2.2713188,1.5213188,1.4900000,-0.0600126,-0.0749103
2.2813188,1.5313188,1.5000000,-0.0581851,-0.0724988
2.2913188,1.5413188,1.5100000,-0.0564245,-0.0701823
2.3013188,1.5513188,1.5200000,-0.0547278,-0.0679555
2.3113188,1.5613188,1.5300000,-0.0530923,-0.0658142
2.3213188,1.5713188,1.5400000,-0.0515154,-0.0637544
2.3313188,1.5813188,1.5500000,-0.0499948,-0.0617726
2.3413188,1.5913188,1.5600000,-0.0485279,-0.0598653
