# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
-1.3302449,-1.3302449,-1.3426404,2343.0610831,1439.3863400,10461.5691997,99.8057708,7318.4275858,2341.1590173,2344.9631489,2762.0913218,1762.5410358
-1.3252449,-1.3252449,-1.3376404,2302.4403401,1414.0834528,10286.2213704,97.7957296,7195.4974765,2300.5205480,2304.3601321,2714.2060138,1732.2557078
-1.3202449,-1.3202449,-1.3326404,2324.4050741,1427.7105693,10381.0939865,98.8832472,7261.9709229,2322.4675717,2326.3425765,2740.0988945,1748.6318035
-1.3152449,-1.3152449,-1.3276404,2409.1033585,1480.3609850,10746.8130721,103.0722433,7518.2871910,2407.1481751,2411.0585419,2839.9445187,1811.7797209
-1.3102449,-1.3102449,-1.3226404,2557.0797915,1572.3778966,11385.6795855,110.3818582,7966.0608131,2555.1069697,2559.0526132,3014.3848798,1906.4643929
-1.3052449,-1.3052449,-1.3176404,2769.1865331,1704.2988416,12301.2878554,120.8520731,8607.8140536,2767.1961293,2771.1769370,3264.4245371,2064.6033574
-1.3002449,-1.3002449,-1.3126404,3046.4290453,1861.1182530,13497.8640164,134.5406404,9446.5130512,3044.4211292,3048.4369615,3591.2487683,2271.3051504
-1.2952449,-1.2952449,-1.3076404,3389.7481065,2074.7156982,14979.3312806,151.5092065,10484.9124269,3387.7227615,3391.7734515,3995.9665993,2527.2711816
-1.2902449,-1.2902449,-1.3026404,3799.7417239,2329.8355645,16748.1177061,171.8044969,11724.7193341,3797.6990471,3801.7844006,4479.2829843,2832.9473030
-1.2852449,-1.2852449,-1.2976404,4276.3339148,2626.4445199,18803.7364975,195.4390845,13165.5980048,4274.2740172,4278.3938124,5041.1083520,3188.2768648
-1.2802449,-1.2802449,-1.2926404,4818.4021016,2963.8575815,21141.1893462,222.3721769,14804.0502021,4816.3251079,4820.4790952,5680.1193643,3592.4229146
-1.2752449,-1.2752449,-1.2876404,5423.3809587,3340.4905190,23749.2694390,252.4896293,16632.2253024,5421.2870077,5425.4749096,6393.2919159,4043.4728401
-1.2702449,-1.2702449,-1.2826404,6086.8675606,3753.6130061,26608.8707868,285.5836289,18636.7347823,6084.7568054,6088.9783158,7175.4356673,4538.1439825
-1.2652449,-1.2652449,-1.2776404,6802.2598462,4199.1225110,29691.4412119,321.3337568,20797.5674074,6800.1324542,6804.3872383,8018.7678528,5071.5140886
-1.2602449,-1.2602449,-1.2726404,7560.4666318,4671.3628101,32957.7429237,359.2915984,23087.2200599,7558.3227850,7562.6104786,8912.5714320,5636.8051068
-1.2552449,-1.2552449,-1.2676404,8349.7312704,5163.0134252,36357.1011241,398.8711666,25470.1707297,8347.5711662,8351.8913745,9842.9872136,6225.2517149
-1.2502449,-1.2502449,-1.2626404,9155.6110592,5665.0762955,39827.3210179,439.3473522,27902.8201425,9153.4349105,9157.7872079,10792.9895789,6826.0859664
-1.2452449,-1.2452449,-1.2576404,9961.1492452,6166.9827204,43295.4310349,479.8643308,30334.0126823,9958.9572810,9963.3412094,11742.5892497,7426.6655313
-1.2402449,-1.2402449,-1.2526404,10747.2650782,6656.8364918,46679.3611398,519.4552712,32706.2129533,10745.0575446,10749.4726119,12669.2930970,8012.7645062
-1.2352449,-1.2352449,-1.2476404,11493.3697347,7121.7981246,49890.5895081,557.0737742,34957.3613265,11491.1468953,11495.5925742,13548.8302170,8569.0326233
-1.2302449,-1.2302449,-1.2426404,12178.1931355,7548.6008538,52837.6931004,591.6362878,37023.3632765,12175.9552728,12180.4309981,14356.1266148,9079.6116961
-1.2252449,-1.2252449,-1.2376404,12780.7810067,7924.1730228,55430.6276288,622.0734079,38841.0901569,12778.5284234,12783.0335899,15066.4805794,9528.8789907
-1.2202449,-1.2202449,-1.2326404,13281.5963756,8236.3257692,57585.4545928,647.3866638,40351.6934702,13279.3293959,13283.8633554,15656.8611693,9902.2684608
-1.2152449,-1.2152449,-1.2276404,13663.6390928,8474.4520412,59229.1448179,666.7063108,41503.9728034,13661.3580638,13665.9201218,16107.2279486,10187.1054218
-1.2102449,-1.2102449,-1.2226404,13913.4849070,8630.1754314,60304.0362580,679.3450207,42257.5013760,13911.1902011,13915.7796129,16401.7558891,10373.3812471
-1.2052449,-1.2052449,-1.2176404,14022.1451465,8697.8870209,60771.5218486,684.8423316,42585.2117557,14019.8371634,14024.4531296,16529.8487957,10454.3943145
-1.2002449,-1.2002449,-1.2126404,13985.6605370,8675.1162114,60614.5967172,682.9953651,42475.1818249,13983.3397065,13987.9813676,16486.8393223,10427.1927352
-1.1952449,-1.1952449,-1.2076404,13805.3672749,8562.6968893,59838.9994781,673.8725920,41931.4349958,13803.0340595,13807.7004904,16274.3026291,10292.7727278
-1.1902449,-1.1902449,-1.2026404,13487.8071005,8364.7112673,58472.8264943,657.8091800,40973.6697534,13485.4619991,13490.1522019,15899.9503733,10056.0115727
-1.1852449,-1.1852449,-1.1976404,13044.2909644,8088.2173978,56564.6602253,635.3844206,39635.9473531,13041.9345160,13046.6474128,15377.1163425,9725.3422975
-1.1802449,-1.1802449,-1.1926404,12490.1622872,7742.7890961,54180.4088491,607.3836272,37964.4759400,12487.7950751,12492.5294993,14723.8879561,9312.2043909
-1.1752449,-1.1752449,-1.1876404,11843.8354111,7339.9155011,51399.1812430,574.7484332,36014.7183239,11841.4580677,11846.2127544,13961.9727553,8830.3269072
-1.1702449,-1.1702449,-1.1826404,11125.7036008,6892.3192194,48308.6018407,538.5203921,33848.1070451,11123.3168131,11128.0903885,13115.4111119,8294.9143126
-1.1652449,-1.1652449,-1.1776404,10357.0168851,6413.2557010,44999.9953702,499.7830844,31528.6682335,10354.6214006,10359.4123697,12209.2533844,7721.8098449
-1.1602449,-1.1602449,-1.1726404,9558.8234460,5915.8523761,41563.8433004,459.6075933,29119.8360057,9556.4200790,9561.2268130,11268.3119862,7126.7062524
-1.1552449,-1.1552449,-1.1676404,8751.0514502,5412.5355774,38085.8418180,419.0053257,26681.6886535,8748.6410894,8753.4618109,10316.0790138,6524.4612412
-1.1502449,-1.1502449,-1.1626404,7951.7848112,4914.5786408,34643.7908527,378.8909406,24268.7675463,7949.3684279,7954.2011946,9373.8724861,5928.5575104
-1.1452449,-1.1452449,-1.1576404,7176.7604709,4431.7883985,31305.4326814,340.0567930,21928.5618500,7174.3391268,7179.1818150,8460.2437207,5350.7279435
-1.1402449,-1.1402449,-1.1526404,6439.0901944,3972.3319126,28127.2532152,303.1590274,19700.6682384,6436.6650518,6441.5153369,7590.6493752,4800.7481891
-1.1352449,-1.1352449,-1.1476404,5749.1894620,3542.6925451,25154.1715399,268.7143910,17616.5734046,5746.7617937,5751.6171303,6777.3676218,4286.3836450
-1.1302449,-1.1302449,-1.1426404,5114.8814768,3147.7353703,22419.9808203,237.1060885,15699.9633797,5112.4526768,5117.3102769,6029.6207561,3813.4670032
-1.1252449,-1.1252449,-1.1376404,4541.6360640,2790.8567860,19948.3682610,208.5965688,13967.4388411,4539.2076589,4544.0644692,5353.8568200,3386.0763635
-1.1202449,-1.1202449,-1.1326404,4032.9007670,2474.1916466,17754.3311778,183.3449860,12429.5081288,4030.4744283,4035.3271058,4754.1399116,3006.7820871
-1.1152449,-1.1152449,-1.1276404,3590.4835753,2198.8525761,15845.8152691,161.4270989,11091.7360323,3588.0611319,3592.9060188,4232.6013590,2676.9321444
-1.1102449,-1.1102449,-1.1226404,3214.9519422,1965.1793865,14225.4235307,142.8555999,9955.9420820,3212.5353931,3217.3684912,3789.9100982,2396.9496075
-1.1052449,-1.1052449,-1.1176404,2906.0195977,1788.6219102,12892.0735508,127.5996785,9021.3626212,2903.6111254,2908.4280701,3425.7286632,2166.6210443
-1.1002449,-1.1002449,-1.1126404,2662.8998612,1637.3963574,11842.5117505,115.6040815,8285.7125545,2660.5018443,2665.2978781,3139.1296841,1985.3599345
-1.0952449,-1.0952449,-1.1076404,2484.6107689,1526.5225305,11072.6214791,106.8082739,7746.1025375,2482.2257951,2486.9957428,2928.9555840,1852.4341622
-1.0902449,-1.0902449,-1.1026404,2370.2227938,1455.4141570,10578.4852627,101.1634109,7399.7837787,2367.8536715,2372.5919162,2794.1106004,1782.7918057
-1.0852449,-1.0852449,-1.0976404,2319.0439820,1423.6356124,10357.1789014,98.6411142,7244.7048155,2316.6937512,2321.3942128,2733.7790311,1744.6347709
-1.0802449,-1.0802449,-1.0926404,2330.7400069,1430.9768828,10407.2865862,99.2312635,7279.8726773,2328.4119486,2333.0680652,2747.5667591,1753.3548958
-1.0752449,-1.0752449,-1.0876404,2405.3881542,1477.4872580,10729.1327414,102.9365344,7505.5154260,2403.0857970,2407.6905113,2835.5648917,1809.0098015
-1.0702449,-1.0702449,-1.0826404,2543.4649605,1563.4675838,11324.7293677,109.7735906,7923.0452153,2541.1920855,2545.7378356,2998.3351888,1896.3136770
-1.0652449,-1.0652449,-1.0776404,2745.7675631,1689.4211093,12197.4391355,119.7784984,8534.8220460,2743.5282039,2748.0069223,3236.8173465,2047.1430370
-1.0602449,-1.0602449,-1.0726404,3013.2692356,1856.7824274,13351.3563140,133.0054376,9343.7196752,3011.0676757,3015.4707956,3552.1586979,2246.5824192
-1.0552449,-1.0552449,-1.0676404,3346.9105523,2048.0498623,14790.4117732,149.5146138,10352.4980532,3344.7513164,3349.0697881,3945.4680282,2495.3330809
-1.0502449,-1.0502449,-1.0626404,3747.3295251,2297.3733064,16517.2165049,169.3541146,11562.9924127,3745.2173658,3749.4416844,4417.4974507,2793.8707004
-1.0452449,-1.0452449,-1.0576404,4214.5372361,2588.3128705,18531.6717052,192.5405717,12975.1386704,4212.4771134,4216.5973589,4968.2600293,3142.2035401
-1.0402449,-1.0402449,-1.0526404,4747.5500648,2920.2694701,20829.3931113,219.0397849,14585.8685797,4745.5471195,4749.5530102,5596.5962341,3539.5982488
-1.0352449,-1.0352449,-1.0476404,5343.9955464,3291.7781640,23400.0226964,248.7467669,16387.9258896,5342.0550657,5345.9360270,6299.7093115,3984.2860043
-1.0302449,-1.0302449,-1.0426404,5999.7158096,3700.2602385,26225.5304473,281.4654212,18368.6755364,5997.8431856,6001.5884335,7072.6978015,4473.1668509
-1.0252449,-1.0252449,-1.0376404,6708.3997356,4141.7931842,29278.6397398,316.8893488,20508.9994855,6706.6004157,6710.1990555,7908.1219123,5001.5354514
-1.0202449,-1.0202449,-1.0326404,7461.2813801,4610.9220183,32521.5372363,354.5859080,22782.3920594,7459.5608100,7463.0019502,8795.6480087,5562.8562409
-1.0152449,-1.0152449,-1.0276404,8246.9464482,5100.5380636,35905.0463969,393.9858016,25154.3803270,8245.3100086,8248.5828878,9721.8204768,6148.6191420
-1.0102449,-1.0102449,-1.0226404,9051.2891859,5601.8516591,39368.4461424,434.3804247,27582.3968465,9049.7421227,9052.8362491,10670.0109067,6748.3074248
-1.0052449,-1.0052449,-1.0176404,9857.6575465,6104.4824611,42840.0968708,474.9289541,30016.2184948,9856.2048971,9859.1101960,11620.5892195,7349.5059374
-1.0002449,-1.0002449,-1.0126404,10647.2139038,6596.6843847,46238.9906720,514.6766130,32399.0533124,10645.8604197,10648.5673879,12551.3488904,7938.1700402
-0.9952449,-0.9952449,-1.0076404,11399.5217367,7065.7117071,49477.2703784,552.5846677,34669.3066624,11398.2718060,11400.7716674,13438.1985554,8499.0630169
-0.9902449,-0.9902449,-1.0026404,12093.3464853,7498.3189701,52463.6668512,587.5715595,36762.9912239,12092.2040560,12094.4889146,14256.1060913,9016.3531627
-0.9852449,-0.9852449,-0.9976404,12707.6333168,7881.3714084,55107.6947913,618.5632473,38616.6688296,12706.6018244,12708.6648092,14980.2512443,9474.3427707
-0.9802449,-0.9802449,-0.9926404,13222.5991108,8202.5267429,57324.3383620,644.5495152,40170.7357352,13221.6814116,13223.5168099,15587.3129042,9858.2822758
-0.9752449,-0.9752449,-0.9876404,13620.8545636,8450.9358028,59038.8661239,664.6418807,41372.7985444,13620.0528777,13621.6562496,16056.7918855,10155.2068547
-0.9702449,-0.9702449,-0.9826404,13888.4589504,8617.9010916,60191.3574573,678.1280465,42180.8478245,13887.7748143,13889.1430865,16372.2543203,10354.7228168
-0.9652449,-0.9652449,-0.9776404,14015.8079906,8697.4311125,60740.5136047,684.5177256,42565.9301124,14015.2422241,14016.3737571,16522.3783104,10449.6695648
-0.9602449,-0.9602449,-0.9726404,13998.2660563,8686.6350101,60666.3726276,683.5752375,42514.0513775,13997.8187427,13998.7133699,16501.6991976,10436.5909455
-0.9552449,-0.9552449,-0.9676404,13836.4770903,8585.9165471,59971.6466308,675.3354705,42027.1144751,13836.1475719,13836.8066087,16310.9760866,10315.9670589
-0.9502449,-0.9502449,-0.9626404,13536.3212789,8398.9468454,58681.5396111,660.1015129,41122.7912876,13536.1081678,13536.5343899,15957.1407692,10092.1819549
-0.9452449,-0.9452449,-0.9576404,13108.5221072,8132.4188093,56842.0653774,638.4242042,39833.3432080,13108.4233112,13108.6209031,15452.8345059,9773.2306689
-0.9402449,-0.9402449,-0.9526404,12567.9453182,7795.6091891,54517.0431707,611.0657802,38203.5145265,12567.9580800,12567.9325563,14815.5816112,9370.1965503
-0.9352449,-0.9352449,-0.9476404,11932.6620226,7399.7934365,51784.0804364,578.9513729,36287.7157107,11932.7829718,11932.5410733,14066.6850116,8896.5527530
-0.9302449,-0.9302449,-0.9426404,11222.8685237,6957.5711848,48729.9394338,543.1131816,34146.7747244,11223.0937389,11222.6433084,13229.9528932,8367.3568959
-0.9252449,-0.9252449,-0.9376404,10459.7630526,6482.1649425,45445.7172593,504.6325150,31844.5575915,10460.0881314,10459.4379739,12330.3745534,7798.4135984
-0.9202449,-0.9202449,-0.9326404,9664.4745669,5986.7514273,42022.2474249,464.5846374,29444.7443673,9664.8947013,9664.0544324,11392.8576271,7205.4758319
-0.9152449,-0.9152449,-0.9276404,8857.1231168,5483.8751809,38546.0641925,423.9905267,27007.9997440,8857.6331722,8856.6130614,10441.1204103,6603.5443641
-0.9102449,-0.9102449,-0.9226404,8056.0685215,4984.9798782,35096.1733896,383.7784647,24589.7091611,8056.6631155,8055.4739275,9496.8061703,6006.3075991
-0.9052449,-0.9052449,-0.9176404,7277.3783122,4500.0766300,31741.7629411,344.7570368,22238.3738227,7278.0518923,7276.7047320,8578.8559363,5425.7448954
-0.9002449,-0.9002449,-0.9126404,6534.5209659,4037.5530078,28540.8794424,307.5998208,19994.6830588,6535.2678838,6533.7740480,7703.1468716,4871.8978530
-0.8952449,-0.8952449,-0.9076404,5838.2693824,3604.1133550,25540.0066967,272.8409551,17891.2190864,5839.0839624,5837.4548023,6882.3784885,4352.7983486
-0.8902449,-0.8902449,-0.9026404,5196.7841855,3204.8313580,22774.4161489,240.8799820,15952.7029595,5197.6607877,5195.9075834,6126.1708471,3874.5306424
-0.8852449,-0.8852449,-0.8976404,4615.8373708,2843.2901984,20269.1201768,211.9938936,14196.6631754,4616.7704462,4614.9042955,5441.3281996,3441.3981215
-0.8802449,-0.8802449,-0.8926404,4099.1336504,2521.7836358,18040.2454879,186.3541242,12634.3987962,4100.1177889,4098.1495118,4832.2178045,3056.1628824
-0.8752449,-0.8752449,-0.8876404,3648.6884433,2241.5523784,16096.6506025,164.0462259,11272.1136688,3649.7184143,3647.6584723,4301.2155159,2720.3275475
-0.8702449,-0.8702449,-0.8826404,3265.2263560,2003.0331645,14441.6323057,145.0901672,10112.1129840,3266.2971403,3264.1555717,3849.1755280,2434.4323565
-0.8652449,-0.8652449,-0.8776404,2948.5706980,1821.7432656,13074.5946118,129.4600295,9153.9735173,2949.6775134,2947.4638826,3475.8895513,2198.3455755
-0.8602449,-0.8602449,-0.8726404,2698.0017777,1665.9399327,11992.5846177,117.1033540,8395.6205099,2699.1400973,2696.8634581,3180.5091853,2011.5306289
-0.8552449,-0.8552449,-0.8676404,2512.5684450,1550.6615869,11191.6284247,107.9606581,7834.2643475,2513.7340096,2511.4028805,2961.9131774,1873.2783745
-0.8502449,-0.8502449,-0.8626404,2391.3429678,1475.3225950,10667.8244166,101.9827343,7467.1670964,2392.5317924,2390.1541432,2819.0078810,1798.5382285
-0.8452449,-0.8452449,-0.8576404,2333.6135649,1439.4745874,10418.1693710,99.1398669,7292.2217084,2334.8219410,2332.4051889,2750.9542209,1755.4973147
-0.8402449,-0.8402449,-0.8526404,2339.0117652,1442.8859657,10441.1051196,99.4201325,7308.3352878,2340.2362586,2337.7872719,2757.3178288,1759.5220137
-0.8352449,-0.8352449,-0.8476404,2407.5734182,1485.5799757,10736.7806273,102.8240678,7515.6128262,2408.8108638,2406.3359727,2838.1409657,1810.6390538
-0.8302449,-0.8302449,-0.8426404,2539.7329934,1567.8311200,11307.0278827,109.3658369,7915.3402787,2540.9804870,2538.4854997,2993.9358011,1893.5312599
-0.8252449,-0.8252449,-0.8376404,2736.2511921,1690.1199285,12155.0517077,119.0791364,8509.7670597,2737.5060806,2734.9963036,3225.5990792,2040.0479817
-0.8202449,-0.8202449,-0.8326404,2998.0763258,1853.3247320,13284.8354797,132.0166860,9301.6893506,2999.3361953,2996.8164563,3534.2487063,2235.2551459
-0.8152449,-0.8152449,-0.8276404,3326.1408396,2041.5616063,14700.2687767,148.2385102,10293.8384334,3327.4035027,3324.8781764,3920.9838849,2479.8479490
-0.8102449,-0.8102449,-0.8226404,3721.0962022,2287.3668502,16404.0108777,167.7937790,11488.0838126,3722.3596849,3719.8327195,4386.5725917,2774.3121023
-0.8052449,-0.8052449,-0.8176404,4182.9924574,2574.8664809,18396.1172648,190.7015341,12884.4701545,4184.2549850,4181.7299298,4931.0738201,3118.6849164
-0.8002449,-0.8002449,-0.8126404,4710.9132158,2903.5043981,20672.4754977,216.9315248,14480.1205522,4712.1731993,4709.6532323,5553.4072949,3512.2831653
-0.7952449,-0.7952449,-0.8076404,5302.5827064,3271.8773291,23223.1218718,246.3843843,16268.0561807,5303.8387288,5301.3266841,6250.8902489,3953.4101180
-0.7902449,-0.7902449,-0.8026404,5953.9683696,3677.4863950,26030.5396637,278.8712704,18236.0030184,5955.2191726,5952.7175665,7018.7689441,4439.0592467
-0.7852449,-0.7852449,-0.7976404,6658.9096721,4116.5049892,29068.0705953,314.0944782,20365.2779263,6660.1541435,6657.6652007,7849.7811051,4964.6374852
-0.7802449,-0.7802449,-0.7926404,7408.8103239,4583.5861876,32298.5989487,351.6311497,22629.8658711,7410.0474848,7407.5731629,8733.7930916,5523.7357564
-0.7752449,-0.7752449,-0.7876404,8192.4355199,5071.7356976,35673.6867556,390.9223396,24995.8133994,8193.6645137,8191.2065261,9657.5608794,6107.9778041
-0.7702449,-0.7702449,-0.7826404,8995.8567163,5572.2769087,39133.3422043,431.2696773,27421.0660756,8997.0767972,8994.6366355,10604.6649607,6706.9790198
-0.7652449,-0.7652449,-0.7776404,9802.5823349,6074.9320429,42606.5856995,471.8416363,29855.8651883,9803.7928577,9801.3718120,11555.6644229,7308.4438906
-0.7602449,-0.7602449,-0.7726404,10593.9026486,6568.0370765,46012.9344847,511.6908997,32243.7885092,10595.1030594,10592.7022379,12488.5035142,7898.4231343
-0.7552449,-0.7552449,-0.7676404,11349.4606725,7038.8978384,49264.8562541,549.7834583,34523.4704696,11350.6504993,11348.2708457,13379.1846304,8461.7393336
-0.7502449,-0.7502449,-0.7626404,12048.0389662,7474.2810056,52271.1482332,585.0389410,36630.9712512,12049.2178111,12046.8601213,14202.6958297,8982.5735473
