# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.1320667,0.1320667,0.1129179,1170.1104061
0.1420667,0.1420667,0.1229179,784.3403713
0.1520667,0.1520667,0.1329179,518.7354256
0.1620667,0.1620667,0.1429179,337.8735535
0.1720667,0.1720667,0.1529179,215.7289191
0.1820667,0.1820667,0.1629179,133.7366319
0.1920667,0.1920667,0.1729179,79.1150867
0.2020667,0.2020667,0.1829179,43.0427555
0.2120667,0.2120667,0.1929179,19.3710001
0.2220667,0.2220667,0.2029179,3.8348538
0.2320667,0.2320667,0.2129179,-6.3723498
0.2420667,0.2420667,0.2229179,-12.9644123
0.2520667,0.2520667,0.2329179,-17.0074811
0.2620667,0.2620667,0.2429179,-19.2351733
0.2720667,0.2720667,0.2529179,-20.1994377
0.2820667,0.2820667,0.2629179,-20.3125965
0.2920667,0.2920667,0.2729179,-19.8544590
0.3020667,0.3020667,0.2829179,-19.0132840
0.3120667,0.3120667,0.2929179,-17.9347559
0.3220667,0.3220667,0.3029179,-16.7359386
0.3320667,0.3320667,0.3129179,-15.5029453
0.3420667,0.3420667,0.3229179,-14.2926331
0.3520667,0.3520667,0.3329179,-13.1388888
0.3620667,0.3620667,0.3429179,-12.0595742
0.3720667,0.3720667,0.3529179,-11.0621603
0.3820667,0.3820667,0.3629179,-10.1477303
0.3920667,0.3920667,0.3729179,-9.3136409
0.4020667,0.4020667,0.3829179,-8.5552257
0.4120667,0.4120667,0.3929179,-7.8668572
0.4220667,0.4220667,0.4029179,-7.2425930
0.4320667,0.4320667,0.4129179,-6.6765567
0.4420667,0.4420667,0.4229179,-6.1631513
0.4520667,0.4520667,0.4329179,-5.6971691
0.4620667,0.4620667,0.4429179,-5.2738379
0.4720667,0.4720667,0.4529179,-4.8888283
0.4820667,0.4820667,0.4629179,-4.5382396
0.4920667,0.4920667,0.4729179,-4.2185734
0.5020667,0.5020667,0.4829179,-3.9267015
0.5120667,0.5120667,0.4929179,-3.6598318
0.5220667,0.5220667,0.5029179,-3.4154748
0.5320667,0.5320667,0.5129179,-3.1914117
0.5420667,0.5420667,0.5229179,-2.9856649
0.5520667,0.5520667,0.5329179,-2.7964711
0.5620667,0.5620667,0.5429179,-2.6222569
0.5720667,0.5720667,0.5529179,-2.4616172
0.5820667,0.5820667,0.5629179,-2.3132960
0.5920667,0.5920667,0.5729179,-2.1761691
0.6020667,0.6020667,0.5829179,-2.0492292
0.6120667,0.6120667,0.5929179,-1.9315727
0.6220667,0.6220667,0.6029179,-1.8223877
0.6320667,0.6320667,0.6129179,-1.7209439
0.6420667,0.6420667,0.6229179,-1.6265835
0.6520667,0.6520667,0.6329179,-1.5387129
0.6620667,0.6620667,0.6429179,-1.4567964
0.6720667,0.6720667,0.6529179,-1.3803490
0.6820667,0.6820667,0.6629179,-1.3089316
0.6920667,0.6920667,0.6729179,-1.2421462
0.7020667,0.7020667,0.6829179,-1.1796310
0.7120667,0.7120667,0.6929179,-1.1210572
0.7220667,0.7220667,0.7029179,-1.0661256
0.7320667,0.7320667,0.7129179,-1.0145632
0.7420667,0.7420667,0.7229179,-0.9661209
0.7520667,0.7520667,0.7329179,-0.9205711
0.7620667,0.7620667,0.7429179,-0.8777055
0.7720667,0.7720667,0.7529179,-0.8373335
0.7820667,0.7820667,0.7629179,-0.7992801
0.7920667,0.7920667,0.7729179,-0.7633846
0.8020667,0.8020667,0.7829179,-0.7294996
0.8120667,0.8120667,0.7929179,-0.6974892
0.8220667,0.8220667,0.8029179,-0.6672283
0.8320667,0.8320667,0.8129179,-0.6386017
0.8420667,0.8420667,0.8229179,-0.6115030
0.8520667,0.8520667,0.8329179,-0.5858338
0.8620667,0.8620667,0.8429179,-0.5615032
0.8720667,0.8720667,0.8529179,-0.5384272
0.8820667,0.8820667,0.8629179,-0.5165277
0.8920667,0.8920667,0.8729179,-0.4957326
0.9020667,0.9020667,0.8829179,-0.4759747
0.9120667,0.9120667,0.8929179,-0.4571918
0.9220667,0.9220667,0.9029179,-0.4393260
0.9320667,0.9320667,0.9129179,-0.4223233
0.9420667,0.9420667,0.9229179,-0.4061337
0.9520667,0.9520667,0.9329179,-0.3907103
0.9620667,0.9620667,0.9429179,-0.3760095
0.9720667,0.9720667,0.9529179,-0.3619907
0.9820667,0.9820667,0.9629179,-0.3486159
0.9920667,0.9920667,0.9729179,-0.3358495
1.0020667,1.0020667,0.9829179,-0.3236584
1.0120667,1.0120667,0.9929179,-0.3120113
1.0220667,1.0220667,1.0029179,-0.3008792
1.0320667,1.0320667,1.0129179,-0.2902347
1.0420667,1.0420667,1.0229179,-0.2800523
1.0520667,1.0520667,1.0329179,-0.2703079
1.0620667,1.0620667,1.0429179,-0.2609790
1.0720667,1.0720667,1.0529179,-0.2520443
1.0820667,1.0820667,1.0629179,-0.2434839
1.0920667,1.0920667,1.0729179,-0.2352791
1.1020667,1.1020667,1.0829179,-0.2274122
1.1120667,1.1120667,1.0929179,-0.2198665
1.1220667,1.1220667,1.1029179,-0.2126264
1.1320667,1.1320667,1.1129179,-0.2056771
1.1420667,1.1420667,1.1229179,-0.1990046
1.1520667,1.1520667,1.1329179,-0.1925959
1.1620667,1.1620667,1.1429179,-0.1864384
1.1720667,1.1720667,1.1529179,-0.1805204
1.1820667,1.1820667,1.1629179,-0.1748309
1.1920667,1.1920667,1.1729179,-0.1693592
1.2020667,1.2020667,1.1829179,-0.1640956
1.2120667,1.2120667,1.1929179,-0.1590305
1.2220667,1.2220667,1.2029179,-0.1541551
1.2320667,1.2320667,1.2129179,-0.1494609
1.2420667,1.2420667,1.2229179,-0.1449399
1.2520667,1.2520667,1.2329179,-0.1405845
1.2620667,1.2620667,1.2429179,-0.1363876
1.2720667,1.2720667,1.2529179,-0.1323422
1.2820667,1.2820667,1.2629179,-0.1284419
1.2920667,1.2920667,1.2729179,-0.1246805
1.3020667,1.3020667,1.2829179,-0.1210521
1.3120667,1.3120667,1.2929179,-0.1175513
1.3220667,1.3220667,1.3029179,-0.1141725
1.3320667,1.3320667,1.3129179,-0.1109109
1.3420667,1.3420667,1.3229179,-0.1077616
1.3520667,1.3520667,1.3329179,-0.1047201
1.3620667,1.3620667,1.3429179,-0.1017819
1.3720667,1.3720667,1.3529179,-0.0989429
1.3820667,1.3820667,1.3629179,-0.0961992
1.3920667,1.3920667,1.3729179,-0.0935470
1.4020667,1.4020667,1.3829179,-0.0909827
1.4120667,1.4120667,1.3929179,-0.0885029
1.4220667,1.4220667,1.4029179,-0.0861042
1.4320667,1.4320667,1.4129179,-0.0837836
1.4420667,1.4420667,1.4229179,-0.0815380
1.4520667,1.4520667,1.4329179,-0.0793646
1.4620667,1.4620667,1.4429179,-0.0772606
1.4720667,1.4720667,1.4529179,-0.0752235
1.4820667,1.4820667,1.4629179,-0.0732507
1.4920667,1.4920667,1.4729179,-0.0713399
1.5020667,1.5020667,1.4829179,-0.0694888
1.5120667,1.5120667,1.4929179,-0.0676951
1.5220667,1.5220667,1.5029179,-0.0659568
1.5320667,1.5320667,1.5129179,-0.0642719
1.5420667,1.5420667,1.5229179,-0.0626384
1.5520667,1.5520667,1.5329179,-0.0610545
1.5620667,1.5620667,1.5429179,-0.0595184
1.5720667,1.5720667,1.5529179,-0.0580285
1.5820667,1.5820667,1.5629179,-0.0565831
1.5920667,1.5920667,1.5729179,-0.0551807
1.6020667,1.6020667,1.5829179,-0.0538197
1.6120667,1.6120667,1.5929179,-0.0524988
1.6220667,1.6220667,1.6029179,-0.0512165
1.6320667,1.6320667,1.6129179,-0.0499715
1.6420667,1.6420667,1.6229179,-0.0487626
1.6520667,1.6520667,1.6329179,-0.0475885
1.6620667,1.6620667,1.6429179,-0.0464480
1.6720667,1.6720667,1.6529179,-0.0453401
1.6820667,1.6820667,1.6629179,-0.0442636
1.6920667,1.6920667,1.6729179,-0.0432175
1.7020667,1.7020667,1.6829179,-0.0422009
1.7120667,1.7120667,1.6929179,-0.0412126
1.7220667,1.7220667,1.7029179,-0.0402519
1.7320667,1.7320667,1.7129179,-0.0393178
1.7420667,1.7420667,1.7229179,-0.0384094
1.7520667,1.7520667,1.7329179,-0.0375260
1.7620667,1.7620667,1.7429179,-0.0366666
1.7720667,1.7720667,1.7529179,-0.0358307
1.7820667,1.7820667,1.7629179,-0.0350173
1.7920667,1.7920667,1.7729179,-0.0342259
1.8020667,1.8020667,1.7829179,-0.0334557
1.8120667,1.8120667,1.7929179,-0.0327060
1.8220667,1.8220667,1.8029179,-0.0319763
1.8320667,1.8320667,1.8129179,-0.0312658
1.8420667,1.8420667,1.8229179,-0.0305741
1.8520667,1.8520667,1.8329179,-0.0299005
1.8620667,1.8620667,1.8429179,-0.0292445
1.8720667,1.8720667,1.8529179,-0.0286055
1.8820667,1.8820667,1.8629179,-0.0279831
1.8920667,1.8920667,1.8729179,-0.0273767
1.9020667,1.9020667,1.8829179,-0.0267858
1.9120667,1.9120667,1.8929179,-0.0262101
1.9220667,1.9220667,1.9029179,-0.0256489
1.9320667,1.9320667,1.9129179,-0.0251020
1.9420667,1.9420667,1.9229179,-0.0245689
1.9520667,1.9520667,1.9329179,-0.0240492
1.9620667,1.9620667,1.9429179,-0.0235425
1.9720667,1.9720667,1.9529179,-0.0230484
1.9820667,1.9820667,1.9629179,-0.0225666
1.9920667,1.9920667,1.9729179,-0.0220966
