# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.9362106,0.9362106,0.9551089,-0.1603868,-10.2352367,-15.6558536
0.9412106,0.9412106,0.9601089,-0.1572012,-10.1628944,-15.5613728
0.9462106,0.9462106,0.9651089,-0.1540934,-10.0910538,-15.4675698
0.9512106,0.9512106,0.9701089,-0.1510613,-10.0197105,-15.3744370
0.9562106,0.9562106,0.9751089,-0.1481025,-9.9488602,-15.2819669
0.9612106,0.9612106,0.9801089,-0.1452149,-9.8784985,-15.1901523
0.9662106,0.9662106,0.9851089,-0.1423966,-9.8086214,-15.0989860
0.9712106,0.9712106,0.9901089,-0.1396455,-9.7392245,-15.0084610
0.9762106,0.9762106,0.9951089,-0.1369597,-9.6703040,-14.9185706
0.9812106,0.9812106,1.0001089,-0.1343373,-9.6018557,-14.8293079
0.9862106,0.9862106,1.0051089,-0.1317766,-9.5338758,-14.7406666
0.9912106,0.9912106,1.0101089,-0.1292758,-9.4663602,-14.6526401
0.9962106,0.9962106,1.0151089,-0.1268332,-9.3993053,-14.5652222
1.0012106,1.0012106,1.0201089,-0.1244473,-9.3327072,-14.4784068
1.0062106,1.0062106,1.0251089,-0.1221165,-9.2665622,-14.3921878
1.0112106,1.0112106,1.0301089,-0.1198392,-9.2008667,-14.3065593
1.0162106,1.0162106,1.0351089,-0.1176140,-9.1356170,-14.2215154
1.0212106,1.0212106,1.0401089,-0.1154394,-9.0708096,-14.1370506
1.0262106,1.0262106,1.0451089,-0.1133141,-9.0064409,-14.0531592
1.0312106,1.0312106,1.0501089,-0.1112367,-8.9425076,-13.9698358
1.0362106,1.0362106,1.0551089,-0.1092060,-8.8790062,-13.8870749
1.0412106,1.0412106,1.0601089,-0.1072207,-8.8159333,-13.8048712
1.0462106,1.0462106,1.0651089,-0.1052796,-8.7532855,-13.7232197
1.0512106,1.0512106,1.0701089,-0.1033815,-8.6910597,-13.6421151
1.0562106,1.0562106,1.0751089,-0.1015253,-8.6292526,-13.5615525
1.0612106,1.0612106,1.0801089,-0.0997099,-8.5678609,-13.4815269
1.0662106,1.0662106,1.0851089,-0.0979342,-8.5068815,-13.4020336
1.0712106,1.0712106,1.0901089,-0.0961971,-8.4463112,-13.3230676
1.0762106,1.0762106,1.0951089,-0.0944978,-8.3861471,-13.2446244
1.0812106,1.0812106,1.1001089,-0.0928351,-8.3263860,-13.1666993
1.0862106,1.0862106,1.1051089,-0.0912082,-8.2670249,-13.0892878
1.0912106,1.0912106,1.1101089,-0.0896161,-8.2080609,-13.0123854
1.0962106,1.0962106,1.1151089,-0.0880580,-8.1494909,-12.9359878
1.1012106,1.1012106,1.1201089,-0.0865329,-8.0913122,-12.8600905
1.1062106,1.1062106,1.1251089,-0.0850401,-8.0335218,-12.7846894
1.1112106,1.1112106,1.1301089,-0.0835788,-7.9761168,-12.7097802
1.1162106,1.1162106,1.1351089,-0.0821481,-7.9190945,-12.6353588
1.1212106,1.1212106,1.1401089,-0.0807473,-7.8624520,-12.5614211
1.1262106,1.1262106,1.1451089,-0.0793756,-7.8061867,-12.4879631
1.1312106,1.1312106,1.1501089,-0.0780323,-7.7502958,-12.4149808
1.1362106,1.1362106,1.1551089,-0.0767168,-7.6947765,-12.3424704
1.1412106,1.1412106,1.1601089,-0.0754283,-7.6396263,-12.2704280
1.1462106,1.1462106,1.1651089,-0.0741661,-7.5848425,-12.1988497
1.1512106,1.1512106,1.1701089,-0.0729297,-7.5304225,-12.1277319
1.1562106,1.1562106,1.1751089,-0.0717184,-7.4763636,-12.0570709
1.1612106,1.1612106,1.1801089,-0.0705317,-7.4226634,-11.9868629
1.1662106,1.1662106,1.1851089,-0.0693688,-7.3693193,-11.9171045
1.1712106,1.1712106,1.1901089,-0.0682293,-7.3163287,-11.8477920
1.1762106,1.1762106,1.1951089,-0.0671125,-7.2636893,-11.7789219
1.1812106,1.1812106,1.2001089,-0.0660180,-7.2113985,-11.7104909
1.1862106,1.1862106,1.2051089,-0.0649452,-7.1594540,-11.6424954
