# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol]
-0.9658526,-0.9658526,-0.7587298,34809.4534499,20951.3047045,161239.7050465,1308.4111297,112544.8802902,34809.4534499,34809.4534499,41034.7344273,25952.6447941,34809.4534499,20951.3047045,161239.7050465,1292.9566891,112544.8802902,34809.4534499,34809.4534499,41034.7344273,25952.6447941
-0.9608526,-0.9608526,-0.7537298,37376.7873043,22495.7000731,173141.9954166,1402.8178193,120852.3098137,37376.7873043,37376.7873043,44061.2071944,27866.7542382,37376.7873043,22495.7000731,173141.9954166,1387.5200755,120852.3098137,37376.7873043,37376.7873043,44061.2071944,27866.7542382
-0.9558526,-0.9558526,-0.7487298,39879.3207350,24011.8765365,184613.6805278,1505.1020423,128863.4772450,39879.3207350,39879.3207350,47011.2907075,29732.5508760,39879.3207350,24011.8765365,184613.6805278,1489.8433114,128863.4772450,39879.3207350,39879.3207350,47011.2907075,29732.5508760
-0.9508526,-0.9508526,-0.7437298,42583.1060713,25648.8453139,197021.6700175,1614.9520709,137528.0477438,42583.1060713,42583.1060713,50198.6177761,31748.3935129,42583.1060713,25648.8453139,197021.6700175,1599.3228767,137528.0477438,42583.1060713,42583.1060713,50198.6177761,31748.3935129
-0.9458526,-0.9458526,-0.7387298,39782.0476136,23949.8527143,184205.1597340,1498.3321060,128576.9447884,39782.0476136,39782.0476136,46896.6213775,29660.0276239,39782.0476136,23949.8527143,184205.1597340,1482.9525060,128576.9447884,39782.0476136,39782.0476136,46896.6213775,29660.0276239
-0.9408526,-0.9408526,-0.7337298,36807.0741233,22148.1302233,170559.5106142,1377.5878846,119047.8814104,36807.0741233,36807.0741233,43389.6071902,27441.9971002,36807.0741233,22148.1302233,170559.5106142,1361.9579483,119047.8814104,36807.0741233,36807.0741233,43389.6071902,27441.9971002
-0.9358526,-0.9358526,-0.7287298,32693.6873435,19653.9628226,151728.3623960,1207.4422037,105896.4629652,32693.6873435,32693.6873435,38540.5872436,24375.2076100,32693.6873435,19653.9628226,151728.3623960,1191.8425522,105896.4629652,32693.6873435,32693.6873435,38540.5872436,24375.2076100
-0.9308526,-0.9308526,-0.7237298,29591.2298007,17772.9027357,137523.7323471,1079.1741244,95976.1931153,29591.2298007,29591.2298007,34883.2899085,22062.1296782,29591.2298007,17772.9027357,137523.7323471,1063.6550428,95976.1931153,29591.2298007,29591.2298007,34883.2899085,22062.1296782
-0.9258526,-0.9258526,-0.7187298,27480.2322872,16493.0431652,127857.7188033,991.8356604,89225.6415583,27480.2322872,27480.2322872,32394.7641271,20488.2477811,27480.2322872,16493.0431652,127857.7188033,976.4944797,89225.6415583,27480.2322872,27480.2322872,32394.7641271,20488.2477811
-0.9208526,-0.9208526,-0.7137298,26343.2901352,15803.7564089,122651.5419227,944.5625519,85589.7595425,26343.2901352,26343.2901352,31054.4926020,19640.5856406,26343.2901352,15803.7564089,122651.5419227,929.5709995,85589.7595425,26343.2901352,26343.2901352,31054.4926020,19640.5856406
-0.9158526,-0.9158526,-0.7087298,26169.3010940,15698.2686039,121854.8831506,936.7339665,85033.3883408,26169.3010940,26169.3010940,30849.3875690,19510.8658279,26169.3010940,15698.2686039,121854.8831506,922.3858805,85033.3883408,26169.3010940,26169.3010940,30849.3875690,19510.8658279
-0.9108526,-0.9108526,-0.7037298,26953.6555564,16173.7484366,125447.0782731,968.0691520,87542.0817193,26953.6555564,26953.6555564,31774.0150443,20095.6515897,26953.6555564,16173.7484366,125447.0782731,954.7142980,87542.0817193,26953.6555564,26953.6555564,31774.0150443,20095.6515897
-0.9058526,-0.9058526,-0.6987298,28662.7887768,17209.9194353,133273.5524083,1038.7124094,93007.9171886,28662.7887768,28662.7887768,33788.8076034,21369.9182896,28662.7887768,17209.9194353,133273.5524083,1025.2394419,93007.9171886,28662.7887768,28662.7887768,33788.8076034,21369.9182896
-0.9008526,-0.9008526,-0.6937298,31347.8242067,18837.7949285,145568.1749148,1149.2524972,101594.2317583,31347.8242067,31347.8242067,36954.0315548,23371.7816878,31347.8242067,18837.7949285,145568.1749148,1136.0892080,101594.2317583,31347.8242067,31347.8242067,36954.0315548,23371.7816878
-0.8958526,-0.8958526,-0.6887298,34999.1593241,21051.6907812,162285.3112319,1300.5513954,113269.2106955,34999.1593241,34999.1593241,41258.3670729,26094.0824979,34999.1593241,21051.6907812,162285.3112319,1286.9969445,113269.2106955,34999.1593241,34999.1593241,41258.3670729,26094.0824979
-0.8908526,-0.8908526,-0.6837298,38416.5496135,23122.0324634,177952.0192548,1441.8256864,124209.8986540,38416.5496135,38416.5496135,45286.9193500,28641.9626717,38416.5496135,23122.0324634,177952.0192548,1426.6259598,124209.8986540,38416.5496135,38416.5496135,45286.9193500,28641.9626717
-0.8858526,-0.8858526,-0.6787298,40460.9523470,24361.4025696,187314.4851102,1525.5943802,130748.4124637,40460.9523470,40460.9523470,47696.9406205,30166.1939565,40460.9523470,24361.4025696,187314.4851102,1510.9291838,130748.4124637,40460.9523470,40460.9523470,47696.9406205,30166.1939565
-0.8808526,-0.8808526,-0.6737298,40138.9392365,24168.1254336,185816.3923582,1513.4269436,129702.9621979,40138.9392365,40138.9392365,47317.3390709,29926.1128565,40138.9392365,24168.1254336,185816.3923582,1499.4754986,129702.9621979,40138.9392365,40138.9392365,47317.3390709,29926.1128565
-0.8758526,-0.8758526,-0.6687298,37944.5212673,22840.2941119,175736.8995396,1424.9119819,122664.6953986,37944.5212673,37944.5212673,44730.4740195,28290.0357441,37944.5212673,22840.2941119,175736.8995396,1411.3262024,122664.6953986,37944.5212673,37944.5212673,44730.4740195,28290.0357441
-0.8708526,-0.8708526,-0.6637298,35211.8259717,21184.7797404,163208.8492682,1314.7177809,113915.8662604,35211.8259717,35211.8259717,41509.0667692,26252.6389077,35211.8259717,21184.7797404,163208.8492682,1299.6931933,113915.8662604,35211.8259717,35211.8259717,41509.0667692,26252.6389077
-0.8658526,-0.8658526,-0.6587298,29993.9373476,18030.9364104,139199.7885973,1106.6395773,97152.3152116,29993.9373476,29993.9373476,35358.0171908,22362.3735741,29993.9373476,18030.9364104,139199.7885973,1093.1882188,97152.3152116,29993.9373476,29993.9373476,35358.0171908,22362.3735741
-0.8608526,-0.8608526,-0.6537298,24934.5896240,14968.8233686,115969.7752911,902.4152963,80931.0647164,24934.5896240,24934.5896240,29393.8617780,18590.3104893,24934.5896240,14968.8233686,115969.7752911,889.2762556,80931.0647164,24934.5896240,24934.5896240,29393.8617780,18590.3104893
-0.8558526,-0.8558526,-0.6487298,19747.1925188,11833.6186631,92098.4910195,694.9757819,64263.7953356,19747.1925188,19747.1925188,23278.7567854,14722.7785078,19747.1925188,11833.6186631,92098.4910195,684.3787412,64263.7953356,19747.1925188,19747.1925188,23278.7567854,14722.7785078
-0.8508526,-0.8508526,-0.6437298,15185.0238916,9072.0729705,71155.4468379,511.5805020,49639.3703830,15185.0238916,15185.0238916,17900.6953832,11321.3938224,15185.0238916,9072.0729705,71155.4468379,500.3222706,49639.3703830,15185.0238916,15185.0238916,17900.6953832,11321.3938224
-0.8458526,-0.8458526,-0.6387298,12083.2848885,7193.8892209,56924.5824262,386.9600808,39701.7633457,12083.2848885,12083.2848885,14244.2450906,9008.8516072,12083.2848885,7193.8892209,56924.5824262,374.4655374,39701.7633457,12083.2848885,12083.2848885,14244.2450906,9008.8516072
-0.8408526,-0.8408526,-0.6337298,10025.9677772,5948.8140923,47477.2808413,304.7649309,33104.8588851,10025.9677772,10025.9677772,11818.9998503,7474.9918384,10025.9677772,5948.8140923,47477.2808413,291.6323053,33104.8588851,10025.9677772,10025.9677772,11818.9998503,7474.9918384
-0.8358526,-0.8358526,-0.6287298,8668.9693084,5128.0295689,41240.2852510,250.9335658,28749.8473062,8668.9693084,8668.9693084,10219.3174001,6463.2638233,8668.9693084,5128.0295689,41240.2852510,237.4316376,28749.8473062,8668.9693084,8668.9693084,10219.3174001,6463.2638233
-0.8308526,-0.8308526,-0.6237298,7789.4559218,4596.3446602,37194.3678038,216.3029570,25924.8834377,7789.4559218,7789.4559218,9182.5128925,5807.5310769,7789.4559218,4596.3446602,37194.3678038,202.5771721,25924.8834377,7789.4559218,7789.4559218,9182.5128925,5807.5310769
-0.8258526,-0.8258526,-0.6187298,7244.5255577,4267.0837549,34685.6401948,194.9948731,24173.2899029,7244.5255577,7244.5255577,8540.1278345,5401.2510932,7244.5255577,4267.0837549,34685.6401948,181.1340715,24173.2899029,7244.5255577,7244.5255577,8540.1278345,5401.2510932
-0.8208526,-0.8208526,-0.6137298,6946.0344730,4086.7960899,33310.6331538,183.3871050,23213.2874316,6946.0344730,6946.0344730,8188.2549616,5178.7071482,6946.0344730,4086.7960899,33310.6331538,169.4527967,23213.2874316,6946.0344730,6946.0344730,8188.2549616,5178.7071482
-0.8158526,-0.8158526,-0.6087298,6845.7375071,4026.2304861,32848.4499081,179.4994206,22890.6057042,6845.7375071,6845.7375071,8070.0210064,5103.9294291,6845.7375071,4026.2304861,32848.4499081,165.5404087,22890.6057042,6845.7375071,6845.7375071,8070.0210064,5103.9294291
-0.8108526,-0.8108526,-0.6037298,6927.4155226,4075.5541455,33224.8179876,182.6666193,23153.3745358,6927.4155226,6927.4155226,8166.3062204,5164.8255454,6927.4155226,4075.5541455,33224.8179876,168.7277776,23153.3745358,6927.4155226,6927.4155226,8166.3062204,5164.8255454
-0.8058526,-0.8058526,-0.5987298,7204.2755929,4242.7737774,34500.2171096,193.4303470,24043.8315558,7204.2755929,7204.2755929,8492.6796142,5371.2422038,7204.2755929,4242.7737774,34500.2171096,179.5597358,24043.8315558,7204.2755929,7204.2755929,8492.6796142,5371.2422038
-0.8008526,-0.8008526,-0.5937298,7721.0661398,4555.0201252,36879.5380403,213.6271206,25705.0686354,7721.0661398,7721.0661398,9101.8923638,5756.5421774,7721.0661398,4555.0201252,36879.5380403,199.8844442,25705.0686354,7721.0661398,7721.0661398,9101.8923638,5756.5421774
-0.7958526,-0.7958526,-0.5887298,8561.3604976,5062.9714356,40745.3415504,246.6909083,28404.2623355,8561.3604976,8561.3604976,10092.4639585,6383.0346624,8561.3604976,5062.9714356,40745.3415504,233.1612644,28404.2623355,8561.3604976,8561.3604976,10092.4639585,6383.0346624
-0.7908526,-0.7908526,-0.5837298,9861.5917168,5849.3776267,46721.9392529,298.2334972,32577.4327875,9861.5917168,9861.5917168,11625.2269721,7352.4391096,9861.5917168,5849.3776267,46721.9392529,285.0544946,32577.4327875,9861.5917168,9861.5917168,11625.2269721,7352.4391096
-0.7858526,-0.7858526,-0.5787298,11834.9699190,7043.5878832,55784.5825599,377.0235149,38905.7099524,11834.9699190,11834.9699190,13951.5217692,8823.7171232,11834.9699190,7043.5878832,55784.5825599,364.4462844,38905.7099524,11834.9699190,11834.9699190,13951.5217692,8823.7171232
-0.7808526,-0.7808526,-0.5737298,14810.8185097,8845.4459439,69439.0167236,496.5403858,48440.7493258,14810.8185097,14810.8185097,17459.5675588,11042.4000895,14810.8185097,8845.4459439,69439.0167236,485.1045767,48440.7493258,14810.8185097,14810.8185097,17459.5675588,11042.4000895
-0.7758526,-0.7758526,-0.5687298,19236.9329505,11524.7292120,89756.3655921,673.7400046,62628.2917709,19236.9329505,19236.9329505,22677.2430069,14342.3477910,19236.9329505,11524.7292120,89756.3655921,663.7722696,62628.2917709,19236.9329505,19236.9329505,22677.2430069,14342.3477910
-0.7708526,-0.7708526,-0.5637298,24457.0196108,14679.4234500,113781.3180672,883.2781437,79402.7470543,24457.0196108,24457.0196108,28830.8837154,18234.2518992,24457.0196108,14679.4234500,113781.3180672,869.8652435,79402.7470543,24457.0196108,24457.0196108,28830.8837154,18234.2518992
-0.7658526,-0.7658526,-0.5587298,29464.6504096,17710.1149083,136775.3305730,1085.0866648,95459.1524457,29464.6504096,29464.6504096,34734.0732107,21967.7567521,29464.6504096,17710.1149083,136775.3305730,1071.5855692,95459.1524457,29464.6504096,29464.6504096,34734.0732107,21967.7567521
-0.7608526,-0.7608526,-0.5537298,35013.2487993,21064.4821936,162298.4236807,1306.7889779,113280.0819405,35013.2487993,35013.2487993,41274.9762930,26104.5870911,35013.2487993,21064.4821936,162298.4236807,1291.5848749,113280.0819405,35013.2487993,35013.2487993,41274.9762930,26104.5870911
-0.7558526,-0.7558526,-0.5487298,37630.1658110,22650.0468629,174293.3800223,1411.5561738,121656.7075244,37630.1658110,37630.1658110,44359.8996098,28055.6639087,37630.1658110,22650.0468629,174293.3800223,1398.4328591,121656.7075244,37630.1658110,37630.1658110,44359.8996098,28055.6639087
-0.7508526,-0.7508526,-0.5437298,39903.1618135,24025.3803733,184734.3449431,1503.7554480,128947.3634903,39903.1618135,39903.1618135,47039.3954959,29750.3259049,39903.1618135,24025.3803733,184734.3449431,1489.9314701,128947.3634903,39903.1618135,39903.1618135,47039.3954959,29750.3259049
-0.7458526,-0.7458526,-0.5387298,40701.3466832,24507.2439387,188414.0782005,1535.3686481,131516.3845698,40701.3466832,40701.3466832,47980.3267920,30345.4231084,40701.3466832,24507.2439387,188414.0782005,1520.9440016,131516.3845698,40701.3466832,40701.3466832,47980.3267920,30345.4231084
-0.7408526,-0.7408526,-0.5337298,38704.8761476,23296.9177752,179271.2877034,1453.6818068,125131.2810130,38704.8761476,38704.8761476,45626.8098562,28856.9283026,38704.8761476,23296.9177752,179271.2877034,1438.6043024,125131.2810130,38704.8761476,38704.8761476,45626.8098562,28856.9283026
-0.7358526,-0.7358526,-0.5287298,35424.2616463,21309.4870999,164231.0256470,1318.1822507,114628.0849385,35424.2616463,35424.2616463,41759.4941854,26411.0231125,35424.2616463,21309.4870999,164231.0256470,1304.6097010,114628.0849385,35424.2616463,35424.2616463,41759.4941854,26411.0231125
-0.7308526,-0.7308526,-0.5237298,31671.5546131,19034.1129010,147049.9414970,1162.7190952,102629.0866482,31671.5546131,31671.5546131,37335.6575196,23613.1431404,31671.5546131,19034.1129010,147049.9414970,1149.4991019,102629.0866482,31671.5546131,31671.5546131,37335.6575196,23613.1431404
-0.7258526,-0.7258526,-0.5187298,28889.9677997,17347.6936570,134313.2987280,1048.1047872,93734.0713418,28889.9677997,28889.9677997,34056.6150508,21539.2945912,28889.9677997,17347.6936570,134313.2987280,1034.6568153,93734.0713418,28889.9677997,28889.9677997,34056.6150508,21539.2945912
-0.7208526,-0.7208526,-0.5137298,27082.5322434,16251.9236129,126036.7110007,973.4661172,87953.8854467,27082.5322434,27082.5322434,31925.9398837,20191.7372948,27082.5322434,16251.9236129,126036.7110007,960.0727734,87953.8854467,27082.5322434,27082.5322434,31925.9398837,20191.7372948
-0.7158526,-0.7158526,-0.5087298,26205.3579588,15720.1705607,122019.4833762,938.1754055,85148.3585337,26205.3579588,26205.3579588,30891.8928002,19537.7484965,26205.3579588,15720.1705607,122019.4833762,923.9135939,85148.3585337,26205.3579588,26205.3579588,30891.8928002,19537.7484965
-0.7108526,-0.7108526,-0.5037298,26282.3442209,15766.8529846,122371.9093222,942.0422841,85394.4886452,26282.3442209,26282.3442209,30982.6471933,19595.1466144,26282.3442209,15766.8529846,122371.9093222,927.0989087,85394.4886452,26282.3442209,26282.3442209,30982.6471933,19595.1466144
-0.7058526,-0.7058526,-0.4987298,27321.6186719,16396.9289023,127130.8369304,985.3086288,88718.0220061,27321.6186719,27321.6186719,32207.7842428,20369.9913189,27321.6186719,16396.9289023,127130.8369304,969.9929365,88718.0220061,27321.6186719,27321.6186719,32207.7842428,20369.9913189
-0.7008526,-0.7008526,-0.4937298,29333.4869247,17616.6856773,136342.9795292,1068.5648721,95151.5981086,29333.4869247,29333.4869247,34579.4526052,21869.9660948,29333.4869247,17616.6856773,136342.9795292,1053.0581955,95151.5981086,29333.4869247,29333.4869247,34579.4526052,21869.9660948
-0.6958526,-0.6958526,-0.4887298,32334.8769186,19436.4588697,150084.9717004,1192.6564102,104748.7662429,32334.8769186,32334.8769186,38117.6075919,24107.6917894,32334.8769186,19436.4588697,150084.9717004,1177.0619332,104748.7662429,32334.8769186,32334.8769186,38117.6075919,24107.6917894
-0.6908526,-0.6908526,-0.4837298,36345.2970626,21868.1765977,168444.9241990,1358.5326179,117571.1017497,36345.2970626,36345.2970626,42845.2464728,27097.7131531,36345.2970626,21868.1765977,168444.9241990,1342.9044019,117571.1017497,36345.2970626,36345.2970626,42845.2464728,27097.7131531
-0.6858526,-0.6858526,-0.4787298,39571.5873528,23822.2611583,183241.4056117,1489.1468311,127903.8807808,39571.5873528,39571.5873528,46648.5226557,29503.1162148,39571.5873528,23822.2611583,183241.4056117,1474.2691604,127903.8807808,39571.5873528,39571.5873528,46648.5226557,29503.1162148
-0.6808526,-0.6808526,-0.4737298,42244.0921267,25443.2683982,195469.8349158,1600.9192131,136444.2612933,42244.0921267,42244.0921267,49798.9749835,31495.6372179,42244.0921267,25443.2683982,195469.8349158,1585.2887218,136444.2612933,42244.0921267,42244.0921267,49798.9749835,31495.6372179
-0.6758526,-0.6758526,-0.4687298,40193.5268037,24202.4697951,186051.2348220,1517.8812032,129867.4752052,40193.5268037,40193.5268037,47381.6890132,29966.8113335,40193.5268037,24202.4697951,186051.2348220,1502.9068330,129867.4752052,40193.5268037,40193.5268037,47381.6890132,29966.8113335
-0.6708526,-0.6708526,-0.4637298,37590.2598817,22625.1480133,174119.1788253,1411.7467504,121534.7646958,37590.2598817,37590.2598817,44312.8569519,28025.9115194,37590.2598817,22625.1480133,174119.1788253,1396.3561474,121534.7646958,37590.2598817,37590.2598817,44312.8569519,28025.9115194
-0.6658526,-0.6658526,-0.4587298,35606.2298410,21434.5306163,164886.1792951,1341.4966881,115091.5677983,35606.2298410,35606.2298410,41974.0053542,26546.6918878,35606.2298410,21434.5306163,164886.1792951,1326.0005918,115091.5677983,35606.2298410,35606.2298410,41974.0053542,26546.6918878
-0.6608526,-0.6608526,-0.4537298,29031.9514717,17449.0824859,134778.2646181,1069.4293004,94064.9676832,29031.9514717,29031.9514717,34223.9909128,21645.1523811,29031.9514717,17449.0824859,134778.2646181,1054.9504134,94064.9676832,29031.9514717,29031.9514717,34223.9909128,21645.1523811
-0.6558526,-0.6558526,-0.4487298,24302.9566431,14584.9600052,113088.6781559,876.3073943,78918.5944710,24302.9566431,24302.9566431,28649.2683111,18119.3882320,24302.9566431,14584.9600052,113088.6781559,862.5037487,78918.5944710,24302.9566431,24302.9566431,28649.2683111,18119.3882320
-0.6508526,-0.6508526,-0.4437298,18650.2885939,11170.6509409,87050.9118057,649.8284171,60739.4993847,18650.2885939,18650.2885939,21985.6838759,13904.9673929,18650.2885939,11170.6509409,87050.9118057,640.6529677,60739.4993847,18650.2885939,18650.2885939,21985.6838759,13904.9673929
-0.6458526,-0.6458526,-0.4387298,14484.2736267,8647.3126531,67945.6809440,483.2623055,47397.7707966,14484.2736267,14484.2736267,17074.6237800,10798.9402671,14484.2736267,8647.3126531,67945.6809440,471.4757555,47397.7707966,14484.2736267,14484.2736267,17074.6237800,10798.9402671
-0.6408526,-0.6408526,-0.4337298,11717.5228975,6972.2083715,55248.9051200,372.4654177,38531.5335067,11717.5228975,11717.5228975,13813.0706630,8736.1529552,11717.5228975,6972.2083715,55248.9051200,359.4334517,38531.5335067,11717.5228975,11717.5228975,13813.0706630,8736.1529552
-0.6358526,-0.6358526,-0.4287298,9886.2891886,5864.1258230,46837.7531293,299.4630248,32658.2239741,9886.2891886,9886.2891886,11654.3413101,7370.8526338,9886.2891886,5864.1258230,46837.7531293,285.8616833,32658.2239741,9886.2891886,9886.2891886,11654.3413101,7370.8526338
-0.6308526,-0.6308526,-0.4237298,8683.8891781,5136.9682580,41309.8954483,251.8573892,28798.4185454,8683.8891781,8683.8891781,10236.9055214,6474.3875279,8683.8891781,5136.9682580,41309.8954483,237.9468206,28798.4185454,8683.8891781,8683.8891781,10236.9055214,6474.3875279
-0.6258526,-0.6258526,-0.4187298,7911.5357877,4670.1420508,37755.9874848,221.5041455,26317.0197603,7911.5357877,7911.5357877,9326.4253754,5898.5493228,7911.5357877,4670.1420508,37755.9874848,207.4127171,26317.0197603,7911.5357877,7911.5357877,9326.4253754,5898.5493228
-0.6208526,-0.6208526,-0.4137298,7442.2069467,4386.6086027,35594.7415215,203.1858495,24808.0567837,7442.2069467,7442.2069467,8773.1623264,5548.6350468,7442.2069467,4386.6086027,35594.7415215,188.9889340,24808.0567837,7442.2069467,7442.2069467,8773.1623264,5548.6350468
-0.6158526,-0.6158526,-0.4087298,7198.7055326,4239.5579320,34472.7626829,193.7325043,24024.7229372,7198.7055326,7198.7055326,8486.1134110,5367.0893723,7198.7055326,4239.5579320,34472.7626829,179.4817175,24024.7229372,7198.7055326,7198.7055326,8486.1134110,5367.0893723
-0.6108526,-0.6108526,-0.4037298,7140.8795590,4204.6468152,34206.1972597,191.4967282,23838.6185280,7140.8795590,7140.8795590,8417.9459096,5323.9764589,7140.8795590,4204.6468152,34206.1972597,177.2334273,23838.6185280,7140.8795590,7140.8795590,8417.9459096,5323.9764589
-0.6058526,-0.6058526,-0.3987298,7259.1727533,4276.0819374,34751.2823747,196.0866390,24219.1806273,7259.1727533,7259.1727533,8557.3945171,5412.1715021,7259.1727533,4276.0819374,34751.2823747,181.8499494,24219.1806273,7259.1727533,7259.1727533,8557.3945171,5412.1715021
-0.6008526,-0.6008526,-0.3937298,7573.1117116,4465.7011412,36197.4374801,208.3030198,25228.8576870,7573.1117116,7573.1117116,8927.4779427,5646.2328120,7573.1117116,4465.7011412,36197.4374801,194.1367787,25228.8576870,7573.1117116,7573.1117116,8927.4779427,5646.2328120
-0.5958526,-0.5958526,-0.3887298,8134.4064371,4804.8563959,38781.4230250,230.2680116,27032.9989505,8134.4064371,8134.4064371,9589.1539449,6064.7134600,8134.4064371,4804.8563959,38781.4230250,216.2300256,27032.9989505,8134.4064371,8134.4064371,9589.1539449,6064.7134600
-0.5908526,-0.5908526,-0.3837298,9035.3282206,5349.5019197,42925.5957757,265.7713931,29926.5747423,9035.3282206,9035.3282206,10651.1955015,6736.4075177,9035.3282206,5349.5019197,42925.5957757,251.9505913,29926.5747423,9035.3282206,9035.3282206,10651.1955015,6736.4075177
-0.5858526,-0.5858526,-0.3787298,10424.1879864,6189.5952351,49308.5789737,320.9027421,34383.5378809,10424.1879864,10424.1879864,12288.4372849,7771.8901409,10424.1879864,6189.5952351,49308.5789737,307.4591037,34383.5378809,10424.1879864,10424.1879864,12288.4372849,7771.8901409
-0.5808526,-0.5808526,-0.3737298,12531.3796106,7464.9163673,58984.1535406,405.0774481,41139.8668729,12531.3796106,12531.3796106,14772.4765363,9342.9345072,12531.3796106,7464.9163673,58984.1535406,392.3591273,41139.8668729,12531.3796106,12531.3796106,14772.4765363,9342.9345072
-0.5758526,-0.5758526,-0.3687298,15712.0431927,9390.9846644,73575.9931341,532.4835351,51329.5855102,15712.0431927,15712.0431927,18521.9661851,11714.3199779,15712.0431927,9390.9846644,73575.9931341,521.5066214,51329.5855102,15712.0431927,15712.0431927,18521.9661851,11714.3199779
-0.5708526,-0.5708526,-0.3637298,20415.3770693,12238.9935221,95154.8050563,723.0351024,66398.3718042,20415.3770693,20415.3770693,24066.4386608,15220.9522674,20415.3770693,12238.9935221,95154.8050563,712.3666505,66398.3718042,20415.3770693,20415.3770693,24066.4386608,15220.9522674
-0.5658526,-0.5658526,-0.3587298,25721.6271201,15444.3262199,119593.6547029,934.7086849,83461.2389943,25721.6271201,25721.6271201,30321.6521175,19177.0966221,25721.6271201,15444.3262199,119593.6547029,920.3767925,83461.2389943,25721.6271201,25721.6271201,30321.6521175,19177.0966221
-0.5608526,-0.5608526,-0.3537298,30991.2894225,18636.9533148,143750.3339925,1149.4077265,100330.8661867,30991.2894225,30991.2894225,36533.7345168,23105.9625010,30991.2894225,18636.9533148,143750.3339925,1135.4469882,100330.8661867,30991.2894225,30991.2894225,36533.7345168,23105.9625010
-0.5558526,-0.5558526,-0.3487298,36516.8061483,21974.8894757,169194.2786200,1366.2703857,118095.6350996,36516.8061483,36516.8061483,43047.4280381,27225.5840025,36516.8061483,21974.8894757,169194.2786200,1352.5123767,118095.6350996,36516.8061483,36516.8061483,43047.4280381,27225.5840025
-0.5508526,-0.5508526,-0.3437298,38450.1334313,23146.4967458,178056.1625491,1446.6195167,124284.2850670,38450.1334313,38450.1334313,45326.5092576,28667.0015277,38450.1334313,23146.4967458,178056.1625491,1431.8809528,124284.2850670,38450.1334313,38450.1334313,45326.5092576,28667.0015277
-0.5458526,-0.5458526,-0.3387298,41373.5767283,24917.9272002,191454.3715655,1565.7913124,133640.9242622,41373.5767283,41373.5767283,48772.7776535,30846.6130396,41373.5767283,24917.9272002,191454.3715655,1551.6433558,133640.9242622,41373.5767283,41373.5767283,48772.7776535,30846.6130396
-0.5408526,-0.5408526,-0.3337298,41196.5388786,24807.9835109,190675.2942175,1557.5077242,133095.7799562,41196.5388786,41196.5388786,48564.0785667,30714.6201476,41196.5388786,24807.9835109,190675.2942175,1541.8740362,133095.7799562,41196.5388786,41196.5388786,48564.0785667,30714.6201476
-0.5358526,-0.5358526,-0.3287298,38778.4330853,23341.6178064,179606.8408763,1457.2614916,125365.6665339,38778.4330853,38778.4330853,45713.5216286,28911.7696427,38778.4330853,23341.6178064,179606.8408763,1441.7392360,125365.6665339,38778.4330853,38778.4330853,45713.5216286,28911.7696427
-0.5308526,-0.5308526,-0.3237298,34872.5452628,20975.2876975,161701.1964425,1297.7301365,112861.4220347,34872.5452628,34872.5452628,41109.1095044,25999.6837230,34872.5452628,20975.2876975,161701.1964425,1282.1092993,112861.4220347,34872.5452628,34872.5452628,41109.1095044,25999.6837230
