# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.1460986,-0.1460986,-0.0000000,66025.3970804,66025.3970804
-0.1360986,-0.1360986,0.0100000,50901.9724558,50901.9724558
-0.1260986,-0.1260986,0.0200000,37861.7718089,37861.7718089
-0.1160986,-0.1160986,0.0300000,27469.6171692,27469.6171692
-0.1060986,-0.1060986,0.0400000,19613.1377594,19613.1377594
-0.0960986,-0.0960986,0.0500000,13843.7614635,13843.7614635
-0.0860986,-0.0860986,0.0600000,8855.3660290,8855.3660290
-0.0760986,-0.0760986,0.0700000,5438.9221959,5438.9221959
-0.0660986,-0.0660986,0.0800000,3380.6526410,3380.6526410
-0.0560986,-0.0560986,0.0900000,2122.6068702,2122.6068702
-0.0460986,-0.0460986,0.1000000,1368.2572455,1343.7861072
-0.0360986,-0.0360986,0.1100000,872.6845935,848.7360406
-0.0260986,-0.0260986,0.1200000,542.3875259,518.5062704
-0.0160986,-0.0160986,0.1300000,331.3749867,307.9615332
-0.0060986,-0.0060986,0.1400000,191.9039253,168.8445176
0.0039014,0.0039014,0.1500000,99.2897457,78.1832870
0.0139014,0.0139014,0.1600000,34.6549439,14.3633247
0.0239014,0.0239014,0.1700000,-10.4378547,-32.8692332
0.0339014,0.0339014,0.1800000,-39.3323617,-62.2437387
0.0439014,0.0439014,0.1900000,-56.8663569,-80.1411560
0.0539014,0.0539014,0.2000000,-66.9168785,-90.3256014
0.0639014,0.0639014,0.2100000,-72.0021544,-95.4264521
0.0739014,0.0739014,0.2200000,-73.7467760,-97.0926963
0.0839014,0.0839014,0.2300000,-73.2302442,-96.3977294
0.0939014,0.0939014,0.2400000,-71.1926112,-94.0691035
0.1039014,0.1039014,0.2500000,-68.1484436,-90.6197272
0.1139014,0.1139014,0.2600000,-64.4573217,-86.4234472
0.1239014,0.1239014,0.2700000,-60.3837131,-81.7593153
0.1339014,0.1339014,0.2800000,-56.1526131,-76.8383072
0.1439014,0.1439014,0.2900000,-51.9639652,-71.8202414
0.1539014,0.1539014,0.3000000,-47.9337023,-66.8251963
0.1639014,0.1639014,0.3100000,-44.0841080,-61.9417708
0.1739014,0.1739014,0.3200000,-40.4409221,-58.3551614
0.1839014,0.1839014,0.3300000,-37.0723186,-55.0651171
0.1939014,0.1939014,0.3400000,-34.0538616,-51.6522370
0.2039014,0.2039014,0.3500000,-31.4457054,-48.2321310
0.2139014,0.2139014,0.3600000,-29.2971326,-46.0564326
0.2239014,0.2239014,0.3700000,-27.5615624,-44.0424346
0.2339014,0.2339014,0.3800000,-26.0003093,-41.6859491
