# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.4674400,0.4674400,0.4743547,-4.4433138,-3.4913739,-10.6986345
0.4724400,0.4724400,0.4793547,-4.2823111,-3.3637832,-10.3240540
0.4774400,0.4774400,0.4843547,-4.1284507,-3.2419626,-9.9647592
0.4824400,0.4824400,0.4893547,-3.9813785,-3.1256134,-9.6201461
0.4874400,0.4874400,0.4943547,-3.8407573,-3.0144526,-9.2896185
0.4924400,0.4924400,0.4993547,-3.7062664,-2.9082130,-8.9725918
0.4974400,0.4974400,0.5043547,-3.5776012,-2.8066416,-8.6684955
0.5024400,0.5024400,0.5093547,-3.4544724,-2.7094995,-8.3767753
0.5074400,0.5074400,0.5143547,-3.3366060,-2.6165609,-8.0968944
0.5124400,0.5124400,0.5193547,-3.2237418,-2.5276128,-7.8283345
0.5174400,0.5174400,0.5243547,-3.1156335,-2.4424536,-7.5705965
0.5224400,0.5224400,0.5293547,-3.0120476,-2.3608932,-7.3232004
0.5274400,0.5274400,0.5343547,-2.9127632,-2.2827520,-7.0856857
0.5324400,0.5324400,0.5393547,-2.8175708,-2.2078603,-6.8576112
0.5374400,0.5374400,0.5443547,-2.7262723,-2.1360579,-6.6385547
0.5424400,0.5424400,0.5493547,-2.6386802,-2.0671933,-6.4281125
0.5474400,0.5474400,0.5543547,-2.5546167,-2.0011236,-6.2258988
0.5524400,0.5524400,0.5593547,-2.4739136,-1.9377134,-6.0315457
0.5574400,0.5574400,0.5643547,-2.3964119,-1.8768351,-5.8447020
0.5624400,0.5624400,0.5693547,-2.3219606,-1.8183678,-5.6650330
0.5674400,0.5674400,0.5743547,-2.2504170,-1.7621973,-5.4922196
0.5724400,0.5724400,0.5793547,-2.1816458,-1.7082154,-5.3259579
0.5774400,0.5774400,0.5843547,-2.1155188,-1.6563199,-5.1659584
0.5824400,0.5824400,0.5893547,-2.0519147,-1.6064140,-5.0119454
0.5874400,0.5874400,0.5943547,-1.9907182,-1.5584061,-4.8636563
0.5924400,0.5924400,0.5993547,-1.9318203,-1.5122092,-4.7208412
0.5974400,0.5974400,0.6043547,-1.8751176,-1.4677413,-4.5832622
0.6024400,0.6024400,0.6093547,-1.8205118,-1.4249243,-4.4506929
0.6074400,0.6074400,0.6143547,-1.7679098,-1.3836845,-4.3229175
0.6124400,0.6124400,0.6193547,-1.7172234,-1.3439517,-4.1997307
0.6174400,0.6174400,0.6243547,-1.6683685,-1.3056595,-4.0809372
0.6224400,0.6224400,0.6293547,-1.6212656,-1.2687448,-3.9663507
0.6274400,0.6274400,0.6343547,-1.5758390,-1.2331479,-3.8557941
0.6324400,0.6324400,0.6393547,-1.5320168,-1.1988117,-3.7490985
0.6374400,0.6374400,0.6443547,-1.4897306,-1.1656824,-3.6461031
0.6424400,0.6424400,0.6493547,-1.4489156,-1.1337086,-3.5466546
0.6474400,0.6474400,0.6543547,-1.4095098,-1.1028416,-3.4506072
0.6524400,0.6524400,0.6593547,-1.3714547,-1.0730350,-3.3578215
0.6574400,0.6574400,0.6643547,-1.3346942,-1.0442447,-3.2681650
0.6624400,0.6624400,0.6693547,-1.2991751,-1.0164287,-3.1815112
0.6674400,0.6674400,0.6743547,-1.2648467,-0.9895471,-3.0977395
0.6724400,0.6724400,0.6793547,-1.2316608,-0.9635618,-3.0167348
0.6774400,0.6774400,0.6843547,-1.1995713,-0.9384367,-2.9383873
0.6824400,0.6824400,0.6893547,-1.1685345,-0.9141372,-2.8625922
0.6874400,0.6874400,0.6943547,-1.1385084,-0.8906305,-2.7892496
0.6924400,0.6924400,0.6993547,-1.1094534,-0.8678850,-2.7182640
0.6974400,0.6974400,0.7043547,-1.0813313,-0.8458711,-2.6495442
0.7024400,0.7024400,0.7093547,-1.0541058,-0.8245601,-2.5830030
0.7074400,0.7074400,0.7143547,-1.0277424,-0.8039248,-2.5185573
0.7124400,0.7124400,0.7193547,-1.0022079,-0.7839392,-2.4561275
0.7174400,0.7174400,0.7243547,-0.9774708,-0.7645785,-2.3956376
0.7224400,0.7224400,0.7293547,-0.9535009,-0.7458189,-2.3370148
0.7274400,0.7274400,0.7343547,-0.9302693,-0.7276379,-2.2801897
0.7324400,0.7324400,0.7393547,-0.9077486,-0.7100138,-2.2250956
0.7374400,0.7374400,0.7443547,-0.8859122,-0.6929259,-2.1716689
0.7424400,0.7424400,0.7493547,-0.8647351,-0.6763544,-2.1198487
0.7474400,0.7474400,0.7543547,-0.8441931,-0.6602803,-2.0695766
0.7524400,0.7524400,0.7593547,-0.8242630,-0.6446856,-2.0207968
0.7574400,0.7574400,0.7643547,-0.8049229,-0.6295529,-1.9734558
0.7624400,0.7624400,0.7693547,-0.7861515,-0.6148655,-1.9275021
0.7674400,0.7674400,0.7743547,-0.7679285,-0.6006076,-1.8828868
0.7724400,0.7724400,0.7793547,-0.7502345,-0.5867640,-1.8395628
0.7774400,0.7774400,0.7843547,-0.7330510,-0.5733200,-1.7974847
0.7824400,0.7824400,0.7893547,-0.7163600,-0.5602616,-1.7566093
0.7874400,0.7874400,0.7943547,-0.7001444,-0.5475755,-1.7168951
0.7924400,0.7924400,0.7993547,-0.6843879,-0.5352488,-1.6783022
0.7974400,0.7974400,0.8043547,-0.6690746,-0.5232690,-1.6407923
0.8024400,0.8024400,0.8093547,-0.6541895,-0.5116244,-1.6043285
0.8074400,0.8074400,0.8143547,-0.6397180,-0.5003036,-1.5688758
0.8124400,0.8124400,0.8193547,-0.6256463,-0.4892957,-1.5344001
0.8174400,0.8174400,0.8243547,-0.6119609,-0.4785902,-1.5008689
0.8224400,0.8224400,0.8293547,-0.5986490,-0.4681770,-1.4682510
0.8274400,0.8274400,0.8343547,-0.5856983,-0.4580464,-1.4365161
0.8324400,0.8324400,0.8393547,-0.5730968,-0.4481892,-1.4056356
0.8374400,0.8374400,0.8443547,-0.5608332,-0.4385965,-1.3755814
0.8424400,0.8424400,0.8493547,-0.5488965,-0.4292595,-1.3463270
0.8474400,0.8474400,0.8543547,-0.5372762,-0.4201701,-1.3178466
0.8524400,0.8524400,0.8593547,-0.5259620,-0.4113203,-1.2901154
0.8574400,0.8574400,0.8643547,-0.5149443,-0.4027025,-1.2631096
0.8624400,0.8624400,0.8693547,-0.5042136,-0.3943093,-1.2368062
0.8674400,0.8674400,0.8743547,-0.4937609,-0.3861336,-1.2111833
0.8724400,0.8724400,0.8793547,-0.4835775,-0.3781686,-1.1862195
0.8774400,0.8774400,0.8843547,-0.4736550,-0.3704077,-1.1618944
0.8824400,0.8824400,0.8893547,-0.4639852,-0.3628446,-1.1381881
0.8874400,0.8874400,0.8943547,-0.4545605,-0.3554732,-1.1150818
0.8924400,0.8924400,0.8993547,-0.4453732,-0.3482876,-1.0925571
0.8974400,0.8974400,0.9043547,-0.4364163,-0.3412822,-1.0705962
0.9024400,0.9024400,0.9093547,-0.4276826,-0.3344515,-1.0491822
0.9074400,0.9074400,0.9143547,-0.4191655,-0.3277902,-1.0282986
0.9124400,0.9124400,0.9193547,-0.4108585,-0.3212932,-1.0079295
0.9174400,0.9174400,0.9243547,-0.4027553,-0.3149557,-0.9880597
0.9224400,0.9224400,0.9293547,-0.3948499,-0.3087730,-0.9686744
0.9274400,0.9274400,0.9343547,-0.3871364,-0.3027404,-0.9497594
0.9324400,0.9324400,0.9393547,-0.3796093,-0.2968535,-0.9313008
0.9374400,0.9374400,0.9443547,-0.3722631,-0.2911082,-0.9132855
0.9424400,0.9424400,0.9493547,-0.3650925,-0.2855002,-0.8957005
0.9474400,0.9474400,0.9543547,-0.3580925,-0.2800257,-0.8785335
0.9524400,0.9524400,0.9593547,-0.3512582,-0.2746808,-0.8617725
0.9574400,0.9574400,0.9643547,-0.3445848,-0.2694619,-0.8454059
0.9624400,0.9624400,0.9693547,-0.3380678,-0.2643652,-0.8294226
0.9674400,0.9674400,0.9743547,-0.3317029,-0.2593874,-0.8138118
0.9724400,0.9724400,0.9793547,-0.3254856,-0.2545252,-0.7985629
0.9774400,0.9774400,0.9843547,-0.3194118,-0.2497752,-0.7836660
0.9824400,0.9824400,0.9893547,-0.3134777,-0.2451345,-0.7691111
0.9874400,0.9874400,0.9943547,-0.3076793,-0.2405998,-0.7548889
0.9924400,0.9924400,0.9993547,-0.3020128,-0.2361685,-0.7409903
0.9974400,0.9974400,1.0043547,-0.2964748,-0.2318375,-0.7274062
1.0024400,1.0024400,1.0093547,-0.2910616,-0.2276042,-0.7141283
1.0074400,1.0074400,1.0143547,-0.2857698,-0.2234659,-0.7011482
1.0124400,1.0124400,1.0193547,-0.2805963,-0.2194200,-0.6884579
1.0174400,1.0174400,1.0243547,-0.2755378,-0.2154641,-0.6760495
1.0224400,1.0224400,1.0293547,-0.2705912,-0.2115958,-0.6639157
1.0274400,1.0274400,1.0343547,-0.2657536,-0.2078127,-0.6520490
1.0324400,1.0324400,1.0393547,-0.2610222,-0.2041126,-0.6404424
1.0374400,1.0374400,1.0443547,-0.2563940,-0.2004933,-0.6290891
1.0424400,1.0424400,1.0493547,-0.2518663,-0.1969526,-0.6179824
1.0474400,1.0474400,1.0543547,-0.2474367,-0.1934885,-0.6071159
1.0524400,1.0524400,1.0593547,-0.2431025,-0.1900991,-0.5964834
1.0574400,1.0574400,1.0643547,-0.2388612,-0.1867824,-0.5860788
1.0624400,1.0624400,1.0693547,-0.2347104,-0.1835365,-0.5758963
1.0674400,1.0674400,1.0743547,-0.2306480,-0.1803596,-0.5659301
1.0724400,1.0724400,1.0793547,-0.2266715,-0.1772500,-0.5561748
1.0774400,1.0774400,1.0843547,-0.2227788,-0.1742059,-0.5466251
1.0824400,1.0824400,1.0893547,-0.2189678,-0.1712257,-0.5372757
1.0874400,1.0874400,1.0943547,-0.2152364,-0.1683078,-0.5281216
1.0924400,1.0924400,1.0993547,-0.2115827,-0.1654506,-0.5191579
1.0974400,1.0974400,1.1043547,-0.2080047,-0.1626526,-0.5103799
1.1024400,1.1024400,1.1093547,-0.2045005,-0.1599123,-0.5017830
1.1074400,1.1074400,1.1143547,-0.2010684,-0.1572284,-0.4933626
1.1124400,1.1124400,1.1193547,-0.1977065,-0.1545994,-0.4851146
1.1174400,1.1174400,1.1243547,-0.1944130,-0.1520240,-0.4770346
1.1224400,1.1224400,1.1293547,-0.1911865,-0.1495009,-0.4691185
1.1274400,1.1274400,1.1343547,-0.1880251,-0.1470287,-0.4613624
1.1324400,1.1324400,1.1393547,-0.1849275,-0.1446064,-0.4537624
1.1374400,1.1374400,1.1443547,-0.1818919,-0.1422326,-0.4463148
1.1424400,1.1424400,1.1493547,-0.1789169,-0.1399062,-0.4390159
1.1474400,1.1474400,1.1543547,-0.1760012,-0.1376261,-0.4318622
1.1524400,1.1524400,1.1593547,-0.1731432,-0.1353912,-0.4248502
1.1574400,1.1574400,1.1643547,-0.1703416,-0.1332005,-0.4179766
1.1624400,1.1624400,1.1693547,-0.1675951,-0.1310528,-0.4112380
1.1674400,1.1674400,1.1743547,-0.1649024,-0.1289471,-0.4046314
1.1724400,1.1724400,1.1793547,-0.1622622,-0.1268826,-0.3981537
1.1774400,1.1774400,1.1843547,-0.1596734,-0.1248581,-0.3918018
1.1824400,1.1824400,1.1893547,-0.1571346,-0.1228729,-0.3855729
1.1874400,1.1874400,1.1943547,-0.1546449,-0.1209259,-0.3794641
1.1924400,1.1924400,1.1993547,-0.1522029,-0.1190164,-0.3734726
1.1974400,1.1974400,1.2043547,-0.1498077,-0.1171434,-0.3675959
1.2024400,1.2024400,1.2093547,-0.1474582,-0.1153061,-0.3618311
1.2074400,1.2074400,1.2143547,-0.1451533,-0.1135038,-0.3561759
1.2124400,1.2124400,1.2193547,-0.1428921,-0.1117356,-0.3506277
1.2174400,1.2174400,1.2243547,-0.1406735,-0.1100007,-0.3451842
1.2224400,1.2224400,1.2293547,-0.1384966,-0.1082984,-0.3398429
1.2274400,1.2274400,1.2343547,-0.1363605,-0.1066280,-0.3346016
1.2324400,1.2324400,1.2393547,-0.1342642,-0.1049888,-0.3294581
1.2374400,1.2374400,1.2443547,-0.1322068,-0.1033800,-0.3244101
1.2424400,1.2424400,1.2493547,-0.1301876,-0.1018010,-0.3194557
1.2474400,1.2474400,1.2543547,-0.1282057,-0.1002512,-0.3145927
1.2524400,1.2524400,1.2593547,-0.1262602,-0.0987299,-0.3098191
1.2574400,1.2574400,1.2643547,-0.1243503,-0.0972364,-0.3051330
1.2624400,1.2624400,1.2693547,-0.1224754,-0.0957703,-0.3005324
1.2674400,1.2674400,1.2743547,-0.1206345,-0.0943308,-0.2960156
1.2724400,1.2724400,1.2793547,-0.1188271,-0.0929174,-0.2915806
1.2774400,1.2774400,1.2843547,-0.1170523,-0.0915296,-0.2872259
1.2824400,1.2824400,1.2893547,-0.1153095,-0.0901668,-0.2829495
1.2874400,1.2874400,1.2943547,-0.1135979,-0.0888284,-0.2787499
1.2924400,1.2924400,1.2993547,-0.1119170,-0.0875140,-0.2746254
1.2974400,1.2974400,1.3043547,-0.1102660,-0.0862230,-0.2705745
1.3024400,1.3024400,1.3093547,-0.1086444,-0.0849549,-0.2665955
1.3074400,1.3074400,1.3143547,-0.1070515,-0.0837094,-0.2626870
1.3124400,1.3124400,1.3193547,-0.1054867,-0.0824858,-0.2588474
1.3174400,1.3174400,1.3243547,-0.1039495,-0.0812837,-0.2550754
1.3224400,1.3224400,1.3293547,-0.1024392,-0.0801027,-0.2513695
1.3274400,1.3274400,1.3343547,-0.1009553,-0.0789423,-0.2477284
1.3324400,1.3324400,1.3393547,-0.0994972,-0.0778022,-0.2441507
1.3374400,1.3374400,1.3443547,-0.0980645,-0.0766818,-0.2406352
1.3424400,1.3424400,1.3493547,-0.0966566,-0.0755809,-0.2371804
1.3474400,1.3474400,1.3543547,-0.0952729,-0.0744989,-0.2337853
1.3524400,1.3524400,1.3593547,-0.0939130,-0.0734356,-0.2304485
1.3574400,1.3574400,1.3643547,-0.0925765,-0.0723904,-0.2271690
1.3624400,1.3624400,1.3693547,-0.0912628,-0.0713632,-0.2239454
1.3674400,1.3674400,1.3743547,-0.0899715,-0.0703534,-0.2207768
1.3724400,1.3724400,1.3793547,-0.0887021,-0.0693608,-0.2176620
1.3774400,1.3774400,1.3843547,-0.0874541,-0.0683850,-0.2145999
1.3824400,1.3824400,1.3893547,-0.0862273,-0.0674256,-0.2115894
1.3874400,1.3874400,1.3943547,-0.0850211,-0.0664824,-0.2086296
1.3924400,1.3924400,1.3993547,-0.0838351,-0.0655550,-0.2057195
1.3974400,1.3974400,1.4043547,-0.0826689,-0.0646431,-0.2028580
1.4024400,1.4024400,1.4093547,-0.0815222,-0.0637464,-0.2000441
1.4074400,1.4074400,1.4143547,-0.0803945,-0.0628646,-0.1972771
1.4124400,1.4124400,1.4193547,-0.0792855,-0.0619974,-0.1945558
1.4174400,1.4174400,1.4243547,-0.0781949,-0.0611446,-0.1918796
1.4224400,1.4224400,1.4293547,-0.0771221,-0.0603058,-0.1892473
1.4274400,1.4274400,1.4343547,-0.0760670,-0.0594807,-0.1866583
1.4324400,1.4324400,1.4393547,-0.0750292,-0.0586692,-0.1841117
1.4374400,1.4374400,1.4443547,-0.0740083,-0.0578709,-0.1816067
1.4424400,1.4424400,1.4493547,-0.0730041,-0.0570856,-0.1791424
1.4474400,1.4474400,1.4543547,-0.0720161,-0.0563131,-0.1767181
1.4524400,1.4524400,1.4593547,-0.0710441,-0.0555530,-0.1743330
1.4574400,1.4574400,1.4643547,-0.0700878,-0.0548052,-0.1719864
1.4624400,1.4624400,1.4693547,-0.0691468,-0.0540694,-0.1696775
1.4674400,1.4674400,1.4743547,-0.0682210,-0.0533455,-0.1674057
1.4724400,1.4724400,1.4793547,-0.0673100,-0.0526331,-0.1651701
1.4774400,1.4774400,1.4843547,-0.0664135,-0.0519321,-0.1629703
1.4824400,1.4824400,1.4893547,-0.0655312,-0.0512422,-0.1608054
1.4874400,1.4874400,1.4943547,-0.0646630,-0.0505632,-0.1586748
1.4924400,1.4924400,1.4993547,-0.0638084,-0.0498950,-0.1565780
1.4974400,1.4974400,1.5043547,-0.0629674,-0.0492374,-0.1545142
1.5024400,1.5024400,1.5093547,-0.0621395,-0.0485900,-0.1524828
1.5074400,1.5074400,1.5143547,-0.0613247,-0.0479529,-0.1504833
1.5124400,1.5124400,1.5193547,-0.0605226,-0.0473256,-0.1485150
1.5174400,1.5174400,1.5243547,-0.0597330,-0.0467082,-0.1465775
1.5224400,1.5224400,1.5293547,-0.0589557,-0.0461004,-0.1446701
1.5274400,1.5274400,1.5343547,-0.0581904,-0.0455020,-0.1427922
1.5324400,1.5324400,1.5393547,-0.0574370,-0.0449128,-0.1409434
1.5374400,1.5374400,1.5443547,-0.0566951,-0.0443328,-0.1391231
1.5424400,1.5424400,1.5493547,-0.0559647,-0.0437616,-0.1373308
1.5474400,1.5474400,1.5543547,-0.0552455,-0.0431992,-0.1355660
1.5524400,1.5524400,1.5593547,-0.0545373,-0.0426455,-0.1338282
1.5574400,1.5574400,1.5643547,-0.0538400,-0.0421001,-0.1321169
1.5624400,1.5624400,1.5693547,-0.0531532,-0.0415631,-0.1304317
1.5674400,1.5674400,1.5743547,-0.0524768,-0.0410342,-0.1287720
1.5724400,1.5724400,1.5793547,-0.0518107,-0.0405134,-0.1271375
1.5774400,1.5774400,1.5843547,-0.0511547,-0.0400004,-0.1255276
1.5824400,1.5824400,1.5893547,-0.0505085,-0.0394951,-0.1239420
1.5874400,1.5874400,1.5943547,-0.0498720,-0.0389974,-0.1223802
1.5924400,1.5924400,1.5993547,-0.0492451,-0.0385072,-0.1208418
1.5974400,1.5974400,1.6043547,-0.0486275,-0.0380243,-0.1193264
1.6024400,1.6024400,1.6093547,-0.0480191,-0.0375485,-0.1178335
1.6074400,1.6074400,1.6143547,-0.0474198,-0.0370799,-0.1163629
1.6124400,1.6124400,1.6193547,-0.0468294,-0.0366182,-0.1149140
1.6174400,1.6174400,1.6243547,-0.0462477,-0.0361633,-0.1134866
1.6224400,1.6224400,1.6293547,-0.0456746,-0.0357152,-0.1120802
1.6274400,1.6274400,1.6343547,-0.0451099,-0.0352736,-0.1106946
1.6324400,1.6324400,1.6393547,-0.0445535,-0.0348386,-0.1093292
1.6374400,1.6374400,1.6443547,-0.0440052,-0.0344098,-0.1079839
1.6424400,1.6424400,1.6493547,-0.0434650,-0.0339874,-0.1066582
1.6474400,1.6474400,1.6543547,-0.0429326,-0.0335711,-0.1053518
1.6524400,1.6524400,1.6593547,-0.0424079,-0.0331609,-0.1040644
1.6574400,1.6574400,1.6643547,-0.0418909,-0.0327566,-0.1027956
1.6624400,1.6624400,1.6693547,-0.0413813,-0.0323581,-0.1015453
1.6674400,1.6674400,1.6743547,-0.0408791,-0.0319654,-0.1003129
1.6724400,1.6724400,1.6793547,-0.0403841,-0.0315783,-0.0990983
1.6774400,1.6774400,1.6843547,-0.0398963,-0.0311968,-0.0979011
1.6824400,1.6824400,1.6893547,-0.0394154,-0.0308208,-0.0967210
1.6874400,1.6874400,1.6943547,-0.0389413,-0.0304501,-0.0955578
1.6924400,1.6924400,1.6993547,-0.0384741,-0.0300848,-0.0944112
1.6974400,1.6974400,1.7043547,-0.0380135,-0.0297246,-0.0932809
1.7024400,1.7024400,1.7093547,-0.0375594,-0.0293695,-0.0921666
1.7074400,1.7074400,1.7143547,-0.0371117,-0.0290194,-0.0910681
1.7124400,1.7124400,1.7193547,-0.0366703,-0.0286743,-0.0899851
1.7174400,1.7174400,1.7243547,-0.0362352,-0.0283341,-0.0889173
1.7224400,1.7224400,1.7293547,-0.0358062,-0.0279986,-0.0878645
1.7274400,1.7274400,1.7343547,-0.0353832,-0.0276678,-0.0868265
1.7324400,1.7324400,1.7393547,-0.0349661,-0.0273417,-0.0858030
1.7374400,1.7374400,1.7443547,-0.0345548,-0.0270201,-0.0847938
1.7424400,1.7424400,1.7493547,-0.0341492,-0.0267030,-0.0837986
1.7474400,1.7474400,1.7543547,-0.0337493,-0.0263902,-0.0828172
1.7524400,1.7524400,1.7593547,-0.0333549,-0.0260819,-0.0818495
1.7574400,1.7574400,1.7643547,-0.0329660,-0.0257777,-0.0808951
1.7624400,1.7624400,1.7693547,-0.0325824,-0.0254778,-0.0799538
1.7674400,1.7674400,1.7743547,-0.0322041,-0.0251820,-0.0790256
1.7724400,1.7724400,1.7793547,-0.0318310,-0.0248902,-0.0781100
1.7774400,1.7774400,1.7843547,-0.0314631,-0.0246025,-0.0772070
1.7824400,1.7824400,1.7893547,-0.0311001,-0.0243187,-0.0763164
1.7874400,1.7874400,1.7943547,-0.0307421,-0.0240387,-0.0754378
1.7924400,1.7924400,1.7993547,-0.0303889,-0.0237626,-0.0745713
1.7974400,1.7974400,1.8043547,-0.0300406,-0.0234902,-0.0737165
1.8024400,1.8024400,1.8093547,-0.0296970,-0.0232215,-0.0728732
1.8074400,1.8074400,1.8143547,-0.0293580,-0.0229564,-0.0720414
1.8124400,1.8124400,1.8193547,-0.0290236,-0.0226949,-0.0712208
1.8174400,1.8174400,1.8243547,-0.0286936,-0.0224369,-0.0704112
1.8224400,1.8224400,1.8293547,-0.0283681,-0.0221824,-0.0696125
1.8274400,1.8274400,1.8343547,-0.0280470,-0.0219313,-0.0688244
1.8324400,1.8324400,1.8393547,-0.0277302,-0.0216836,-0.0680470
1.8374400,1.8374400,1.8443547,-0.0274176,-0.0214391,-0.0672798
1.8424400,1.8424400,1.8493547,-0.0271091,-0.0211979,-0.0665229
1.8474400,1.8474400,1.8543547,-0.0268047,-0.0209599,-0.0657761
1.8524400,1.8524400,1.8593547,-0.0265044,-0.0207251,-0.0650391
1.8574400,1.8574400,1.8643547,-0.0262081,-0.0204933,-0.0643119
1.8624400,1.8624400,1.8693547,-0.0259156,-0.0202647,-0.0635942
1.8674400,1.8674400,1.8743547,-0.0256270,-0.0200390,-0.0628860
1.8724400,1.8724400,1.8793547,-0.0253422,-0.0198163,-0.0621871
