# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
1.1500000,0.4000000,0.3742291,-3.4959213,-46.6274278,-63.8999556,-1.0338842,-5.1374750,-20.0622171,-27.3098364,-4.1439357,-2.5792924
1.1550000,0.4050000,0.3792291,-3.3688410,-45.4639746,-62.6588088,-0.9887058,-5.0050911,-19.4794140,-26.5721907,-3.9923048,-2.4868630
1.1600000,0.4100000,0.3842291,-3.2450492,-44.3365632,-61.3983314,-0.9458667,-4.8668014,-18.9175205,-25.8436020,-3.8445874,-2.3968044
1.1650000,0.4150000,0.3892291,-3.1248740,-43.2453213,-60.1282508,-0.9052976,-4.7248897,-18.3768124,-25.1268090,-3.7012026,-2.3093553
1.1700000,0.4200000,0.3942291,-3.0085307,-42.1902901,-58.8567776,-0.8668420,-4.5812556,-17.8573504,-24.4242763,-3.5624079,-2.2246748
1.1750000,0.4250000,0.3992291,-2.8961501,-41.1714307,-57.5907273,-0.8302646,-4.4374430,-17.3590096,-23.7380123,-3.4283577,-2.1428471
1.1800000,0.4300000,0.4042291,-2.7877863,-40.1886247,-56.3356921,-0.7953164,-4.2946645,-16.8815050,-23.0695077,-3.2991251,-2.0638925
1.1850000,0.4350000,0.4092291,-2.6834234,-39.2416702,-55.0962172,-0.7617951,-4.1538341,-16.4244159,-22.4197770,-3.1747066,-1.9877820
1.1900000,0.4400000,0.4142291,-2.5829912,-38.3302740,-53.8759537,-0.7295692,-4.0156181,-15.9872088,-21.7894530,-3.0550318,-1.9144510
1.1950000,0.4450000,0.4192291,-2.4863801,-37.4540414,-52.6777839,-0.6985705,-3.8804944,-15.5692590,-21.1788898,-2.9399800,-1.8438121
1.2000000,0.4500000,0.4242291,-2.3934562,-36.6124666,-51.5039259,-0.6687729,-3.7488015,-15.1698715,-20.5882473,-2.8293960,-1.7757749
1.2050000,0.4550000,0.4292291,-2.3040830,-35.8049237,-50.3560256,-0.6401701,-3.6207689,-14.7883003,-20.0175522,-2.7231086,-1.7102684
1.2100000,0.4600000,0.4342291,-2.2181451,-35.0306614,-49.2352416,-0.6127603,-3.4965341,-14.4237657,-19.4667346,-2.6209557,-1.6472471
1.2150000,0.4650000,0.4392291,-2.1355584,-34.2888016,-48.1423243,-0.5865377,-3.3761559,-14.0754693,-18.9356451,-2.5228069,-1.5866716
1.2200000,0.4700000,0.4442291,-2.0562519,-33.5783439,-47.0776888,-0.5614881,-3.2596297,-13.7426075,-18.4240599,-2.4285634,-1.5284782
1.2250000,0.4750000,0.4492291,-1.9801324,-32.8981750,-46.0414814,-0.5375887,-3.1469062,-13.4243824,-17.9316837,-2.3381276,-1.4725608
1.2300000,0.4800000,0.4542291,-1.9070609,-32.2470831,-45.0336385,-0.5148088,-3.0379153,-13.1200109,-17.4581580,-2.2513664,-1.4187780
1.2350000,0.4850000,0.4592291,-1.8368565,-31.6237768,-44.0539367,-0.4931120,-2.9325885,-12.8287313,-17.0030729,-2.1680946,-1.3669774
1.2400000,0.4900000,0.4642291,-1.7693229,-31.0269064,-43.1020358,-0.4724573,-2.8308710,-12.5498096,-16.5659807,-2.0880906,-1.3170202
1.2450000,0.4950000,0.4692291,-1.7042771,-30.4550865,-42.1775139,-0.4528010,-2.7327127,-12.2825426,-16.1464084,-2.0111292,-1.2687958
1.2500000,0.5000000,0.4742291,-1.6415694,-29.9069186,-41.2798959,-0.4340983,-2.6380456,-12.0262610,-15.7438657,-1.9370109,-1.2222250
1.2550000,0.5050000,0.4792291,-1.5810880,-29.3810124,-40.4086768,-0.4163039,-2.5467641,-11.7803309,-15.3578510,-1.8655773,-1.1772557
1.2600000,0.5100000,0.4842291,-1.5227544,-28.8760048,-39.5633394,-0.3993728,-2.4587246,-11.5441542,-14.9878546,-1.7967121,-1.1338539
1.2650000,0.5150000,0.4892291,-1.4665139,-28.3905755,-38.7433692,-0.3832612,-2.3737611,-11.3171688,-14.6333602,-1.7303329,-1.0919960
1.2700000,0.5200000,0.4942291,-1.4123256,-27.9234599,-37.9482645,-0.3679266,-2.2917078,-11.0988480,-14.2938463,-1.6663798,-1.0516623
1.2750000,0.5250000,0.4992291,-1.3601540,-27.4734587,-37.1775454,-0.3533282,-2.2124172,-10.8886989,-13.9687872,-1.6048046,-1.0128317
1.2800000,0.5300000,0.5042291,-1.3099636,-27.0394437,-36.4307586,-0.3394267,-2.1357698,-10.6862619,-13.6576537,-1.5455626,-0.9754800
1.2850000,0.5350000,0.5092291,-1.2617155,-26.6203615,-35.7074812,-0.3261851,-2.0616742,-10.4911086,-13.3599152,-1.4886074,-0.9395786
1.2900000,0.5400000,0.5142291,-1.2153658,-26.2152352,-35.0073222,-0.3135679,-1.9900623,-10.3028399,-13.0750405,-1.4338884,-0.9050940
1.2950000,0.5450000,0.5192291,-1.1708659,-25.8231627,-34.3299214,-0.3015416,-1.9208818,-10.1210848,-12.8025002,-1.3813493,-0.8719887
1.3000000,0.5500000,0.5242291,-1.1281625,-25.4433157,-33.6749476,-0.2900745,-1.8540891,-9.9454984,-12.5417680,-1.3309288,-0.8402219
1.3050000,0.5550000,0.5292291,-1.0871986,-25.0749354,-33.0420948,-0.2791368,-1.7896433,-9.7757598,-12.2923230,-1.2825609,-0.8097500
1.3100000,0.5600000,0.5342291,-1.0479147,-24.7173293,-32.4310763,-0.2687001,-1.7275028,-9.6115709,-12.0536515,-1.2361766,-0.7805278
1.3150000,0.5650000,0.5392291,-1.0102495,-24.3698664,-31.8416187,-0.2587379,-1.6676222,-9.4526545,-11.8252485,-1.1917042,-0.7525091
1.3200000,0.5700000,0.5442291,-0.9741410,-24.0319729,-31.2734539,-0.2492251,-1.6099519,-9.2987527,-11.6066197,-1.1490711,-0.7256471
1.3250000,0.5750000,0.5492291,-0.9395270,-23.7031272,-30.7263105,-0.2401382,-1.5544374,-9.1496254,-11.3972830,-1.1082044,-0.6998955
1.3300000,0.5800000,0.5542291,-0.9063460,-23.3828555,-30.1999055,-0.2314547,-1.5010205,-9.0050490,-11.1967696,-1.0690315,-0.6752082
1.3350000,0.5850000,0.5592291,-0.8745376,-23.0707277,-29.6939353,-0.2231538,-1.4496392,-8.8648151,-11.0046255,-1.0314810,-0.6515402
1.3400000,0.5900000,0.5642291,-0.8440424,-22.7663526,-29.2080674,-0.2152157,-1.4002290,-8.7287294,-10.8204122,-0.9954832,-0.6288476
1.3450000,0.5950000,0.5692291,-0.8148032,-22.4693748,-28.7419332,-0.2076218,-1.3527238,-8.5966100,-10.6437077,-0.9609700,-0.6070875
1.3500000,0.6000000,0.5742291,-0.7867642,-22.1794705,-28.2951221,-0.2003547,-1.3070565,-8.4682872,-10.4741068,-0.9278758,-0.5862190
1.3550000,0.6050000,0.5792291,-0.7598720,-21.8963448,-27.8671773,-0.1933977,-1.2631597,-8.3436020,-10.3112214,-0.8961370,-0.5662021
1.3600000,0.6100000,0.5842291,-0.7340749,-21.6197280,-27.4575934,-0.1867354,-1.2209663,-8.2224054,-10.1546812,-0.8656926,-0.5469987
1.3650000,0.6150000,0.5892291,-0.7093236,-21.3493738,-27.0658166,-0.1803529,-1.1804102,-8.1045573,-10.0041333,-0.8364842,-0.5285723
1.3700000,0.6200000,0.5942291,-0.6855708,-21.0850561,-26.6912464,-0.1742366,-1.1414264,-7.9899264,-9.8592420,-0.8084556,-0.5108877
1.3750000,0.6250000,0.5992291,-0.6627710,-20.8265671,-26.3332394,-0.1683733,-1.1039514,-7.8783887,-9.7196891,-0.7815532,-0.4939115
1.3800000,0.6300000,0.6042291,-0.6408813,-20.5737156,-25.9911152,-0.1627506,-1.0679236,-7.7698277,-9.5851730,-0.7557260,-0.4776116
1.3850000,0.6350000,0.6092291,-0.6198604,-20.3263249,-25.6641629,-0.1573571,-1.0332832,-7.6641331,-9.4554086,-0.7309250,-0.4619575
1.3900000,0.6400000,0.6142291,-0.5996689,-20.0842312,-25.3516492,-0.1521815,-0.9999722,-7.5612008,-9.3301266,-0.7071038,-0.4469202
1.3950000,0.6450000,0.6192291,-0.5802695,-19.8472825,-25.0528262,-0.1472136,-0.9679349,-7.4609322,-9.2090732,-0.6842181,-0.4324717
1.4000000,0.6500000,0.6242291,-0.5616265,-19.6153373,-24.7669400,-0.1424435,-0.9371178,-7.3632336,-9.0920093,-0.6622258,-0.4185859
1.4050000,0.6550000,0.6292291,-0.5437060,-19.3882633,-24.4932388,-0.1378619,-0.9074692,-7.2680162,-8.9787099,-0.6410865,-0.4052374
1.4100000,0.6600000,0.6342291,-0.5264758,-19.1659366,-24.2309798,-0.1334600,-0.8789397,-7.1751956,-8.8689635,-0.6207623,-0.3924024
1.4150000,0.6650000,0.6392291,-0.5099051,-18.9482406,-23.9794364,-0.1292295,-0.8514820,-7.0846910,-8.7625715,-0.6012167,-0.3800581
1.4200000,0.6700000,0.6442291,-0.4939647,-18.7350656,-23.7379034,-0.1251626,-0.8250506,-6.9964257,-8.6593475,-0.5824153,-0.3681827
1.4250000,0.6750000,0.6492291,-0.4786268,-18.5263078,-23.5057018,-0.1212517,-0.7996020,-6.9103262,-8.5591165,-0.5643250,-0.3567558
1.4300000,0.6800000,0.6542291,-0.4638650,-18.3218687,-23.2821822,-0.1174898,-0.7750949,-6.8263222,-8.4617144,-0.5469148,-0.3457576
1.4350000,0.6850000,0.6592291,-0.4496542,-18.1216546,-23.0667278,-0.1138702,-0.7514894,-6.7443463,-8.3669876,-0.5301548,-0.3351694
1.4400000,0.6900000,0.6642291,-0.4359704,-17.9255763,-22.8587558,-0.1103865,-0.7287477,-6.6643340,-8.2747920,-0.5140167,-0.3249736
1.4450000,0.6950000,0.6692291,-0.4227908,-17.7335483,-22.6577182,-0.1070327,-0.7068336,-6.5862230,-8.1849927,-0.4984738,-0.3151531
1.4500000,0.7000000,0.6742291,-0.4100939,-17.5454885,-22.4631023,-0.1038031,-0.6857125,-6.5099536,-8.0974633,-0.4835003,-0.3056919
1.4550000,0.7050000,0.6792291,-0.3978588,-17.3613181,-22.2744302,-0.1006923,-0.6653513,-6.4354683,-8.0120853,-0.4690718,-0.2965747
1.4600000,0.7100000,0.6842291,-0.3860662,-17.1809607,-22.0912580,-0.0976951,-0.6457185,-6.3627115,-7.9287479,-0.4551653,-0.2877868
1.4650000,0.7150000,0.6892291,-0.3746971,-17.0043427,-21.9131747,-0.0948065,-0.6267841,-6.2916297,-7.8473472,-0.4417586,-0.2793144
1.4700000,0.7200000,0.6942291,-0.3637339,-16.8313926,-21.7398005,-0.0920220,-0.6085192,-6.2221711,-7.7677862,-0.4288308,-0.2711443
1.4750000,0.7250000,0.6992291,-0.3531596,-16.6620408,-21.5707855,-0.0893371,-0.5908966,-6.1542857,-7.6899735,-0.4163617,-0.2632638
1.4800000,0.7300000,0.7042291,-0.3429580,-16.4962192,-21.4058079,-0.0867476,-0.5738899,-6.0879250,-7.6138239,-0.4043323,-0.2556609
1.4850000,0.7350000,0.7092291,-0.3331138,-16.3338615,-21.2445721,-0.0842495,-0.5574743,-6.0230420,-7.5392575,-0.3927245,-0.2483241
1.4900000,0.7400000,0.7142291,-0.3236123,-16.1749025,-21.0868071,-0.0818390,-0.5416258,-5.9595913,-7.4661992,-0.3815209,-0.2412427
1.4950000,0.7450000,0.7192291,-0.3144394,-16.0192781,-20.9322646,-0.0795125,-0.5263217,-5.8975289,-7.3945789,-0.3707050,-0.2344060
1.5000000,0.7500000,0.7242291,-0.3055820,-15.8669252,-20.7807173,-0.0772665,-0.5115401,-5.8368117,-7.3243307,-0.3602611,-0.2278044
1.5050000,0.7550000,0.7292291,-0.2970271,-15.7177816,-20.6319573,-0.0750977,-0.4972604,-5.7773984,-7.2553927,-0.3501742,-0.2214281
1.5100000,0.7600000,0.7342291,-0.2887628,-15.5717856,-20.4857946,-0.0730030,-0.4834626,-5.7192486,-7.1877071,-0.3404299,-0.2152684
1.5150000,0.7650000,0.7392291,-0.2807774,-15.4288759,-20.3420555,-0.0709793,-0.4701278,-5.6623231,-7.1212193,-0.3310146,-0.2093164
1.5200000,0.7700000,0.7442291,-0.2730599,-15.2889920,-20.2005812,-0.0690240,-0.4572378,-5.6065838,-7.0558783,-0.3219152,-0.2035640
1.5250000,0.7750000,0.7492291,-0.2655997,-15.1520734,-20.0612269,-0.0671341,-0.4447753,-5.5519936,-6.9916362,-0.3131193,-0.1980033
1.5300000,0.7800000,0.7542291,-0.2583867,-15.0180599,-19.9238600,-0.0653072,-0.4327238,-5.4985167,-6.9284477,-0.3046149,-0.1926269
1.5350000,0.7850000,0.7592291,-0.2514114,-14.8868915,-19.7883595,-0.0635408,-0.4210673,-5.4461181,-6.8662706,-0.2963908,-0.1874275
1.5400000,0.7900000,0.7642291,-0.2446645,-14.7585082,-19.6546148,-0.0618325,-0.4097908,-5.3947638,-6.8050649,-0.2884361,-0.1823984
1.5450000,0.7950000,0.7692291,-0.2381372,-14.6328503,-19.5225249,-0.0601800,-0.3988798,-5.3444207,-6.7447932,-0.2807403,-0.1775329
1.5500000,0.8000000,0.7742291,-0.2318211,-14.5098577,-19.3919973,-0.0585812,-0.3883203,-5.2950567,-6.6854202,-0.2732937,-0.1728248
1.5550000,0.8050000,0.7792291,-0.2257083,-14.3894705,-19.2629476,-0.0570340,-0.3780992,-5.2466407,-6.6269125,-0.2660866,-0.1682681
1.5600000,0.8100000,0.7842291,-0.2197909,-14.2716288,-19.1352982,-0.0555365,-0.3682037,-5.1991424,-6.5692390,-0.2591101,-0.1638571
1.5650000,0.8150000,0.7892291,-0.2140617,-14.1562725,-19.0089786,-0.0540868,-0.3586217,-5.1525322,-6.5123700,-0.2523555,-0.1595863
1.5700000,0.8200000,0.7942291,-0.2085136,-14.0433416,-18.8839238,-0.0526830,-0.3493416,-5.1067817,-6.4562777,-0.2458144,-0.1554505
1.5750000,0.8250000,0.7992291,-0.2031398,-13.9327759,-18.7600744,-0.0513236,-0.3403521,-5.0618630,-6.4009359,-0.2394789,-0.1514447
1.5800000,0.8300000,0.8042291,-0.1979340,-13.8245153,-18.6373761,-0.0500067,-0.3316427,-5.0177492,-6.3463198,-0.2333415,-0.1475640
1.5850000,0.8350000,0.8092291,-0.1928900,-13.7184996,-18.5157790,-0.0487309,-0.3232030,-4.9744141,-6.2924059,-0.2273948,-0.1438039
1.5900000,0.8400000,0.8142291,-0.1880018,-13.6146689,-18.3952371,-0.0474946,-0.3150234,-4.9318324,-6.2391721,-0.2216319,-0.1401600
1.5950000,0.8450000,0.8192291,-0.1832638,-13.5129632,-18.2757086,-0.0462963,-0.3070943,-4.8899794,-6.1865976,-0.2160460,-0.1366280
1.6000000,0.8500000,0.8242291,-0.1786705,-13.4133227,-18.1571548,-0.0451348,-0.2994068,-4.8488314,-6.1346625,-0.2106308,-0.1332038
