# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.8650000,0.1150000,0.0851329,4483.4636930,2884.7176835,18208.9587640,245.8359273,12835.0360647,231474.7930894,2354110.8668230,16398607.2922811
0.8700000,0.1200000,0.0901329,3603.0376413,2321.0165847,14664.1703731,208.1349574,10339.5284931,186956.1509723,1902387.3425201,13253962.7476467
0.8750000,0.1250000,0.0951329,2894.6581640,1867.8336979,11808.6750388,166.3202157,8329.4267889,151052.5722942,1537984.3412585,10717006.5250612
0.8800000,0.1300000,0.1001329,2325.1712422,1503.8377252,9509.9863375,133.0425465,6711.4198607,122112.4822739,1244171.5996150,8671327.2711838
0.8850000,0.1350000,0.1051329,1867.5922296,1211.6702856,7660.2338698,106.6087426,5409.5351560,98790.6960107,1007321.4750383,7022099.9489976
0.8900000,0.1400000,0.1101329,1500.0418992,977.2603415,6171.9224362,85.6480178,4362.1514420,79995.6896859,816375.1205051,5692372.0275318
0.8950000,0.1450000,0.1151329,1204.8361529,789.2376975,4974.3030881,69.0492790,3519.4426102,64844.4717877,662385.5839619,4619884.8004095
0.9000000,0.1500000,0.1201329,967.7178904,638.4381426,4010.3103830,55.9031957,2841.2203279,52624.4888816,538132.1130039,3754390.0531034
0.9050000,0.1550000,0.1251329,777.2160164,517.4905421,3234.0061237,45.4532968,2295.1334646,42761.8252368,437798.1703284,3055409.9484712
0.9100000,0.1600000,0.1301329,624.1153685,420.4754198,2608.4650494,37.0682150,1855.1788342,34794.8953994,356705.0548355,2490383.7499006
0.9150000,0.1650000,0.1351329,501.0216081,332.2558437,2104.0389580,30.2446264,1500.4785042,28352.8409983,291093.1459548,2033145.8534741
0.9200000,0.1700000,0.1401329,402.0062218,253.9814871,1696.9401282,24.6188572,1214.2820202,23137.8973894,237943.3380308,1662683.4204317
0.9250000,0.1750000,0.1451329,322.3183208,205.9614057,1368.0910171,19.9436781,983.1561920,18911.0714331,194831.9973898,1362127.2277633
0.9300000,0.1800000,0.1501329,258.1516139,155.6527790,1102.1939388,16.0387433,796.3298314,15480.5551795,159813.6194095,1117935.2305005
0.9350000,0.1850000,0.1551329,206.4566090,115.3323619,886.9810964,12.7574082,645.1655278,12692.3830518,131326.2010691,919234.1596955
0.9400000,0.1900000,0.1601329,179.5255930,83.0309364,712.6115741,9.9815624,522.7349382,10422.9174371,108115.1269399,757289.9233014
0.9450000,0.1950000,0.1651329,145.9276980,57.1713759,571.1874738,7.6239442,423.4779983,8572.8169507,89172.0686221,625082.4609257
0.9500000,0.2000000,0.1701329,118.8268135,36.4901112,456.3662571,5.6233362,342.9298977,7062.2021635,73686.0101836,516964.9646768
0.9550000,0.2050000,0.1751329,96.9553359,19.9735452,363.0505159,3.9344459,277.5025911,5826.7853058,61004.0357565,428391.0207998
0.9600000,0.2100000,0.1801329,79.2687261,6.8038538,287.1398965,2.5174952,224.3100872,4814.7739914,50599.9560644,355696.2920473
0.9650000,0.2150000,0.1851329,64.8685414,-3.6929154,225.3328174,1.3333319,195.7638658,3984.3951909,42049.2169615,295923.9090335
0.9700000,0.2200000,0.1901329,52.9919660,-12.1933970,186.9866133,0.3451566,160.5061877,3301.9154788,35008.8346736,246684.8370735
0.9750000,0.2250000,0.1951329,43.0801155,-20.2267629,124.7514215,-0.4777177,131.6910601,2740.0579209,29201.3488770,206046.1994872
0.9800000,0.2300000,0.2001329,34.7793124,-29.3690380,74.1658774,-1.1581702,107.9600291,2276.7357373,24401.9848773,172441.9306287
0.9850000,0.2350000,0.2051329,27.8430099,-37.8217431,33.6699730,-1.7122067,88.2823612,1889.9626354,20290.9677670,143454.5446846
0.9900000,0.2400000,0.2101329,22.0628731,-45.2119248,1.2450229,-2.1515376,71.9883997,1550.0941640,16764.6357283,118752.6476387
0.9950000,0.2450000,0.2151329,17.2544324,-53.6152734,-24.6945104,-2.4865783,58.5624214,1274.0339268,13891.9815880,98613.5855663
1.0000000,0.2500000,0.2201329,13.2585940,-61.9326309,-45.4023306,-2.7285118,47.5187767,1049.1250600,11544.0590162,82138.6813273
1.0050000,0.2550000,0.2251329,9.9418285,-68.5725464,-61.8857468,-2.8897874,38.4164432,865.3612871,9618.8530474,68616.8104204
1.0100000,0.2600000,0.2301329,7.1926777,-73.6171207,-74.9838502,-2.9834938,30.8851263,714.8030251,8035.3558048,57483.1603086
1.0150000,0.2650000,0.2351329,4.9167010,-77.3814186,-85.4137552,-3.0223989,24.6272025,591.1282269,6729.0081931,48287.4965222
1.0200000,0.2700000,0.2401329,3.0325473,-80.1397924,-93.7480345,-3.0181757,19.4082373,489.2855228,5648.1788618,40669.6481777
1.0250000,0.2750000,0.2451329,1.4702788,-82.1099521,-100.3756584,-2.9809712,15.0456486,405.2253415,4751.4339703,34340.4977539
1.0300000,0.2800000,0.2501329,0.1714040,-83.4638283,-105.5448623,-2.9192752,11.3966997,335.6907016,4005.4122054,29067.1838541
1.0350000,0.2850000,0.2551329,-0.9107700,-84.3401011,-109.4556485,-2.8399865,8.3467520,278.0538407,3383.1648135,24661.5409626
1.0400000,0.2900000,0.2601329,-1.8116360,-84.8539335,-112.4677470,-2.7485852,5.8000796,230.1881846,2862.8542366,20971.0356356
1.0450000,0.2950000,0.2651329,-2.5570574,-85.1000717,-116.6787284,-2.6493424,3.6743730,205.0247212,2426.7303125,17871.6350707
1.0500000,0.3000000,0.2701329,-3.1660991,-85.1485213,-124.2034331,-2.5455297,1.8984244,171.7719497,2060.3220803,15262.1768236
1.0550000,0.3050000,0.2751329,-3.6538982,-85.0401010,-133.3559653,-2.4396229,0.4117466,143.9676774,1751.7976548,13059.9087824
1.0600000,0.3100000,0.2801329,-4.0338564,-84.7912736,-141.7261255,-2.3335156,-0.8352188,120.6612294,1491.4555634,11196.9445891
1.0650000,0.3150000,0.2851329,-4.3188081,-84.4073578,-148.3290213,-2.2287355,-1.8813389,101.0776109,1271.3192589,9617.4375961
1.0700000,0.3200000,0.2901329,-4.5213303,-83.8947271,-153.2610770,-2.1266044,-2.7559922,84.5881519,1084.8128737,8275.3206577
1.0750000,0.3250000,0.2951329,-4.6535756,-83.2661682,-156.7634220,-2.0282787,-3.4811934,70.6817294,926.5011510,7132.4929493
1.0800000,0.3300000,0.3001329,-4.7269569,-82.5404613,-159.0637545,-1.9346714,-4.0741009,58.9373467,791.8802308,6157.3610635
1.0850000,0.3350000,0.3051329,-4.7518736,-81.7395100,-160.3613205,-1.8463406,-4.5492060,49.0014550,677.2088601,5323.6617440
1.0900000,0.3400000,0.3101329,-4.7375493,-80.8853058,-160.8295071,-1.7634572,-4.9197611,40.5723457,579.3718308,4609.5091885
1.0950000,0.3450000,0.3151329,-4.6919848,-79.9976550,-160.6197674,-1.6858886,-5.1984256,33.3918727,495.7691868,3996.6219397
1.1000000,0.3500000,0.3201329,-4.6219964,-79.0928708,-159.8641947,-1.6133299,-5.3973715,27.2430298,424.2260962,3469.6938137
1.1050000,0.3550000,0.3251329,-4.5333077,-78.1833366,-158.6762775,-1.5454222,-5.5281344,21.9499531,362.9193412,3015.8806705
1.1100000,0.3600000,0.3301329,-4.4306630,-77.2777259,-157.1504152,-1.4818447,-5.6014081,17.3758011,310.3172072,2624.3806158
1.1150000,0.3650000,0.3351329,-4.3179453,-76.3816213,-155.3616216,-1.4223064,-5.6268822,13.4160818,265.1302065,2286.0897539
1.1200000,0.3700000,0.3401329,-4.1982854,-75.4982843,-153.3668583,-1.3664395,-5.6131539,9.9891977,226.2705838,1993.3192008
1.1250000,0.3750000,0.3451329,-4.0741667,-74.6293888,-151.2083510,-1.3137560,-5.5677148,7.0278459,207.2569134,1739.5618935
1.1300000,0.3800000,0.3501329,-3.9475421,-73.7756192,-148.9179130,-1.2637505,-5.4969954,4.4733968,178.2733218,1519.2999817
1.1350000,0.3850000,0.3551329,-3.8199750,-72.9370993,-146.5208857,-1.2160237,-5.4064508,2.2732081,153.2232039,1327.8453717
1.1400000,0.3900000,0.3601329,-3.6927836,-72.1136722,-144.0388703,-1.1702716,-5.3006642,0.3798638,131.5533016,1161.2074206
1.1450000,0.3950000,0.3651329,-3.5671390,-71.3050644,-141.4912069,-1.1261807,-5.1834517,-1.2486652,112.7951613,1015.9829160
1.1500000,0.4000000,0.3701329,-3.4440796,-70.5109727,-138.8955803,-1.0833900,-5.0579569,-2.6486489,96.5498005,889.2643912
1.1550000,0.4050000,0.3751329,-3.3244587,-69.7311033,-136.2681677,-1.0415613,-4.9267391,-3.8504652,82.4750977,778.5635600
1.1600000,0.4100000,0.3801329,-3.2088863,-68.9651849,-133.6236174,-1.0004708,-4.7918674,-4.8789441,70.2755074,681.7472457
1.1650000,0.4150000,0.3851329,-3.0977265,-68.2129687,-130.9750065,-0.9600460,-4.6550300,-5.7541950,59.6936781,596.9836584
1.1700000,0.4200000,0.3901329,-2.9911387,-67.4742231,-128.3338350,-0.9203422,-4.5176459,-6.4927213,50.5037816,522.6972616
1.1750000,0.4250000,0.3951329,-2.8891131,-66.7487274,-125.7100651,-0.8814913,-4.3809460,-7.1085380,42.5066538,457.5307797
1.1800000,0.4300000,0.4001329,-2.7914810,-66.0362658,-123.1121989,-0.8436511,-4.2459980,-7.6140668,35.5269868,400.3131602
1.1850000,0.4350000,0.4051329,-2.6979398,-65.3366232,-120.5473800,-0.8069706,-4.1136884,-8.0207212,29.4125385,350.0325033
1.1900000,0.4400000,0.4101329,-2.6081161,-64.6495819,-118.0215089,-0.7715701,-3.9846979,-8.3392091,24.0345383,305.8131521
1.1950000,0.4450000,0.4151329,-2.5216332,-63.9749200,-115.5393627,-0.7375347,-3.8594964,-8.5796397,19.2876596,266.8962665
1.2000000,0.4500000,0.4201329,-2.4381367,-63.3124102,-113.1047152,-0.7049148,-3.7383525,-8.7515210,15.0880686,232.6233240
1.2050000,0.4550000,0.4251329,-2.3572833,-62.6618200,-110.7204521,-0.6737308,-3.6213446,-8.8637161,11.3693837,202.4220838
1.2100000,0.4600000,0.4301329,-2.2787351,-62.0229118,-108.3886817,-0.6439783,-3.5083852,-8.9243950,8.0777670,189.7443747
1.2150000,0.4650000,0.4351329,-2.2021804,-61.3954434,-106.1108376,-0.6156346,-3.3992686,-8.9410007,5.1676424,166.0872307
1.2200000,0.4700000,0.4401329,-2.1273701,-60.7791691,-103.8877747,-0.5886631,-3.2937273,-8.9202348,2.5988190,145.1851158
1.2250000,0.4750000,0.4451329,-2.0541460,-60.1738401,-101.7198574,-0.5630179,-3.1914696,-8.8680625,0.3349795,126.7107888
1.2300000,0.4800000,0.4501329,-1.9824453,-59.5792061,-99.6070393,-0.5386470,-3.0921918,-8.7897350,-1.6569043,110.3777565
1.2350000,0.4850000,0.4551329,-1.9122858,-58.9950154,-97.5489356,-0.5154950,-2.9955853,-8.6898290,-3.4066813,95.9345051
1.2400000,0.4900000,0.4601329,-1.8437407,-58.4210163,-95.5448869,-0.4935047,-2.9013546,-8.5722997,-4.9409765,83.1594508
1.2450000,0.4950000,0.4651329,-1.7769108,-57.8569577,-93.5940156,-0.4726187,-2.8092461,-8.4405466,-6.2831882,71.8564876
1.2500000,0.5000000,0.4701329,-1.7119029,-57.3025897,-91.6952749,-0.4527803,-2.7190751,-8.2974839,-7.4536233,61.8510911
1.2550000,0.5050000,0.4751329,-1.6488136,-56.7576645,-89.8474917,-0.4339344,-2.6307378,-8.1456131,-8.4697954,52.9870293
1.2600000,0.5100000,0.4801329,-1.5877207,-56.2219366,-88.0494026,-0.4160277,-2.5442078,-7.9870887,-9.3468466,45.1238295
1.2650000,0.5150000,0.4851329,-1.5286786,-55.6951635,-86.2996862,-0.3990091,-2.4595201,-7.8237734,-10.0980173,38.1351901
1.2700000,0.5200000,0.4901329,-1.4717183,-55.1771062,-84.5969912,-0.3828297,-2.3767501,-7.6572761,-10.7350873,31.9084257
1.2750000,0.5250000,0.4951329,-1.4168488,-54.6675294,-82.9399616,-0.3674432,-2.2959925,-7.4889763,-11.2687327,26.3447320
1.2800000,0.5300000,0.5001329,-1.3640599,-54.1662021,-81.3272617,-0.3528057,-2.2173447,-7.3200354,-11.7087825,21.3596453
1.2850000,0.5350000,0.5051329,-1.3133256,-53.6728973,-79.7576012,-0.3388757,-2.1408947,-7.1514042,-12.0643802,16.8828783
1.2900000,0.5400000,0.5101329,-1.2646068,-53.1873930,-78.2297623,-0.3256140,-2.0667135,-6.9838312,-12.3440740,12.8570030
1.2950000,0.5450000,0.5151329,-1.2178549,-52.7094717,-76.7426320,-0.3129836,-1.9948519,-6.8178769,-12.5558609,9.2351085
1.3000000,0.5500000,0.5201329,-1.1730136,-52.2389208,-75.2952398,-0.3009500,-1.9253397,-6.6539356,-12.7072042,5.9780846
1.3050000,0.5550000,0.5251329,-1.1300218,-51.7755330,-73.8868043,-0.2894802,-1.8581864,-6.4922608,-12.8050394,3.0522335
1.3100000,0.5600000,0.5301329,-1.0888148,-51.3191058,-72.5167903,-0.2785437,-1.7933839,-6.3329898,-12.8557754,0.4275829
1.3150000,0.5650000,0.5351329,-1.0493260,-50.8694420,-71.1849765,-0.2681113,-1.7309083,-6.1761672,-12.8652960,-1.9230904
1.3200000,0.5700000,0.5401329,-1.0114880,-50.4263498,-69.8915343,-0.2581561,-1.6707231,-6.0217691,-12.8389639,-4.0247221
1.3250000,0.5750000,0.5451329,-0.9752337,-49.9896424,-68.6371144,-0.2486523,-1.6127814,-5.8697290,-12.7816290,-5.9001364
1.3300000,0.5800000,0.5501329,-0.9404964,-49.5591383,-67.4229317,-0.2395761,-1.5570284,-5.7199649,-12.6976443,-7.5701072
1.3350000,0.5850000,0.5551329,-0.9072110,-49.1346613,-66.2508352,-0.2309047,-1.5034034,-5.5724041,-12.5908901,-9.0534103
1.3400000,0.5900000,0.5601329,-0.8753139,-48.7160402,-65.1233383,-0.2226170,-1.4518413,-5.4270012,-12.4648085,-10.3669154
1.3450000,0.5950000,0.5651329,-0.8447434,-48.3031093,-64.0435781,-0.2146930,-1.4022744,-5.2837483,-12.3224431,-11.5257318
1.3500000,0.6000000,0.5701329,-0.8154401,-47.8957078,-63.0151686,-0.2071138,-1.3546332,-5.1426769,-12.1664814,-12.5433988
1.3550000,0.6050000,0.5751329,-0.7873466,-47.4936798,-62.0419177,-0.1998618,-1.3088477,-5.0038533,-11.9992943,-13.4320995
1.3600000,0.6100000,0.5801329,-0.7604080,-47.0968747,-61.1274055,-0.1929203,-1.2648480,-4.8673697,-11.8229689,-14.2028729
1.3650000,0.6150000,0.5851329,-0.7345714,-46.7051465,-60.2744638,-0.1862736,-1.2225647,-4.7333345,-11.6393344,-14.8658047
1.3700000,0.6200000,0.5901329,-0.7097866,-46.3183544,-59.4846483,-0.1799069,-1.1819298,-4.6018622,-11.4499824,-15.4301848
1.3750000,0.6250000,0.5951329,-0.6860052,-45.9363620,-58.7578311,-0.1738063,-1.1428768,-4.4730650,-11.2562839,-15.9046268
1.3800000,0.6300000,0.6001329,-0.6631815,-45.5590378,-58.0920276,-0.1679587,-1.1053407,-4.3470461,-11.0594050,-16.2971553
1.3850000,0.6350000,0.6051329,-0.6412715,-45.1862546,-57.4835137,-0.1623516,-1.0692588,-4.2238953,-10.8603232,-16.6152652
1.3900000,0.6400000,0.6101329,-0.6202335,-44.8178900,-56.9271972,-0.1569733,-1.0345702,-4.1036860,-10.6598438,-16.8659623
1.3950000,0.6450000,0.6151329,-0.6000278,-44.4538257,-56.4171372,-0.1518129,-1.0012164,-3.9864739,-10.4586171,-17.0557903
1.4000000,0.6500000,0.6201329,-0.5806166,-44.0939478,-55.9470838,-0.1468598,-0.9691408,-3.8722973,-10.2571575,-17.1908502
1.4050000,0.6550000,0.6251329,-0.5619640,-43.7381464,-55.5109349,-0.1421042,-0.9382893,-3.7611770,-10.0558646,-17.2768140
1.4100000,0.6600000,0.6301329,-0.5440357,-43.3863158,-55.1030573,-0.1375368,-0.9086099,-3.6531182,-9.8550467,-17.3189355
1.4150000,0.6650000,0.6351329,-0.5267993,-43.0383542,-54.7184682,-0.1331488,-0.8800525,-3.5481116,-9.6549444,-17.3220599
1.4200000,0.6700000,0.6401329,-0.5102237,-42.6941637,-54.3529005,-0.1289319,-0.8525696,-3.4461354,-9.4557545,-17.2906340
1.4250000,0.6750000,0.6451329,-0.4942796,-42.3536499,-54.0027887,-0.1248781,-0.8261153,-3.3471568,-9.2576494,-17.2287188
1.4300000,0.6800000,0.6501329,-0.4789391,-42.0167223,-53.6652066,-0.1209800,-0.8006460,-3.2511336,-9.0607931,-17.1400055
1.4350000,0.6850000,0.6551329,-0.4641754,-41.6832937,-53.3377846,-0.1172304,-0.7761200,-3.1580159,-8.8653513,-17.0278337
1.4400000,0.6900000,0.6601329,-0.4499635,-41.3532802,-53.0186216,-0.1136228,-0.7524972,-3.0677477,-8.6714967,-16.8952136
1.4450000,0.6950000,0.6651329,-0.4362792,-41.0266015,-52.7062021,-0.1101508,-0.7297396,-2.9802677,-8.4794099,-16.7448491
1.4500000,0.7000000,0.6701329,-0.4230996,-40.7031801,-52.3993232,-0.1068082,-0.7078109,-2.8955108,-8.2892780,-16.5791604
1.4550000,0.7050000,0.6751329,-0.4104030,-40.3829419,-52.0970319,-0.1035895,-0.6866762,-2.8134090,-8.1012905,-16.4003075
1.4600000,0.7100000,0.6801329,-0.3981687,-40.0658154,-51.7985747,-0.1004891,-0.6663025,-2.7338922,-7.9156350,-16.2102107
1.4650000,0.7150000,0.6851329,-0.3863770,-39.7517323,-51.5033557,-0.0975020,-0.6466581,-2.6568891,-7.7324925,-16.0105701
1.4700000,0.7200000,0.6901329,-0.3750092,-39.4406266,-51.2109033,-0.0946232,-0.6277127,-2.5823275,-7.5520338,-15.8028833
1.4750000,0.7250000,0.6951329,-0.3640474,-39.1324353,-50.9208445,-0.0918481,-0.6094377,-2.5101351,-7.3744159,-15.5884608
1.4800000,0.7300000,0.7001329,-0.3534745,-38.8270978,-50.6328835,-0.0891722,-0.5918053,-2.4402398,-7.1997798,-15.3684417
1.4850000,0.7350000,0.7051329,-0.3432745,-38.5245559,-50.3467859,-0.0865914,-0.5747896,-2.3725702,-7.0282487,-15.1438094
1.4900000,0.7400000,0.7101329,-0.3334319,-38.2247536,-50.0623657,-0.0841017,-0.5583652,-2.3070556,-6.8599279,-14.9154081
1.4950000,0.7450000,0.7151329,-0.3239319,-37.9276375,-49.7794752,-0.0816993,-0.5425084,-2.2436268,-6.6949039,-14.6839615
1.5000000,0.7500000,0.7201329,-0.3147606,-37.6331559,-49.4979972,-0.0793805,-0.5271963,-2.1822155,-6.5332455,-14.4500916
1.5050000,0.7550000,0.7251329,-0.3059047,-37.3412593,-49.2178386,-0.0771419,-0.5124070,-2.1227551,-6.3750044,-14.2143382
1.5100000,0.7600000,0.7301329,-0.2973513,-37.0519004,-48.9389259,-0.0749802,-0.4981198,-2.0651805,-6.2202159,-13.9771769
1.5150000,0.7650000,0.7351329,-0.2890884,-36.7650333,-48.6612008,-0.0728923,-0.4843147,-2.0094285,-6.0689007,-13.7390351
1.5200000,0.7700000,0.7401329,-0.2811042,-36.4806144,-48.3846176,-0.0708753,-0.4709728,-1.9554372,-5.9210660,-13.5003054
1.5250000,0.7750000,0.7451329,-0.2733879,-36.1986013,-48.1091404,-0.0689262,-0.4580758,-1.9031468,-5.7767068,-13.2613555
1.5300000,0.7800000,0.7501329,-0.2659288,-35.9189535,-47.8347415,-0.0670424,-0.4456065,-1.8524992,-5.6358073,-13.0225346
1.5350000,0.7850000,0.7551329,-0.2587168,-35.6416322,-47.5613993,-0.0652212,-0.4335482,-1.8034381,-5.4983422,-12.7841776
1.5400000,0.7900000,0.7601329,-0.2517423,-35.3665997,-47.2890977,-0.0634603,-0.4218851,-1.7559090,-5.3642781,-12.5466072
1.5450000,0.7950000,0.7651329,-0.2449961,-35.0938198,-47.0178248,-0.0617573,-0.4106020,-1.7098590,-5.2335744,-12.3101334
1.5500000,0.8000000,0.7701329,-0.2384693,-34.8232580,-46.7475719,-0.0601098,-0.3996844,-1.6652373,-5.1061843,-12.0750532
1.5550000,0.8050000,0.7751329,-0.2321537,-34.5548806,-46.4783331,-0.0585159,-0.3891184,-1.6219945,-4.9820561,-11.8416487
1.5600000,0.8100000,0.7801329,-0.2260411,-34.2886554,-46.2101049,-0.0569734,-0.3788908,-1.5800832,-4.8611339,-11.6101859
1.5650000,0.8150000,0.7851329,-0.2201239,-34.0245511,-45.9428853,-0.0554803,-0.3689889,-1.5394572,-4.7433582,-11.3809129
1.5700000,0.8200000,0.7901329,-0.2143947,-33.7625379,-45.6766738,-0.0540348,-0.3594004,-1.5000725,-4.6286667,-11.1540587
1.5750000,0.8250000,0.7951329,-0.2088465,-33.5025867,-45.4114711,-0.0526351,-0.3501138,-1.4618862,-4.5169953,-10.9298324
1.5800000,0.8300000,0.8001329,-0.2034725,-33.2446694,-45.1472787,-0.0512795,-0.3411178,-1.4248571,-4.4082779,-10.7084230
1.5850000,0.8350000,0.8051329,-0.1982664,-32.9887591,-44.8840989,-0.0499663,-0.3324019,-1.3889455,-4.3024475,-10.4899985
1.5900000,0.8400000,0.8101329,-0.1932219,-32.7348295,-44.6219344,-0.0486940,-0.3239557,-1.3541131,-4.1994364,-10.2747072
1.5950000,0.8450000,0.8151329,-0.1883331,-32.4828554,-44.3607885,-0.0474611,-0.3157696,-1.3203231,-4.0991763,-10.0626773
1.6000000,0.8500000,0.8201329,-0.1835944,-32.2328122,-44.1006647,-0.0462661,-0.3078340,-1.2875398,-4.0015992,-9.8540182
1.6050000,0.8550000,0.8251329,-0.1790003,-31.9846763,-43.8415667,-0.0451076,-0.3001400,-1.2557291,-3.9066371,-9.6488213
1.6100000,0.8600000,0.8301329,-0.1745456,-31.7384245,-43.5834983,-0.0439844,-0.2926789,-1.2248580,-3.8142224,-9.4471612
1.6150000,0.8650000,0.8351329,-0.1702254,-31.4940347,-43.3264634,-0.0428951,-0.2854424,-1.1948946,-3.7242884,-9.2490965
1.6200000,0.8700000,0.8401329,-0.1660349,-31.2514851,-43.0704661,-0.0418386,-0.2784227,-1.1658083,-3.6367688,-9.0546713
1.6250000,0.8750000,0.8451329,-0.1619695,-31.0107547,-42.8155102,-0.0408137,-0.2716120,-1.1375697,-3.5515987,-8.8639164
1.6300000,0.8800000,0.8501329,-0.1580247,-30.7718232,-42.5615998,-0.0398193,-0.2650031,-1.1101504,-3.4687138,-8.6768502
1.6350000,0.8850000,0.8551329,-0.1541965,-30.5346707,-42.3087386,-0.0388543,-0.2585889,-1.0835230,-3.3880513,-8.4934803
1.6400000,0.8900000,0.8601329,-0.1504806,-30.2992779,-42.0569304,-0.0379176,-0.2523627,-1.0576612,-3.3095495,-8.3138042
1.6450000,0.8950000,0.8651329,-0.1468733,-30.0656260,-41.8061788,-0.0370084,-0.2463180,-1.0325395,-3.2331477,-8.1378105
1.6500000,0.9000000,0.8701329,-0.1433708,-29.8336967,-41.5564874,-0.0361256,-0.2404485,-1.0081335,-3.1587870,-7.9654800
1.6550000,0.9050000,0.8751329,-0.1399695,-29.6034722,-41.3078595,-0.0352683,-0.2347485,-0.9844197,-3.0864096,-7.7967863
1.6600000,0.9100000,0.8801329,-0.1366660,-29.3749352,-41.0602984,-0.0344358,-0.2292119,-0.9613753,-3.0159589,-7.6316970
1.6650000,0.9150000,0.8851329,-0.1334570,-29.1480686,-40.8138072,-0.0336270,-0.2238335,-0.9389785,-2.9473800,-7.4701744
1.6700000,0.9200000,0.8901329,-0.1303392,-28.9228559,-40.5683888,-0.0328413,-0.2186077,-0.9172082,-2.8806192,-7.3121761
1.6750000,0.9250000,0.8951329,-0.1273096,-28.6992811,-40.3240460,-0.0320778,-0.2135296,-0.8960441,-2.8156242,-7.1576555
1.6800000,0.9300000,0.9001329,-0.1243653,-28.4773282,-40.0807815,-0.0313359,-0.2085943,-0.8754666,-2.7523443,-7.0065629
