# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.1258788,0.1258788,0.2973590,1.7541510,-0.4323885,7.4991430
0.1308788,0.1308788,0.3023590,1.3117066,-0.7886072,6.1361348
0.1358788,0.1358788,0.3073590,0.8930560,-1.1231349,4.9509973
0.1408788,0.1408788,0.3123590,0.4989424,-1.4358455,3.9115284
0.1458788,0.1458788,0.3173590,0.1295054,-1.7272389,2.9903275
0.1508788,0.1508788,0.3223590,-0.2155802,-1.9982872,2.1648874
0.1558788,0.1558788,0.3273590,-0.5369838,-2.2503940,1.4174066
0.1608788,0.1608788,0.3323590,-0.8357293,-2.4855224,0.7342162
0.1658788,0.1658788,0.3373590,-1.1132178,-2.7064122,0.1050490
0.1708788,0.1708788,0.3423590,-1.3712395,-2.9165223,-0.4775657
0.1758788,0.1758788,0.3473590,-1.6120604,-3.1194450,-1.0187642
0.1808788,0.1808788,0.3523590,-1.8385118,-3.3181281,-1.5217994
0.1858788,0.1858788,0.3573590,-2.0538306,-3.5145232,-1.9885211
0.1908788,0.1908788,0.3623590,-2.2611995,-3.7096905,-2.4198379
0.1958788,0.1958788,0.3673590,-2.4632976,-3.9036971,-2.8161562
0.2008788,0.2008788,0.3723590,-2.6620722,-4.0950663,-3.1778448
0.2058788,0.2058788,0.3773590,-2.8584769,-4.2805467,-3.5057382
0.2108788,0.2108788,0.3823590,-3.0519831,-4.4557843,-3.8016035
0.2158788,0.2158788,0.3873590,-3.2403094,-4.6163970,-4.0684322
0.2208788,0.2208788,0.3923590,-3.4198541,-4.7587391,-4.3104068
0.2258788,0.2258788,0.3973590,-3.5865958,-4.8802590,-4.5324485
0.2308788,0.2308788,0.4023590,-3.7369006,-4.9796446,-4.7394389
0.2358788,0.2358788,0.4073590,-3.8680033,-5.0567664,-4.9353616
0.2408788,0.2408788,0.4123590,-3.9782287,-5.1123466,-5.1225896
0.2458788,0.2458788,0.4173590,-4.0669858,-5.1475051,-5.3014846
0.2508788,0.2508788,0.4223590,-4.1345192,-5.1634381,-5.4704743
0.2558788,0.2558788,0.4273590,-4.1815420,-5.1612958,-5.6266188
0.2608788,0.2608788,0.4323590,-4.2089494,-5.1421599,-5.7664302
0.2658788,0.2658788,0.4373590,-4.2176900,-5.1070595,-5.8866382
0.2708788,0.2708788,0.4423590,-4.2087340,-5.0570408,-5.9847193
0.2758788,0.2758788,0.4473590,-4.1830820,-4.9932776,-6.0591417
0.2808788,0.2808788,0.4523590,-4.1418082,-4.9171615,-6.1093471
0.2858788,0.2858788,0.4573590,-4.0861291,-4.8303194,-6.1355484
0.2908788,0.2908788,0.4623590,-4.0174615,-4.7345522,-6.1384716
0.2958788,0.2958788,0.4673590,-3.9374302,-4.6317281,-6.1191428
0.3008788,0.3008788,0.4723590,-3.8478172,-4.5236715,-6.0787508
0.3058788,0.3058788,0.4773590,-3.7504718,-4.4120738,-6.0185686
0.3108788,0.3108788,0.4823590,-3.6472128,-4.2984362,-5.9399261
0.3158788,0.3158788,0.4873590,-3.5397454,-4.1840440,-5.8442289
0.3208788,0.3208788,0.4923590,-3.4296050,-4.0699639,-5.7330059
0.3258788,0.3258788,0.4973590,-3.3181270,-3.9570568,-5.6079469
0.3308788,0.3308788,0.5023590,-3.2064392,-3.8459994,-5.4709025
0.3358788,0.3358788,0.5073590,-3.0954694,-3.7373086,-5.3238400
0.3408788,0.3408788,0.5123590,-2.9859625,-3.6313670,-5.1687698
0.3458788,0.3458788,0.5173590,-2.8785019,-3.5284459,-5.0076630
0.3508788,0.3508788,0.5223590,-2.7735328,-3.4287261,-4.8423791
0.3558788,0.3558788,0.5273590,-2.6713833,-3.3323162,-4.6746132
0.3608788,0.3608788,0.5323590,-2.5722856,-3.2392673,-4.5058646
0.3658788,0.3658788,0.5373590,-2.4763932,-3.1495859,-4.3374245
0.3708788,0.3708788,0.5423590,-2.3837963,-3.0632438,-4.1703787
0.3758788,0.3758788,0.5473590,-2.2945348,-2.9801869,-4.0056192
0.3808788,0.3808788,0.5523590,-2.2086090,-2.9003413,-3.8438626
0.3858788,0.3858788,0.5573590,-2.1259883,-2.8236193,-3.6856706
0.3908788,0.3908788,0.5623590,-2.0466186,-2.7499231,-3.5314708
0.3958788,0.3958788,0.5673590,-1.9704282,-2.6791487,-3.3815770
0.4008788,0.4008788,0.5723590,-1.8973323,-2.6111880,-3.2362076
0.4058788,0.4058788,0.5773590,-1.8272369,-2.5459311,-3.0955019
0.4108788,0.4108788,0.5823590,-1.7600419,-2.4832681,-2.9595347
0.4158788,0.4158788,0.5873590,-1.6956434,-2.4230897,-2.8283286
0.4208788,0.4208788,0.5923590,-1.6339354,-2.3652889,-2.7018640
0.4258788,0.4258788,0.5973590,-1.5748119,-2.3097611,-2.5800883
0.4308788,0.4308788,0.6023590,-1.5181670,-2.2564045,-2.4629231
0.4358788,0.4358788,0.6073590,-1.4638969,-2.2051212,-2.3502702
0.4408788,0.4408788,0.6123590,-1.4118997,-2.1558164,-2.2420164
0.4458788,0.4458788,0.6173590,-1.3620764,-2.1083993,-2.1380378
0.4508788,0.4508788,0.6223590,-1.3143307,-2.0627828,-2.0382029
0.4558788,0.4558788,0.6273590,-1.2685699,-2.0188838,-1.9423755
0.4608788,0.4608788,0.6323590,-1.2247047,-1.9766225,-1.8504165
0.4658788,0.4658788,0.6373590,-1.1826492,-1.9359232,-1.7621862
