# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
1.3950000,0.6450000,0.6230385,-0.6364139,-266.3960632,15.5828339
1.4000000,0.6500000,0.6280385,-0.6149604,-262.7060089,15.5673755
1.4050000,0.6550000,0.6330385,-0.5943528,-259.0889259,15.5504905
1.4100000,0.6600000,0.6380385,-0.5745610,-255.5427987,15.5322446
1.4150000,0.6650000,0.6430385,-0.5555541,-252.0656739,15.5127004
1.4200000,0.6700000,0.6480385,-0.5373011,-248.6556457,15.4919176
1.4250000,0.6750000,0.6530385,-0.5197712,-245.3108446,15.4699531
1.4300000,0.6800000,0.6580385,-0.5029338,-242.0294301,15.4468611
1.4350000,0.6850000,0.6630385,-0.4867593,-238.8095874,15.4226932
1.4400000,0.6900000,0.6680385,-0.4712189,-235.6495249,15.3974987
1.4450000,0.6950000,0.6730385,-0.4562848,-232.5474761,15.3713244
1.4500000,0.7000000,0.6780385,-0.4419301,-229.5017012,15.3442150
1.4550000,0.7050000,0.6830385,-0.4281291,-226.5104909,15.3162132
1.4600000,0.7100000,0.6880385,-0.4148572,-223.5721701,15.2873594
1.4650000,0.7150000,0.6930385,-0.4020909,-220.6851029,15.2576924
1.4700000,0.7200000,0.6980385,-0.3898077,-217.8476962,15.2272491
1.4750000,0.7250000,0.7030385,-0.3779862,-215.0584039,15.1960647
1.4800000,0.7300000,0.7080385,-0.3666060,-212.3157308,15.1641726
1.4850000,0.7350000,0.7130385,-0.3556477,-209.6182345,15.1316048
1.4900000,0.7400000,0.7180385,-0.3450928,-206.9645285,15.0983919
1.4950000,0.7450000,0.7230385,-0.3349236,-204.3532833,15.0645629
1.5000000,0.7500000,0.7280385,-0.3251236,-201.7832267,15.0301455
1.5050000,0.7550000,0.7330385,-0.3156767,-199.2531446,14.9951663
1.5100000,0.7600000,0.7380385,-0.3065679,-196.7618803,14.9596504
1.5150000,0.7650000,0.7430385,-0.2977827,-194.3083329,14.9236221
1.5200000,0.7700000,0.7480385,-0.2893074,-191.8914567,14.8871042
1.5250000,0.7750000,0.7530385,-0.2811290,-189.5102589,14.8501188
1.5300000,0.7800000,0.7580385,-0.2732350,-187.1637974,14.8126868
1.5350000,0.7850000,0.7630385,-0.2656138,-184.8511788,14.7748282
1.5400000,0.7900000,0.7680385,-0.2582540,-182.5715561,14.7365622
1.5450000,0.7950000,0.7730385,-0.2511450,-180.3241257,14.6979069
1.5500000,0.8000000,0.7780385,-0.2442765,-178.1081253,14.6588800
1.5550000,0.8050000,0.7830385,-0.2376388,-175.9228311,14.6194979
1.5600000,0.8100000,0.7880385,-0.2312227,-173.7675558,14.5797766
1.5650000,0.8150000,0.7930385,-0.2250193,-171.6416455,14.5397313
1.5700000,0.8200000,0.7980385,-0.2190203,-169.5444782,14.4993766
1.5750000,0.8250000,0.8030385,-0.2132175,-167.4754609,14.4587264
1.5800000,0.8300000,0.8080385,-0.2076034,-165.4340281,14.4177939
1.5850000,0.8350000,0.8130385,-0.2021706,-163.4196395,14.3765918
1.5900000,0.8400000,0.8180385,-0.1969120,-161.4317784,14.3351324
1.5950000,0.8450000,0.8230385,-0.1918212,-159.4699496,14.2934271
1.6000000,0.8500000,0.8280385,-0.1868916,-157.5336785,14.2514871
1.6050000,0.8550000,0.8330385,-0.1821172,-155.6225090,14.2093230
1.6100000,0.8600000,0.8380385,-0.1774922,-153.7360024,14.1669450
1.6150000,0.8650000,0.8430385,-0.1730110,-151.8737363,14.1243629
