# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.4062757,-0.4062757,-0.0000000,15022.8055456,15022.8055456
-0.3962757,-0.3962757,0.0100000,13989.5639914,13989.5639914
-0.3862757,-0.3862757,0.0200000,12472.8528621,12472.8528621
-0.3762757,-0.3762757,0.0300000,12260.4785478,12260.4785478
-0.3662757,-0.3662757,0.0400000,9522.0229214,9522.0229214
-0.3562757,-0.3562757,0.0500000,7013.7395808,7013.7395808
-0.3462757,-0.3462757,0.0600000,5229.5082394,5229.5082394
-0.3362757,-0.3362757,0.0700000,4048.3602358,4048.3602358
-0.3262757,-0.3262757,0.0800000,3261.4874299,3261.4874299
-0.3162757,-0.3162757,0.0900000,2732.2757484,2732.2757484
-0.3062757,-0.3062757,0.1000000,2008.7153610,2008.7153610
-0.2962757,-0.2962757,0.1100000,1418.7471648,1392.9059183
-0.2862757,-0.2862757,0.1200000,1048.2465200,1022.4052735
-0.2762757,-0.2762757,0.1300000,828.4243038,802.5830573
-0.2662757,-0.2662757,0.1400000,607.5687788,583.4563925
-0.2562757,-0.2562757,0.1500000,404.7465361,380.6341425
-0.2462757,-0.2462757,0.1600000,288.9577737,264.8453754
-0.2362757,-0.2362757,0.1700000,224.5798088,200.4674130
-0.2262757,-0.2262757,0.1800000,192.1410261,168.0369107
-0.2162757,-0.2162757,0.1900000,169.6323483,145.3704354
-0.2062757,-0.2062757,0.2000000,140.9895628,116.9400101
-0.1962757,-0.1962757,0.2100000,121.8652326,97.8652905
-0.1862757,-0.1862757,0.2200000,109.9832464,86.4282157
-0.1762757,-0.1762757,0.2300000,102.4193170,80.1541990
-0.1662757,-0.1662757,0.2400000,97.4522587,74.4752525
-0.1562757,-0.1562757,0.2500000,94.0266975,71.4832808
-0.1462757,-0.1462757,0.2600000,89.9744229,66.4471822
-0.1362757,-0.1362757,0.2700000,85.4642630,61.1925468
-0.1262757,-0.1262757,0.2800000,82.3391113,57.9530058
-0.1162757,-0.1162757,0.2900000,80.9452075,56.5809837
-0.1062757,-0.1062757,0.3000000,81.0489696,56.9270756
-0.0962757,-0.0962757,0.3100000,81.4698445,58.8593888
-0.0862757,-0.0862757,0.3200000,78.9390571,56.6162341
-0.0762757,-0.0762757,0.3300000,73.2097388,51.3177682
-0.0662757,-0.0662757,0.3400000,64.1716007,41.2250815
-0.0562757,-0.0562757,0.3500000,54.9249717,31.8007653
-0.0462757,-0.0462757,0.3600000,47.1285267,24.1975246
-0.0362757,-0.0362757,0.3700000,40.6216585,17.9097024
-0.0262757,-0.0262757,0.3800000,35.1354492,12.6152136
-0.0162757,-0.0162757,0.3900000,30.4623884,8.1107914
-0.0062757,-0.0062757,0.4000000,26.4060886,4.2670557
0.0037243,0.0037243,0.4100000,22.8135153,0.9302854
0.0137243,0.0137243,0.4200000,19.6904747,-1.9518982
0.0237243,0.0237243,0.4300000,17.0714499,-4.3177714
0.0337243,0.0337243,0.4400000,14.8963884,-6.2191360
0.0437243,0.0437243,0.4500000,13.0162438,-7.7064074
0.0537243,0.0537243,0.4600000,11.2188744,-8.8296613
0.0637243,0.0637243,0.4700000,9.3075853,-9.6380947
0.0737243,0.0737243,0.4800000,7.2678538,-10.1788875
0.0837243,0.0837243,0.4900000,5.1937022,-10.5399598
0.0937243,0.0937243,0.5000000,3.1278143,-11.5296679
0.1037243,0.1037243,0.5100000,1.1839175,-11.9907042
0.1137243,0.1137243,0.5200000,-0.4698696,-12.2427516
0.1237243,0.1237243,0.5300000,-1.7726054,-12.4819636
0.1337243,0.1337243,0.5400000,-2.7744307,-12.8343449
0.1437243,0.1437243,0.5500000,-3.5595899,-12.8920322
0.1537243,0.1537243,0.5600000,-4.1927662,-12.7388710
0.1637243,0.1637243,0.5700000,-4.7040562,-12.4553411
0.1737243,0.1737243,0.5800000,-5.0993194,-12.1359175
0.1837243,0.1837243,0.5900000,-5.3791547,-11.7948333
0.1937243,0.1937243,0.6000000,-5.5530552,-11.3117417
0.2037243,0.2037243,0.6100000,-5.6395177,-10.7960024
0.2137243,0.2137243,0.6200000,-5.6605533,-10.2815038
0.2237243,0.2237243,0.6300000,-5.6369564,-9.7505969
0.2337243,0.2337243,0.6400000,-5.5831793,-9.2224177
0.2437243,0.2437243,0.6500000,-5.5039604,-8.8803413
0.2537243,0.2537243,0.6600000,-5.3967111,-8.4538161
0.2637243,0.2637243,0.6700000,-5.2587218,-8.0352425
0.2737243,0.2737243,0.6800000,-5.0916018,-7.6193605
0.2837243,0.2837243,0.6900000,-4.8996935,-7.1595742
0.2937243,0.2937243,0.7000000,-4.6870695,-6.6850018
0.3037243,0.3037243,0.7100000,-4.4576315,-6.2145816
0.3137243,0.3137243,0.7200000,-4.2165541,-5.8734132
0.3237243,0.3237243,0.7300000,-3.9700749,-5.5259163
0.3337243,0.3337243,0.7400000,-3.7240223,-5.2695021
0.3437243,0.3437243,0.7500000,-3.4829621,-4.9700937
0.3537243,0.3537243,0.7600000,-3.2504035,-4.6407509
0.3637243,0.3637243,0.7700000,-3.0290592,-4.3107443
0.3737243,0.3737243,0.7800000,-2.8207816,-3.9917510
0.3837243,0.3837243,0.7900000,-2.6265171,-3.6880792
0.3937243,0.3937243,0.8000000,-2.4464422,-3.4060544
0.4037243,0.4037243,0.8100000,-2.2801895,-3.1464139
0.4137243,0.4137243,0.8200000,-2.1270616,-2.9079827
0.4237243,0.4237243,0.8300000,-1.9861898,-2.6899692
0.4337243,0.4337243,0.8400000,-1.8566410,-2.4911065
0.4437243,0.4437243,0.8500000,-1.7374817,-2.3099177
0.4537243,0.4537243,0.8600000,-1.6278155,-2.1448728
0.4637243,0.4637243,0.8700000,-1.5268019,-1.9944780
0.4737243,0.4737243,0.8800000,-1.4336651,-1.8573238
0.4837243,0.4837243,0.8900000,-1.3476954,-1.7321086
0.4937243,0.4937243,0.9000000,-1.2682480,-1.6176460
0.5037243,0.5037243,0.9100000,-1.1947388,-1.5128645
0.5137243,0.5137243,0.9200000,-1.1266406,-1.4168022
0.5237243,0.5237243,0.9300000,-1.0634775,-1.3285980
0.5337243,0.5337243,0.9400000,-1.0048202,-1.2474834
0.5437243,0.5437243,0.9500000,-0.9502819,-1.1727730
0.5537243,0.5537243,0.9600000,-0.8995133,-1.1038557
0.5637243,0.5637243,0.9700000,-0.8521993,-1.0401864
0.5737243,0.5737243,0.9800000,-0.8080548,-0.9812788
0.5837243,0.5837243,0.9900000,-0.7668222,-0.9266985
0.5937243,0.5937243,1.0000000,-0.7282682,-0.8760570
0.6037243,0.6037243,1.0100000,-0.6921810,-0.8290064
0.6137243,0.6137243,1.0200000,-0.6583687,-0.7852347
0.6237243,0.6237243,1.0300000,-0.6266566,-0.7444616
0.6337243,0.6337243,1.0400000,-0.5968857,-0.7064351
0.6437243,0.6437243,1.0500000,-0.5689114,-0.6709280
0.6537243,0.6537243,1.0600000,-0.5426014,-0.6377353
0.6637243,0.6637243,1.0700000,-0.5178350,-0.6066717
0.6737243,0.6737243,1.0800000,-0.4945020,-0.5775694
0.6837243,0.6837243,1.0900000,-0.4725010,-0.5503518
0.6937243,0.6937243,1.1000000,-0.4517396,-0.5248612
0.7037243,0.7037243,1.1100000,-0.4321325,-0.5008973
0.7137243,0.7137243,1.1200000,-0.4136015,-0.4783478
0.7237243,0.7237243,1.1300000,-0.3960747,-0.4571104
0.7337243,0.7337243,1.1400000,-0.3794859,-0.4370917
0.7437243,0.7437243,1.1500000,-0.3637738,-0.4182058
0.7537243,0.7537243,1.1600000,-0.3488821,-0.4003744
0.7637243,0.7637243,1.1700000,-0.3347587,-0.3835252
0.7737243,0.7737243,1.1800000,-0.3213554,-0.3675920
0.7837243,0.7837243,1.1900000,-0.3086274,-0.3525138
0.7937243,0.7937243,1.2000000,-0.2965335,-0.3382344
0.8037243,0.8037243,1.2100000,-0.2850352,-0.3247021
0.8137243,0.8137243,1.2200000,-0.2740970,-0.3118690
0.8237243,0.8237243,1.2300000,-0.2636856,-0.2996909
0.8337243,0.8337243,1.2400000,-0.2537704,-0.2881269
0.8437243,0.8437243,1.2500000,-0.2443226,-0.2771659
0.8537243,0.8537243,1.2600000,-0.2353154,-0.2667749
0.8637243,0.8637243,1.2700000,-0.2267241,-0.2568859
0.8737243,0.8737243,1.2800000,-0.2185253,-0.2474694
0.8837243,0.8837243,1.2900000,-0.2106973,-0.2384977
0.8937243,0.8937243,1.3000000,-0.2032198,-0.2299454
0.9037243,0.9037243,1.3100000,-0.1960739,-0.2217883
0.9137243,0.9137243,1.3200000,-0.1892417,-0.2140043
0.9237243,0.9237243,1.3300000,-0.1827066,-0.2065726
0.9337243,0.9337243,1.3400000,-0.1764529,-0.1994736
0.9437243,0.9437243,1.3500000,-0.1704662,-0.1926893
