# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
1.3150000,0.5650000,0.5503474,-1.0769259,683.6321087,-1363.5596002,-0.2749736,-1.7660469,347.9988270,-675.1646474,-1.2731286,-0.7997391
1.3200000,0.5700000,0.5553474,-1.0379507,682.5701339,-1356.1858247,-0.2645022,-1.7070260,347.4809227,-671.5012176,-1.2268908,-0.7709363
1.3250000,0.5750000,0.5603474,-1.0004625,681.5088895,-1348.8823573,-0.2545205,-1.6495148,346.9626371,-667.8728309,-1.1824205,-0.7432295
1.3300000,0.5800000,0.5653474,-0.9644387,680.4484277,-1341.6485559,-0.2450019,-1.5936136,346.4440308,-664.2790996,-1.1396931,-0.7166000
1.3350000,0.5850000,0.5703474,-0.9298475,679.3887986,-1334.4837490,-0.2359214,-1.5393949,345.9251610,-660.7196360,-1.0986721,-0.6910233
1.3400000,0.5900000,0.5753474,-0.8966500,678.3300494,-1327.3872425,-0.2272553,-1.4869050,345.4060826,-657.1940521,-1.0593121,-0.6664702
1.3450000,0.5950000,0.5803474,-0.8648030,677.2722252,-1320.3583250,-0.2189814,-1.4361681,344.8868474,-653.7019598,-1.0215618,-0.6429085
1.3500000,0.6000000,0.5853474,-0.8342598,676.2153689,-1313.3962729,-0.2110788,-1.3871887,344.3675049,-650.2429715,-0.9853657,-0.6203040
1.3550000,0.6050000,0.5903474,-0.8049721,675.1595213,-1306.5003536,-0.2035278,-1.3399560,343.8481021,-646.8167005,-0.9506659,-0.5986212
1.3600000,0.6100000,0.5953474,-0.7768907,674.1047212,-1299.6698293,-0.1963099,-1.2944466,343.3286836,-643.4227617,-0.9174036,-0.5778244
1.3650000,0.6150000,0.6003474,-0.7499662,673.0510054,-1292.9039594,-0.1894076,-1.2506271,342.8092922,-640.0607724,-0.8855195,-0.5578778
1.3700000,0.6200000,0.6053474,-0.7241500,671.9984091,-1286.2020026,-0.1828045,-1.2084570,342.2899681,-636.7303525,-0.8549551,-0.5387458
1.3750000,0.6250000,0.6103474,-0.6993942,670.9469659,-1279.5632190,-0.1764852,-1.1678904,341.7707500,-633.4311249,-0.8256530,-0.5203938
1.3800000,0.6300000,0.6153474,-0.6756522,669.8967074,-1272.9868714,-0.1704352,-1.1288778,341.2516745,-630.1627163,-0.7975572,-0.5027879
1.3850000,0.6350000,0.6203474,-0.6528790,668.8476641,-1266.4722265,-0.1646408,-1.0913669,340.7327764,-626.9247573,-0.7706136,-0.4858953
1.3900000,0.6400000,0.6253474,-0.6310309,667.7998649,-1260.0185561,-0.1590892,-1.0553046,340.2140890,-623.7168825,-0.7447698,-0.4696844
1.3950000,0.6450000,0.6303474,-0.6100661,666.7533374,-1253.6251377,-0.1537682,-1.0206369,339.6956438,-620.5387308,-0.7199757,-0.4541246
1.4000000,0.6500000,0.6353474,-0.5899444,665.7081078,-1247.2912553,-0.1486664,-0.9873101,339.1774711,-617.3899460,-0.6961831,-0.4391867
1.4050000,0.6550000,0.6403474,-0.5706274,664.6642012,-1241.0161999,-0.1437731,-0.9552711,338.6595994,-614.2701763,-0.6733460,-0.4248428
1.4100000,0.6600000,0.6453474,-0.5520784,663.6216415,-1234.7992699,-0.1390780,-0.9244678,338.1420561,-611.1790745,-0.6514204,-0.4110660
1.4150000,0.6650000,0.6503474,-0.5342624,662.5804514,-1228.6397713,-0.1345715,-0.8948495,337.6248672,-608.1162984,-0.6303644,-0.3978307
1.4200000,0.6700000,0.6553474,-0.5171459,661.5406528,-1222.5370182,-0.1302448,-0.8663667,337.1080576,-605.0815106,-0.6101383,-0.3851125
1.4250000,0.6750000,0.6603474,-0.5006972,660.5022663,-1216.4903330,-0.1260891,-0.8389718,336.5916509,-602.0743784,-0.5907039,-0.3728882
1.4300000,0.6800000,0.6653474,-0.4848861,659.4653119,-1210.4990463,-0.1220964,-0.8126187,336.0756696,-599.0945740,-0.5720252,-0.3611355
1.4350000,0.6850000,0.6703474,-0.4696838,658.4298084,-1204.5624970,-0.1182592,-0.7872632,335.5601352,-596.1417741,-0.5540678,-0.3498335
1.4400000,0.6900000,0.6753474,-0.4550629,657.3957740,-1198.6800326,-0.1145701,-0.7628627,335.0450684,-593.2156604,-0.5367993,-0.3389620
1.4450000,0.6950000,0.6803474,-0.4409974,656.3632258,-1192.8510091,-0.1110224,-0.7393764,334.5304886,-590.3159191,-0.5201884,-0.3285019
1.4500000,0.7000000,0.6853474,-0.4274625,655.3321805,-1187.0747910,-0.1076096,-0.7167654,334.0164146,-587.4422409,-0.5042059,-0.3184350
1.4550000,0.7050000,0.6903474,-0.4144349,654.3026538,-1181.3507512,-0.1043255,-0.6949921,333.5028641,-584.5943209,-0.4888237,-0.3087441
1.4600000,0.7100000,0.6953474,-0.4018921,653.2746607,-1175.6782710,-0.1011645,-0.6740210,332.9898542,-581.7718589,-0.4740153,-0.2994126
1.4650000,0.7150000,0.7003474,-0.3898128,652.2482158,-1170.0567402,-0.0981210,-0.6538179,332.4774012,-578.9745588,-0.4597554,-0.2904251
1.4700000,0.7200000,0.7053474,-0.3781771,651.2233328,-1164.4855568,-0.0951898,-0.6343503,331.9655206,-576.2021287,-0.4460201,-0.2817665
1.4750000,0.7250000,0.7103474,-0.3669655,650.2000249,-1158.9641271,-0.0923659,-0.6155870,331.4542272,-573.4542810,-0.4327865,-0.2734228
1.4800000,0.7300000,0.7153474,-0.3561600,649.1783047,-1153.4918653,-0.0896447,-0.5974985,330.9435352,-570.7307320,-0.4200330,-0.2653804
1.4850000,0.7350000,0.7203474,-0.3457431,648.1581844,-1148.0681939,-0.0870218,-0.5800563,330.4334581,-568.0312022,-0.4077390,-0.2576266
1.4900000,0.7400000,0.7253474,-0.3356983,647.1396755,-1142.6925432,-0.0844928,-0.5632337,329.9240089,-565.3554157,-0.3958849,-0.2501491
1.4950000,0.7450000,0.7303474,-0.3260099,646.1227891,-1137.3643514,-0.0820539,-0.5470047,329.4152000,-562.7031007,-0.3844521,-0.2429364
1.5000000,0.7500000,0.7353474,-0.3166630,645.1075357,-1132.0830642,-0.0797012,-0.5313449,328.9070431,-560.0739890,-0.3734228,-0.2359773
1.5050000,0.7550000,0.7403474,-0.3076433,644.0939255,-1126.8481351,-0.0774310,-0.5162309,328.3995497,-557.4678160,-0.3627801,-0.2292614
1.5100000,0.7600000,0.7453474,-0.2989373,643.0819682,-1121.6590251,-0.0752399,-0.5016403,327.8927305,-554.8843208,-0.3525081,-0.2227787
1.5150000,0.7650000,0.7503474,-0.2905321,642.0716732,-1116.5152024,-0.0731247,-0.4875518,327.3865958,-552.3232459,-0.3425915,-0.2165195
1.5200000,0.7700000,0.7553474,-0.2824154,641.0630493,-1111.4161427,-0.0710822,-0.4739452,326.8811556,-549.7843374,-0.3330156,-0.2104748
1.5250000,0.7750000,0.7603474,-0.2745755,640.0561050,-1106.3613286,-0.0691095,-0.4608010,326.3764194,-547.2673446,-0.3237665,-0.2046359
1.5300000,0.7800000,0.7653474,-0.2670011,639.0508486,-1101.3502498,-0.0672037,-0.4481008,325.8723962,-544.7720203,-0.3148312,-0.1989945
1.5350000,0.7850000,0.7703474,-0.2596817,638.0472878,-1096.3824031,-0.0653621,-0.4358268,325.3690947,-542.2981203,-0.3061969,-0.1935427
1.5400000,0.7900000,0.7753474,-0.2526071,637.0454302,-1091.4572919,-0.0635822,-0.4239622,324.8665231,-539.8454038,-0.2978517,-0.1882730
1.5450000,0.7950000,0.7803474,-0.2457676,636.0452828,-1086.5744264,-0.0618614,-0.4124909,324.3646896,-537.4136330,-0.2897840,-0.1831782
1.5500000,0.8000000,0.7853474,-0.2391540,635.0468527,-1081.7333233,-0.0601976,-0.4013976,323.8636015,-535.0025734,-0.2819830,-0.1782514
1.5550000,0.8050000,0.7903474,-0.2327573,634.0501463,-1076.9335059,-0.0585883,-0.3906675,323.3632663,-532.6119932,-0.2744381,-0.1734861
1.5600000,0.8100000,0.7953474,-0.2265693,633.0551700,-1072.1745040,-0.0570316,-0.3802867,322.8636909,-530.2416638,-0.2671395,-0.1688760
1.5650000,0.8150000,0.8003474,-0.2205818,632.0619297,-1067.4558533,-0.0555253,-0.3702416,322.3648820,-527.8913595,-0.2600776,-0.1644152
1.5700000,0.8200000,0.8053474,-0.2147871,631.0704313,-1062.7770961,-0.0540676,-0.3605195,321.8668460,-525.5608574,-0.2532433,-0.1600979
1.5750000,0.8250000,0.8103474,-0.2091780,630.0806803,-1058.1377805,-0.0526565,-0.3511082,321.3695889,-523.2499375,-0.2466280,-0.1559187
1.5800000,0.8300000,0.8153474,-0.2037473,629.0926819,-1053.5374607,-0.0512904,-0.3419958,320.8731167,-520.9583826,-0.2402232,-0.1518723
1.5850000,0.8350000,0.8203474,-0.1984883,628.1064412,-1048.9756969,-0.0499674,-0.3331713,320.3774350,-518.6859782,-0.2340212,-0.1479537
1.5900000,0.8400000,0.8253474,-0.1933947,627.1219630,-1044.4520549,-0.0486860,-0.3246238,319.8825491,-516.4325125,-0.2280142,-0.1441583
1.5950000,0.8450000,0.8303474,-0.1884602,626.1392520,-1039.9661064,-0.0474447,-0.3163430,319.3884641,-514.1977764,-0.2221950,-0.1404814
1.6000000,0.8500000,0.8353474,-0.1836791,625.1583125,-1035.5174286,-0.0462420,-0.3083192,318.8951850,-511.9815634,-0.2165567,-0.1369185
1.6050000,0.8550000,0.8403474,-0.1790455,624.1791488,-1031.1056044,-0.0450763,-0.3005430,318.4027165,-509.7836696,-0.2110926,-0.1334657
