# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0112319,0.0112319,-0.0000000,115042.6100043,115042.6100043
0.0212319,0.0212319,0.0100000,82646.7854352,82646.7854352
0.0312319,0.0312319,0.0200000,57876.5654368,57876.5654368
0.0412319,0.0412319,0.0300000,39674.8281627,39674.8281627
0.0512319,0.0512319,0.0400000,26744.0884064,26744.0884064
0.0612319,0.0612319,0.0500000,17728.6484482,17728.6484482
0.0712319,0.0712319,0.0600000,11423.0194931,11423.0194931
0.0812319,0.0812319,0.0700000,7340.3942863,7340.3942863
0.0912319,0.0912319,0.0800000,4705.4669823,4705.4669823
0.1012319,0.1012319,0.0900000,3010.3567892,3010.3567892
0.1112319,0.1112319,0.1000000,1922.5995560,1922.5995560
0.1212319,0.1212319,0.1100000,1250.0950258,1225.6738674
0.1312319,0.1312319,0.1200000,774.5565897,750.3920739
0.1412319,0.1412319,0.1300000,483.0603756,459.0948659
0.1512319,0.1512319,0.1400000,304.8744119,281.1258934
0.1612319,0.1612319,0.1500000,194.4952181,170.9714626
0.1712319,0.1712319,0.1600000,125.3525401,102.1629395
0.1812319,0.1812319,0.1700000,81.2732472,58.9439609
0.1912319,0.1912319,0.1800000,52.2684200,31.7534216
0.2012319,0.2012319,0.1900000,32.6436406,14.6971013
0.2112319,0.2112319,0.2000000,19.2199836,4.0933278
0.2212319,0.2212319,0.2100000,9.9376513,-2.3828767
0.2312319,0.2312319,0.2200000,3.3894519,-6.2131724
0.2412319,0.2412319,0.2300000,-1.2377963,-8.3488612
0.2512319,0.2512319,0.2400000,-4.4197464,-9.4043284
0.2612319,0.2612319,0.2500000,-6.5079268,-9.7830973
0.2712319,0.2712319,0.2600000,-7.7765330,-9.8614604
0.2812319,0.2812319,0.2700000,-8.4364236,-9.8913257
0.2912319,0.2912319,0.2800000,-8.6554871,-9.7117053
0.3012319,0.3012319,0.2900000,-8.5700469,-9.3979650
0.3112319,0.3112319,0.3000000,-8.2872790,-9.1304362
0.3212319,0.3212319,0.3100000,-7.8868420,-8.7148289
0.3312319,0.3312319,0.3200000,-7.4247857,-8.2413508
0.3412319,0.3412319,0.3300000,-6.9387342,-7.7352604
0.3512319,0.3512319,0.3400000,-6.4528799,-7.2271447
0.3612319,0.3612319,0.3500000,-5.9820654,-6.7440544
0.3712319,0.3712319,0.3600000,-5.5348312,-6.2865971
0.3812319,0.3812319,0.3700000,-5.1155734,-5.8378821
0.3912319,0.3912319,0.3800000,-4.7260253,-5.4081600
0.4012319,0.4012319,0.3900000,-4.3662531,-5.0029790
0.4112319,0.4112319,0.4000000,-4.0353169,-4.6248899
0.4212319,0.4212319,0.4100000,-3.7317033,-4.2745587
0.4312319,0.4312319,0.4200000,-3.4536063,-3.9514946
0.4412319,0.4412319,0.4300000,-3.1991053,-3.6545244
0.4512319,0.4512319,0.4400000,-2.9662769,-3.3821012
0.4612319,0.4612319,0.4500000,-2.7532619,-3.1325032
0.4712319,0.4712319,0.4600000,-2.5583032,-2.9039595
0.4812319,0.4812319,0.4700000,-2.3797656,-2.6947290
0.4912319,0.4912319,0.4800000,-2.2161427,-2.5031460
0.5012319,0.5012319,0.4900000,-2.0660572,-2.3276463
0.5112319,0.5112319,0.5000000,-1.9282561,-2.1667792
0.5212319,0.5212319,0.5100000,-1.8016038,-2.0192115
0.5312319,0.5312319,0.5200000,-1.6850732,-1.8837248
0.5412319,0.5412319,0.5300000,-1.5777372,-1.7592112
0.5512319,0.5512319,0.5400000,-1.4787597,-1.6446663
0.5612319,0.5612319,0.5500000,-1.3873871,-1.5391812
0.5712319,0.5712319,0.5600000,-1.3029399,-1.4419347
0.5812319,0.5812319,0.5700000,-1.2248057,-1.3521855
0.5912319,0.5912319,0.5800000,-1.1524324,-1.2692647
0.6012319,0.6012319,0.5900000,-1.0853216,-1.1925689
0.6112319,0.6112319,0.6000000,-1.0230233,-1.1216425
0.6212319,0.6212319,0.6100000,-0.9651309,-1.0559042
0.6312319,0.6312319,0.6200000,-0.9112767,-0.9948987
0.6412319,0.6412319,0.6300000,-0.8611276,-0.9382259
0.6512319,0.6512319,0.6400000,-0.8143821,-0.8855233
0.6612319,0.6612319,0.6500000,-0.7707662,-0.8364631
0.6712319,0.6712319,0.6600000,-0.7300316,-0.7907479
0.6812319,0.6812319,0.6700000,-0.6919521,-0.7481080
0.6912319,0.6912319,0.6800000,-0.6563221,-0.7082985
0.7012319,0.7012319,0.6900000,-0.6229544,-0.6710969
0.7112319,0.7112319,0.7000000,-0.5916778,-0.6363004
0.7212319,0.7212319,0.7100000,-0.5623366,-0.6037553
0.7312319,0.7312319,0.7200000,-0.5347880,-0.5732827
0.7412319,0.7412319,0.7300000,-0.5089015,-0.5447026
0.7512319,0.7512319,0.7400000,-0.4845577,-0.5178754
0.7612319,0.7612319,0.7500000,-0.4616469,-0.4926732
0.7712319,0.7712319,0.7600000,-0.4400686,-0.4689787
0.7812319,0.7812319,0.7700000,-0.4197304,-0.4466846
0.7912319,0.7912319,0.7800000,-0.4005472,-0.4256924
0.8012319,0.8012319,0.7900000,-0.3824408,-0.4059116
0.8112319,0.8112319,0.8000000,-0.3653392,-0.3872588
0.8212319,0.8212319,0.8100000,-0.3491758,-0.3696877
0.8312319,0.8312319,0.8200000,-0.3338893,-0.3530950
0.8412319,0.8412319,0.8300000,-0.3194229,-0.3374149
0.8512319,0.8512319,0.8400000,-0.3057241,-0.3225876
0.8612319,0.8612319,0.8500000,-0.2927444,-0.3085580
