# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol]
0.4900000,0.4900000,0.4365498,-2.1756636,-1.7678075,-4.8204937,-0.5695878,-3.5308826,-2.1756636,-2.1756636,-2.5647569,-1.6220943
0.4950000,0.4950000,0.4415498,-2.0943159,-1.7007460,-4.6503990,-0.5471579,-3.4056516,-2.0943159,-2.0943159,-2.4688612,-1.5614445
0.5000000,0.5000000,0.4465498,-2.0164307,-1.6366373,-4.4865078,-0.5257984,-3.2850572,-2.0164307,-2.0164307,-2.3770470,-1.5033761
0.5050000,0.5050000,0.4515498,-1.9418620,-1.5753451,-4.3286830,-0.5054505,-3.1689874,-1.9418620,-1.9418620,-2.2891425,-1.4477804
0.5100000,0.5100000,0.4565498,-1.8704673,-1.5167384,-4.1767715,-0.4860585,-3.0573197,-1.8704673,-1.8704673,-2.2049798,-1.3945512
0.5150000,0.5150000,0.4615498,-1.8021084,-1.4606911,-4.0306087,-0.4675705,-2.9499244,-1.8021084,-1.8021084,-2.1243956,-1.3435853
0.5200000,0.5200000,0.4665498,-1.7366511,-1.4070825,-3.8900213,-0.4499375,-2.8466671,-1.7366511,-1.7366511,-2.0472320,-1.2947828
0.5250000,0.5250000,0.4715498,-1.6739661,-1.3557974,-3.7548309,-0.4331135,-2.7474099,-1.6739661,-1.6739661,-1.9733364,-1.2480471
0.5300000,0.5300000,0.4765498,-1.6139286,-1.3067252,-3.6248560,-0.4170553,-2.6520142,-1.6139286,-1.6139286,-1.9025619,-1.2032854
0.5350000,0.5350000,0.4815498,-1.5564188,-1.2597609,-3.4999140,-0.4017223,-2.5603408,-1.5564188,-1.5564188,-1.8347671,-1.1604082
0.5400000,0.5400000,0.4865498,-1.5013217,-1.2148039,-3.3798227,-0.3870763,-2.4722517,-1.5013217,-1.5013217,-1.7698165,-1.1193298
0.5450000,0.5450000,0.4915498,-1.4485271,-1.1717588,-3.2644018,-0.3730812,-2.3876107,-1.4485271,-1.4485271,-1.7075802,-1.0799681
0.5500000,0.5500000,0.4965498,-1.3979295,-1.1305346,-3.1534734,-0.3597032,-2.3062842,-1.3979295,-1.3979295,-1.6479338,-1.0422445
0.5550000,0.5550000,0.5015498,-1.3494283,-1.0910446,-3.0468632,-0.3469105,-2.2281413,-1.3494283,-1.3494283,-1.5907587,-1.0060838
0.5600000,0.5600000,0.5065498,-1.3029271,-1.0532067,-2.9444010,-0.3346730,-2.1530545,-1.3029271,-1.3029271,-1.5359412,-0.9714142
0.5650000,0.5650000,0.5115498,-1.2583340,-1.0169426,-2.8459211,-0.3229626,-2.0809002,-1.2583340,-1.2583340,-1.4833732,-0.9381673
0.5700000,0.5700000,0.5165498,-1.2155616,-0.9821780,-2.7512625,-0.3117525,-2.0115584,-1.2155616,-1.2155616,-1.4329514,-0.9062777
0.5750000,0.5750000,0.5215498,-1.1745263,-0.9488423,-2.6602695,-0.3010177,-1.9449131,-1.1745263,-1.1745263,-1.3845774,-0.8756833
0.5800000,0.5800000,0.5265498,-1.1351486,-0.9168684,-2.5727914,-0.2907345,-1.8808524,-1.1351486,-1.1351486,-1.3381574,-0.8463247
0.5850000,0.5850000,0.5315498,-1.0973528,-0.8861927,-2.4886830,-0.2808805,-1.8192684,-1.0973528,-1.0973528,-1.2936023,-0.8181456
0.5900000,0.5900000,0.5365498,-1.0610668,-0.8567547,-2.4078044,-0.2714346,-1.7600574,-1.0610668,-1.0610668,-1.2508269,-0.7910921
0.5950000,0.5950000,0.5415498,-1.0262219,-0.8284970,-2.3300207,-0.2623770,-1.7031196,-1.0262219,-1.0262219,-1.2097504,-0.7651130
0.6000000,0.6000000,0.5465498,-0.9927529,-0.8013652,-2.2552027,-0.2536889,-1.6483593,-0.9927529,-0.9927529,-1.1702959,-0.7401598
0.6050000,0.6050000,0.5515498,-0.9605977,-0.7753075,-2.1832260,-0.2453525,-1.5956846,-0.9605977,-0.9605977,-1.1323901,-0.7161861
0.6100000,0.6100000,0.5565498,-0.9296972,-0.7502747,-2.1139716,-0.2373510,-1.5450075,-0.9296972,-0.9296972,-1.0959634,-0.6931478
0.6150000,0.6150000,0.5615498,-0.8999952,-0.7262202,-2.0473251,-0.2296686,-1.4962437,-0.8999952,-0.8999952,-1.0609494,-0.6710030
0.6200000,0.6200000,0.5665498,-0.8714381,-0.7030998,-1.9831771,-0.2222902,-1.4493123,-0.8714381,-0.8714381,-1.0272852,-0.6497119
0.6250000,0.6250000,0.5715498,-0.8439752,-0.6808712,-1.9214227,-0.2152016,-1.4041362,-0.8439752,-0.8439752,-0.9949108,-0.6292366
0.6300000,0.6300000,0.5765498,-0.8175579,-0.6594945,-1.8619617,-0.2083895,-1.3606414,-0.8175579,-0.8175579,-0.9637692,-0.6095409
0.6350000,0.6350000,0.5815498,-0.7921404,-0.6389318,-1.8046981,-0.2018410,-1.3187572,-0.7921404,-0.7921404,-0.9338060,-0.5905905
0.6400000,0.6400000,0.5865498,-0.7676787,-0.6191470,-1.7495402,-0.1955442,-1.2784162,-0.7676787,-0.7676787,-0.9049697,-0.5723528
0.6450000,0.6450000,0.5915498,-0.7441313,-0.6001057,-1.6964001,-0.1894876,-1.2395537,-0.7441313,-0.7441313,-0.8772110,-0.5547967
0.6500000,0.6500000,0.5965498,-0.7214584,-0.5817754,-1.6451940,-0.1836603,-1.2021080,-0.7214584,-0.7214584,-0.8504833,-0.5378926
0.6550000,0.6550000,0.6015498,-0.6996223,-0.5641250,-1.5958417,-0.1780521,-1.1660201,-0.6996223,-0.6996223,-0.8247421,-0.5216124
0.6600000,0.6600000,0.6065498,-0.6785871,-0.5471251,-1.5482666,-0.1726533,-1.1312339,-0.6785871,-0.6785871,-0.7999449,-0.5059293
0.6650000,0.6650000,0.6115498,-0.6583185,-0.5307477,-1.5023955,-0.1674546,-1.0976954,-0.6583185,-0.6583185,-0.7760516,-0.4908179
0.6700000,0.6700000,0.6165498,-0.6387840,-0.5149660,-1.4581583,-0.1624473,-1.0653533,-0.6387840,-0.6387840,-0.7530236,-0.4762537
0.6750000,0.6750000,0.6215498,-0.6199527,-0.4997547,-1.4154883,-0.1576230,-1.0341585,-0.6199527,-0.6199527,-0.7308244,-0.4622137
0.6800000,0.6800000,0.6265498,-0.6017948,-0.4850896,-1.3743216,-0.1529738,-1.0040641,-0.6017948,-0.6017948,-0.7094192,-0.4486759
0.6850000,0.6850000,0.6315498,-0.5842823,-0.4709478,-1.3345972,-0.1484921,-0.9750253,-0.5842823,-0.5842823,-0.6887748,-0.4356192
0.6900000,0.6900000,0.6365498,-0.5673884,-0.4573072,-1.2962567,-0.1441709,-0.9469995,-0.5673884,-0.5673884,-0.6688596,-0.4230237
0.6950000,0.6950000,0.6415498,-0.5510874,-0.4441471,-1.2592444,-0.1400033,-0.9199456,-0.5510874,-0.5510874,-0.6496434,-0.4108703
0.7000000,0.7000000,0.6465498,-0.5353551,-0.4314476,-1.2235072,-0.1359829,-0.8938247,-0.5353551,-0.5353551,-0.6310975,-0.3991409
0.7050000,0.7050000,0.6515498,-0.5201681,-0.4191897,-1.1889941,-0.1321035,-0.8685994,-0.5201681,-0.5201681,-0.6131945,-0.3878180
0.7100000,0.7100000,0.6565498,-0.5055043,-0.4073554,-1.1556565,-0.1283593,-0.8442341,-0.5055043,-0.5055043,-0.5959083,-0.3768853
0.7150000,0.7150000,0.6615498,-0.4913426,-0.3959275,-1.1234480,-0.1247446,-0.8206947,-0.4913426,-0.4913426,-0.5792139,-0.3663268
0.7200000,0.7200000,0.6665498,-0.4776628,-0.3848895,-1.0923240,-0.1212542,-0.7979488,-0.4776628,-0.4776628,-0.5630876,-0.3561277
0.7250000,0.7250000,0.6715498,-0.4644457,-0.3742258,-1.0622422,-0.1178831,-0.7759650,-0.4644457,-0.4644457,-0.5475067,-0.3462735
0.7300000,0.7300000,0.6765498,-0.4516728,-0.3639215,-1.0331618,-0.1146263,-0.7547138,-0.4516728,-0.4516728,-0.5324495,-0.3367505
0.7350000,0.7350000,0.6815498,-0.4393266,-0.3539623,-1.0050441,-0.1114793,-0.7341665,-0.4393266,-0.4393266,-0.5178954,-0.3275456
0.7400000,0.7400000,0.6865498,-0.4273904,-0.3443345,-0.9778519,-0.1084377,-0.7142961,-0.4273904,-0.4273904,-0.5038245,-0.3186464
0.7450000,0.7450000,0.6915498,-0.4158482,-0.3350252,-0.9515496,-0.1054974,-0.6950765,-0.4158482,-0.4158482,-0.4902181,-0.3100409
0.7500000,0.7500000,0.6965498,-0.4046846,-0.3260220,-0.9261033,-0.1026543,-0.6764827,-0.4046846,-0.4046846,-0.4770580,-0.3017178
0.7550000,0.7550000,0.7015498,-0.3938850,-0.3173130,-0.9014803,-0.0999046,-0.6584910,-0.3938850,-0.3938850,-0.4643271,-0.2936660
0.7600000,0.7600000,0.7065498,-0.3834355,-0.3088868,-0.8776496,-0.0972447,-0.6410786,-0.3834355,-0.3834355,-0.4520088,-0.2858753
0.7650000,0.7650000,0.7115498,-0.3733228,-0.3007327,-0.8545814,-0.0946712,-0.6242235,-0.3733228,-0.3733228,-0.4400875,-0.2783356
0.7700000,0.7700000,0.7165498,-0.3635339,-0.2928403,-0.8322470,-0.0921806,-0.6079050,-0.3635339,-0.3635339,-0.4285480,-0.2710374
0.7750000,0.7750000,0.7215498,-0.3540568,-0.2851996,-0.8106192,-0.0897699,-0.5921031,-0.3540568,-0.3540568,-0.4173760,-0.2639716
0.7800000,0.7800000,0.7265498,-0.3448797,-0.2778012,-0.7896717,-0.0874359,-0.5767984,-0.3448797,-0.3448797,-0.4065577,-0.2571295
0.7850000,0.7850000,0.7315498,-0.3359914,-0.2706361,-0.7693795,-0.0851759,-0.5619728,-0.3359914,-0.3359914,-0.3960798,-0.2505027
0.7900000,0.7900000,0.7365498,-0.3273813,-0.2636954,-0.7497186,-0.0829870,-0.5476086,-0.3273813,-0.3273813,-0.3859298,-0.2440833
0.7950000,0.7950000,0.7415498,-0.3190389,-0.2569711,-0.7306658,-0.0808666,-0.5336890,-0.3190389,-0.3190389,-0.3760956,-0.2378636
0.8000000,0.8000000,0.7465498,-0.3109547,-0.2504550,-0.7121993,-0.0788121,-0.5201978,-0.3109547,-0.3109547,-0.3665655,-0.2318362
0.8050000,0.8050000,0.7515498,-0.3031190,-0.2441396,-0.6942976,-0.0768211,-0.5071195,-0.3031190,-0.3031190,-0.3573286,-0.2259943
0.8100000,0.8100000,0.7565498,-0.2955230,-0.2380176,-0.6769407,-0.0748913,-0.4944393,-0.2955230,-0.2955230,-0.3483740,-0.2203309
0.8150000,0.8150000,0.7615498,-0.2881579,-0.2320819,-0.6601090,-0.0730205,-0.4821430,-0.2881579,-0.2881579,-0.3396918,-0.2148398
0.8200000,0.8200000,0.7665498,-0.2810155,-0.2263260,-0.6437838,-0.0712065,-0.4702169,-0.2810155,-0.2810155,-0.3312720,-0.2095147
0.8250000,0.8250000,0.7715498,-0.2740878,-0.2207433,-0.6279473,-0.0694473,-0.4586478,-0.2740878,-0.2740878,-0.3231054,-0.2043497
0.8300000,0.8300000,0.7765498,-0.2673673,-0.2153277,-0.6125822,-0.0677409,-0.4474233,-0.2673673,-0.2673673,-0.3151830,-0.1993391
0.8350000,0.8350000,0.7815498,-0.2608465,-0.2100733,-0.5976720,-0.0660854,-0.4365313,-0.2608465,-0.2608465,-0.3074961,-0.1944775
0.8400000,0.8400000,0.7865498,-0.2545186,-0.2049744,-0.5832010,-0.0644791,-0.4259601,-0.2545186,-0.2545186,-0.3000365,-0.1897596
0.8450000,0.8450000,0.7915498,-0.2483768,-0.2000257,-0.5691538,-0.0629202,-0.4156987,-0.2483768,-0.2483768,-0.2927963,-0.1851805
0.8500000,0.8500000,0.7965498,-0.2424146,-0.1952218,-0.5555160,-0.0614071,-0.4057364,-0.2424146,-0.2424146,-0.2857678,-0.1807353
