# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
-0.0782046,-0.0782046,0.0000000,3321.3994150,3321.3994150
-0.0682046,-0.0682046,0.0100000,4111.7170139,4111.7170139
-0.0582046,-0.0582046,0.0200000,3760.3889358,3760.3889358
-0.0482046,-0.0482046,0.0300000,3566.0387326,3566.0387326
-0.0382046,-0.0382046,0.0400000,2874.0488499,2874.0488499
-0.0282046,-0.0282046,0.0500000,2371.7401686,2371.7401686
-0.0182046,-0.0182046,0.0600000,1793.9310068,1769.4598397
-0.0082046,-0.0082046,0.0700000,1325.9613029,1300.1201992
0.0017954,0.0017954,0.0800000,931.3733119,905.5540295
0.0117954,0.0117954,0.0900000,684.5383405,659.5431638
0.0217954,0.0217954,0.1000000,512.5843750,486.8106044
0.0317954,0.0317954,0.1100000,349.9350942,325.4647383
0.0417954,0.0417954,0.1200000,201.8740367,176.0410147
0.0517954,0.0517954,0.1300000,96.3320384,70.4910760
0.0617954,0.0617954,0.1400000,31.0478280,5.2066365
0.0717954,0.0717954,0.1500000,-9.9568605,-35.7980920
0.0817954,0.0817954,0.1600000,-35.7084532,-61.5496877
0.0917954,0.0917954,0.1700000,-51.4899846,-77.3310803
0.1017954,0.1017954,0.1800000,-60.5325007,-86.3718878
0.1117954,0.1117954,0.1900000,-64.9846439,-90.7469043
0.1217954,0.1217954,0.2000000,-69.9524380,-92.7727967
0.1317954,0.1317954,0.2100000,-76.0555973,-98.7307517
0.1417954,0.1417954,0.2200000,-78.3102350,-100.1723286
0.1517954,0.1517954,0.2300000,-79.3211675,-100.9555991
0.1617954,0.1617954,0.2400000,-82.1386230,-104.7035817
0.1717954,0.1717954,0.2500000,-82.9224884,-106.1287039
0.1817954,0.1817954,0.2600000,-81.0933293,-103.7164202
0.1917954,0.1917954,0.2700000,-78.5406333,-99.4267703
0.2017954,0.2017954,0.2800000,-75.1694345,-95.8571263
0.2117954,0.2117954,0.2900000,-71.1694478,-92.7147350
0.2217954,0.2217954,0.3000000,-66.6871591,-88.5599760
0.2317954,0.2317954,0.3100000,-62.1403692,-83.8055780
0.2417954,0.2417954,0.3200000,-57.8641630,-79.0666745
0.2517954,0.2517954,0.3300000,-54.0085912,-74.6166063
0.2617954,0.2617954,0.3400000,-50.6181242,-70.5610084
0.2717954,0.2717954,0.3500000,-47.7082433,-66.9237073
0.2817954,0.2817954,0.3600000,-45.2856401,-63.6897631
0.2917954,0.2917954,0.3700000,-43.3110150,-60.8272342
0.3017954,0.3017954,0.3800000,-41.6824231,-58.2981800
0.3117954,0.3117954,0.3900000,-40.2923040,-56.0641396
0.3217954,0.3217954,0.4000000,-39.0731374,-54.0887442
0.3317954,0.3317954,0.4100000,-37.9915630,-52.3388371
0.3417954,0.3417954,0.4200000,-37.0290353,-50.7848217
0.3517954,0.3517954,0.4300000,-36.1709062,-49.4006190
0.3617954,0.3617954,0.4400000,-35.4031831,-48.1838653
0.3717954,0.3717954,0.4500000,-34.7124527,-47.4857988
0.3817954,0.3817954,0.4600000,-34.0864615,-46.8522151
0.3917954,0.3917954,0.4700000,-33.5145150,-46.2579197
0.4017954,0.4017954,0.4800000,-32.9875809,-45.6987673
0.4117954,0.4117954,0.4900000,-32.4981902,-45.1709282
0.4217954,0.4217954,0.5000000,-32.0402399,-44.6709187
0.4317954,0.4317954,0.5100000,-31.6087717,-44.1956056
0.4417954,0.4417954,0.5200000,-31.1997611,-43.7421932
0.4517954,0.4517954,0.5300000,-30.8099354,-43.3082014
0.4617954,0.4617954,0.5400000,-30.4366220,-42.8914403
0.4717954,0.4717954,0.5500000,-30.0776270,-42.4899820
0.4817954,0.4817954,0.5600000,-29.7311382,-42.1034846
0.4917954,0.4917954,0.5700000,-29.3956489,-41.7326578
0.5017954,0.5017954,0.5800000,-29.0698983,-41.3727090
0.5117954,0.5117954,0.5900000,-28.7528248,-41.0224345
0.5217954,0.5217954,0.6000000,-28.4435287,-40.6807872
