# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-2.2422004,-2.2422004,-1.5123446,635843.5859224
-2.2322004,-2.2322004,-1.5023446,893026.8659605
-2.2222004,-2.2222004,-1.4923446,1211892.2382843
-2.2122004,-2.2122004,-1.4823446,1351428.7357238
-2.2022004,-2.2022004,-1.4723446,1470514.6105479
-2.1922004,-2.1922004,-1.4623446,1554415.2721056
-2.1822004,-2.1822004,-1.4523446,1601735.3047311
-2.1722004,-2.1722004,-1.4423446,1621526.8298374
-2.1622004,-2.1622004,-1.4323446,1633428.8023299
-2.1522004,-2.1522004,-1.4223446,1635955.7396247
-2.1422004,-2.1422004,-1.4123446,1635683.1328973
-2.1322004,-2.1322004,-1.4023446,1624361.8246093
-2.1222004,-2.1222004,-1.3923446,1607129.9443469
-2.1122004,-2.1122004,-1.3823446,1564289.8502912
-2.1022004,-2.1022004,-1.3723446,1484826.6115514
-2.0922004,-2.0922004,-1.3623446,1370550.5003429
-2.0822004,-2.0822004,-1.3523446,1230285.1006938
-2.0722004,-2.0722004,-1.3423446,989907.2826210
-2.0622004,-2.0622004,-1.3323446,688007.7062257
-2.0522004,-2.0522004,-1.3223446,570260.3722566
-2.0422004,-2.0422004,-1.3123446,603915.5876675
-2.0322004,-2.0322004,-1.3023446,800156.3106298
-2.0222004,-2.0222004,-1.2923446,1154997.2360571
-2.0122004,-2.0122004,-1.2823446,1295562.9161816
-2.0022004,-2.0022004,-1.2723446,1426570.7350802
-1.9922004,-1.9922004,-1.2623446,1526391.5140957
-1.9822004,-1.9822004,-1.2523446,1589549.6807685
-1.9722004,-1.9722004,-1.2423446,1618283.9473261
-1.9622004,-1.9622004,-1.2323446,1628959.5386434
-1.9522004,-1.9522004,-1.2223446,1635193.3861220
-1.9422004,-1.9422004,-1.2123446,1634476.5573639
-1.9322004,-1.9322004,-1.2023446,1627420.5091869
-1.9222004,-1.9222004,-1.1923446,1615943.3402772
-1.9122004,-1.9122004,-1.1823446,1585588.7929942
-1.9022004,-1.9022004,-1.1723446,1520625.2949239
-1.8922004,-1.8922004,-1.1623446,1419365.1683239
-1.8822004,-1.8822004,-1.1523446,1288326.8791799
-1.8722004,-1.8722004,-1.1423446,1118143.3064802
-1.8622004,-1.8622004,-1.1323446,749836.1626340
-1.8522004,-1.8522004,-1.1223446,577527.9258654
-1.8422004,-1.8422004,-1.1123446,560529.0651711
-1.8322004,-1.8322004,-1.1023446,693144.4717221
-1.8222004,-1.8222004,-1.0923446,1010635.4958602
-1.8122004,-1.8122004,-1.0823446,1237659.0220785
-1.8022004,-1.8022004,-1.0723446,1377266.8073283
-1.7922004,-1.7922004,-1.0623446,1488528.6820542
-1.7822004,-1.7822004,-1.0523446,1566213.3546626
-1.7722004,-1.7722004,-1.0423446,1608056.6560425
-1.7622004,-1.7622004,-1.0323446,1625705.2967876
-1.7522004,-1.7522004,-1.0223446,1638123.2434910
-1.7422004,-1.7422004,-1.0123446,1640172.8768807
-1.7322004,-1.7322004,-1.0023446,1638828.9739604
-1.7222004,-1.7222004,-0.9923446,1626758.7977887
-1.7122004,-1.7122004,-0.9823446,1604191.3122733
-1.7022004,-1.7022004,-0.9723446,1552076.9856948
-1.6922004,-1.6922004,-0.9623446,1462973.4648919
-1.6822004,-1.6822004,-0.9523446,1340012.4409848
-1.6722004,-1.6722004,-0.9423446,1199945.1308982
-1.6622004,-1.6622004,-0.9323446,871975.8174520
-1.6522004,-1.6522004,-0.9223446,626268.4615634
-1.6422004,-1.6422004,-0.9123446,550275.3957282
-1.6322004,-1.6322004,-0.9023446,619877.4844038
-1.6222004,-1.6222004,-0.8923446,857003.4089762
-1.6122004,-1.6122004,-0.8823446,1193830.0868328
-1.6022004,-1.6022004,-0.8723446,1331029.1694790
-1.5922004,-1.5922004,-0.8623446,1454466.1509272
-1.5822004,-1.5822004,-0.8523446,1544440.6655197
-1.5722004,-1.5722004,-0.8423446,1596151.5643843
-1.5622004,-1.5622004,-0.8323446,1616193.6886757
-1.5522004,-1.5522004,-0.8223446,1623812.6649690
-1.5422004,-1.5422004,-0.8123446,1628777.8506779
-1.5322004,-1.5322004,-0.8023446,1625957.0755794
-1.5222004,-1.5222004,-0.7923446,1619740.7142048
-1.5122004,-1.5122004,-0.7823446,1607916.6459056
-1.5022004,-1.5022004,-0.7723446,1571892.6630082
-1.4922004,-1.4922004,-0.7623446,1498485.7690114
-1.4822004,-1.4822004,-0.7523446,1388961.1465363
-1.4722004,-1.4722004,-0.7423446,1255714.1690749
-1.4622004,-1.4622004,-0.7323446,1026060.8271082
-1.4522004,-1.4522004,-0.7223446,701285.9172291
-1.4422004,-1.4422004,-0.7123446,562924.5459757
-1.4322004,-1.4322004,-0.7023446,574066.1745743
-1.4222004,-1.4222004,-0.6923446,740393.2594935
-1.4122004,-1.4122004,-0.6823446,1101010.7341518
-1.4022004,-1.4022004,-0.6723446,1276024.0172294
-1.3922004,-1.3922004,-0.6623446,1410644.8008294
-1.3822004,-1.3822004,-0.6523446,1512508.6893503
-1.3722004,-1.3722004,-0.6423446,1578666.1495676
-1.3622004,-1.3622004,-0.6323446,1609591.7486533
-1.3522004,-1.3522004,-0.6223446,1620792.1371147
-1.3422004,-1.3422004,-0.6123446,1627813.9576194
-1.3322004,-1.3322004,-0.6023446,1627958.3162937
-1.3222004,-1.3222004,-0.5923446,1622986.9312983
-1.3122004,-1.3122004,-0.5823446,1613275.9929989
-1.3022004,-1.3022004,-0.5723446,1588934.1276589
-1.2922004,-1.2922004,-0.5623446,1531919.0650825
-1.2822004,-1.2822004,-0.5523446,1437779.8434201
-1.2722004,-1.2722004,-0.5423446,1309812.2420656
-1.2622004,-1.2622004,-0.5323446,1170857.5644472
-1.2522004,-1.2522004,-0.5223446,807280.3080816
-1.2422004,-1.2422004,-0.5123446,598650.9822957
-1.2322004,-1.2322004,-0.5023446,553036.2520886
-1.2222004,-1.2222004,-0.4923446,562329.2801303
-1.2122004,-1.2122004,-0.4823446,735500.3519347
-1.2022004,-1.2022004,-0.4723446,1139712.9998872
-1.1922004,-1.1922004,-0.4623446,1357647.9718262
-1.1822004,-1.1822004,-0.4523446,1475272.9158602
-1.1722004,-1.1722004,-0.4423446,1557885.6161535
-1.1622004,-1.1622004,-0.4323446,1602220.7431977
-1.1522004,-1.1522004,-0.4223446,1618006.6003291
-1.1422004,-1.1422004,-0.4123446,1625777.0038810
-1.1322004,-1.1322004,-0.4023446,1630917.6021456
-1.1222004,-1.1222004,-0.3923446,1625878.4538456
-1.1122004,-1.1122004,-0.3823446,1618232.4950961
-1.1022004,-1.1022004,-0.3723446,1603127.8443460
-1.0922004,-1.0922004,-0.3623446,1560116.7979693
-1.0822004,-1.0822004,-0.3523446,1478840.4502354
-1.0722004,-1.0722004,-0.3423446,1362293.6322270
-1.0622004,-1.0622004,-0.3323446,1227795.0438326
-1.0522004,-1.0522004,-0.3223446,943751.7915606
-1.0422004,-1.0422004,-0.3123446,660105.0833248
-1.0322004,-1.0322004,-0.3023446,546217.7438103
-1.0222004,-1.0222004,-0.2923446,462829.4178386
-1.0122004,-1.0122004,-0.2823446,463897.9627580
-1.0022004,-1.0022004,-0.2723446,549765.5385667
-0.9922004,-0.9922004,-0.2623446,810915.1009514
-0.9822004,-0.9822004,-0.2523446,1345788.5788679
-0.9722004,-0.9722004,-0.2423446,1420611.1159727
-0.9622004,-0.9622004,-0.2323446,1417524.1030190
-0.9522004,-0.9522004,-0.2223446,1355166.8911348
-0.9422004,-0.9422004,-0.2123446,1248695.5645496
-0.9322004,-0.9322004,-0.2023446,1123416.7429316
-0.9222004,-0.9222004,-0.1923446,1004469.5941736
-0.9122004,-0.9122004,-0.1823446,908477.5648701
-0.9022004,-0.9022004,-0.1723446,824366.4171014
-0.8922004,-0.8922004,-0.1623446,693232.7693588
-0.8822004,-0.8822004,-0.1523446,607354.1873706
-0.8722004,-0.8722004,-0.1423446,560737.7754040
-0.8622004,-0.8622004,-0.1323446,548480.2635263
-0.8522004,-0.8522004,-0.1223446,572680.3752659
-0.8422004,-0.8422004,-0.1123446,645137.1066348
-0.8322004,-0.8322004,-0.1023446,577632.5627061
-0.8222004,-0.8222004,-0.0923446,429863.9030144
-0.8122004,-0.8122004,-0.0823446,360767.6005741
-0.8022004,-0.8022004,-0.0723446,349560.1283219
-0.7922004,-0.7922004,-0.0623446,355093.8412210
-0.7822004,-0.7822004,-0.0523446,406629.9414019
-0.7722004,-0.7722004,-0.0423446,544520.3342824
-0.7622004,-0.7622004,-0.0323446,587502.6781284
-0.7522004,-0.7522004,-0.0223446,516610.1698490
-0.7422004,-0.7422004,-0.0123446,479738.4487573
-0.7322004,-0.7322004,-0.0023446,463914.5392738
-0.7222004,-0.7222004,0.0076554,461504.9146459
-0.7122004,-0.7122004,0.0176554,466537.2935183
-0.7022004,-0.7022004,0.0276554,480505.0215417
-0.6922004,-0.6922004,0.0376554,470680.0690539
-0.6822004,-0.6822004,0.0476554,417917.2134783
-0.6722004,-0.6722004,0.0576554,378771.1047720
-0.6622004,-0.6622004,0.0676554,361644.8119664
-0.6522004,-0.6522004,0.0776554,341240.0357201
-0.6422004,-0.6422004,0.0876554,330554.8674431
-0.6322004,-0.6322004,0.0976554,324611.3112013
-0.6222004,-0.6222004,0.1076554,275874.0502202
-0.6122004,-0.6122004,0.1176554,163727.8540221
-0.6022004,-0.6022004,0.1276554,96832.0166517
-0.5922004,-0.5922004,0.1376554,57578.2547049
-0.5822004,-0.5822004,0.1476554,34538.6548975
-0.5722004,-0.5722004,0.1576554,20998.8164093
-0.5622004,-0.5622004,0.1676554,13057.3957077
-0.5522004,-0.5522004,0.1776554,8475.5519935
-0.5422004,-0.5422004,0.1876554,6013.0272651
-0.5322004,-0.5322004,0.1976554,4115.3110368
-0.5222004,-0.5222004,0.2076554,2872.0930617
-0.5122004,-0.5122004,0.2176554,1788.0877806
-0.5022004,-0.5022004,0.2276554,1286.4872727
-0.4922004,-0.4922004,0.2376554,1036.9541519
-0.4822004,-0.4822004,0.2476554,956.0392953
-0.4722004,-0.4722004,0.2576554,978.0384947
-0.4622004,-0.4622004,0.2676554,1136.6624184
-0.4522004,-0.4522004,0.2776554,1411.2300630
-0.4422004,-0.4422004,0.2876554,1788.4974015
-0.4322004,-0.4322004,0.2976554,2235.5452386
-0.4222004,-0.4222004,0.3076554,2768.1425624
-0.4122004,-0.4122004,0.3176554,3332.5190706
-0.4022004,-0.4022004,0.3276554,3880.3555904
-0.3922004,-0.3922004,0.3376554,4354.5014355
-0.3822004,-0.3822004,0.3476554,4699.1175330
-0.3722004,-0.3722004,0.3576554,4873.1382789
-0.3622004,-0.3622004,0.3676554,4862.6935533
-0.3522004,-0.3522004,0.3776554,4687.7213454
-0.3422004,-0.3422004,0.3876554,4400.0863111
-0.3322004,-0.3322004,0.3976554,4074.0368951
-0.3222004,-0.3222004,0.4076554,3792.5405566
-0.3122004,-0.3122004,0.4176554,3633.2974786
-0.3022004,-0.3022004,0.4276554,3335.6129184
-0.2922004,-0.2922004,0.4376554,2445.8329793
-0.2822004,-0.2822004,0.4476554,1806.9822749
-0.2722004,-0.2722004,0.4576554,1341.8571157
-0.2622004,-0.2622004,0.4676554,1026.0716686
-0.2522004,-0.2522004,0.4776554,821.1264838
-0.2422004,-0.2422004,0.4876554,627.4353893
-0.2322004,-0.2322004,0.4976554,504.8921741
-0.2222004,-0.2222004,0.5076554,476.0865646
-0.2122004,-0.2122004,0.5176554,532.0373503
-0.2022004,-0.2022004,0.5276554,678.7219998
-0.1922004,-0.1922004,0.5376554,880.5931271
-0.1822004,-0.1822004,0.5476554,781.4905488
-0.1722004,-0.1722004,0.5576554,567.7749402
-0.1622004,-0.1622004,0.5676554,427.9597670
-0.1522004,-0.1522004,0.5776554,348.2605881
-0.1422004,-0.1422004,0.5876554,321.1446787
-0.1322004,-0.1322004,0.5976554,345.3224084
-0.1222004,-0.1222004,0.6076554,426.4320349
-0.1122004,-0.1122004,0.6176554,578.3429314
-0.1022004,-0.1022004,0.6276554,497.0530036
-0.0922004,-0.0922004,0.6376554,359.8521018
-0.0822004,-0.0822004,0.6476554,241.6112514
-0.0722004,-0.0722004,0.6576554,159.1365126
-0.0622004,-0.0622004,0.6676554,105.5403932
-0.0522004,-0.0522004,0.6776554,71.0872057
-0.0422004,-0.0422004,0.6876554,49.2986682
-0.0322004,-0.0322004,0.6976554,35.9011318
-0.0222004,-0.0222004,0.7076554,28.0205347
-0.0122004,-0.0122004,0.7176554,22.7593586
-0.0022004,-0.0022004,0.7276554,16.4042632
0.0077996,0.0077996,0.7376554,10.5849473
0.0177996,0.0177996,0.7476554,6.3973067
0.0277996,0.0277996,0.7576554,3.6186922
0.0377996,0.0377996,0.7676554,1.9589431
0.0477996,0.0477996,0.7776554,1.1701324
0.0577996,0.0577996,0.7876554,0.9888591
0.0677996,0.0677996,0.7976554,0.9757998
0.0777996,0.0777996,0.8076554,0.6338172
0.0877996,0.0877996,0.8176554,-0.0129599
0.0977996,0.0977996,0.8276554,-1.0144226
0.1077996,0.1077996,0.8376554,-3.1305375
0.1177996,0.1177996,0.8476554,-5.4520712
0.1277996,0.1277996,0.8576554,-7.0334123
0.1377996,0.1377996,0.8676554,-8.5174309
0.1477996,0.1477996,0.8776554,-13.7548360
0.1577996,0.1577996,0.8876554,-19.1307587
0.1677996,0.1677996,0.8976554,-22.4414150
0.1777996,0.1777996,0.9076554,-24.3626662
0.1877996,0.1877996,0.9176554,-25.5813687
0.1977996,0.1977996,0.9276554,-26.2963639
0.2077996,0.2077996,0.9376554,-26.4515575
0.2177996,0.2177996,0.9476554,-26.0660094
0.2277996,0.2277996,0.9576554,-25.2389728
0.2377996,0.2377996,0.9676554,-24.0964735
0.2477996,0.2477996,0.9776554,-22.7658965
0.2577996,0.2577996,0.9876554,-21.3557355
0.2677996,0.2677996,0.9976554,-19.9451989
0.2777996,0.2777996,1.0076554,-18.5843488
0.2877996,0.2877996,1.0176554,-17.2995101
0.2977996,0.2977996,1.0276554,-16.1003017
0.3077996,0.3077996,1.0376554,-14.9873459
0.3177996,0.3177996,1.0476554,-13.9591592
0.3277996,0.3277996,1.0576554,-13.0146132
0.3377996,0.3377996,1.0676554,-12.1507138
0.3477996,0.3477996,1.0776554,-11.3610321
0.3577996,0.3577996,1.0876554,-10.6375914
0.3677996,0.3677996,1.0976554,-9.9736286
0.3777996,0.3777996,1.1076554,-9.3641170
0.3877996,0.3877996,1.1176554,-8.8039716
0.3977996,0.3977996,1.1276554,-8.2865559
0.4077996,0.4077996,1.1376554,-7.8047410
0.4177996,0.4177996,1.1476554,-7.3524015
0.4277996,0.4277996,1.1576554,-6.9247646
0.4377996,0.4377996,1.1676554,-6.5191178
0.4477996,0.4477996,1.1776554,-6.1353270
0.4577996,0.4577996,1.1876554,-5.7743851
0.4677996,0.4677996,1.1976554,-5.4371387
0.4777996,0.4777996,1.2076554,-5.1245400
0.4877996,0.4877996,1.2176554,-4.8375556
0.4977996,0.4977996,1.2276554,-4.5767310
0.5077996,0.5077996,1.2376554,-4.3424943
0.5177996,0.5177996,1.2476554,-4.1351400
0.5277996,0.5277996,1.2576554,-3.9543293
0.5377996,0.5377996,1.2676554,-3.7995131
0.5477996,0.5477996,1.2776554,-3.6703384
0.5577996,0.5577996,1.2876554,-3.5652943
0.5677996,0.5677996,1.2976554,-3.4809690
0.5777996,0.5777996,1.3076554,-3.4113544
0.5877996,0.5877996,1.3176554,-3.3488090
0.5977996,0.5977996,1.3276554,-3.2874515
0.6077996,0.6077996,1.3376554,-3.2232045
0.6177996,0.6177996,1.3476554,-3.1503249
