# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
-1.5652449,-1.5652449,-1.5776404,21894.1577658
-1.5552449,-1.5552449,-1.5676404,23330.3302315
-1.5452449,-1.5452449,-1.5576404,27568.5916110
-1.5352449,-1.5352449,-1.5476404,34785.4924847
-1.5252449,-1.5252449,-1.5376404,45186.4230581
-1.5152449,-1.5152449,-1.5276404,58873.2235954
-1.5052449,-1.5052449,-1.5176404,75664.7893116
-1.4952449,-1.4952449,-1.5076404,94902.0830740
-1.4852449,-1.4852449,-1.4976404,115302.4902249
-1.4752449,-1.4752449,-1.4876404,134953.7376696
-1.4652449,-1.4652449,-1.4776404,151526.0647832
-1.4552449,-1.4552449,-1.4676404,162711.5294595
-1.4452449,-1.4452449,-1.4576404,166785.2849389
-1.4352449,-1.4352449,-1.4476404,163086.9185065
-1.4252449,-1.4252449,-1.4376404,152216.6986429
-1.4152449,-1.4152449,-1.4276404,135856.9405120
-1.4052449,-1.4052449,-1.4176404,116300.3527040
-1.3952449,-1.3952449,-1.4076404,95887.4698919
-1.3852449,-1.3852449,-1.3976404,76557.9337714
-1.3752449,-1.3752449,-1.3876404,59626.5864657
-1.3652449,-1.3652449,-1.3776404,45780.3725134
-1.3552449,-1.3552449,-1.3676404,35219.3518006
-1.3452449,-1.3452449,-1.3576404,27851.0621327
-1.3352449,-1.3352449,-1.3476404,23471.6618368
-1.3252449,-1.3252449,-1.3376404,21900.9327891
-1.3152449,-1.3152449,-1.3276404,23062.8822966
-1.3052449,-1.3052449,-1.3176404,27014.3170458
-1.2952449,-1.2952449,-1.3076404,33923.7310693
-1.2852449,-1.2852449,-1.2976404,43998.6965348
-1.2752449,-1.2752449,-1.2876404,57358.8543138
-1.2652449,-1.2652449,-1.2776404,73860.3102262
-1.2552449,-1.2552449,-1.2676404,92899.8561829
-1.2452449,-1.2452449,-1.2576404,113260.5619691
-1.2352449,-1.2352449,-1.2476404,133087.5857506
-1.2252449,-1.2252449,-1.2376404,150076.4980552
-1.2152449,-1.2152449,-1.2276404,161892.5969034
-1.2052449,-1.2052449,-1.2176404,166727.9971009
-1.1952449,-1.1952449,-1.2076404,163801.1331782
-1.1852449,-1.1852449,-1.1976404,153588.2466216
-1.1752449,-1.1752449,-1.1876404,137681.3494064
-1.1652449,-1.1652449,-1.1776404,118337.9449787
-1.1552449,-1.1552449,-1.1676404,97917.4544804
-1.1452449,-1.1452449,-1.1576404,78414.1757273
-1.1352449,-1.1352449,-1.1476404,61209.4244270
-1.1252449,-1.1252449,-1.1376404,47049.1585926
-1.1152449,-1.1152449,-1.1276404,36174.9078023
-1.1052449,-1.1052449,-1.1176404,28516.4227972
-1.0952449,-1.0952449,-1.1076404,23876.1698087
-1.0852449,-1.0852449,-1.0976404,22069.5398175
-1.0752449,-1.0752449,-1.0876404,23010.5848468
-1.0652449,-1.0652449,-1.0776404,26745.0390468
-1.0552449,-1.0552449,-1.0676404,33433.1507018
-1.0452449,-1.0452449,-1.0576404,43280.8781072
-1.0352449,-1.0352449,-1.0476404,56416.5225048
-1.0252449,-1.0252449,-1.0376404,72717.7510112
-1.0152449,-1.0152449,-1.0276404,91615.6269182
-1.0052449,-1.0052449,-1.0176404,111935.0050106
-0.9952449,-0.9952449,-1.0076404,131859.0557825
-0.9852449,-0.9852449,-0.9976404,149102.1850043
-0.9752449,-0.9752449,-0.9876404,161315.7227122
-0.9652449,-0.9652449,-0.9776404,166640.9616780
-0.9552449,-0.9552449,-0.9676404,164219.0118414
-0.9452449,-0.9452449,-0.9576404,154444.4392578
-0.9352449,-0.9352449,-0.9476404,138847.4409323
-0.9252449,-0.9252449,-0.9376404,119658.7898595
-0.9152449,-0.9152449,-0.9276404,99247.0498663
-0.9052449,-0.9052449,-0.9176404,79640.4656360
-0.8952449,-0.8952449,-0.9076404,62263.5704937
-0.8852449,-0.8852449,-0.8976404,47901.7797365
-0.8752449,-0.8752449,-0.8876404,36825.1423380
-0.8652449,-0.8652449,-0.8776404,28979.4142505
-0.8552449,-0.8552449,-0.8676404,24172.5049404
-0.8452449,-0.8452449,-0.8576404,22218.0159138
-0.8352449,-0.8352449,-0.8476404,23024.3189290
-0.8252449,-0.8252449,-0.8376404,26630.4313891
-0.8152449,-0.8152449,-0.8276404,33191.2706069
-0.8052449,-0.8052449,-0.8176404,42911.0603793
-0.7952449,-0.7952449,-0.8076404,55921.9977318
-0.7852449,-0.7852449,-0.7976404,72112.7181237
-0.7752449,-0.7752449,-0.7876404,90932.2354808
-0.7652449,-0.7652449,-0.7776404,111227.5456080
-0.7552449,-0.7552449,-0.7676404,131202.0651623
-0.7452449,-0.7452449,-0.7576404,148580.2223276
-0.7352449,-0.7352449,-0.7476404,161005.7498201
-0.7252449,-0.7252449,-0.7376404,166592.4808552
-0.7152449,-0.7152449,-0.7276404,164439.7402036
-0.7052449,-0.7052449,-0.7176404,154897.9005421
-0.6952449,-0.6952449,-0.7076404,139463.5811547
-0.6852449,-0.6852449,-0.6976404,120352.7385098
-0.6752449,-0.6752449,-0.6876404,99938.2032031
-0.6652449,-0.6652449,-0.6776404,80265.4745622
-0.6552449,-0.6552449,-0.6676404,62780.8200381
-0.6452449,-0.6452449,-0.6576404,48288.7075364
-0.6352449,-0.6352449,-0.6476404,37071.5471135
-0.6252449,-0.6252449,-0.6376404,29079.7839071
-0.6152449,-0.6152449,-0.6276404,24119.3376904
-0.6052449,-0.6052449,-0.6176404,21997.0795806
-0.5952449,-0.5952449,-0.6076404,22612.2743721
-0.5852449,-0.5852449,-0.5976404,25995.2668133
-0.5752449,-0.5752449,-0.5876404,32296.3169007
-0.5652449,-0.5652449,-0.5776404,41723.5887404
-0.5552449,-0.5552449,-0.5676404,54427.0230528
-0.5452449,-0.5452449,-0.5576404,70331.1070300
-0.5352449,-0.5352449,-0.5476404,88939.3298309
-0.5252449,-0.5252449,-0.5376404,109164.9749993
-0.5152449,-0.5152449,-0.5276404,129273.3595613
-0.5052449,-0.5052449,-0.5176404,147023.2417229
-0.4952449,-0.4952449,-0.5076404,160043.4600127
-0.4852449,-0.4852449,-0.4976404,166375.6214192
-0.4752449,-0.4752449,-0.4876404,165003.2270775
-0.4652449,-0.4652449,-0.4776404,156150.0998209
-0.4552449,-0.4552449,-0.4676404,141213.3904952
-0.4452449,-0.4452449,-0.4576404,122362.0600962
-0.4352449,-0.4352449,-0.4476404,101977.8145549
-0.4252449,-0.4252449,-0.4376404,82155.1625255
-0.4152449,-0.4152449,-0.4276404,64405.6753478
-0.4052449,-0.4052449,-0.4176404,49594.5780565
-0.3952449,-0.3952449,-0.4076404,38048.4264575
-0.3852449,-0.3852449,-0.3976404,29741.9730767
-0.3752449,-0.3752449,-0.3876404,24488.1944190
-0.3652449,-0.3652449,-0.3776404,22088.8532519
-0.3552449,-0.3552449,-0.3676404,22431.3990352
-0.3452449,-0.3452449,-0.3576404,25532.7599394
-0.3352449,-0.3352449,-0.3476404,31533.1330011
-0.3252449,-0.3252449,-0.3376404,40639.2130941
-0.3152449,-0.3152449,-0.3276404,53013.5410564
-0.3052449,-0.3052449,-0.3176404,68611.7999547
-0.2952449,-0.2952449,-0.3076404,86988.2260212
-0.2852449,-0.2852449,-0.2976404,107120.3250377
-0.2752449,-0.2752449,-0.2876404,127335.7042546
-0.2652449,-0.2652449,-0.2776404,145430.5978746
-0.2552449,-0.2552449,-0.2676404,159024.0846835
-0.2452449,-0.2452449,-0.2576404,166090.7480936
-0.2352449,-0.2352449,-0.2476404,165501.2151419
-0.2252449,-0.2252449,-0.2376404,157352.0071676
-0.2152449,-0.2152449,-0.2276404,142936.6718021
-0.2052449,-0.2052449,-0.2176404,124371.5289289
-0.1952449,-0.1952449,-0.2076404,104042.2877826
-0.1852449,-0.1852449,-0.1976404,84089.8874485
-0.1752449,-0.1752449,-0.1876404,66091.2161409
-0.1652449,-0.1652449,-0.1776404,50974.2551692
