# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.7782667,0.0282667,-0.0000000,95805.5539877,95805.5539877
0.7882667,0.0382667,0.0100000,68438.5613659,68438.5613659
0.7982667,0.0482667,0.0200000,47339.7405335,47339.7405335
0.8082667,0.0582667,0.0300000,32034.2982876,32034.2982876
0.8182667,0.0682667,0.0400000,21250.2277285,21250.2277285
0.8282667,0.0782667,0.0500000,13920.8400024,13920.8400024
0.8382667,0.0882667,0.0600000,9044.1346893,9044.1346893
0.8482667,0.0982667,0.0700000,5844.4560175,5844.4560175
0.8582667,0.1082667,0.0800000,3765.1397834,3765.1397834
0.8682667,0.1182667,0.0900000,2422.0895417,2422.0895417
0.8782667,0.1282667,0.1000000,1581.0468558,1557.4858006
0.8882667,0.1382667,0.1100000,1025.0037199,1001.5583228
0.8982667,0.1482667,0.1200000,666.7466884,643.9607603
0.9082667,0.1582667,0.1300000,434.6500994,413.5698856
0.9182667,0.1682667,0.1400000,283.3181734,261.9267769
0.9282667,0.1782667,0.1500000,184.3824280,162.8436287
0.9382667,0.1882667,0.1600000,119.6423372,98.4556334
0.9482667,0.1982667,0.1700000,77.1837537,56.4686263
0.9582667,0.2082667,0.1800000,49.1291645,28.9970644
0.9682667,0.2182667,0.1900000,29.9505453,10.9690932
0.9782667,0.2282667,0.2000000,14.3774762,-5.8860867
0.9882667,0.2382667,0.2100000,-6.0458304,-28.3639709
0.9982667,0.2482667,0.2200000,-20.1568213,-42.7339636
1.0082667,0.2582667,0.2300000,-28.5553127,-51.2243150
1.0182667,0.2682667,0.2400000,-33.2125531,-55.9190207
1.0282667,0.2782667,0.2500000,-35.4212223,-58.1272628
1.0382667,0.2882667,0.2600000,-36.0216587,-58.6841723
1.0482667,0.2982667,0.2700000,-35.5743843,-58.1318058
1.0582667,0.3082667,0.2800000,-34.4863779,-56.8291470
1.0682667,0.3182667,0.2900000,-33.6227638,-55.0195194
1.0782667,0.3282667,0.3000000,-35.6375822,-57.5525707
1.0882667,0.3382667,0.3100000,-38.3104494,-60.6139811
1.0982667,0.3482667,0.3200000,-39.4878262,-61.7847955
1.1082667,0.3582667,0.3300000,-39.2163552,-61.4387447
1.1182667,0.3682667,0.3400000,-37.8329195,-59.9272859
1.1282667,0.3782667,0.3500000,-35.8555009,-57.5651585
1.1382667,0.3882667,0.3600000,-36.1067528,-57.3560077
1.1482667,0.3982667,0.3700000,-38.8583595,-60.6710530
1.1582667,0.4082667,0.3800000,-40.0372578,-61.5331756
1.1682667,0.4182667,0.3900000,-39.5478017,-60.6385844
1.1782667,0.4282667,0.4000000,-37.8845539,-58.5433908
1.1882667,0.4382667,0.4100000,-35.5470506,-55.6785956
1.1982667,0.4482667,0.4200000,-33.0307802,-52.7713002
