# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.1528556,-0.1528556,-0.0000000,47956.0215628,47956.0215628
-0.1428556,-0.1428556,0.0100000,39058.9585462,39058.9585462
-0.1328556,-0.1328556,0.0200000,40269.3070680,40269.3070680
-0.1228556,-0.1228556,0.0300000,46587.6348013,46587.6348013
-0.1128556,-0.1128556,0.0400000,50076.9993014,50076.9993014
-0.1028556,-0.1028556,0.0500000,61714.5505540,61714.5505540
-0.0928556,-0.0928556,0.0600000,41325.9541068,41325.9541068
-0.0828556,-0.0828556,0.0700000,29976.2344510,29976.2344510
-0.0728556,-0.0728556,0.0800000,26310.1662388,26310.1662388
-0.0628556,-0.0628556,0.0900000,27588.7980668,27588.7980668
-0.0528556,-0.0528556,0.1000000,24837.7665287,24837.7665287
-0.0428556,-0.0428556,0.1100000,18171.9674679,18171.9674679
-0.0328556,-0.0328556,0.1200000,14406.1854336,14406.1854336
-0.0228556,-0.0228556,0.1300000,12804.7360205,12804.7360205
-0.0128556,-0.0128556,0.1400000,12880.1324069,12880.1324069
-0.0028556,-0.0028556,0.1500000,11643.9790733,11643.9790733
0.0071444,0.0071444,0.1600000,8797.9966403,8797.9966403
0.0171444,0.0171444,0.1700000,6964.9740278,6964.9740278
0.0271444,0.0271444,0.1800000,5920.4276876,5920.4276876
0.0371444,0.0371444,0.1900000,5215.4126736,5215.4126736
0.0471444,0.0471444,0.2000000,3233.5304457,3233.5304457
0.0571444,0.0571444,0.2100000,2026.3750442,2026.3750442
0.0671444,0.0671444,0.2200000,1291.8545060,1273.0100857
0.0771444,0.0771444,0.2300000,813.0819106,794.4813807
0.0871444,0.0871444,0.2400000,505.1161220,486.9074895
0.0971444,0.0971444,0.2500000,305.5128781,287.8873959
0.1071444,0.1071444,0.2600000,175.0041626,158.8686185
0.1171444,0.1171444,0.2700000,90.6158373,74.9306990
0.1271444,0.1271444,0.2800000,36.9638710,21.9167854
0.1371444,0.1371444,0.2900000,3.2096575,-11.5122097
0.1471444,0.1471444,0.3000000,-17.6082263,-32.0568609
0.1571444,0.1571444,0.3100000,-29.9744211,-43.9819154
0.1671444,0.1671444,0.3200000,-36.8584547,-50.2495579
0.1771444,0.1771444,0.3300000,-40.2706166,-52.8384330
0.1871444,0.1871444,0.3400000,-41.4514868,-53.0960868
0.1971444,0.1971444,0.3500000,-41.1540847,-51.8752824
0.2071444,0.2071444,0.3600000,-39.9669988,-49.7659199
0.2171444,0.2171444,0.3700000,-38.4836261,-47.1625490
0.2271444,0.2271444,0.3800000,-37.1970536,-44.9113645
0.2371444,0.2371444,0.3900000,-36.1855920,-44.5675848
0.2471444,0.2471444,0.4000000,-35.2920592,-43.0969105
0.2571444,0.2571444,0.4100000,-34.6019713,-43.3152508
0.2671444,0.2671444,0.4200000,-34.0118544,-42.9528608
0.2771444,0.2771444,0.4300000,-33.1970681,-41.4988857
0.2871444,0.2871444,0.4400000,-32.0469476,-39.4322896
0.2971444,0.2971444,0.4500000,-30.6565104,-37.4678201
0.3071444,0.3071444,0.4600000,-29.2330189,-36.3442324
0.3171444,0.3171444,0.4700000,-27.9568323,-36.5859914
0.3271444,0.3271444,0.4800000,-26.7855396,-36.0765096
0.3371444,0.3371444,0.4900000,-25.6119063,-35.0812496
0.3471444,0.3471444,0.5000000,-24.4607638,-33.7786046
0.3571444,0.3571444,0.5100000,-23.4223803,-32.2892651
0.3671444,0.3671444,0.5200000,-22.5076647,-30.6956877
0.3771444,0.3771444,0.5300000,-21.6067243,-29.0575004
0.3871444,0.3871444,0.5400000,-20.6563307,-27.4175587
0.3971444,0.3971444,0.5500000,-19.7170560,-25.7963152
0.4071444,0.4071444,0.5600000,-18.8843630,-24.8934527
0.4171444,0.4171444,0.5700000,-18.1455396,-24.6852640
0.4271444,0.4271444,0.5800000,-17.4121775,-24.3253441
0.4371444,0.4371444,0.5900000,-16.6778697,-23.8956070
0.4471444,0.4471444,0.6000000,-16.0196293,-23.0864998
