# r[nm],d[nm],daligned[nm],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol]
0.2109091,0.2109091,0.2748734,-14.3933268,-14.1294075,-4.0140878
0.2159091,0.2159091,0.2798734,-14.7465204,-14.1410559,-8.7519277
0.2209091,0.2209091,0.2848734,-14.9936402,-14.0987792,-12.6611500
0.2259091,0.2259091,0.2898734,-15.1502179,-14.0100870,-15.8604716
0.2309091,0.2309091,0.2948734,-15.2281398,-13.8828459,-18.4542198
0.2359091,0.2359091,0.2998734,-15.2374968,-13.7252163,-20.5333092
0.2409091,0.2409091,0.3048734,-15.1879014,-13.5455391,-22.1766643
0.2459091,0.2459091,0.3098734,-15.0889923,-13.3521645,-23.4529238
0.2509091,0.2509091,0.3148734,-14.9504893,-13.1527301,-24.4217207
0.2559091,0.2559091,0.3198734,-14.7821805,-12.9528312,-25.1340874
0.2609091,0.2609091,0.3248734,-14.5936490,-12.7549344,-25.6323885
0.2659091,0.2659091,0.3298734,-14.3933579,-12.5584023,-25.9506806
0.2709091,0.2709091,0.3348734,-14.1873533,-12.3603010,-26.1160521
0.2759091,0.2759091,0.3398734,-13.9784612,-12.1560241,-26.1506649
0.2809091,0.2809091,0.3448734,-13.7663760,-11.9397836,-26.0736935
0.2859091,0.2859091,0.3498734,-13.5481783,-11.7057341,-25.9026130
0.2909091,0.2909091,0.3548734,-13.3190230,-11.4495871,-25.6539021
0.2959091,0.2959091,0.3598734,-13.0733388,-11.1697500,-25.3433922
0.3009091,0.3009091,0.3648734,-12.8064744,-10.8674381,-24.9861756
0.3059091,0.3059091,0.3698734,-12.5160314,-10.5459967,-24.5958649
0.3109091,0.3109091,0.3748734,-12.2022910,-10.2099573,-24.1834013
0.3159091,0.3159091,0.3798734,-11.8678035,-9.8642087,-23.7559750
0.3209091,0.3209091,0.3848734,-11.5165776,-9.5134248,-23.3165568
0.3259091,0.3259091,0.3898734,-11.1532658,-9.1617443,-22.8643541
0.3309091,0.3309091,0.3948734,-10.7825426,-8.8126368,-22.3962554
0.3359091,0.3359091,0.3998734,-10.4087137,-8.4688888,-21.9088002
0.3409091,0.3409091,0.4048734,-10.0355163,-8.1326535,-21.3998495
0.3459091,0.3459091,0.4098734,-9.6660528,-7.8055320,-20.8693977
0.3509091,0.3509091,0.4148734,-9.3028054,-7.4886610,-20.3195279
0.3559091,0.3559091,0.4198734,-8.9476923,-7.1827981,-19.7538628
0.3609091,0.3609091,0.4248734,-8.6021433,-6.8883977,-19.1768793
0.3659091,0.3659091,0.4298734,-8.2671774,-6.6056759,-18.5933098
0.3709091,0.3709091,0.4348734,-7.9434768,-6.3346649,-18.0077153
0.3759091,0.3759091,0.4398734,-7.6314521,-6.0752569,-17.4242257
0.3809091,0.3809091,0.4448734,-7.3312988,-5.8272397,-16.8464127
0.3859091,0.3859091,0.4498734,-7.0430444,-5.5903252,-16.2772535
0.3909091,0.3909091,0.4548734,-6.7665868,-5.3641714,-15.7191503
0.3959091,0.3959091,0.4598734,-6.5017260,-5.1484002,-15.1739797
0.4009091,0.4009091,0.4648734,-6.2481897,-4.9426109,-14.6431562
0.4059091,0.4059091,0.4698734,-6.0056532,-4.7463902,-14.1276985
0.4109091,0.4109091,0.4748734,-5.7737554,-4.5593209,-13.6282935
0.4159091,0.4159091,0.4798734,-5.5521116,-4.3809875,-13.1453540
0.4209091,0.4209091,0.4848734,-5.3403235,-4.2109808,-12.6790702
0.4259091,0.4259091,0.4898734,-5.1379866,-4.0489011,-12.2294530
0.4309091,0.4309091,0.4948734,-4.9446960,-3.8943606,-11.7963719
0.4359091,0.4359091,0.4998734,-4.7600513,-3.7469851,-11.3795853
0.4409091,0.4409091,0.5048734,-4.5836595,-3.6064152,-10.9787667
0.4459091,0.4459091,0.5098734,-4.4151377,-3.4723062,-10.5935258
0.4509091,0.4509091,0.5148734,-4.2541150,-3.3443293,-10.2234253
0.4559091,0.4559091,0.5198734,-4.1002332,-3.2221710,-9.8679955
0.4609091,0.4609091,0.5248734,-3.9531482,-3.1055331,-9.5267451
0.4659091,0.4659091,0.5298734,-3.8125297,-2.9941324,-9.1991703
0.4709091,0.4709091,0.5348734,-3.6780621,-2.8877002,-8.8847620
0.4759091,0.4759091,0.5398734,-3.5494441,-2.7859820,-8.5830117
0.4809091,0.4809091,0.5448734,-3.4263884,-2.6887366,-8.2934157
0.4859091,0.4859091,0.5498734,-3.3086218,-2.5957358,-8.0154784
0.4909091,0.4909091,0.5548734,-3.1958843,-2.5067639,-7.7487153
0.4959091,0.4959091,0.5598734,-3.0879291,-2.4216169,-7.4926544
0.5009091,0.5009091,0.5648734,-2.9845219,-2.3401018,-7.2468382
0.5059091,0.5059091,0.5698734,-2.8854406,-2.2620364,-7.0108242
0.5109091,0.5109091,0.5748734,-2.7904742,-2.1872484,-6.7841857
0.5159091,0.5159091,0.5798734,-2.6994232,-2.1155752,-6.5665121
0.5209091,0.5209091,0.5848734,-2.6120982,-2.0468628,-6.3574091
0.5259091,0.5259091,0.5898734,-2.5283199,-1.9809661,-6.1564986
0.5309091,0.5309091,0.5948734,-2.4479185,-1.9177476,-5.9634183
0.5359091,0.5359091,0.5998734,-2.3707330,-1.8570775,-5.7778219
0.5409091,0.5409091,0.6048734,-2.2966111,-1.7988332,-5.5993780
0.5459091,0.5459091,0.6098734,-2.2254084,-1.7428985,-5.4277705
0.5509091,0.5509091,0.6148734,-2.1569881,-1.6891639,-5.2626975
0.5559091,0.5559091,0.6198734,-2.0912207,-1.6375253,-5.1038709
0.5609091,0.5609091,0.6248734,-2.0279833,-1.5878848,-4.9510163
0.5659091,0.5659091,0.6298734,-1.9671597,-1.5401493,-4.8038717
0.5709091,0.5709091,0.6348734,-1.9086395,-1.4942308,-4.6621878
0.5759091,0.5759091,0.6398734,-1.8523182,-1.4500461,-4.5257270
0.5809091,0.5809091,0.6448734,-1.7980966,-1.4075161,-4.3942628
0.5859091,0.5859091,0.6498734,-1.7458807,-1.3665661,-4.2675795
0.5909091,0.5909091,0.6548734,-1.6955813,-1.3271252,-4.1454719
0.5959091,0.5959091,0.6598734,-1.6471138,-1.2891262,-4.0277442
0.6009091,0.6009091,0.6648734,-1.6003976,-1.2525054,-3.9142101
0.6059091,0.6059091,0.6698734,-1.5553566,-1.2172023,-3.8046922
0.6109091,0.6109091,0.6748734,-1.5119183,-1.1831594,-3.6990214
0.6159091,0.6159091,0.6798734,-1.4700137,-1.1503223,-3.5970366
0.6209091,0.6209091,0.6848734,-1.4295775,-1.1186393,-3.4985844
0.6259091,0.6259091,0.6898734,-1.3905475,-1.0880611,-3.4035186
0.6309091,0.6309091,0.6948734,-1.3528645,-1.0585411,-3.3116999
0.6359091,0.6359091,0.6998734,-1.3164723,-1.0300347,-3.2229953
0.6409091,0.6409091,0.7048734,-1.2813173,-1.0024998,-3.1372783
0.6459091,0.6459091,0.7098734,-1.2473486,-0.9758962,-3.0544282
0.6509091,0.6509091,0.7148734,-1.2145177,-0.9501857,-2.9743297
0.6559091,0.6559091,0.7198734,-1.1827784,-0.9253317,-2.8968730
0.6609091,0.6609091,0.7248734,-1.1520867,-0.9012997,-2.8219533
0.6659091,0.6659091,0.7298734,-1.1224006,-0.8780566,-2.7494706
0.6709091,0.6709091,0.7348734,-1.0936802,-0.8555709,-2.6793293
0.6759091,0.6759091,0.7398734,-1.0658873,-0.8338126,-2.6114384
0.6809091,0.6809091,0.7448734,-1.0389856,-0.8127532,-2.5457107
0.6859091,0.6859091,0.7498734,-1.0129405,-0.7923653,-2.4820631
0.6909091,0.6909091,0.7548734,-0.9877187,-0.7726230,-2.4204161
0.6959091,0.6959091,0.7598734,-0.9632887,-0.7535012,-2.3606938
0.7009091,0.7009091,0.7648734,-0.9396203,-0.7349764,-2.3028236
0.7059091,0.7059091,0.7698734,-0.9166847,-0.7170258,-2.2467360
0.7109091,0.7109091,0.7748734,-0.8944542,-0.6996279,-2.1923648
0.7159091,0.7159091,0.7798734,-0.8729027,-0.6827618,-2.1396463
0.7209091,0.7209091,0.7848734,-0.8520048,-0.6664079,-2.0885199
0.7259091,0.7259091,0.7898734,-0.8317364,-0.6505472,-2.0389272
0.7309091,0.7309091,0.7948734,-0.8120746,-0.6351617,-1.9908128
0.7359091,0.7359091,0.7998734,-0.7929973,-0.6202339,-1.9441231
0.7409091,0.7409091,0.8048734,-0.7744834,-0.6057474,-1.8988072
0.7459091,0.7459091,0.8098734,-0.7565127,-0.5916863,-1.8548161
0.7509091,0.7509091,0.8148734,-0.7390657,-0.5780354,-1.8121029
0.7559091,0.7559091,0.8198734,-0.7221240,-0.5647801,-1.7706227
0.7609091,0.7609091,0.8248734,-0.7056697,-0.5519066,-1.7303323
0.7659091,0.7659091,0.8298734,-0.6896859,-0.5394013,-1.6911904
0.7709091,0.7709091,0.8348734,-0.6741562,-0.5272516,-1.6531574
0.7759091,0.7759091,0.8398734,-0.6590648,-0.5154452,-1.6161951
0.7809091,0.7809091,0.8448734,-0.6443969,-0.5039702,-1.5802671
0.7859091,0.7859091,0.8498734,-0.6301380,-0.4928153,-1.5453383
0.7909091,0.7909091,0.8548734,-0.6162741,-0.4819698,-1.5113751
0.7959091,0.7959091,0.8598734,-0.6027921,-0.4714231,-1.4783451
0.8009091,0.8009091,0.8648734,-0.5896792,-0.4611653,-1.4462172
0.8059091,0.8059091,0.8698734,-0.5769230,-0.4511867,-1.4149616
0.8109091,0.8109091,0.8748734,-0.5645118,-0.4414782,-1.3845496
0.8159091,0.8159091,0.8798734,-0.5524343,-0.4320308,-1.3549536
0.8209091,0.8209091,0.8848734,-0.5406796,-0.4228361,-1.3261472
0.8259091,0.8259091,0.8898734,-0.5292373,-0.4138858,-1.2981047
0.8309091,0.8309091,0.8948734,-0.5180972,-0.4051720,-1.2708018
0.8359091,0.8359091,0.8998734,-0.5072497,-0.3966872,-1.2442146
0.8409091,0.8409091,0.9048734,-0.4966854,-0.3884240,-1.2183206
0.8459091,0.8459091,0.9098734,-0.4863954,-0.3803754,-1.1930978
0.8509091,0.8509091,0.9148734,-0.4763711,-0.3725348,-1.1685253
0.8559091,0.8559091,0.9198734,-0.4666041,-0.3648954,-1.1445826
0.8609091,0.8609091,0.9248734,-0.4570865,-0.3574512,-1.1212503
0.8659091,0.8659091,0.9298734,-0.4478105,-0.3501960,-1.0985095
0.8709091,0.8709091,0.9348734,-0.4387686,-0.3431241,-1.0763421
0.8759091,0.8759091,0.9398734,-0.4299538,-0.3362298,-1.0547306
0.8809091,0.8809091,0.9448734,-0.4213592,-0.3295077,-1.0336581
0.8859091,0.8859091,0.9498734,-0.4129780,-0.3229526,-1.0131084
0.8909091,0.8909091,0.9548734,-0.4048038,-0.3165595,-0.9930658
0.8959091,0.8959091,0.9598734,-0.3968305,-0.3103236,-0.9735152
0.9009091,0.9009091,0.9648734,-0.3890522,-0.3042401,-0.9544420
0.9059091,0.9059091,0.9698734,-0.3814629,-0.2983046,-0.9358320
0.9109091,0.9109091,0.9748734,-0.3740572,-0.2925127,-0.9176717
0.9159091,0.9159091,0.9798734,-0.3668297,-0.2868602,-0.8999480
0.9209091,0.9209091,0.9848734,-0.3597752,-0.2813430,-0.8826482
0.9259091,0.9259091,0.9898734,-0.3528888,-0.2759573,-0.8657600
0.9309091,0.9309091,0.9948734,-0.3461655,-0.2706992,-0.8492717
0.9359091,0.9359091,0.9998734,-0.3396007,-0.2655650,-0.8331717
0.9409091,0.9409091,1.0048734,-0.3331899,-0.2605514,-0.8174491
0.9459091,0.9459091,1.0098734,-0.3269287,-0.2556548,-0.8020932
0.9509091,0.9509091,1.0148734,-0.3208129,-0.2508719,-0.7870937
0.9559091,0.9559091,1.0198734,-0.3148385,-0.2461996,-0.7724405
0.9609091,0.9609091,1.0248734,-0.3090015,-0.2416347,-0.7581241
0.9659091,0.9659091,1.0298734,-0.3032980,-0.2371744,-0.7441351
0.9709091,0.9709091,1.0348734,-0.2977245,-0.2328156,-0.7304645
0.9759091,0.9759091,1.0398734,-0.2922773,-0.2285557,-0.7171035
0.9809091,0.9809091,1.0448734,-0.2869529,-0.2243918,-0.7040438
0.9859091,0.9859091,1.0498734,-0.2817481,-0.2203215,-0.6912771
0.9909091,0.9909091,1.0548734,-0.2766596,-0.2163421,-0.6787955
0.9959091,0.9959091,1.0598734,-0.2716843,-0.2124513,-0.6665913
1.0009091,1.0009091,1.0648734,-0.2668191,-0.2086466,-0.6546572
1.0059091,1.0059091,1.0698734,-0.2620612,-0.2049257,-0.6429859
1.0109091,1.0109091,1.0748734,-0.2574075,-0.2012865,-0.6315705
1.0159091,1.0159091,1.0798734,-0.2528555,-0.1977267,-0.6204042
1.0209091,1.0209091,1.0848734,-0.2484025,-0.1942443,-0.6094805
1.0259091,1.0259091,1.0898734,-0.2440458,-0.1908373,-0.5987931
1.0309091,1.0309091,1.0948734,-0.2397829,-0.1875037,-0.5883358
1.0359091,1.0359091,1.0998734,-0.2356114,-0.1842416,-0.5781026
1.0409091,1.0409091,1.1048734,-0.2315291,-0.1810491,-0.5680878
1.0459091,1.0459091,1.1098734,-0.2275334,-0.1779245,-0.5582858
1.0509091,1.0509091,1.1148734,-0.2236224,-0.1748660,-0.5486912
1.0559091,1.0559091,1.1198734,-0.2197938,-0.1718720,-0.5392986
1.0609091,1.0609091,1.1248734,-0.2160454,-0.1689408,-0.5301031
1.0659091,1.0659091,1.1298734,-0.2123754,-0.1660709,-0.5210995
1.0709091,1.0709091,1.1348734,-0.2087818,-0.1632606,-0.5122832
1.0759091,1.0759091,1.1398734,-0.2052625,-0.1605086,-0.5036495
1.0809091,1.0809091,1.1448734,-0.2018159,-0.1578133,-0.4951937
1.0859091,1.0859091,1.1498734,-0.1984400,-0.1551734,-0.4869116
1.0909091,1.0909091,1.1548734,-0.1951332,-0.1525875,-0.4787988
1.0959091,1.0959091,1.1598734,-0.1918938,-0.1500543,-0.4708513
1.1009091,1.1009091,1.1648734,-0.1887201,-0.1475725,-0.4630649
1.1059091,1.1059091,1.1698734,-0.1856104,-0.1451408,-0.4554357
1.1109091,1.1109091,1.1748734,-0.1825634,-0.1427580,-0.4479600
1.1159091,1.1159091,1.1798734,-0.1795774,-0.1404230,-0.4406341
1.1209091,1.1209091,1.1848734,-0.1766510,-0.1381346,-0.4334543
1.1259091,1.1259091,1.1898734,-0.1737828,-0.1358917,-0.4264173
1.1309091,1.1309091,1.1948734,-0.1709713,-0.1336932,-0.4195195
1.1359091,1.1359091,1.1998734,-0.1682153,-0.1315380,-0.4127577
1.1409091,1.1409091,1.2048734,-0.1655135,-0.1294252,-0.4061287
1.1459091,1.1459091,1.2098734,-0.1628645,-0.1273538,-0.3996294
1.1509091,1.1509091,1.2148734,-0.1602671,-0.1253227,-0.3932568
1.1559091,1.1559091,1.2198734,-0.1577202,-0.1233310,-0.3870078
1.1609091,1.1609091,1.2248734,-0.1552225,-0.1213779,-0.3808797
1.1659091,1.1659091,1.2298734,-0.1527730,-0.1194624,-0.3748696
1.1709091,1.1709091,1.2348734,-0.1503704,-0.1175836,-0.3689748
1.1759091,1.1759091,1.2398734,-0.1480138,-0.1157408,-0.3631927
1.1809091,1.1809091,1.2448734,-0.1457021,-0.1139331,-0.3575208
1.1859091,1.1859091,1.2498734,-0.1434343,-0.1121597,-0.3519564
1.1909091,1.1909091,1.2548734,-0.1412093,-0.1104199,-0.3464973
1.1959091,1.1959091,1.2598734,-0.1390262,-0.1087128,-0.3411409
1.2009091,1.2009091,1.2648734,-0.1368841,-0.1070377,-0.3358851
1.2059091,1.2059091,1.2698734,-0.1347821,-0.1053940,-0.3307275
1.2109091,1.2109091,1.2748734,-0.1327192,-0.1037809,-0.3256660
1.2159091,1.2159091,1.2798734,-0.1306947,-0.1021977,-0.3206984
1.2209091,1.2209091,1.2848734,-0.1287075,-0.1006438,-0.3158227
1.2259091,1.2259091,1.2898734,-0.1267570,-0.0991186,-0.3110369
1.2309091,1.2309091,1.2948734,-0.1248423,-0.0976213,-0.3063389
1.2359091,1.2359091,1.2998734,-0.1229627,-0.0961515,-0.3017269
1.2409091,1.2409091,1.3048734,-0.1211173,-0.0947085,-0.2971989
1.2459091,1.2459091,1.3098734,-0.1193054,-0.0932917,-0.2927532
1.2509091,1.2509091,1.3148734,-0.1175264,-0.0919005,-0.2883880
1.2559091,1.2559091,1.3198734,-0.1157794,-0.0905344,-0.2841016
1.2609091,1.2609091,1.3248734,-0.1140639,-0.0891930,-0.2798922
1.2659091,1.2659091,1.3298734,-0.1123791,-0.0878755,-0.2757583
1.2709091,1.2709091,1.3348734,-0.1107244,-0.0865816,-0.2716981
1.2759091,1.2759091,1.3398734,-0.1090992,-0.0853107,-0.2677102
1.2809091,1.2809091,1.3448734,-0.1075027,-0.0840623,-0.2637930
1.2859091,1.2859091,1.3498734,-0.1059345,-0.0828360,-0.2599451
1.2909091,1.2909091,1.3548734,-0.1043939,-0.0816314,-0.2561650
1.2959091,1.2959091,1.3598734,-0.1028804,-0.0804478,-0.2524512
1.3009091,1.3009091,1.3648734,-0.1013934,-0.0792850,-0.2488024
1.3059091,1.3059091,1.3698734,-0.0999323,-0.0781425,-0.2452172
1.3109091,1.3109091,1.3748734,-0.0984966,-0.0770198,-0.2416944
1.3159091,1.3159091,1.3798734,-0.0970857,-0.0759166,-0.2382326
1.3209091,1.3209091,1.3848734,-0.0956993,-0.0748324,-0.2348306
1.3259091,1.3259091,1.3898734,-0.0943367,-0.0737670,-0.2314871
1.3309091,1.3309091,1.3948734,-0.0929975,-0.0727197,-0.2282011
1.3359091,1.3359091,1.3998734,-0.0916812,-0.0716904,-0.2249712
1.3409091,1.3409091,1.4048734,-0.0903873,-0.0706787,-0.2217964
1.3459091,1.3459091,1.4098734,-0.0891154,-0.0696842,-0.2186755
1.3509091,1.3509091,1.4148734,-0.0878651,-0.0687065,-0.2156075
1.3559091,1.3559091,1.4198734,-0.0866359,-0.0677453,-0.2125914
1.3609091,1.3609091,1.4248734,-0.0854274,-0.0668003,-0.2096260
1.3659091,1.3659091,1.4298734,-0.0842392,-0.0658711,-0.2067103
1.3709091,1.3709091,1.4348734,-0.0830708,-0.0649575,-0.2038435
1.3759091,1.3759091,1.4398734,-0.0819220,-0.0640592,-0.2010244
1.3809091,1.3809091,1.4448734,-0.0807922,-0.0631757,-0.1982523
1.3859091,1.3859091,1.4498734,-0.0796812,-0.0623070,-0.1955260
1.3909091,1.3909091,1.4548734,-0.0785885,-0.0614525,-0.1928449
1.3959091,1.3959091,1.4598734,-0.0775139,-0.0606122,-0.1902079
1.4009091,1.4009091,1.4648734,-0.0764569,-0.0597857,-0.1876142
1.4059091,1.4059091,1.4698734,-0.0754172,-0.0589727,-0.1850630
1.4109091,1.4109091,1.4748734,-0.0743944,-0.0581729,-0.1825534
1.4159091,1.4159091,1.4798734,-0.0733884,-0.0573862,-0.1800847
1.4209091,1.4209091,1.4848734,-0.0723986,-0.0566123,-0.1776561
1.4259091,1.4259091,1.4898734,-0.0714249,-0.0558509,-0.1752668
1.4309091,1.4309091,1.4948734,-0.0704669,-0.0551017,-0.1729160
1.4359091,1.4359091,1.4998734,-0.0695243,-0.0543647,-0.1706030
1.4409091,1.4409091,1.5048734,-0.0685968,-0.0536394,-0.1683271
1.4459091,1.4459091,1.5098734,-0.0676841,-0.0529258,-0.1660877
1.4509091,1.4509091,1.5148734,-0.0667860,-0.0522235,-0.1638839
1.4559091,1.4559091,1.5198734,-0.0659022,-0.0515324,-0.1617152
1.4609091,1.4609091,1.5248734,-0.0650324,-0.0508522,-0.1595809
1.4659091,1.4659091,1.5298734,-0.0641764,-0.0501828,-0.1574803
1.4709091,1.4709091,1.5348734,-0.0633338,-0.0495240,-0.1554128
1.4759091,1.4759091,1.5398734,-0.0625045,-0.0488755,-0.1533778
1.4809091,1.4809091,1.5448734,-0.0616882,-0.0482372,-0.1513748
1.4859091,1.4859091,1.5498734,-0.0608847,-0.0476089,-0.1494030
1.4909091,1.4909091,1.5548734,-0.0600937,-0.0469903,-0.1474620
1.4959091,1.4959091,1.5598734,-0.0593149,-0.0463814,-0.1455511
1.5009091,1.5009091,1.5648734,-0.0585483,-0.0457819,-0.1436699
1.5059091,1.5059091,1.5698734,-0.0577935,-0.0451917,-0.1418178
1.5109091,1.5109091,1.5748734,-0.0570503,-0.0446106,-0.1399942
1.5159091,1.5159091,1.5798734,-0.0563186,-0.0440384,-0.1381986
1.5209091,1.5209091,1.5848734,-0.0555981,-0.0434750,-0.1364306
1.5259091,1.5259091,1.5898734,-0.0548886,-0.0429202,-0.1346896
1.5309091,1.5309091,1.5948734,-0.0541899,-0.0423739,-0.1329752
1.5359091,1.5359091,1.5998734,-0.0535019,-0.0418358,-0.1312868
1.5409091,1.5409091,1.6048734,-0.0528242,-0.0413060,-0.1296240
1.5459091,1.5459091,1.6098734,-0.0521569,-0.0407841,-0.1279864
1.5509091,1.5509091,1.6148734,-0.0514996,-0.0402702,-0.1263735
1.5559091,1.5559091,1.6198734,-0.0508522,-0.0397639,-0.1247849
1.5609091,1.5609091,1.6248734,-0.0502145,-0.0392653,-0.1232201
1.5659091,1.5659091,1.6298734,-0.0495863,-0.0387741,-0.1216787
1.5709091,1.5709091,1.6348734,-0.0489676,-0.0382902,-0.1201604
1.5759091,1.5759091,1.6398734,-0.0483580,-0.0378136,-0.1186646
1.5809091,1.5809091,1.6448734,-0.0477575,-0.0373440,-0.1171911
1.5859091,1.5859091,1.6498734,-0.0471659,-0.0368814,-0.1157394
1.5909091,1.5909091,1.6548734,-0.0465830,-0.0364256,-0.1143091
1.5959091,1.5959091,1.6598734,-0.0460088,-0.0359766,-0.1128999
1.6009091,1.6009091,1.6648734,-0.0454429,-0.0355341,-0.1115114
1.6059091,1.6059091,1.6698734,-0.0448854,-0.0350981,-0.1101433
1.6109091,1.6109091,1.6748734,-0.0443360,-0.0346686,-0.1087951
1.6159091,1.6159091,1.6798734,-0.0437946,-0.0342452,-0.1074667
1.6209091,1.6209091,1.6848734,-0.0432611,-0.0338280,-0.1061575
1.6259091,1.6259091,1.6898734,-0.0427353,-0.0334169,-0.1048674
1.6309091,1.6309091,1.6948734,-0.0422172,-0.0330118,-0.1035959
1.6359091,1.6359091,1.6998734,-0.0417065,-0.0326124,-0.1023428
1.6409091,1.6409091,1.7048734,-0.0412032,-0.0322189,-0.1011078
1.6459091,1.6459091,1.7098734,-0.0407071,-0.0318310,-0.0998905
1.6509091,1.6509091,1.7148734,-0.0402182,-0.0314486,-0.0986906
1.6559091,1.6559091,1.7198734,-0.0397362,-0.0310717,-0.0975079
1.6609091,1.6609091,1.7248734,-0.0392611,-0.0307002,-0.0963421
1.6659091,1.6659091,1.7298734,-0.0387927,-0.0303340,-0.0951928
1.6709091,1.6709091,1.7348734,-0.0383311,-0.0299730,-0.0940599
1.6759091,1.6759091,1.7398734,-0.0378759,-0.0296171,-0.0929430
1.6809091,1.6809091,1.7448734,-0.0374272,-0.0292662,-0.0918418
1.6859091,1.6859091,1.7498734,-0.0369847,-0.0289202,-0.0907562
1.6909091,1.6909091,1.7548734,-0.0365486,-0.0285792,-0.0896859
1.6959091,1.6959091,1.7598734,-0.0361185,-0.0282429,-0.0886305
1.7009091,1.7009091,1.7648734,-0.0356944,-0.0279113,-0.0875900
1.7059091,1.7059091,1.7698734,-0.0352763,-0.0275843,-0.0865639
1.7109091,1.7109091,1.7748734,-0.0348640,-0.0272619,-0.0855521
1.7159091,1.7159091,1.7798734,-0.0344574,-0.0269440,-0.0845544
1.7209091,1.7209091,1.7848734,-0.0340564,-0.0266304,-0.0835705
1.7259091,1.7259091,1.7898734,-0.0336610,-0.0263212,-0.0826002
1.7309091,1.7309091,1.7948734,-0.0332710,-0.0260163,-0.0816433
1.7359091,1.7359091,1.7998734,-0.0328864,-0.0257156,-0.0806995
1.7409091,1.7409091,1.8048734,-0.0325071,-0.0254190,-0.0797688
1.7459091,1.7459091,1.8098734,-0.0321330,-0.0251264,-0.0788507
1.7509091,1.7509091,1.8148734,-0.0317640,-0.0248379,-0.0779452
1.7559091,1.7559091,1.8198734,-0.0314000,-0.0245533,-0.0770521
1.7609091,1.7609091,1.8248734,-0.0310410,-0.0242725,-0.0761711
1.7659091,1.7659091,1.8298734,-0.0306868,-0.0239956,-0.0753020
1.7709091,1.7709091,1.8348734,-0.0303375,-0.0237224,-0.0744447
1.7759091,1.7759091,1.8398734,-0.0299929,-0.0234529,-0.0735990
1.7809091,1.7809091,1.8448734,-0.0296529,-0.0231871,-0.0727647
1.7859091,1.7859091,1.8498734,-0.0293174,-0.0229248,-0.0719416
1.7909091,1.7909091,1.8548734,-0.0289865,-0.0226660,-0.0711296
1.7959091,1.7959091,1.8598734,-0.0286600,-0.0224107,-0.0703284
1.8009091,1.8009091,1.8648734,-0.0283379,-0.0221588,-0.0695380
1.8059091,1.8059091,1.8698734,-0.0280201,-0.0219103,-0.0687581
1.8109091,1.8109091,1.8748734,-0.0277065,-0.0216651,-0.0679885
1.8159091,1.8159091,1.8798734,-0.0273970,-0.0214231,-0.0672292
1.8209091,1.8209091,1.8848734,-0.0270917,-0.0211843,-0.0664799
1.8259091,1.8259091,1.8898734,-0.0267903,-0.0209487,-0.0657405
1.8309091,1.8309091,1.8948734,-0.0264930,-0.0207162,-0.0650108
1.8359091,1.8359091,1.8998734,-0.0261996,-0.0204867,-0.0642908
