# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
1.4431286,1.4431286,1.4500000,-0.2589553,-0.2880902
1.4531286,1.4531286,1.4600000,-0.2518024,-0.2799333
1.4631286,1.4631286,1.4700000,-0.2448865,-0.2720548
1.4731286,1.4731286,1.4800000,-0.2381983,-0.2644432
1.4831286,1.4831286,1.4900000,-0.2317289,-0.2570879
1.4931286,1.4931286,1.5000000,-0.2254700,-0.2499785
1.5031286,1.5031286,1.5100000,-0.2194134,-0.2431055
1.5131286,1.5131286,1.5200000,-0.2135514,-0.2364593
1.5231286,1.5231286,1.5300000,-0.2078767,-0.2300312
1.5331286,1.5331286,1.5400000,-0.2023822,-0.2238127
1.5431286,1.5431286,1.5500000,-0.1970612,-0.2177957
1.5531286,1.5531286,1.5600000,-0.1919072,-0.2119725
1.5631286,1.5631286,1.5700000,-0.1869140,-0.2063357
1.5731286,1.5731286,1.5800000,-0.1820759,-0.2008782
1.5831286,1.5831286,1.5900000,-0.1773870,-0.1955933
1.5931286,1.5931286,1.6000000,-0.1728420,-0.1904746
