# r[nm],d[nm],daligned[nm],Ucline3(d)[kj/mol],UMincline3(d)[kj/mol]
-0.0074866,-0.0074866,0.0000000,43691.3640845,43691.3640845
0.0025134,0.0025134,0.0100000,43446.5565720,43446.5565720
0.0125134,0.0125134,0.0200000,42771.6515630,42771.6515630
0.0225134,0.0225134,0.0300000,41297.6213471,41297.6213471
0.0325134,0.0325134,0.0400000,39324.2970854,39324.2970854
0.0425134,0.0425134,0.0500000,37827.9522531,37827.9522531
0.0525134,0.0525134,0.0600000,38746.5933870,38746.5933870
0.0625134,0.0625134,0.0700000,43816.0109992,43816.0109992
0.0725134,0.0725134,0.0800000,56618.2634820,56618.2634820
0.0825134,0.0825134,0.0900000,63367.5988510,63367.5988510
0.0925134,0.0925134,0.1000000,70725.3223920,70725.3223920
0.1025134,0.1025134,0.1100000,62103.2190332,62103.2190332
0.1125134,0.1125134,0.1200000,54075.9828689,54075.9828689
0.1225134,0.1225134,0.1300000,32825.0118431,32825.0118431
0.1325134,0.1325134,0.1400000,19918.0034632,19918.0034632
0.1425134,0.1425134,0.1500000,12098.3443817,12098.3443817
0.1525134,0.1525134,0.1600000,7358.2957590,7358.2957590
0.1625134,0.1625134,0.1700000,4477.7329204,4477.7329204
0.1725134,0.1725134,0.1800000,2720.7692983,2720.7692983
0.1825134,0.1825134,0.1900000,1659.9263746,1644.7839295
0.1925134,0.1925134,0.2000000,998.3193033,983.3617331
0.2025134,0.2025134,0.2100000,590.4816452,575.6495745
0.2125134,0.2125134,0.2200000,338.7875849,324.0717079
0.2225134,0.2225134,0.2300000,183.5577150,169.0984719
0.2325134,0.2325134,0.2400000,88.0157627,74.1839737
0.2425134,0.2425134,0.2500000,29.4199908,16.7479826
0.2525134,0.2525134,0.2600000,-6.0909069,-17.2485064
0.2625134,0.2625134,0.2700000,-27.0358350,-36.5850543
0.2725134,0.2725134,0.2800000,-38.7575602,-46.7802570
0.2825134,0.2825134,0.2900000,-44.5922063,-51.3172222
0.2925134,0.2925134,0.3000000,-46.6679554,-52.4004091
0.3025134,0.3025134,0.3100000,-46.3950233,-51.4263723
0.3125134,0.3125134,0.3200000,-44.7157877,-49.2785934
0.3225134,0.3225134,0.3300000,-42.2541086,-46.5133606
0.3325134,0.3325134,0.3400000,-39.4137877,-43.4776846
0.3425134,0.3425134,0.3500000,-36.4486911,-40.3845204
0.3525134,0.3525134,0.3600000,-33.5262463,-37.3609909
0.3625134,0.3625134,0.3700000,-30.8828895,-34.7358772
0.3725134,0.3725134,0.3800000,-29.0304901,-35.6794227
0.3825134,0.3825134,0.3900000,-28.1225151,-35.3819001
0.3925134,0.3925134,0.4000000,-27.5754739,-34.2946361
0.4025134,0.4025134,0.4100000,-26.9440053,-32.7316769
0.4125134,0.4125134,0.4200000,-26.0847107,-30.9086698
0.4225134,0.4225134,0.4300000,-24.9886098,-28.9713260
0.4325134,0.4325134,0.4400000,-23.6911692,-27.0160262
0.4425134,0.4425134,0.4500000,-22.2644315,-25.1046402
0.4525134,0.4525134,0.4600000,-20.8835687,-25.5702480
0.4625134,0.4625134,0.4700000,-19.9236951,-27.4076547
0.4725134,0.4725134,0.4800000,-19.5898913,-27.9090237
0.4825134,0.4825134,0.4900000,-19.5744617,-27.5318858
0.4925134,0.4925134,0.5000000,-19.5029690,-26.5951123
0.5025134,0.5025134,0.5100000,-19.1919767,-25.3254130
0.5125134,0.5125134,0.5200000,-18.6057189,-23.8783727
0.5225134,0.5225134,0.5300000,-17.7734688,-22.3589465
0.5325134,0.5325134,0.5400000,-16.7585651,-20.8363412
0.5425134,0.5425134,0.5500000,-15.6396030,-19.3547417
0.5525134,0.5525134,0.5600000,-14.4883133,-17.9409909
0.5625134,0.5625134,0.5700000,-13.3581927,-16.6100551
0.5725134,0.5725134,0.5800000,-12.2837290,-15.3688887
0.5825134,0.5825134,0.5900000,-11.2840988,-14.2239321
0.5925134,0.5925134,0.6000000,-10.3675546,-13.1754657
0.6025134,0.6025134,0.6100000,-9.5351469,-12.2103197
0.6125134,0.6125134,0.6200000,-8.7835273,-11.3252235
0.6225134,0.6225134,0.6300000,-8.1069296,-10.5090467
0.6325134,0.6325134,0.6400000,-7.4985017,-9.7581515
0.6425134,0.6425134,0.6500000,-6.9511520,-9.0690836
0.6525134,0.6525134,0.6600000,-6.4580497,-8.4375908
0.6625134,0.6625134,0.6700000,-6.0128893,-7.8591385
0.6725134,0.6725134,0.6800000,-5.6100039,-7.3292120
0.6825134,0.6825134,0.6900000,-5.2443858,-6.8434859
0.6925134,0.6925134,0.7000000,-4.9116558,-6.3979125
0.7025134,0.7025134,0.7100000,-4.6080076,-5.9889699
0.7125134,0.7125134,0.7200000,-4.3301424,-5.6131563
0.7225134,0.7225134,0.7300000,-4.0752032,-5.2672006
0.7325134,0.7325134,0.7400000,-3.8407143,-4.9483236
0.7425134,0.7425134,0.7500000,-3.6245256,-4.6540330
0.7525134,0.7525134,0.7600000,-3.4247658,-4.3821341
0.7625134,0.7625134,0.7700000,-3.2398009,-4.1305121
0.7725134,0.7725134,0.7800000,-3.0681995,-3.8973534
0.7825134,0.7825134,0.7900000,-2.9087036,-3.6810276
0.7925134,0.7925134,0.8000000,-2.7602035,-3.4800674
0.8025134,0.8025134,0.8100000,-2.6217171,-3.2931516
0.8125134,0.8125134,0.8200000,-2.4923724,-3.1190894
0.8225134,0.8225134,0.8300000,-2.3713927,-2.9568065
0.8325134,0.8325134,0.8400000,-2.2580837,-2.8053324
0.8425134,0.8425134,0.8500000,-2.1518233,-2.6637892
0.8525134,0.8525134,0.8600000,-2.0520524,-2.5313823
0.8625134,0.8625134,0.8700000,-1.9582669,-2.4073912
0.8725134,0.8725134,0.8800000,-1.8700117,-2.2911617
0.8825134,0.8825134,0.8900000,-1.7868744,-2.1820993
0.8925134,0.8925134,0.9000000,-1.7084808,-2.0796629
0.9025134,0.9025134,0.9100000,-1.6344903,-1.9833594
0.9125134,0.9125134,0.9200000,-1.5645926,-1.8927388
0.9225134,0.9225134,0.9300000,-1.4985042,-1.8074000
0.9325134,0.9325134,0.9400000,-1.4359658,-1.7269911
0.9425134,0.9425134,0.9500000,-1.3767395,-1.6511298
0.9525134,0.9525134,0.9600000,-1.3206072,-1.5795009
0.9625134,0.9625134,0.9700000,-1.2673681,-1.5118146
0.9725134,0.9725134,0.9800000,-1.2168373,-1.4478050
0.9825134,0.9825134,0.9900000,-1.1688443,-1.3872270
0.9925134,0.9925134,1.0000000,-1.1232316,-1.3298552
1.0025134,1.0025134,1.0100000,-1.0798537,-1.2754816
1.0125134,1.0125134,1.0200000,-1.0385755,-1.2239141
1.0225134,1.0225134,1.0300000,-0.9992722,-1.1749754
1.0325134,1.0325134,1.0400000,-0.9618276,-1.1285012
1.0425134,1.0425134,1.0500000,-0.9261340,-1.0843398
1.0525134,1.0525134,1.0600000,-0.8920911,-1.0423501
1.0625134,1.0625134,1.0700000,-0.8596055,-1.0024017
1.0725134,1.0725134,1.0800000,-0.8285901,-0.9643731
1.0825134,1.0825134,1.0900000,-0.7989637,-0.9281515
1.0925134,1.0925134,1.1000000,-0.7706505,-0.8936322
1.1025134,1.1025134,1.1100000,-0.7435797,-0.8607173
1.1125134,1.1125134,1.1200000,-0.7176848,-0.8293159
1.1225134,1.1225134,1.1300000,-0.6929040,-0.7993432
1.1325134,1.1325134,1.1400000,-0.6691789,-0.7707198
1.1425134,1.1425134,1.1500000,-0.6464550,-0.7433719
1.1525134,1.1525134,1.1600000,-0.6246813,-0.7172301
1.1625134,1.1625134,1.1700000,-0.6038095,-0.6922297
1.1725134,1.1725134,1.1800000,-0.5837945,-0.6683102
1.1825134,1.1825134,1.1900000,-0.5645938,-0.6454147
1.1925134,1.1925134,1.2000000,-0.5461675,-0.6234921
1.2025134,1.2025134,1.2100000,-0.5284779,-0.6024913
1.2125134,1.2125134,1.2200000,-0.5114895,-0.5823642
1.2225134,1.2225134,1.2300000,-0.4951688,-0.5630668
1.2325134,1.2325134,1.2400000,-0.4794843,-0.5445576
1.2425134,1.2425134,1.2500000,-0.4644062,-0.5267977
1.2525134,1.2525134,1.2600000,-0.4499063,-0.5097503
1.2625134,1.2625134,1.2700000,-0.4359581,-0.4933808
1.2725134,1.2725134,1.2800000,-0.4225363,-0.4776568
1.2825134,1.2825134,1.2900000,-0.4096171,-0.4625475
1.2925134,1.2925134,1.3000000,-0.3971781,-0.4480238
1.3025134,1.3025134,1.3100000,-0.3851979,-0.4340585
1.3125134,1.3125134,1.3200000,-0.3736562,-0.4206257
1.3225134,1.3225134,1.3300000,-0.3625338,-0.4077008
1.3325134,1.3325134,1.3400000,-0.3518127,-0.3952609
1.3425134,1.3425134,1.3500000,-0.3414755,-0.3832840
1.3525134,1.3525134,1.3600000,-0.3315058,-0.3717494
1.3625134,1.3625134,1.3700000,-0.3218881,-0.3606375
1.3725134,1.3725134,1.3800000,-0.3126075,-0.3499298
1.3825134,1.3825134,1.3900000,-0.3036501,-0.3396085
1.3925134,1.3925134,1.4000000,-0.2950024,-0.3296571
1.4025134,1.4025134,1.4100000,-0.2866517,-0.3200596
1.4125134,1.4125134,1.4200000,-0.2785859,-0.3108009
1.4225134,1.4225134,1.4300000,-0.2707935,-0.3018668
1.4325134,1.4325134,1.4400000,-0.2632634,-0.2932437
1.4425134,1.4425134,1.4500000,-0.2559853,-0.2849186
1.4525134,1.4525134,1.4600000,-0.2489490,-0.2768793
1.4625134,1.4625134,1.4700000,-0.2421452,-0.2691140
1.4725134,1.4725134,1.4800000,-0.2355647,-0.2616117
1.4825134,1.4825134,1.4900000,-0.2291988,-0.2543617
1.4925134,1.4925134,1.5000000,-0.2230393,-0.2473539
1.5025134,1.5025134,1.5100000,-0.2170783,-0.2405787
1.5125134,1.5125134,1.5200000,-0.2113082,-0.2340269
1.5225134,1.5225134,1.5300000,-0.2057217,-0.2276898
1.5325134,1.5325134,1.5400000,-0.2003121,-0.2215590
1.5425134,1.5425134,1.5500000,-0.1950727,-0.2156266
1.5525134,1.5525134,1.5600000,-0.1899972,-0.2098849
1.5625134,1.5625134,1.5700000,-0.1850796,-0.2043267
1.5725134,1.5725134,1.5800000,-0.1803140,-0.1989451
1.5825134,1.5825134,1.5900000,-0.1756950,-0.1937333
