# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
-0.0977734,-0.0977734,0.0000001,43289.0885768,43289.0885768
-0.0877734,-0.0877734,0.0100001,38910.3456860,38910.3456860
-0.0777734,-0.0777734,0.0200001,33625.8932898,33625.8932898
-0.0677734,-0.0677734,0.0300001,33705.5063706,33705.5063706
-0.0577734,-0.0577734,0.0400001,27301.9249377,27301.9249377
-0.0477734,-0.0477734,0.0500001,18716.7058226,18716.7058226
-0.0377734,-0.0377734,0.0600001,13624.9255190,13624.9255190
-0.0277734,-0.0277734,0.0700001,10370.2660759,10370.2660759
-0.0177734,-0.0177734,0.0800001,7711.8602501,7711.8602501
-0.0077734,-0.0077734,0.0900001,5884.5238467,5884.5238467
0.0022266,0.0022266,0.1000001,4544.9174929,4544.9174929
0.0122266,0.0122266,0.1100001,3513.1535170,3513.1535170
0.0222266,0.0222266,0.1200001,2700.1639069,2700.1639069
0.0322266,0.0322266,0.1300001,2056.4874077,2056.4874077
0.0422266,0.0422266,0.1400001,1404.9050233,1381.0364900
0.0522266,0.0522266,0.1500001,919.8819259,895.5661554
0.0622266,0.0622266,0.1600001,619.0459886,595.2633004
0.0722266,0.0722266,0.1700001,420.7832695,396.3658823
0.0822266,0.0822266,0.1800001,289.9791954,265.5924995
0.0922266,0.0922266,0.1900001,197.8540627,174.4633720
0.1022266,0.1022266,0.2000001,118.9832304,95.0224889
0.1122266,0.1122266,0.2100001,72.0812339,48.0829904
0.1222266,0.1222266,0.2200001,44.1442913,20.3608062
0.1322266,0.1322266,0.2300001,27.2369878,3.8612658
0.1422266,0.1422266,0.2400001,16.5800723,-5.9405399
0.1522266,0.1522266,0.2500001,9.2847380,-11.6630579
0.1622266,0.1622266,0.2600001,4.0754025,-14.8567731
0.1722266,0.1722266,0.2700001,0.3007844,-16.4615024
0.1822266,0.1822266,0.2800001,-2.4867081,-17.6393086
0.1922266,0.1922266,0.2900001,-4.5159731,-17.8544701
0.2022266,0.2022266,0.3000001,-5.9484940,-17.4365240
0.2122266,0.2122266,0.3100001,-6.9667478,-16.6692724
0.2222266,0.2222266,0.3200001,-7.7118445,-15.7239632
0.2322266,0.2322266,0.3300001,-8.2578344,-14.7830232
0.2422266,0.2422266,0.3400001,-8.6378278,-14.0960623
0.2522266,0.2522266,0.3500001,-8.8696582,-13.8114453
0.2622266,0.2622266,0.3600001,-8.9661487,-13.2565295
0.2722266,0.2722266,0.3700001,-8.9394772,-12.5517464
0.2822266,0.2822266,0.3800001,-8.8042917,-11.8603949
0.2922266,0.2922266,0.3900001,-8.5778060,-11.1275034
0.3022266,0.3022266,0.4000001,-8.2777648,-10.4558059
0.3122266,0.3122266,0.4100001,-7.9209916,-9.8356956
0.3222266,0.3222266,0.4200001,-7.5234529,-9.1857034
0.3322266,0.3322266,0.4300001,-7.1003256,-8.6029424
0.3422266,0.3422266,0.4400001,-6.6653931,-8.0340119
0.3522266,0.3522266,0.4500001,-6.2304867,-7.4828678
0.3622266,0.3622266,0.4600001,-5.8052661,-6.9889801
0.3722266,0.3722266,0.4700001,-5.3970877,-6.5042358
0.3822266,0.3822266,0.4800001,-5.0109486,-6.0530194
0.3922266,0.3922266,0.4900001,-4.6496614,-5.6160653
0.4022266,0.4022266,0.5000001,-4.3142713,-5.1986924
0.4122266,0.4122266,0.5100001,-4.0045677,-4.8061357
0.4222266,0.4222266,0.5200001,-3.7195442,-4.4414468
0.4322266,0.4322266,0.5300001,-3.4577486,-4.1052927
0.4422266,0.4422266,0.5400001,-3.2175196,-3.7969614
0.4522266,0.4522266,0.5500001,-2.9971386,-3.5149870
0.4622266,0.4622266,0.5600001,-2.7949201,-3.2575331
0.4722266,0.4722266,0.5700001,-2.6092618,-3.0226261
0.4822266,0.4822266,0.5800001,-2.4386706,-2.8082937
0.4922266,0.4922266,0.5900001,-2.2817727,-2.6131175
0.5022266,0.5022266,0.6000001,-2.1373143,-2.4352052
0.5122266,0.5122266,0.6100001,-2.0041575,-2.2724997
0.5222266,0.5222266,0.6200001,-1.8812730,-2.1235243
0.5322266,0.5322266,0.6300001,-1.7677319,-1.9869437
0.5422266,0.5422266,0.6400001,-1.6626969,-1.8615560
0.5522266,0.5522266,0.6500001,-1.5654135,-1.7462820
0.5622266,0.5622266,0.6600001,-1.4752021,-1.6401547
0.5722266,0.5722266,0.6700001,-1.3914500,-1.5423084
0.5822266,0.5822266,0.6800001,-1.3136048,-1.4519682
0.5922266,0.5922266,0.6900001,-1.2411680,-1.3684405
0.6022266,0.6022266,0.7000001,-1.1736892,-1.2911042
0.6122266,0.6122266,0.7100001,-1.1107612,-1.2194024
0.6222266,0.6222266,0.7200001,-1.0520153,-1.1528359
0.6322266,0.6322266,0.7300001,-0.9971173,-1.0909562
0.6422266,0.6422266,0.7400001,-0.9457640,-1.0344290
0.6522266,0.6522266,0.7500001,-0.8976800,-0.9823756
0.6622266,0.6622266,0.7600001,-0.8526146,-0.9337120
0.6722266,0.6722266,0.7700001,-0.8103398,-0.8881677
0.6822266,0.6822266,0.7800001,-0.7706473,-0.8454974
0.6922266,0.6922266,0.7900001,-0.7333472,-0.8054786
0.7022266,0.7022266,0.8000001,-0.6982659,-0.7679092
0.7122266,0.7122266,0.8100001,-0.6652444,-0.7326050
0.7222266,0.7222266,0.8200001,-0.6341371,-0.6993984
0.7322266,0.7322266,0.8300001,-0.6048104,-0.6681363
0.7422266,0.7422266,0.8400001,-0.5771418,-0.6386789
0.7522266,0.7522266,0.8500001,-0.5510184,-0.6109643
0.7622266,0.7622266,0.8600001,-0.5263366,-0.5848198
0.7722266,0.7722266,0.8700001,-0.5030006,-0.5601195
0.7822266,0.7822266,0.8800001,-0.4809224,-0.5367654
0.7922266,0.7922266,0.8900001,-0.4600205,-0.5146675
0.8022266,0.8022266,0.9000001,-0.4402198,-0.4937430
0.8122266,0.8122266,0.9100001,-0.4214506,-0.4739249
0.8222266,0.8222266,0.9200001,-0.4036486,-0.4552036
0.8322266,0.8322266,0.9300001,-0.3867539,-0.4374360
0.8422266,0.8422266,0.9400001,-0.3707114,-0.4205611
0.8522266,0.8522266,0.9500001,-0.3554694,-0.4045241
0.8622266,0.8622266,0.9600001,-0.3409803,-0.3893075
0.8722266,0.8722266,0.9700001,-0.3271997,-0.3748536
0.8822266,0.8822266,0.9800001,-0.3140861,-0.3610903
0.8922266,0.8922266,0.9900001,-0.3016010,-0.3479787
0.9022266,0.9022266,1.0000001,-0.2897085,-0.3355267
0.9122266,0.9122266,1.0100001,-0.2783751,-0.3236483
0.9222266,0.9222266,1.0200001,-0.2675695,-0.3123115
0.9322266,0.9322266,1.0300001,-0.2572625,-0.3015203
0.9422266,0.9422266,1.0400001,-0.2474266,-0.2912140
0.9522266,0.9522266,1.0500001,-0.2380364,-0.2813620
0.9622266,0.9622266,1.0600001,-0.2290678,-0.2719605
0.9722266,0.9722266,1.0700001,-0.2204983,-0.2629744
0.9822266,0.9822266,1.0800001,-0.2123070,-0.2543720
0.9922266,0.9922266,1.0900001,-0.2044741,-0.2461335
1.0022266,1.0022266,1.1000001,-0.1969809,-0.2382631
1.0122266,1.0122266,1.1100001,-0.1898101,-0.2307197
1.0222266,1.0222266,1.1200001,-0.1829454,-0.2234860
1.0322266,1.0322266,1.1300001,-0.1763712,-0.2165466
1.0422266,1.0422266,1.1400001,-0.1700730,-0.2098956
1.0522266,1.0522266,1.1500001,-0.1640373,-0.2035205
1.0622266,1.0622266,1.1600001,-0.1582510,-0.1973975
1.0722266,1.0722266,1.1700001,-0.1527022,-0.1915146
1.0822266,1.0822266,1.1800001,-0.1473793,-0.1858604
1.0922266,1.0922266,1.1900001,-0.1422715,-0.1804247
1.1022266,1.1022266,1.2000001,-0.1373686,-0.1752113
1.1122266,1.1122266,1.2100001,-0.1326610,-0.1701952
1.1222266,1.1222266,1.2200001,-0.1281396,-0.1653672
1.1322266,1.1322266,1.2300001,-0.1237957,-0.1607188
1.1422266,1.1422266,1.2400001,-0.1196212,-0.1562419
1.1522266,1.1522266,1.2500001,-0.1156083,-0.1519287
1.1622266,1.1622266,1.2600001,-0.1117498,-0.1477836
1.1722266,1.1722266,1.2700001,-0.1080387,-0.1437889
1.1822266,1.1822266,1.2800001,-0.1044685,-0.1399366
1.1922266,1.1922266,1.2900001,-0.1010329,-0.1362206
1.2022266,1.2022266,1.3000001,-0.0977260,-0.1326350
1.2122266,1.2122266,1.3100001,-0.0945422,-0.1291741
1.2222266,1.2222266,1.3200001,-0.0914762,-0.1258344
1.2322266,1.2322266,1.3300001,-0.0885229,-0.1226184
1.2422266,1.2422266,1.3400001,-0.0856775,-0.1195117
1.2522266,1.2522266,1.3500001,-0.0829354,-0.1165096
1.2622266,1.2622266,1.3600001,-0.0802923,-0.1136079
1.2722266,1.2722266,1.3700001,-0.0777441,-0.1108024
1.2822266,1.2822266,1.3800001,-0.0752868,-0.1080893
1.2922266,1.2922266,1.3900001,-0.0729167,-0.1054649
1.3022266,1.3022266,1.4000001,-0.0706302,-0.1029255
1.3122266,1.3122266,1.4100001,-0.0684238,-0.1004678
1.3222266,1.3222266,1.4200001,-0.0662944,-0.0980885
1.3322266,1.3322266,1.4300001,-0.0642389,-0.0957847
1.3422266,1.3422266,1.4400001,-0.0622543,-0.0935534
1.3522266,1.3522266,1.4500001,-0.0603378,-0.0913918
1.3622266,1.3622266,1.4600001,-0.0584867,-0.0892972
1.3722266,1.3722266,1.4700001,-0.0566985,-0.0872670
1.3822266,1.3822266,1.4800001,-0.0549707,-0.0852996
1.3922266,1.3922266,1.4900001,-0.0533009,-0.0833920
1.4022266,1.4022266,1.5000001,-0.0516870,-0.0815418
1.4122266,1.4122266,1.5100001,-0.0501267,-0.0797470
1.4222266,1.4222266,1.5200001,-0.0486182,-0.0780054
1.4322266,1.4322266,1.5300001,-0.0471593,-0.0763152
1.4422266,1.4422266,1.5400001,-0.0457482,-0.0746744
1.4522266,1.4522266,1.5500001,-0.0443832,-0.0730814
1.4622266,1.4622266,1.5600001,-0.0430626,-0.0715343
1.4722266,1.4722266,1.5700001,-0.0417846,-0.0700316
1.4822266,1.4822266,1.5800001,-0.0405477,-0.0685717
1.4922266,1.4922266,1.5900001,-0.0393505,-0.0671530
1.5022266,1.5022266,1.6000001,-0.0381914,-0.0657742
1.5122266,1.5122266,1.6100001,-0.0370692,-0.0644339
1.5222266,1.5222266,1.6200001,-0.0359824,-0.0631307
1.5322266,1.5322266,1.6300001,-0.0349298,-0.0618633
1.5422266,1.5422266,1.6400001,-0.0339102,-0.0606306
1.5522266,1.5522266,1.6500001,-0.0329224,-0.0594314
1.5622266,1.5622266,1.6600001,-0.0319653,-0.0582645
1.5722266,1.5722266,1.6700001,-0.0310378,-0.0571289
1.5822266,1.5822266,1.6800001,-0.0301389,-0.0560236
1.5922266,1.5922266,1.6900001,-0.0292676,-0.0549474
