# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0191488,0.0191488,-0.0000000,65498.3612874,65498.3612874
0.0291488,0.0291488,0.0100000,59105.5228614,59105.5228614
0.0391488,0.0391488,0.0200000,48981.5943218,48981.5943218
0.0491488,0.0491488,0.0300000,39412.1184540,39412.1184540
0.0591488,0.0591488,0.0400000,31294.9215172,31294.9215172
0.0691488,0.0691488,0.0500000,24638.5694473,24638.5694473
0.0791488,0.0791488,0.0600000,19358.6682789,19358.6682789
0.0891488,0.0891488,0.0700000,15274.7396443,15274.7396443
0.0991488,0.0991488,0.0800000,12151.3236009,12151.3236009
0.1091488,0.1091488,0.0900000,9747.0641056,9747.0641056
0.1191488,0.1191488,0.1000000,7853.3208021,7853.3208021
0.1291488,0.1291488,0.1100000,6314.6164725,6314.6164725
0.1391488,0.1391488,0.1200000,4616.8615018,4616.8615018
0.1491488,0.1491488,0.1300000,3047.3620438,3047.3620438
0.1591488,0.1591488,0.1400000,1978.8994654,1978.8994654
0.1691488,0.1691488,0.1500000,1285.3677090,1262.9318933
0.1791488,0.1791488,0.1600000,811.7828437,789.3695277
0.1891488,0.1891488,0.1700000,501.9729154,479.6502402
0.1991488,0.1991488,0.1800000,301.2910885,279.2311559
0.2091488,0.2091488,0.1900000,172.5893293,150.9963342
0.2191488,0.2191488,0.2000000,91.0603039,70.0536306
0.2291488,0.2291488,0.2100000,40.2045627,19.8835110
0.2391488,0.2391488,0.2200000,9.0400460,-10.3942415
0.2491488,0.2491488,0.2300000,-9.6458807,-27.9058911
0.2591488,0.2591488,0.2400000,-20.7343563,-37.2989521
0.2691488,0.2691488,0.2500000,-27.4802546,-41.5931427
0.2791488,0.2791488,0.2600000,-31.5345377,-42.7430883
0.2891488,0.2891488,0.2700000,-33.5886651,-42.0082060
0.2991488,0.2991488,0.2800000,-34.1401714,-40.1949491
0.3091488,0.3091488,0.2900000,-33.6441999,-37.8151246
0.3191488,0.3191488,0.3000000,-32.4555746,-35.2132679
0.3291488,0.3291488,0.3100000,-30.8427431,-32.6385119
0.3391488,0.3391488,0.3200000,-29.0011922,-30.1945774
